symbol,date,period,delay_s,status,fill_price,t_star,pnl_replay
WOLF,2026-08-04,2025H2-2026-09,30,skipped_guard,,3.442984019,0.0
WOLF,2026-08-04,2025H2-2026-09,45,skipped_guard,,3.442984019,0.0
WOLF,2026-08-04,2025H2-2026-09,60,filled,26.48,3.442984019,-28.318722206506504
WOLF,2026-08-04,2025H2-2026-09,90,skipped_guard,,3.442984019,0.0
LPTH,2026-08-04,2025H2-2026-09,0,filled,12.29,0.075266452,-84.60742874678454
LPTH,2026-08-04,2025H2-2026-09,1,filled,12.3,0.075266452,-84.60809541353453
LPTH,2026-08-04,2025H2-2026-09,2,filled,12.3,0.075266452,-84.60809541353453
LPTH,2026-08-04,2025H2-2026-09,3,skipped_guard,,0.075266452,0.0
LPTH,2026-08-04,2025H2-2026-09,5,skipped_guard,,0.075266452,0.0
LPTH,2026-08-04,2025H2-2026-09,10,skipped_guard,,0.075266452,0.0
LPTH,2026-08-04,2025H2-2026-09,15,skipped_guard,,0.075266452,0.0
LPTH,2026-08-04,2025H2-2026-09,20,skipped_guard,,0.075266452,0.0
LPTH,2026-08-04,2025H2-2026-09,30,skipped_guard,,0.075266452,0.0
LPTH,2026-08-04,2025H2-2026-09,45,filled,12.31,0.075266452,-84.60876208028454
LPTH,2026-08-04,2025H2-2026-09,60,filled,12.31,0.075266452,-84.60876208028454
LPTH,2026-08-04,2025H2-2026-09,90,skipped_guard,,0.075266452,0.0
RAM,2026-08-04,2025H2-2026-09,0,filled,11.95,1.21245558,-20.233914195904152
RAM,2026-08-04,2025H2-2026-09,1,filled,11.95,1.21245558,-20.233914195904152
RAM,2026-08-04,2025H2-2026-09,2,filled,11.96,1.21245558,-20.234580862654152
RAM,2026-08-04,2025H2-2026-09,3,filled,11.97,1.21245558,-20.235247529404152
RAM,2026-08-04,2025H2-2026-09,5,filled,11.95,1.21245558,-20.233914195904152
RAM,2026-08-04,2025H2-2026-09,10,skipped_guard,,1.21245558,0.0
RAM,2026-08-04,2025H2-2026-09,15,skipped_guard,,1.21245558,0.0
RAM,2026-08-04,2025H2-2026-09,20,skipped_guard,,1.21245558,0.0
RAM,2026-08-04,2025H2-2026-09,30,skipped_guard,,1.21245558,0.0
RAM,2026-08-04,2025H2-2026-09,45,skipped_guard,,1.21245558,0.0
RAM,2026-08-04,2025H2-2026-09,60,filled,11.92,1.21245558,-20.231914195654152
RAM,2026-08-04,2025H2-2026-09,90,filled,11.94,1.21245558,-20.233247529154152
SKDD,2026-08-05,2025H2-2026-09,0,filled,13.22,92.070781146,-38.41723080215316
SKDD,2026-08-05,2025H2-2026-09,1,filled,13.22,92.070781146,-38.41723080215316
SKDD,2026-08-05,2025H2-2026-09,2,filled,13.22,92.070781146,-38.41723080215316
SKDD,2026-08-05,2025H2-2026-09,3,filled,13.22,92.070781146,-38.41723080215316
SKDD,2026-08-05,2025H2-2026-09,5,filled,13.22,92.070781146,-38.41723080215316
SKDD,2026-08-05,2025H2-2026-09,10,filled,13.22,92.070781146,-38.41723080215316
SKDD,2026-08-05,2025H2-2026-09,15,filled,13.22,92.070781146,-38.41723080215316
SKDD,2026-08-05,2025H2-2026-09,20,filled,13.22,92.070781146,-38.41723080215316
SKDD,2026-08-05,2025H2-2026-09,30,filled,13.22,92.070781146,-38.41723080215316
SKDD,2026-08-05,2025H2-2026-09,45,filled,13.22,92.070781146,-38.41723080215316
SKDD,2026-08-05,2025H2-2026-09,60,filled,13.22,92.070781146,-38.41723080215316
SKDD,2026-08-05,2025H2-2026-09,90,filled,13.22,92.070781146,-38.41723080215316
INHD,2026-08-10,2025H2-2026-09,0,skipped_guard,,6.61501267,0.0
INHD,2026-08-10,2025H2-2026-09,1,skipped_guard,,6.61501267,0.0
INHD,2026-08-10,2025H2-2026-09,2,skipped_guard,,6.61501267,0.0
INHD,2026-08-10,2025H2-2026-09,3,skipped_guard,,6.61501267,0.0
INHD,2026-08-10,2025H2-2026-09,5,skipped_guard,,6.61501267,0.0
INHD,2026-08-10,2025H2-2026-09,10,skipped_guard,,6.61501267,0.0
INHD,2026-08-10,2025H2-2026-09,15,skipped_guard,,6.61501267,0.0
INHD,2026-08-10,2025H2-2026-09,20,skipped_guard,,6.61501267,0.0
INHD,2026-08-10,2025H2-2026-09,30,filled,6.31,6.61501267,-165.38270501950254
INHD,2026-08-10,2025H2-2026-09,45,filled,6.38,6.61501267,-165.38737168675252
INHD,2026-08-10,2025H2-2026-09,60,filled,6.25,6.61501267,-165.37870501900252
INHD,2026-08-10,2025H2-2026-09,90,filled,6.24,6.61501267,-165.37803835225253
MPG,2026-08-10,2025H2-2026-09,0,filled,5.08,59.131478689,97.81047022630682
MPG,2026-08-10,2025H2-2026-09,1,filled,5.08,59.131478689,97.81047022630682
MPG,2026-08-10,2025H2-2026-09,2,filled,5.08,59.131478689,97.81047022630682
MPG,2026-08-10,2025H2-2026-09,3,filled,5.08,59.131478689,97.81047022630682
MPG,2026-08-10,2025H2-2026-09,5,filled,5.08,59.131478689,97.81047022630682
MPG,2026-08-10,2025H2-2026-09,10,filled,5.08,59.131478689,97.81047022630682
MPG,2026-08-10,2025H2-2026-09,15,filled,5.08,59.131478689,97.81047022630682
MPG,2026-08-10,2025H2-2026-09,20,filled,5.08,59.131478689,97.81047022630682
MPG,2026-08-10,2025H2-2026-09,30,filled,5.08,59.131478689,97.81047022630682
MPG,2026-08-10,2025H2-2026-09,45,filled,5.08,59.131478689,97.81047022630682
MPG,2026-08-10,2025H2-2026-09,60,skipped_guard,,59.131478689,0.0
MPG,2026-08-10,2025H2-2026-09,90,skipped_guard,,59.131478689,0.0
APLX,2026-08-11,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
APLX,2026-08-11,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
APLX,2026-08-11,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
APLX,2026-08-11,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
APLX,2026-08-11,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
APLX,2026-08-11,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
APLX,2026-08-11,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
APLX,2026-08-11,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
APLX,2026-08-11,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
APLX,2026-08-11,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
APLX,2026-08-11,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
APLX,2026-08-11,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
IREG,2026-08-11,2025H2-2026-09,0,skipped_guard,,143.605271323,0.0
IREG,2026-08-11,2025H2-2026-09,1,skipped_guard,,143.605271323,0.0
IREG,2026-08-11,2025H2-2026-09,2,skipped_guard,,143.605271323,0.0
IREG,2026-08-11,2025H2-2026-09,3,skipped_guard,,143.605271323,0.0
IREG,2026-08-11,2025H2-2026-09,5,skipped_guard,,143.605271323,0.0
IREG,2026-08-11,2025H2-2026-09,10,skipped_guard,,143.605271323,0.0
IREG,2026-08-11,2025H2-2026-09,15,skipped_guard,,143.605271323,0.0
IREG,2026-08-11,2025H2-2026-09,20,skipped_guard,,143.605271323,0.0
IREG,2026-08-11,2025H2-2026-09,30,skipped_guard,,143.605271323,0.0
IREG,2026-08-11,2025H2-2026-09,45,skipped_guard,,143.605271323,0.0
IREG,2026-08-11,2025H2-2026-09,60,skipped_guard,,143.605271323,0.0
IREG,2026-08-11,2025H2-2026-09,90,skipped_guard,,143.605271323,0.0
UMAC,2026-08-12,2025H2-2026-09,0,filled,27.5,87.036386091,-48.32443137388629
UMAC,2026-08-12,2025H2-2026-09,1,filled,27.5,87.036386091,-48.32443137388629
UMAC,2026-08-12,2025H2-2026-09,2,filled,27.5,87.036386091,-48.32443137388629
UMAC,2026-08-12,2025H2-2026-09,3,filled,27.5,87.036386091,-48.32443137388629
UMAC,2026-08-12,2025H2-2026-09,5,filled,27.5,87.036386091,-48.32443137388629
UMAC,2026-08-12,2025H2-2026-09,10,filled,27.5,87.036386091,-48.32443137388629
UMAC,2026-08-12,2025H2-2026-09,15,filled,27.5,87.036386091,-48.32443137388629
UMAC,2026-08-12,2025H2-2026-09,20,filled,27.5,87.036386091,-48.32443137388629
UMAC,2026-08-12,2025H2-2026-09,30,filled,27.5,87.036386091,-48.32443137388629
UMAC,2026-08-12,2025H2-2026-09,45,filled,27.5,87.036386091,-48.32443137388629
UMAC,2026-08-12,2025H2-2026-09,60,filled,27.5,87.036386091,-48.32443137388629
UMAC,2026-08-12,2025H2-2026-09,90,skipped_guard,,87.036386091,0.0
SMCX,2026-08-25,2025H2-2026-09,0,filled,11.91,16.557236137,140.0073895009217
SMCX,2026-08-25,2025H2-2026-09,1,filled,11.91,16.557236137,140.0073895009217
SMCX,2026-08-25,2025H2-2026-09,2,filled,11.91,16.557236137,140.0073895009217
SMCX,2026-08-25,2025H2-2026-09,3,filled,11.91,16.557236137,140.0073895009217
SMCX,2026-08-25,2025H2-2026-09,5,filled,11.91,16.557236137,140.0073895009217
SMCX,2026-08-25,2025H2-2026-09,10,filled,11.91,16.557236137,140.0073895009217
SMCX,2026-08-25,2025H2-2026-09,15,filled,11.91,16.557236137,140.0073895009217
SMCX,2026-08-25,2025H2-2026-09,20,filled,11.93,16.557236137,140.0060561674217
SMCX,2026-08-25,2025H2-2026-09,30,filled,11.93,16.557236137,140.0060561674217
SMCX,2026-08-25,2025H2-2026-09,45,filled,11.9,16.557236137,140.0080561676717
SMCX,2026-08-25,2025H2-2026-09,60,skipped_guard,,16.557236137,0.0
SMCX,2026-08-25,2025H2-2026-09,90,filled,11.93,16.557236137,140.0060561674217
PSNYW,2026-08-26,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
PSNYW,2026-08-26,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
PSNYW,2026-08-26,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
PSNYW,2026-08-26,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
PSNYW,2026-08-26,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
PSNYW,2026-08-26,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
PSNYW,2026-08-26,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
PSNYW,2026-08-26,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
PSNYW,2026-08-26,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
PSNYW,2026-08-26,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
PSNYW,2026-08-26,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
PSNYW,2026-08-26,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
XPON,2026-08-26,2025H2-2026-09,0,skipped_guard,,101.649929275,0.0
XPON,2026-08-26,2025H2-2026-09,1,skipped_guard,,101.649929275,0.0
XPON,2026-08-26,2025H2-2026-09,2,skipped_guard,,101.649929275,0.0
XPON,2026-08-26,2025H2-2026-09,3,skipped_guard,,101.649929275,0.0
XPON,2026-08-26,2025H2-2026-09,5,skipped_guard,,101.649929275,0.0
XPON,2026-08-26,2025H2-2026-09,10,skipped_guard,,101.649929275,0.0
XPON,2026-08-26,2025H2-2026-09,15,skipped_guard,,101.649929275,0.0
XPON,2026-08-26,2025H2-2026-09,20,skipped_guard,,101.649929275,0.0
XPON,2026-08-26,2025H2-2026-09,30,skipped_guard,,101.649929275,0.0
XPON,2026-08-26,2025H2-2026-09,45,skipped_guard,,101.649929275,0.0
XPON,2026-08-26,2025H2-2026-09,60,skipped_guard,,101.649929275,0.0
XPON,2026-08-26,2025H2-2026-09,90,skipped_guard,,101.649929275,0.0
IREG,2026-08-27,2025H2-2026-09,0,filled,8.13,259.788057682,-78.54034928420853
IREG,2026-08-27,2025H2-2026-09,1,filled,8.13,259.788057682,-78.54034928420853
IREG,2026-08-27,2025H2-2026-09,2,filled,8.13,259.788057682,-78.54034928420853
IREG,2026-08-27,2025H2-2026-09,3,filled,8.13,259.788057682,-78.54034928420853
IREG,2026-08-27,2025H2-2026-09,5,filled,8.13,259.788057682,-78.54034928420853
IREG,2026-08-27,2025H2-2026-09,10,filled,8.13,259.788057682,-78.54034928420853
IREG,2026-08-27,2025H2-2026-09,15,filled,8.13,259.788057682,-78.54034928420853
IREG,2026-08-27,2025H2-2026-09,20,filled,8.13,259.788057682,-78.54034928420853
IREG,2026-08-27,2025H2-2026-09,30,filled,8.13,259.788057682,-78.54034928420853
IREG,2026-08-27,2025H2-2026-09,45,filled,8.13,259.788057682,-78.54034928420853
IREG,2026-08-27,2025H2-2026-09,60,filled,8.13,259.788057682,-78.54034928420853
IREG,2026-08-27,2025H2-2026-09,90,filled,8.13,259.788057682,-78.54034928420853
YJ,2026-08-27,2025H2-2026-09,0,filled,3.29,9.701117815,-28.42954822035961
YJ,2026-08-27,2025H2-2026-09,1,filled,3.29,9.701117815,-28.42954822035961
YJ,2026-08-27,2025H2-2026-09,2,filled,3.29,9.701117815,-28.42954822035961
YJ,2026-08-27,2025H2-2026-09,3,filled,3.29,9.701117815,-28.42954822035961
YJ,2026-08-27,2025H2-2026-09,5,filled,3.29,9.701117815,-28.42954822035961
YJ,2026-08-27,2025H2-2026-09,10,skipped_guard,,9.701117815,0.0
YJ,2026-08-27,2025H2-2026-09,15,skipped_guard,,9.701117815,0.0
YJ,2026-08-27,2025H2-2026-09,20,skipped_guard,,9.701117815,0.0
YJ,2026-08-27,2025H2-2026-09,30,skipped_guard,,9.701117815,0.0
YJ,2026-08-27,2025H2-2026-09,45,skipped_guard,,9.701117815,0.0
YJ,2026-08-27,2025H2-2026-09,60,skipped_guard,,9.701117815,0.0
YJ,2026-08-27,2025H2-2026-09,90,skipped_guard,,9.701117815,0.0
AAOZ,2026-08-28,2025H2-2026-09,0,filled,13.21,43.101679231,-126.4562824736995
AAOZ,2026-08-28,2025H2-2026-09,1,filled,13.21,43.101679231,-126.4562824736995
AAOZ,2026-08-28,2025H2-2026-09,2,filled,13.21,43.101679231,-126.4562824736995
AAOZ,2026-08-28,2025H2-2026-09,3,filled,13.21,43.101679231,-126.4562824736995
AAOZ,2026-08-28,2025H2-2026-09,5,filled,13.21,43.101679231,-126.4562824736995
AAOZ,2026-08-28,2025H2-2026-09,10,filled,13.21,43.101679231,-126.4562824736995
AAOZ,2026-08-28,2025H2-2026-09,15,filled,13.21,43.101679231,-126.4562824736995
AAOZ,2026-08-28,2025H2-2026-09,20,filled,13.21,43.101679231,-126.4562824736995
AAOZ,2026-08-28,2025H2-2026-09,30,filled,13.21,43.101679231,-126.4562824736995
AAOZ,2026-08-28,2025H2-2026-09,45,skipped_guard,,43.101679231,0.0
AAOZ,2026-08-28,2025H2-2026-09,60,skipped_guard,,43.101679231,0.0
AAOZ,2026-08-28,2025H2-2026-09,90,skipped_guard,,43.101679231,0.0
PFSA,2026-08-31,2025H2-2026-09,0,skipped_guard,,15.77049554,0.0
PFSA,2026-08-31,2025H2-2026-09,1,skipped_guard,,15.77049554,0.0
PFSA,2026-08-31,2025H2-2026-09,2,skipped_guard,,15.77049554,0.0
PFSA,2026-08-31,2025H2-2026-09,3,skipped_guard,,15.77049554,0.0
PFSA,2026-08-31,2025H2-2026-09,5,skipped_guard,,15.77049554,0.0
PFSA,2026-08-31,2025H2-2026-09,10,skipped_guard,,15.77049554,0.0
PFSA,2026-08-31,2025H2-2026-09,15,skipped_guard,,15.77049554,0.0
PFSA,2026-08-31,2025H2-2026-09,20,skipped_guard,,15.77049554,0.0
PFSA,2026-08-31,2025H2-2026-09,30,skipped_guard,,15.77049554,0.0
PFSA,2026-08-31,2025H2-2026-09,45,skipped_guard,,15.77049554,0.0
PFSA,2026-08-31,2025H2-2026-09,60,skipped_guard,,15.77049554,0.0
PFSA,2026-08-31,2025H2-2026-09,90,skipped_guard,,15.77049554,0.0
SMST,2026-09-01,2025H2-2026-09,0,filled,26.5,16.167471283,-107.243063405381
SMST,2026-09-01,2025H2-2026-09,1,filled,26.5,16.167471283,-107.243063405381
SMST,2026-09-01,2025H2-2026-09,2,filled,26.5,16.167471283,-107.243063405381
SMST,2026-09-01,2025H2-2026-09,3,filled,26.5,16.167471283,-107.243063405381
SMST,2026-09-01,2025H2-2026-09,5,filled,26.5,16.167471283,-107.243063405381
SMST,2026-09-01,2025H2-2026-09,10,filled,26.5,16.167471283,-107.243063405381
SMST,2026-09-01,2025H2-2026-09,15,filled,26.5,16.167471283,-107.243063405381
SMST,2026-09-01,2025H2-2026-09,20,skipped_guard,,16.167471283,0.0
SMST,2026-09-01,2025H2-2026-09,30,filled,26.56,16.167471283,-107.247063405881
SMST,2026-09-01,2025H2-2026-09,45,skipped_guard,,16.167471283,0.0
SMST,2026-09-01,2025H2-2026-09,60,skipped_guard,,16.167471283,0.0
SMST,2026-09-01,2025H2-2026-09,90,skipped_guard,,16.167471283,0.0
BMNZ,2026-09-01,2025H2-2026-09,0,skipped_guard,,128.485398531,0.0
BMNZ,2026-09-01,2025H2-2026-09,1,skipped_guard,,128.485398531,0.0
BMNZ,2026-09-01,2025H2-2026-09,2,skipped_guard,,128.485398531,0.0
BMNZ,2026-09-01,2025H2-2026-09,3,skipped_guard,,128.485398531,0.0
BMNZ,2026-09-01,2025H2-2026-09,5,skipped_guard,,128.485398531,0.0
BMNZ,2026-09-01,2025H2-2026-09,10,skipped_guard,,128.485398531,0.0
BMNZ,2026-09-01,2025H2-2026-09,15,skipped_guard,,128.485398531,0.0
BMNZ,2026-09-01,2025H2-2026-09,20,skipped_guard,,128.485398531,0.0
BMNZ,2026-09-01,2025H2-2026-09,30,skipped_guard,,128.485398531,0.0
BMNZ,2026-09-01,2025H2-2026-09,45,skipped_guard,,128.485398531,0.0
BMNZ,2026-09-01,2025H2-2026-09,60,skipped_guard,,128.485398531,0.0
BMNZ,2026-09-01,2025H2-2026-09,90,skipped_guard,,128.485398531,0.0
IREZ,2026-09-01,2025H2-2026-09,0,skipped_guard,,183.525901874,0.0
IREZ,2026-09-01,2025H2-2026-09,1,skipped_guard,,183.525901874,0.0
IREZ,2026-09-01,2025H2-2026-09,2,skipped_guard,,183.525901874,0.0
IREZ,2026-09-01,2025H2-2026-09,3,skipped_guard,,183.525901874,0.0
IREZ,2026-09-01,2025H2-2026-09,5,skipped_guard,,183.525901874,0.0
IREZ,2026-09-01,2025H2-2026-09,10,skipped_guard,,183.525901874,0.0
IREZ,2026-09-01,2025H2-2026-09,15,skipped_guard,,183.525901874,0.0
IREZ,2026-09-01,2025H2-2026-09,20,skipped_guard,,183.525901874,0.0
IREZ,2026-09-01,2025H2-2026-09,30,skipped_guard,,183.525901874,0.0
IREZ,2026-09-01,2025H2-2026-09,45,skipped_guard,,183.525901874,0.0
IREZ,2026-09-01,2025H2-2026-09,60,skipped_guard,,183.525901874,0.0
IREZ,2026-09-01,2025H2-2026-09,90,skipped_guard,,183.525901874,0.0
ALMS,2026-09-02,2025H2-2026-09,0,filled,10.54,86.005139328,-25.88759390261486
ALMS,2026-09-02,2025H2-2026-09,1,filled,10.54,86.005139328,-25.88759390261486
ALMS,2026-09-02,2025H2-2026-09,2,filled,10.54,86.005139328,-25.88759390261486
ALMS,2026-09-02,2025H2-2026-09,3,filled,10.54,86.005139328,-25.88759390261486
ALMS,2026-09-02,2025H2-2026-09,5,filled,10.54,86.005139328,-25.88759390261486
ALMS,2026-09-02,2025H2-2026-09,10,filled,10.54,86.005139328,-25.88759390261486
ALMS,2026-09-02,2025H2-2026-09,15,filled,10.54,86.005139328,-25.88759390261486
ALMS,2026-09-02,2025H2-2026-09,20,filled,10.54,86.005139328,-25.88759390261486
ALMS,2026-09-02,2025H2-2026-09,30,filled,10.54,86.005139328,-25.88759390261486
ALMS,2026-09-02,2025H2-2026-09,45,filled,10.54,86.005139328,-25.88759390261486
ALMS,2026-09-02,2025H2-2026-09,60,filled,10.54,86.005139328,-25.88759390261486
ALMS,2026-09-02,2025H2-2026-09,90,filled,10.5,86.005139328,-25.88492723561486
BMNZ,2026-09-04,2025H2-2026-09,0,skipped_guard,,62.289223493,0.0
BMNZ,2026-09-04,2025H2-2026-09,1,skipped_guard,,62.289223493,0.0
BMNZ,2026-09-04,2025H2-2026-09,2,skipped_guard,,62.289223493,0.0
BMNZ,2026-09-04,2025H2-2026-09,3,skipped_guard,,62.289223493,0.0
BMNZ,2026-09-04,2025H2-2026-09,5,skipped_guard,,62.289223493,0.0
BMNZ,2026-09-04,2025H2-2026-09,10,skipped_guard,,62.289223493,0.0
BMNZ,2026-09-04,2025H2-2026-09,15,skipped_guard,,62.289223493,0.0
BMNZ,2026-09-04,2025H2-2026-09,20,skipped_guard,,62.289223493,0.0
BMNZ,2026-09-04,2025H2-2026-09,30,skipped_guard,,62.289223493,0.0
BMNZ,2026-09-04,2025H2-2026-09,45,skipped_guard,,62.289223493,0.0
BMNZ,2026-09-04,2025H2-2026-09,60,skipped_guard,,62.289223493,0.0
BMNZ,2026-09-04,2025H2-2026-09,90,skipped_guard,,62.289223493,0.0
CONI,2026-09-04,2025H2-2026-09,0,filled,28.4,39.76002001,-0.4168347187708936
CONI,2026-09-04,2025H2-2026-09,1,filled,28.4,39.76002001,-0.4168347187708936
CONI,2026-09-04,2025H2-2026-09,2,filled,28.4,39.76002001,-0.4168347187708936
CONI,2026-09-04,2025H2-2026-09,3,filled,28.4,39.76002001,-0.4168347187708936
CONI,2026-09-04,2025H2-2026-09,5,filled,28.4,39.76002001,-0.4168347187708936
CONI,2026-09-04,2025H2-2026-09,10,filled,28.4,39.76002001,-0.4168347187708936
CONI,2026-09-04,2025H2-2026-09,15,filled,28.4,39.76002001,-0.4168347187708936
CONI,2026-09-04,2025H2-2026-09,20,filled,28.4,39.76002001,-0.4168347187708936
CONI,2026-09-04,2025H2-2026-09,30,filled,28.4,39.76002001,-0.4168347187708936
CONI,2026-09-04,2025H2-2026-09,45,skipped_guard,,39.76002001,0.0
CONI,2026-09-04,2025H2-2026-09,60,skipped_guard,,39.76002001,0.0
CONI,2026-09-04,2025H2-2026-09,90,filled,28.38,39.76002001,-0.4155013852708937
SMST,2026-09-15,2025H2-2026-09,0,filled,21.32,55.911704089,-14.845155188977389
SMST,2026-09-15,2025H2-2026-09,1,filled,21.32,55.911704089,-14.845155188977389
SMST,2026-09-15,2025H2-2026-09,2,filled,21.32,55.911704089,-14.845155188977389
SMST,2026-09-15,2025H2-2026-09,3,filled,21.32,55.911704089,-14.845155188977389
SMST,2026-09-15,2025H2-2026-09,5,filled,21.32,55.911704089,-14.845155188977389
SMST,2026-09-15,2025H2-2026-09,10,filled,21.32,55.911704089,-14.845155188977389
SMST,2026-09-15,2025H2-2026-09,15,filled,21.32,55.911704089,-14.845155188977389
SMST,2026-09-15,2025H2-2026-09,20,filled,21.32,55.911704089,-14.845155188977389
SMST,2026-09-15,2025H2-2026-09,30,filled,21.32,55.911704089,-14.845155188977389
SMST,2026-09-15,2025H2-2026-09,45,filled,21.32,55.911704089,-14.845155188977389
SMST,2026-09-15,2025H2-2026-09,60,skipped_guard,,55.911704089,0.0
SMST,2026-09-15,2025H2-2026-09,90,skipped_guard,,55.911704089,0.0
CONI,2026-09-15,2025H2-2026-09,0,filled,28.5,143.593404754,228.99880062484618
CONI,2026-09-15,2025H2-2026-09,1,filled,28.5,143.593404754,228.99880062484618
CONI,2026-09-15,2025H2-2026-09,2,filled,28.5,143.593404754,228.99880062484618
CONI,2026-09-15,2025H2-2026-09,3,filled,28.5,143.593404754,228.99880062484618
CONI,2026-09-15,2025H2-2026-09,5,filled,28.5,143.593404754,228.99880062484618
CONI,2026-09-15,2025H2-2026-09,10,filled,28.5,143.593404754,228.99880062484618
CONI,2026-09-15,2025H2-2026-09,15,filled,28.5,143.593404754,228.99880062484618
CONI,2026-09-15,2025H2-2026-09,20,filled,28.5,143.593404754,228.99880062484618
CONI,2026-09-15,2025H2-2026-09,30,filled,28.5,143.593404754,228.99880062484618
CONI,2026-09-15,2025H2-2026-09,45,filled,28.5,143.593404754,228.99880062484618
CONI,2026-09-15,2025H2-2026-09,60,filled,28.5,143.593404754,228.99880062484618
CONI,2026-09-15,2025H2-2026-09,90,filled,28.5,143.593404754,228.99880062484618
FPSX,2026-09-15,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
FPSX,2026-09-15,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
FPSX,2026-09-15,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
FPSX,2026-09-15,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
FPSX,2026-09-15,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
FPSX,2026-09-15,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
FPSX,2026-09-15,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
FPSX,2026-09-15,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
FPSX,2026-09-15,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
FPSX,2026-09-15,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
FPSX,2026-09-15,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
FPSX,2026-09-15,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
OKLL,2026-09-17,2025H2-2026-09,0,filled,9.89,68.97593439,373.3504850208048
OKLL,2026-09-17,2025H2-2026-09,1,filled,9.89,68.97593439,373.3504850208048
OKLL,2026-09-17,2025H2-2026-09,2,filled,9.89,68.97593439,373.3504850208048
OKLL,2026-09-17,2025H2-2026-09,3,filled,9.89,68.97593439,373.3504850208048
OKLL,2026-09-17,2025H2-2026-09,5,filled,9.89,68.97593439,373.3504850208048
OKLL,2026-09-17,2025H2-2026-09,10,filled,9.89,68.97593439,373.3504850208048
OKLL,2026-09-17,2025H2-2026-09,15,filled,9.89,68.97593439,373.3504850208048
OKLL,2026-09-17,2025H2-2026-09,20,filled,9.89,68.97593439,373.3504850208048
OKLL,2026-09-17,2025H2-2026-09,30,filled,9.89,68.97593439,373.3504850208048
OKLL,2026-09-17,2025H2-2026-09,45,filled,9.89,68.97593439,373.3504850208048
OKLL,2026-09-17,2025H2-2026-09,60,filled,9.89,68.97593439,373.3504850208048
OKLL,2026-09-17,2025H2-2026-09,90,skipped_guard,,68.97593439,0.0
COHH,2026-09-18,2025H2-2026-09,0,skipped_guard,,184.634618775,0.0
COHH,2026-09-18,2025H2-2026-09,1,skipped_guard,,184.634618775,0.0
COHH,2026-09-18,2025H2-2026-09,2,skipped_guard,,184.634618775,0.0
COHH,2026-09-18,2025H2-2026-09,3,skipped_guard,,184.634618775,0.0
COHH,2026-09-18,2025H2-2026-09,5,skipped_guard,,184.634618775,0.0
COHH,2026-09-18,2025H2-2026-09,10,skipped_guard,,184.634618775,0.0
COHH,2026-09-18,2025H2-2026-09,15,skipped_guard,,184.634618775,0.0
COHH,2026-09-18,2025H2-2026-09,20,skipped_guard,,184.634618775,0.0
COHH,2026-09-18,2025H2-2026-09,30,skipped_guard,,184.634618775,0.0
COHH,2026-09-18,2025H2-2026-09,45,skipped_guard,,184.634618775,0.0
COHH,2026-09-18,2025H2-2026-09,60,skipped_guard,,184.634618775,0.0
COHH,2026-09-18,2025H2-2026-09,90,skipped_guard,,184.634618775,0.0
GLWG,2026-09-18,2025H2-2026-09,0,filled,13.29,211.157276794,-91.49267345248758
GLWG,2026-09-18,2025H2-2026-09,1,filled,13.29,211.157276794,-91.49267345248758
GLWG,2026-09-18,2025H2-2026-09,2,filled,13.29,211.157276794,-91.49267345248758
GLWG,2026-09-18,2025H2-2026-09,3,filled,13.29,211.157276794,-91.49267345248758
GLWG,2026-09-18,2025H2-2026-09,5,filled,13.29,211.157276794,-91.49267345248758
GLWG,2026-09-18,2025H2-2026-09,10,filled,13.29,211.157276794,-91.49267345248758
