symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,partial_taken,partial_price,partial_shares,partial_pnl
GLSI,2025-12-24,10:28:00,16.09,15.62,16.49,10000,11:36:00,16.77,trail_stop,6861.92,4.27,False,,0,0.00
INDP,2025-12-24,11:07:00,2.58,2.52,2.73,10000,12:26:00,2.64,trail_stop,568.98,2.20,False,,0,0.00
AMCI,2025-12-26,09:55:00,10.94,10.49,12.03,6861,10:19:00,11.45,trail_stop,3475.06,4.63,False,,0,0.00
GLSI,2025-12-29,10:33:00,25.02,24.46,26.38,3703,10:37:00,24.39,stop,-2363.92,-2.55,False,,0,0.00
GVH,2025-12-29,09:45:00,3.51,3.37,3.86,10000,09:47:00,3.83,trail_stop,3210.42,9.14,False,,0,0.00
AEHL,2025-12-30,11:20:00,2.15,2.12,2.23,10000,11:21:00,2.11,stop,-385.10,-1.79,False,,0,0.00
BRLS,2025-12-30,10:44:00,2.08,2.01,2.26,10000,10:45:00,2.00,stop,-781.10,-3.75,False,,0,0.00
DRMA,2025-12-30,14:53:00,2.33,2.29,2.43,10000,15:00:00,2.28,stop,-492.00,-2.11,False,,0,0.00
EKSO,2025-12-30,09:09:00,8.35,8.19,8.72,10000,09:23:00,8.61,trail_stop,2573.25,3.08,False,,0,0.00
GLSI,2025-12-30,10:05:00,28.77,27.59,31.64,2608,10:24:00,27.51,stop,-3288.98,-4.38,False,,0,0.00
NBY,2025-12-30,14:35:00,6.20,6.12,6.37,10000,14:37:00,6.10,stop,-945.50,-1.53,False,,0,0.00
SNTG,2025-12-30,09:55:00,2.11,2.03,2.26,10000,10:02:00,2.02,stop,-882.00,-4.18,False,,0,0.00
CODX,2026-01-02,09:57:00,5.13,5.01,5.40,10000,10:08:00,5.33,trail_stop,2039.25,3.98,False,,0,0.00
RVYL,2026-01-02,09:42:00,6.08,5.72,6.67,8389,09:54:00,5.70,stop,-3118.48,-6.12,False,,0,0.00
STI,2026-01-02,09:48:00,7.90,7.64,8.15,10000,10:26:00,8.45,trail_stop,5524.93,7.00,False,,0,0.00
INBS,2026-01-05,14:54:00,13.36,13.11,13.96,4173,15:00:00,13.48,eod,507.65,0.91,False,,0,0.00
MNTS,2026-01-05,09:25:00,9.93,9.58,10.78,4411,09:27:00,9.55,stop,-1670.27,-3.81,False,,0,0.00
PASG,2026-01-05,10:19:00,15.46,15.19,16.07,4056,10:20:00,15.15,stop,-1247.30,-1.99,False,,0,0.00
PTN,2026-01-05,14:45:00,19.91,19.61,20.49,4334,14:50:00,19.55,stop,-1569.45,-1.82,False,,0,0.00
AIFU,2026-01-06,15:43:00,3.12,3.00,3.44,5000,15:45:00,3.13,force_close,34.40,0.22,False,,0,0.00
EMAT,2026-01-06,14:22:00,8.61,8.49,8.88,5000,14:32:00,9.55,trail_stop,4720.28,10.97,False,,0,0.00
INBS,2026-01-06,10:22:00,12.32,11.90,13.35,3658,10:32:00,11.86,stop,-1675.40,-3.72,False,,0,0.00
LGCB,2026-01-06,10:01:00,2.11,1.99,2.31,5000,11:06:00,1.98,stop,-615.37,-5.84,False,,0,0.00
MNTS,2026-01-06,10:57:00,9.99,9.67,10.77,4815,11:26:00,9.64,stop,-1687.62,-3.51,False,,0,0.00
OPTX,2026-01-06,09:11:00,3.36,3.27,3.59,5000,09:34:00,3.26,stop,-515.85,-3.07,False,,0,0.00
PASG,2026-01-06,09:47:00,18.02,17.30,19.27,3000,14:57:00,18.52,eod,1506.00,2.79,False,,0,0.00
RNAZ,2026-01-06,09:53:00,7.87,7.55,8.64,3225,10:07:00,7.53,stop,-1098.14,-4.33,False,,0,0.00
VELO,2026-01-06,09:49:00,17.03,16.64,17.78,4999,10:14:00,17.51,trail_stop,2415.47,2.84,False,,0,0.00
INBS,2026-01-07,09:48:00,13.38,12.84,14.72,2804,09:56:00,12.80,stop,-1645.04,-4.38,False,,0,0.00
REED,2026-01-07,14:14:00,2.39,2.34,2.50,5000,14:18:00,2.47,trail_stop,389.06,3.26,False,,0,0.00
ACON,2026-01-08,11:02:00,7.79,7.56,8.34,9090,11:22:00,7.54,stop,-2276.68,-3.22,False,,0,0.00
ELWT,2026-01-08,10:08:00,4.74,4.54,5.19,10000,10:35:00,5.39,exhaust+trail_stop,6299.82,13.30,True,5.35,5000,3062.34
INBS,2026-01-08,10:23:00,15.71,15.06,17.27,4779,10:29:00,15.02,stop,-3290.23,-4.38,False,,0,0.00
ROLR,2026-01-08,11:15:00,2.71,2.65,2.84,10000,12:01:00,2.64,stop,-706.60,-2.60,False,,0,0.00
INBS,2026-01-09,10:18:00,18.28,17.75,19.55,3921,10:19:00,17.70,stop,-2280.10,-3.18,False,,0,0.00
KLRS,2026-01-09,10:27:00,9.49,9.31,9.88,10000,10:33:00,9.29,stop,-2024.25,-2.13,False,,0,0.00
NBY,2026-01-09,10:35:00,11.72,11.47,12.30,10000,10:41:00,12.21,trail_stop,4898.35,4.18,False,,0,0.00
OPTX,2026-01-09,10:17:00,4.18,4.08,4.41,10000,10:18:00,4.07,stop,-1164.20,-2.78,False,,0,0.00
BDSX,2026-01-12,08:54:00,6.87,6.73,7.19,10000,08:59:00,6.71,stop,-1570.50,-2.29,False,,0,0.00
CARL,2026-01-12,10:14:00,14.23,13.99,14.63,10000,10:49:00,13.95,stop,-2811.85,-1.98,False,,0,0.00
FBRX,2026-01-12,09:46:00,27.91,27.33,29.28,5454,09:51:00,28.42,trail_stop,2774.63,1.82,False,,0,0.00
INBS,2026-01-12,10:31:00,20.50,19.89,21.96,3415,10:40:00,19.83,stop,-2273.18,-3.25,False,,0,0.00
SRL,2026-01-12,09:40:00,8.32,8.05,8.64,10000,10:24:00,9.34,exhaust+trail_stop,10230.64,12.30,True,9.35,5000,5133.45
SUGP,2026-01-12,09:40:00,7.27,6.97,8.00,10000,10:14:00,8.59,exhaust+trail_stop,13883.86,19.10,True,8.73,5000,7303.69
UUU,2026-01-12,09:56:00,5.72,5.48,6.29,10000,10:31:00,6.11,trail_stop,3918.02,6.85,False,,0,0.00
AGIG,2026-01-13,14:47:00,3.32,3.24,3.50,10000,15:21:00,3.23,stop,-909.38,-2.74,False,,0,0.00
AHMA,2026-01-13,10:11:00,10.40,9.97,11.44,7218,10:19:00,10.93,trail_stop,3830.79,5.10,False,,0,0.00
BBGI,2026-01-13,11:12:00,5.97,5.82,6.32,10000,11:19:00,5.80,stop,-1634.20,-2.74,False,,0,0.00
EVTV,2026-01-13,10:02:00,2.82,2.72,3.09,10000,10:10:00,2.71,stop,-1159.65,-4.11,False,,0,0.00
RVYL,2026-01-13,11:26:00,6.66,6.54,6.91,10000,11:27:00,6.52,stop,-1361.70,-2.05,False,,0,0.00
RYOJ,2026-01-13,09:53:00,3.75,3.59,4.13,10000,09:56:00,3.58,stop,-1741.21,-4.64,False,,0,0.00
WATT,2026-01-13,11:09:00,5.68,5.54,5.98,10000,11:13:00,5.95,trail_stop,2691.68,4.74,False,,0,0.00
AGIG,2026-01-14,14:39:00,3.67,3.59,3.87,10000,14:56:00,3.80,trail_stop,1312.11,3.57,False,,0,0.00
AHMA,2026-01-14,14:40:00,15.35,15.12,15.87,9523,15:00:00,15.60,eod,2425.22,1.66,False,,0,0.00
EXOZ,2026-01-14,11:13:00,11.21,10.79,11.74,9523,11:42:00,10.76,stop,-4319.35,-4.05,False,,0,0.00
GCDT,2026-01-14,09:49:00,4.75,4.67,4.95,10000,10:10:00,4.66,stop,-987.60,-2.08,False,,0,0.00
INDO,2026-01-14,14:35:00,4.87,4.80,5.06,10000,14:36:00,4.78,stop,-921.61,-1.89,False,,0,0.00
LFS,2026-01-14,10:45:00,3.15,3.04,3.42,10000,11:03:00,3.03,stop,-1201.73,-3.81,False,,0,0.00
VMAR,2026-01-14,11:25:00,5.80,5.60,6.27,10000,12:40:00,5.58,stop,-2125.90,-3.67,False,,0,0.00
CGTL,2026-01-15,14:21:00,3.90,3.74,4.29,10000,14:33:00,3.73,stop,-1711.32,-4.38,False,,0,0.00
EVTV,2026-01-15,14:16:00,3.50,3.44,3.65,10000,14:23:00,3.43,stop,-736.21,-2.10,False,,0,0.00
JL,2026-01-15,10:48:00,6.86,6.65,7.36,10000,10:52:00,7.17,trail_stop,3147.21,4.59,False,,0,0.00
MVO,2026-01-15,10:35:00,2.23,2.20,2.29,10000,10:36:00,2.19,stop,-338.25,-1.52,False,,0,0.00
ROLR,2026-01-15,10:39:00,25.33,24.54,27.18,2702,10:41:00,24.47,stop,-2320.80,-3.39,False,,0,0.00
SPHL,2026-01-15,10:55:00,11.36,10.90,12.50,6607,11:01:00,12.00,trail_stop,4209.95,5.61,False,,0,0.00
AGH,2026-01-16,09:47:00,4.40,4.27,4.73,5000,10:34:00,4.26,stop,-736.05,-3.34,False,,0,0.00
LCFY,2026-01-16,09:16:00,6.11,5.86,6.72,5000,09:20:00,5.84,stop,-1338.34,-4.38,False,,0,0.00
TNMG,2026-01-16,14:39:00,4.19,4.07,4.47,5000,14:51:00,4.06,stop,-643.50,-3.07,False,,0,0.00
TRAW,2026-01-16,14:26:00,2.03,1.98,2.09,5000,14:28:00,1.98,stop,-242.89,-2.40,False,,0,0.00
VELO,2026-01-16,09:52:00,19.52,19.05,20.62,3409,09:58:00,18.99,stop,-1791.94,-2.69,False,,0,0.00
WATT,2026-01-16,10:11:00,5.66,5.51,5.98,5000,10:20:00,5.49,stop,-810.40,-2.87,False,,0,0.00
BDSX,2026-01-20,10:59:00,8.80,8.45,9.27,10000,15:00:00,8.84,eod,432.10,0.49,False,,0,0.00
EVTV,2026-01-20,10:44:00,3.96,3.89,4.08,10000,10:57:00,4.08,trail_stop,1214.16,3.07,False,,0,0.00
MCRP,2026-01-20,11:14:00,2.50,2.46,2.60,10000,11:20:00,2.67,exhaust+trail_stop,1604.57,6.41,True,2.65,5000,762.50
OPTX,2026-01-20,09:45:00,4.15,4.02,4.48,10000,09:47:00,4.01,stop,-1462.10,-3.52,False,,0,0.00
PHGE,2026-01-20,10:15:00,2.93,2.83,3.09,10000,10:48:00,2.82,stop,-1114.20,-3.80,False,,0,0.00
POLA,2026-01-20,10:20:00,3.62,3.42,3.98,10000,10:21:00,3.41,stop,-2162.73,-5.97,False,,0,0.00
RAY,2026-01-20,09:47:00,4.16,4.03,4.39,10000,10:40:00,4.32,trail_stop,1606.71,3.86,False,,0,0.00
TWG,2026-01-20,11:07:00,5.23,5.01,5.75,10000,11:17:00,5.00,stop,-2290.54,-4.38,False,,0,0.00
AQMS,2026-01-21,09:39:00,7.44,7.13,8.18,6729,09:46:00,7.11,stop,-2193.85,-4.38,False,,0,0.00
ASTI,2026-01-21,14:40:00,4.35,4.29,4.50,10000,15:00:00,4.47,eod,1164.51,2.67,False,,0,0.00
MOB,2026-01-21,10:16:00,8.76,8.59,9.16,10000,10:27:00,8.56,stop,-1945.20,-2.22,False,,0,0.00
OPTX,2026-01-21,10:00:00,4.50,4.42,4.72,10000,10:37:00,4.69,trail_stop,1818.99,4.04,False,,0,0.00
PAVM,2026-01-21,14:38:00,15.22,14.59,16.74,4933,14:41:00,14.55,stop,-3290.19,-4.38,False,,0,0.00
POCI,2026-01-21,09:57:00,4.91,4.84,5.06,10000,10:00:00,4.83,stop,-880.34,-1.79,False,,0,0.00
CELZ,2026-01-22,15:10:00,2.17,2.10,2.32,10000,15:48:00,2.23,force_close,623.34,2.87,False,,0,0.00
CJMB,2026-01-22,14:30:00,2.99,2.94,3.08,10000,14:43:00,2.93,stop,-565.05,-1.89,False,,0,0.00
GLSI,2026-01-22,10:36:00,24.27,23.95,25.02,6666,11:15:00,25.64,exhaust+trail_stop,8906.51,5.50,True,25.58,3333,4352.06
NAMM,2026-01-22,10:37:00,3.14,3.01,3.46,10000,10:39:00,3.27,trail_stop,1282.76,4.08,False,,0,0.00
ASTI,2026-01-23,09:26:00,7.86,7.72,8.06,10000,09:29:00,7.70,stop,-1610.10,-2.05,False,,0,0.00
MOVE,2026-01-23,10:24:00,17.78,17.06,19.53,4285,10:52:00,19.02,trail_stop,5344.39,7.02,False,,0,0.00
MVO,2026-01-23,10:02:00,2.09,2.03,2.24,10000,10:25:00,2.02,stop,-681.80,-3.26,False,,0,0.00
RVYL,2026-01-23,08:45:00,7.45,7.34,7.70,10000,08:46:00,7.32,stop,-1294.60,-1.74,False,,0,0.00
EVTV,2026-01-26,11:11:00,2.61,2.58,2.69,5000,11:12:00,2.57,stop,-201.75,-1.54,False,,0,0.00
LE,2026-01-26,09:31:00,17.17,16.75,18.17,2500,09:46:00,18.46,trail_stop,3225.40,7.52,False,,0,0.00
MKDW,2026-01-26,10:13:00,3.06,2.98,3.25,5000,10:38:00,2.97,stop,-484.92,-3.17,False,,0,0.00
MOB,2026-01-26,11:16:00,8.98,8.61,9.88,4180,11:23:00,8.59,stop,-1645.26,-4.38,False,,0,0.00
MTEN,2026-01-26,10:12:00,2.21,2.14,2.40,5000,10:43:00,2.56,exhaust+trail_stop,1601.15,14.48,True,2.50,2500,722.48
SCWO,2026-01-26,09:37:00,3.55,3.38,3.86,5000,09:40:00,3.37,stop,-937.39,-5.28,False,,0,0.00
FIEE,2026-01-27,09:44:00,5.41,5.18,5.95,5000,12:54:00,5.66,trail_stop,1280.82,4.74,False,,0,0.00
NUWE,2026-01-27,11:00:00,3.72,3.61,4.00,5000,11:09:00,3.60,stop,-622.75,-3.34,False,,0,0.00
ONEG,2026-01-27,09:49:00,3.83,3.71,3.98,5000,09:52:00,3.70,stop,-674.80,-3.52,False,,0,0.00
RVYL,2026-01-27,10:57:00,6.43,6.29,6.71,5000,11:14:00,6.27,stop,-794.97,-2.47,False,,0,0.00
XHLD,2026-01-27,14:19:00,2.62,2.50,2.87,5000,14:42:00,2.49,stop,-650.60,-4.96,False,,0,0.00
BAOS,2026-01-28,14:52:00,3.33,3.24,3.56,5000,14:53:00,3.33,eod,-16.65,-0.10,False,,0,0.00
BUUU,2026-01-28,10:31:00,11.00,10.51,12.10,2283,10:32:00,10.48,stop,-1188.36,-4.73,False,,0,0.00
FEED,2026-01-28,10:58:00,2.19,2.10,2.41,5000,10:59:00,2.10,stop,-480.49,-4.38,False,,0,0.00
GOAI,2026-01-28,14:44:00,8.35,8.14,8.85,5000,14:51:00,8.65,trail_stop,1524.91,3.65,False,,0,0.00
KRRO,2026-01-28,09:36:00,12.24,11.93,12.97,5000,09:37:00,11.89,stop,-1740.10,-2.84,False,,0,0.00
AGIG,2026-01-29,11:01:00,3.57,3.53,3.69,5000,11:02:00,3.51,stop,-295.72,-1.66,False,,0,0.00
AUST,2026-01-29,11:14:00,2.85,2.75,3.05,5000,11:23:00,2.74,stop,-555.50,-3.89,False,,0,0.00
BATL,2026-01-29,10:39:00,4.27,4.18,4.48,5000,10:49:00,4.39,trail_stop,591.34,2.77,False,,0,0.00
DBGI,2026-01-29,09:41:00,9.33,8.95,10.26,4023,09:44:00,8.92,stop,-1645.25,-4.38,False,,0,0.00
FEED,2026-01-29,11:10:00,3.82,3.67,4.21,5000,11:12:00,3.66,stop,-838.11,-4.38,False,,0,0.00
INDO,2026-01-29,10:38:00,4.61,4.44,4.81,5000,14:59:00,4.43,stop,-914.62,-3.97,False,,0,0.00
PHGE,2026-01-29,10:40:00,7.01,6.91,7.21,5000,10:47:00,6.89,stop,-588.65,-1.68,False,,0,0.00
SER,2026-01-29,14:33:00,3.57,3.51,3.72,5000,14:45:00,3.82,trail_stop,1256.75,7.03,False,,0,0.00
SPHL,2026-01-30,11:01:00,4.85,4.74,5.11,5000,11:09:00,4.73,stop,-619.32,-2.55,False,,0,0.00
AMCI,2026-02-02,11:03:00,6.61,6.39,6.88,10000,11:13:00,7.22,exhaust+trail_stop,6761.91,10.24,True,7.35,5000,3706.00
CIGL,2026-02-02,10:13:00,2.58,2.54,2.68,10000,10:19:00,2.53,stop,-502.00,-1.94,False,,0,0.00
IBG,2026-02-02,10:32:00,4.28,4.11,4.71,10000,10:39:00,4.71,trail_stop,4260.66,9.94,False,,0,0.00
OPTX,2026-02-02,10:59:00,6.55,6.33,7.07,10000,11:19:00,6.31,stop,-2354.30,-3.60,False,,0,0.00
PAVM,2026-02-02,11:22:00,8.72,8.58,8.98,10000,11:23:00,8.55,stop,-1644.50,-1.89,False,,0,0.00
ASTI,2026-02-03,14:15:00,6.01,5.88,6.30,5000,14:43:00,6.49,exhaust+trail_stop,2144.55,7.14,True,6.38,2500,935.00
FATN,2026-02-03,14:07:00,2.97,2.89,3.17,5000,14:21:00,2.88,stop,-448.23,-3.02,False,,0,0.00
JFB,2026-02-03,10:32:00,30.67,30.12,31.62,3947,10:56:00,32.12,exhaust+trail_stop,6293.87,5.20,True,32.40,1973,3421.90
PIII,2026-02-03,10:37:00,2.05,1.99,2.20,5000,10:42:00,1.98,stop,-340.10,-3.31,False,,0,0.00
PMN,2026-02-03,09:59:00,15.76,15.29,16.88,3333,11:31:00,17.12,exhaust+trail_stop,4631.42,8.82,True,17.18,1666,2364.49
ULY,2026-02-03,11:00:00,2.64,2.53,2.91,5000,11:46:00,2.53,stop,-579.22,-4.38,False,,0,0.00
VELO,2026-02-03,11:03:00,15.01,14.81,15.49,5000,11:15:00,14.77,stop,-1247.15,-1.66,False,,0,0.00
EVTV,2026-02-04,10:26:00,2.37,2.30,2.55,5000,10:38:00,2.29,stop,-396.35,-3.34,False,,0,0.00
FEED,2026-02-04,11:20:00,2.98,2.94,3.05,5000,11:24:00,2.93,stop,-233.97,-1.57,False,,0,0.00
PAVM,2026-02-04,09:41:00,11.31,10.85,12.44,2212,10:14:00,10.82,stop,-1096.81,-4.38,False,,0,0.00
POAS,2026-02-04,10:36:00,5.61,5.40,6.11,5000,11:04:00,6.00,trail_stop,1954.78,6.97,False,,0,0.00
VIVS,2026-02-05,10:07:00,2.59,2.50,2.82,10000,10:12:00,2.49,stop,-990.93,-3.82,False,,0,0.00
EMAT,2026-02-09,10:14:00,6.80,6.68,7.07,10000,10:15:00,6.66,stop,-1366.31,-2.01,False,,0,0.00
OCC,2026-02-09,11:07:00,6.32,6.07,6.95,10000,14:46:00,6.31,eod,-136.15,-0.22,False,,0,0.00
UOKA,2026-02-09,11:08:00,2.40,2.34,2.55,10000,11:15:00,2.50,trail_stop,976.77,4.07,False,,0,0.00
AGPU,2026-02-10,09:51:00,2.95,2.83,3.25,10000,09:52:00,2.82,stop,-1294.90,-4.38,False,,0,0.00
MNTS,2026-02-11,14:50:00,5.91,5.83,6.09,10000,14:51:00,5.81,stop,-966.93,-1.64,False,,0,0.00
PRFX,2026-02-11,10:53:00,2.87,2.82,3.00,10000,11:12:00,2.92,trail_stop,454.79,1.58,False,,0,0.00
SIF,2026-02-11,09:40:00,7.89,7.58,8.63,6743,10:27:00,8.74,exhaust+trail_stop,6357.54,11.95,True,8.92,3371,3479.28
SMX,2026-02-11,10:44:00,15.70,15.39,16.42,6896,10:59:00,16.00,trail_stop,2072.30,1.91,False,,0,0.00
GLXG,2026-02-12,10:57:00,2.35,2.26,2.59,10000,10:58:00,2.25,stop,-1031.18,-4.38,False,,0,0.00
JZXN,2026-02-12,11:27:00,2.46,2.36,2.71,10000,11:33:00,2.35,stop,-1079.45,-4.38,False,,0,0.00
DBGI,2026-02-13,09:44:00,3.84,3.70,4.19,10000,09:51:00,4.04,trail_stop,2001.52,5.21,False,,0,0.00
EMAT,2026-02-13,09:51:00,8.51,8.16,9.36,5882,10:00:00,8.14,stop,-2193.87,-4.38,False,,0,0.00
FGL,2026-02-13,14:20:00,17.39,17.01,18.30,5505,14:23:00,16.96,stop,-2376.53,-2.48,False,,0,0.00
SUNE,2026-02-13,10:56:00,2.14,2.09,2.28,10000,11:19:00,2.20,trail_stop,545.10,2.54,False,,0,0.00
DBGI,2026-02-17,10:16:00,5.42,5.27,5.67,10000,10:55:00,5.85,exhaust+trail_stop,4490.11,8.29,True,5.88,5000,2318.45
EEIQ,2026-02-17,10:32:00,3.65,3.50,4.02,10000,10:33:00,3.49,stop,-1601.62,-4.38,False,,0,0.00
LFS,2026-02-17,10:44:00,3.21,3.14,3.38,10000,10:51:00,3.13,stop,-826.30,-2.57,False,,0,0.00
NCI,2026-02-17,14:49:00,2.34,2.31,2.42,10000,14:52:00,2.30,stop,-392.70,-1.68,False,,0,0.00
OBAI,2026-02-17,10:41:00,3.87,3.74,4.20,10000,11:00:00,3.73,stop,-1450.90,-3.75,False,,0,0.00
PLYX,2026-02-17,08:47:00,3.85,3.78,4.03,10000,08:49:00,4.14,trail_stop,2898.32,7.52,False,,0,0.00
RIME,2026-02-17,10:35:00,3.32,3.15,3.65,10000,10:47:00,3.14,stop,-1840.67,-5.54,False,,0,0.00
SUNE,2026-02-17,09:55:00,2.58,2.44,2.83,10000,10:00:00,2.43,stop,-1499.00,-5.80,False,,0,0.00
BENF,2026-02-18,11:08:00,5.07,4.94,5.32,10000,11:28:00,4.93,stop,-1398.80,-2.76,False,,0,0.00
CDIO,2026-02-18,14:11:00,2.42,2.34,2.62,10000,14:13:00,2.56,trail_stop,1424.42,5.88,False,,0,0.00
MBRX,2026-02-18,10:28:00,5.15,5.05,5.37,10000,10:33:00,5.03,stop,-1101.90,-2.14,False,,0,0.00
PSIG,2026-02-18,10:15:00,6.01,5.75,6.60,10000,11:05:00,5.73,stop,-2727.51,-4.54,False,,0,0.00
ROLR,2026-02-18,11:01:00,4.61,4.52,4.79,10000,11:02:00,4.51,stop,-1081.70,-2.34,False,,0,0.00
AGIG,2026-02-19,09:45:00,4.60,4.51,4.83,10000,09:47:00,4.50,stop,-1074.32,-2.33,False,,0,0.00
AHMA,2026-02-19,09:59:00,8.49,8.01,9.32,5989,10:13:00,9.00,trail_stop,3054.65,6.01,False,,0,0.00
BATL,2026-02-19,11:03:00,5.05,4.84,5.55,10000,11:06:00,5.25,trail_stop,2025.30,4.01,False,,0,0.00
ENVB,2026-02-19,14:59:00,2.40,2.35,2.53,10000,15:16:00,2.34,stop,-594.50,-2.47,False,,0,0.00
INTS,2026-02-19,10:02:00,6.30,6.02,6.74,10000,10:58:00,6.60,trail_stop,3006.42,4.77,False,,0,0.00
NAMM,2026-02-19,10:30:00,2.99,2.89,3.24,10000,12:18:00,3.37,exhaust+trail_stop,4011.95,13.40,True,3.42,5000,2135.05
RIME,2026-02-19,10:30:00,3.03,2.97,3.16,10000,10:36:00,3.11,trail_stop,745.89,2.46,False,,0,0.00
RLYB,2026-02-19,14:30:00,4.94,4.80,5.10,10000,14:58:00,4.81,eod,-1344.40,-2.72,False,,0,0.00
ROLR,2026-02-19,11:02:00,4.95,4.79,5.35,10000,11:23:00,4.78,stop,-1783.19,-3.60,False,,0,0.00
BESS,2026-02-20,10:26:00,3.70,3.62,3.90,10000,11:51:00,3.61,stop,-945.60,-2.55,False,,0,0.00
BIYA,2026-02-20,10:25:00,2.60,2.50,2.86,10000,10:27:00,2.82,trail_stop,2224.04,8.55,False,,0,0.00
CDIO,2026-02-20,11:00:00,2.88,2.84,2.98,10000,11:03:00,2.94,trail_stop,553.99,1.92,False,,0,0.00
MCRP,2026-02-20,10:03:00,3.63,3.56,3.78,10000,10:19:00,3.55,stop,-843.10,-2.32,False,,0,0.00
NCI,2026-02-20,10:05:00,5.46,5.27,5.78,10000,10:13:00,5.75,trail_stop,2917.07,5.35,False,,0,0.00
CDIO,2026-02-23,10:34:00,2.98,2.93,3.08,5000,10:35:00,2.92,stop,-308.85,-2.07,False,,0,0.00
NCI,2026-02-23,14:12:00,6.91,6.74,7.31,5000,14:24:00,8.43,exhaust+trail_stop,5919.08,17.14,True,7.75,2500,2108.00
ADVB,2026-02-24,10:42:00,4.86,4.72,5.21,10000,10:48:00,4.71,stop,-1590.20,-3.27,False,,0,0.00
GRAN,2026-02-24,10:07:00,3.86,3.71,4.25,10000,10:08:00,3.69,stop,-1693.77,-4.38,False,,0,0.00
MB,2026-02-24,10:23:00,6.21,5.95,6.83,8064,10:26:00,5.93,stop,-2193.86,-4.38,False,,0,0.00
RIME,2026-02-24,11:13:00,2.29,2.25,2.39,10000,11:14:00,2.24,stop,-489.40,-2.13,False,,0,0.00
SEG,2026-02-24,09:45:00,24.02,23.38,25.57,4837,11:01:00,23.31,stop,-3454.30,-2.97,False,,0,0.00
EEIQ,2026-02-25,11:14:00,2.67,2.59,2.87,10000,12:30:00,2.58,stop,-904.40,-3.38,False,,0,0.00
ELWT,2026-02-25,10:05:00,7.56,7.26,8.28,6954,10:18:00,7.24,stop,-2203.98,-4.19,False,,0,0.00
GLOO,2026-02-25,14:17:00,6.69,6.58,6.92,10000,14:57:00,6.64,eod,-466.80,-0.70,False,,0,0.00
MKDW,2026-02-25,10:20:00,2.72,2.61,2.99,10000,14:56:00,2.70,eod,-223.20,-0.82,False,,0,0.00
TRT,2026-02-25,11:06:00,5.32,5.16,5.71,10000,13:27:00,5.14,stop,-1757.95,-3.30,False,,0,0.00
HCTI,2026-02-26,14:14:00,6.46,6.31,6.81,5000,14:21:00,6.29,stop,-826.90,-2.56,False,,0,0.00
RFIL,2026-02-26,10:53:00,11.16,10.88,11.49,5000,11:12:00,10.85,stop,-1568.95,-2.81,False,,0,0.00
VIVS,2026-02-26,09:57:00,2.23,2.20,2.32,5000,09:58:00,2.19,stop,-217.08,-1.94,False,,0,0.00
BESS,2026-02-27,10:52:00,3.49,3.38,3.76,5000,11:29:00,3.37,stop,-595.72,-3.41,False,,0,0.00
BATL,2026-03-02,10:40:00,9.06,8.74,9.83,4838,11:31:00,9.72,trail_stop,3205.89,7.31,False,,0,0.00
INDO,2026-03-02,09:51:00,7.47,7.29,7.89,5000,10:00:00,7.27,stop,-996.15,-2.67,False,,0,0.00
JFB,2026-03-02,10:07:00,17.65,16.99,19.27,2325,10:27:00,18.35,trail_stop,1626.12,3.96,False,,0,0.00
RFIL,2026-03-02,09:46:00,12.51,12.14,13.41,2777,15:00:00,12.88,eod,1034.43,2.98,False,,0,0.00
TMDE,2026-03-02,11:29:00,2.32,2.26,2.47,5000,11:31:00,2.25,stop,-345.50,-2.98,False,,0,0.00
ANNA,2026-03-03,11:26:00,4.15,4.02,4.48,5000,11:47:00,4.01,stop,-730.55,-3.52,False,,0,0.00
BATL,2026-03-03,10:48:00,27.29,26.69,28.71,1754,11:11:00,26.61,stop,-1188.04,-2.48,False,,0,0.00
EDHL,2026-03-03,09:35:00,2.64,2.59,2.76,5000,09:45:00,2.96,exhaust+trail_stop,1648.45,12.48,True,2.98,2500,843.40
EDSA,2026-03-03,09:36:00,2.94,2.82,3.24,5000,09:37:00,2.81,stop,-645.01,-4.38,False,,0,0.00
MXC,2026-03-03,10:31:00,15.31,14.89,16.09,3225,10:45:00,16.01,trail_stop,2261.47,4.58,False,,0,0.00
TMDE,2026-03-03,10:20:00,4.10,3.95,4.48,5000,10:24:00,4.63,exhaust+trail_stop,2651.80,12.92,True,4.64,2500,1339.50
BDMD,2026-03-04,11:05:00,2.97,2.91,3.12,10000,11:08:00,2.90,stop,-717.00,-2.41,False,,0,0.00
BTM,2026-03-04,10:15:00,5.30,5.21,5.47,10000,11:30:00,5.39,trail_stop,932.06,1.76,False,,0,0.00
SPRC,2026-03-04,09:58:00,5.24,5.17,5.37,10000,10:02:00,5.16,stop,-757.55,-1.45,False,,0,0.00
AGIG,2026-03-05,14:03:00,2.41,2.36,2.54,10000,14:16:00,2.35,stop,-594.90,-2.47,False,,0,0.00
DSY,2026-03-05,09:45:00,3.90,3.79,4.18,10000,09:51:00,3.78,stop,-1252.70,-3.21,False,,0,0.00
MTEK,2026-03-05,10:02:00,2.23,2.16,2.41,10000,10:19:00,2.15,stop,-787.10,-3.53,False,,0,0.00
MXC,2026-03-05,14:07:00,14.26,14.07,14.73,10000,14:11:00,14.56,trail_stop,2928.97,2.05,False,,0,0.00
