symbol,si,S,value,n_owners,cell,signal_date
SPHR,4071,2052,178046.79,,I3,2024-02-29
LILA,2565,2052,100161.81999999999,,I3,2024-02-29
STGW,4132,2052,52000.0,,I3,2024-02-29
NHI,3009,2052,586900.0,,I3,2024-02-29
MGPI,2767,2052,38930.0,,I3,2024-02-29
CFFN,905,2052,28500.0,,I3,2024-02-29
WU,4765,2052,128500.0,,I3,2024-02-29
AAOI,10,2052,152900.0,,I3,2024-02-29
DAR,1238,2053,332960.0,,I3,2024-03-01
RIG,3690,2053,4890000.0,,I3,2024-03-01
BANC,503,2054,214000.0,,I3,2024-03-04
IE,2185,2054,29760.0,,I3,2024-03-04
ALTG,219,2054,271750.0,,I3,2024-03-04
OKE,3196,2054,203175.0,,I3,2024-03-04
DOC,1326,2055,300780.0,,I3,2024-03-05
CVNA,1197,2055,100100.0,,I3,2024-03-05
TRS,4374,2055,236200.0,,I3,2024-03-05
FLNC,1680,2055,98959.0,,I3,2024-03-05
MWA,2922,2055,154200.0,,I3,2024-03-05
D,1230,2055,997853.85,,I3,2024-03-05
ORN,3258,2055,84120.0,,I3,2024-03-05
GOGO,1912,2055,844818.85,,I3,2024-03-05
GLPI,1888,2055,112500.0,,I3,2024-03-05
JXN,2377,2056,194845.0,,I3,2024-03-06
FMC,1695,2056,127323.0,,I3,2024-03-06
FULC,1771,2056,492136.0,,I3,2024-03-06
KDP,2395,2056,4999991.100000001,,I3,2024-03-06
DTM,1370,2056,28935.0,,I3,2024-03-06
JAZZ,2334,2056,1435800.0,,I3,2024-03-06
ABSI,26,2056,999999.0,,I3,2024-03-06
NBBK,2955,2056,349250.0,,I3,2024-03-06
HGV,2034,2056,249929.75,,I3,2024-03-06
TPL,4346,2057,92520.6,,I3,2024-03-07
WGS,4700,2057,349600.0,,I3,2024-03-07
IONQ,2270,2057,1067200.0,,I3,2024-03-07
RC,3625,2057,42150.0,,I3,2024-03-07
JBHT,2337,2057,1014950.0,,I3,2024-03-07
BKD,625,2057,50270.0,,I3,2024-03-07
LMND,2585,2057,165400.0,,I3,2024-03-07
WTRG,4762,2058,108562.00000000001,,I3,2024-03-08
PLMR,3428,2058,111450.0,,I3,2024-03-08
OBDC,3157,2058,45210.0,,I3,2024-03-08
IRWD,2300,2059,60203.99999999999,,I3,2024-03-11
ATEC,403,2059,256600.0,,I3,2024-03-11
CECO,886,2059,49675.0,,I3,2024-03-11
NLOP,3024,2059,50017.86,,I3,2024-03-11
MSEX,2880,2059,82720.0,,I3,2024-03-11
TGLS,4268,2060,25036.61,,I3,2024-03-12
HRZN,2099,2060,42960.5,,I3,2024-03-12
CSV,1153,2060,130500.0,,I3,2024-03-12
TBBK,4219,2061,74220.0,,I3,2024-03-13
GDOT,1819,2061,165865.5,,I3,2024-03-13
CSR,1150,2061,28200.0,,I3,2024-03-13
ELAN,1456,2061,244500.0,,I3,2024-03-13
GRBK,1933,2061,52410.0,,I3,2024-03-13
ROKU,3738,2062,511680.0,,I3,2024-03-14
MX,2926,2062,50040.0,,I3,2024-03-14
GEO,1842,2063,624000.0,,I3,2024-03-15
CROX,1130,2063,249951.0,,I3,2024-03-15
BALL,500,2064,249782.64,,I3,2024-03-18
OSPN,3265,2065,49150.0,,I3,2024-03-19
RICK,3688,2065,54540.0,,I3,2024-03-19
ALXO,225,2065,49764.0,,I3,2024-03-19
MCFT,2711,2065,159505.74,,I3,2024-03-19
AIG,151,2065,49682.01,,I3,2024-03-19
TPB,4340,2065,420752.70999999996,,I3,2024-03-19
RUN,3764,2065,97300.0,,I3,2024-03-19
CDLX,875,2065,4273612.65,,I3,2024-03-19
VICI,4576,2065,86550.0,,I3,2024-03-19
AAP,12,2066,216169.30999999997,,I3,2024-03-20
AX,472,2066,248750.0,,I3,2024-03-20
AMR,254,2066,1367983.7999999998,,I3,2024-03-20
DKS,1301,2066,8557200.0,,I3,2024-03-20
NN,3039,2067,214000.0,,I3,2024-03-21
FSCO,1740,2067,64570.0,,I3,2024-03-21
ARWR,364,2067,27490.0,,I3,2024-03-21
DG,1276,2070,55326.5,,I3,2024-03-26
LENZ,2537,2070,976514.13,,I3,2024-03-26
CRK,1123,2070,100499999.99999999,,I3,2024-03-26
LEGH,2533,2070,103439.0,,I3,2024-03-26
SNPS,4032,2072,292485.0,,I3,2024-03-28
SNOW,4031,2072,5000037.840000001,,I3,2024-03-28
HLF,2049,2072,25835.4,,I3,2024-03-28
NKTX,3021,2073,30000000.0,,I3,2024-04-01
LULU,2642,2073,77996.0,,I3,2024-04-01
FSBC,1738,2074,299997.75,,I3,2024-04-02
DLTR,1308,2075,244800.0,,I3,2024-04-03
FLO,1682,2076,117750.0,,I3,2024-04-04
BOLD,689,2077,2133328.0,,I3,2024-04-05
ACRE,60,2077,50283.97,,I3,2024-04-05
S,3792,2078,223600.0,,I3,2024-04-08
ANGO,279,2079,67000.0,,I3,2024-04-09
SMTC,4011,2079,33230.0,,I3,2024-04-09
HCI,2009,2081,114900.0,,I3,2024-04-11
NEOG,2981,2081,284280.0,,I3,2024-04-11
CRMT,1127,2081,42497.4,,I3,2024-04-11
TKO,4295,2082,146240759.70000002,,I3,2024-04-12
WDFC,4680,2083,76998.0,,I3,2024-04-15
ACRV,62,2084,20000500.0,,I3,2024-04-16
SAIC,3803,2084,313917.24,,I3,2024-04-16
RELL,3657,2087,49800.00000000001,,I3,2024-04-19
FAST,1599,2087,229072.99999999997,,I3,2024-04-19
SUN,4162,2088,31254.000000000004,,I3,2024-04-22
CNXC,1051,2089,49131.0,,I3,2024-04-23
HQL,2090,2089,1046246.4,,I3,2024-04-23
LOVE,2607,2090,99888.0,,I3,2024-04-24
KRRO,2469,2090,999992.0,,I3,2024-04-24
RF,3670,2091,968500.0,,I3,2024-04-25
AYI,484,2093,49782.0,,I3,2024-04-29
MSCI,2879,2093,3445575.0,,I3,2024-04-29
GL,1873,2093,156940.0,,I3,2024-04-29
HXL,2141,2094,964350.0000000001,,I3,2024-04-30
JBHT,2337,2094,998572.0,,I3,2024-04-30
CLF,979,2096,1005600.0000000001,,I3,2024-05-02
CHDN,920,2096,494836.0,,I3,2024-05-02
NBBK,2955,2096,100050.0,,I3,2024-05-02
CINF,958,2096,223280.0,,I3,2024-05-02
HTZ,2120,2096,1115000.0,,I3,2024-05-02
FOR,1711,2096,99991.5,,I3,2024-05-02
SWKS,4181,2097,1002780.0,,I3,2024-05-03
CVS,1200,2097,500272.69,,I3,2024-05-03
GEHC,1832,2097,100623.79999999999,,I3,2024-05-03
STRA,4144,2097,493769.0,,I3,2024-05-03
CNMD,1036,2097,204900.0,,I3,2024-05-03
ORI,3252,2097,181180.22,,I3,2024-05-03
ENPH,1491,2097,103000.0,,I3,2024-05-03
AIN,157,2098,84440.0,,I3,2024-05-06
DAL,1235,2098,495000.0,,I3,2024-05-06
TRS,4374,2098,25980.0,,I3,2024-05-06
NVRI,3122,2099,189750.0,,I3,2024-05-07
VSTS,4637,2099,200586.0,,I3,2024-05-07
RRC,3750,2099,51975.0,,I3,2024-05-07
ST,4122,2099,2864776.29,,I3,2024-05-07
MAC,2672,2099,1996400.0,,I3,2024-05-07
SAIA,3802,2099,203500.0,,I3,2024-05-07
TBBK,4219,2099,65220.0,,I3,2024-05-07
HLF,2049,2099,289500.0,,I3,2024-05-07
SHEN,3923,2100,75700.0,,I3,2024-05-08
HRTG,2097,2100,40550.0,,I3,2024-05-08
MASS,2685,2100,56000.0,,I3,2024-05-08
EHC,1445,2100,167460.0,,I3,2024-05-08
MBUU,2705,2100,668600.0,,I3,2024-05-08
EW,1567,2100,49751.492399999996,,I3,2024-05-08
HUBB,2121,2100,189385.0,,I3,2024-05-08
UUUU,4526,2100,98670.68000000001,,I3,2024-05-08
MDU,2736,2101,923970.1330000001,,I3,2024-05-09
ASTE,394,2101,33460.0,,I3,2024-05-09
AXS,480,2101,201404.5,,I3,2024-05-09
KLIC,2429,2101,47510.0,,I3,2024-05-09
SRI,4098,2101,102180.0,,I3,2024-05-09
XPEL,4803,2102,96510.0,,I3,2024-05-10
DIS,1293,2102,2120600.0,,I3,2024-05-10
PPG,3475,2102,274607.64,,I3,2024-05-10
TRUP,4379,2102,499698.0,,I3,2024-05-10
BBDC,519,2103,267575.0,,I3,2024-05-13
BHRB,602,2103,79756.8,,I3,2024-05-13
PK,3412,2103,473700.0,,I3,2024-05-13
EFX,1434,2103,99089.55,,I3,2024-05-13
WDFC,4680,2103,49592.79,,I3,2024-05-13
KMPR,2437,2103,305050.0,,I3,2024-05-13
KMT,2438,2104,260000.0,,I3,2024-05-14
HAIN,1991,2104,69500.0,,I3,2024-05-14
TMCI,4307,2104,687000.0,,I3,2024-05-14
USAC,4505,2104,246600.0,,I3,2024-05-14
WMK,4728,2105,99094.5,,I3,2024-05-15
BGS,591,2105,1073750.0,,I3,2024-05-15
FOUR,1715,2105,5764104.44,,I3,2024-05-15
GO,1910,2105,101199.99999999999,,I3,2024-05-15
PZZA,3565,2105,99579.0,,I3,2024-05-15
EDIT,1420,2105,253800.0,,I3,2024-05-15
CPNG,1098,2105,2708984.67,,I3,2024-05-15
LENZ,2537,2105,500998.68,,I3,2024-05-15
VSH,4633,2105,201795.40000000002,,I3,2024-05-15
BCRX,545,2106,202191.0,,I3,2024-05-16
KRNY,2465,2106,29721.6,,I3,2024-05-16
HUMA,2125,2106,339000.0,,I3,2024-05-16
OVV,3284,2106,79200.0,,I3,2024-05-16
PSA,3518,2106,599485.0399999999,,I3,2024-05-16
RRR,3752,2106,40312000.0,,I3,2024-05-16
WES,4690,2107,50431.657499999994,,I3,2024-05-17
MWA,2922,2107,50827.0,,I3,2024-05-17
SRE,4094,2108,150092.25,,I3,2024-05-20
PKG,3415,2108,54618.0,,I3,2024-05-20
MTX,2911,2108,32368.0,,I3,2024-05-20
FSK,1744,2108,67958.1,,I3,2024-05-20
TMP,4313,2108,47910.0,,I3,2024-05-20
THFF,4275,2109,34947.0,,I3,2024-05-21
CMI,1013,2110,499139.80000000005,,I3,2024-05-22
PLSE,3433,2111,85600.0,,I3,2024-05-23
HIMS,2041,2111,1951399.9999999998,,I3,2024-05-23
CAT,827,2111,35640.0,,I3,2024-05-23
CABO,796,2111,369980.0,,I3,2024-05-23
BOC,684,2111,137400.0,,I3,2024-05-23
IMNM,2215,2111,27140.0,,I3,2024-05-23
TSLX,4390,2111,161250.0,,I3,2024-05-23
IART,2153,2111,995990.0,,I3,2024-05-23
STKS,4136,2112,99940.0,,I3,2024-05-24
PRVA,3516,2112,4488226.050000001,,I3,2024-05-24
SBRA,3833,2112,101010.0,,I3,2024-05-24
AZO,488,2113,99255.59999999999,,I3,2024-05-28
NE,2975,2113,8925646.200000001,,I3,2024-05-28
GL,1873,2114,205425.0,,I3,2024-05-29
TITN,4289,2114,996600.0,,I3,2024-05-29
SUN,4162,2114,252500.0,,I3,2024-05-29
SSTK,4120,2114,96475.00000000001,,I3,2024-05-29
BL,637,2114,149640.0,,I3,2024-05-29
OXLC,3287,2115,25002000.0,,I3,2024-05-30
COR,1079,2115,109290.0,,I3,2024-05-30
GHC,1854,2115,100584.45000000001,,I3,2024-05-30
HLT,2057,2115,399300.0,,I3,2024-05-30
WAT,4666,2115,332900.0,,I3,2024-05-30
FTAI,1753,2116,4838000.0,,I3,2024-05-31
KEYS,2405,2116,65941.0,,I3,2024-05-31
BHF,598,2117,108000.0,,I3,2024-06-03
CMCO,1008,2117,58065.0,,I3,2024-06-03
CZR,1228,2117,32460.0,,I3,2024-06-03
ATRC,427,2117,111250.0,,I3,2024-06-03
STEP,4130,2117,996525.0,,I3,2024-06-03
APPN,314,2117,90364.5,,I3,2024-06-03
NHI,3009,2117,28767.71,,I3,2024-06-03
XMTR,4798,2117,155500.0,,I3,2024-06-03
NSC,3077,2117,1248650.0,,I3,2024-06-03
SRCE,4093,2117,49650.0,,I3,2024-06-03
LRMR,2621,2117,499997.92,,I3,2024-06-03
PRGO,3490,2117,27900.0,,I3,2024-06-03
CHCO,918,2117,40844.0,,I3,2024-06-03
AWR,469,2118,40056.8,,I3,2024-06-04
AMSF,261,2118,43520.0,,I3,2024-06-04
PFLT,3384,2118,113000.0,,I3,2024-06-04
SLM,3979,2119,249369.62,,I3,2024-06-05
CSWC,1155,2119,243178.0,,I3,2024-06-05
CRM,1125,2120,99796760.0,,I3,2024-06-06
DAVE,1241,2120,32019.5,,I3,2024-06-06
HWKN,2138,2121,43520.0,,I3,2024-06-07
AFCG,113,2121,378840.15,,I3,2024-06-07
RSG,3755,2121,100040.4,,I3,2024-06-07
JXN,2377,2122,105051.5,,I3,2024-06-10
TCPC,4226,2122,57450.0,,I3,2024-06-10
F,1592,2122,299463.2,,I3,2024-06-10
OEC,3175,2123,118400.0,,I3,2024-06-11
SNOW,4031,2123,9989058.0,,I3,2024-06-11
MTN,2901,2123,101315.0,,I3,2024-06-11
DSGR,1354,2123,120960.0,,I3,2024-06-11
ALTG,219,2123,32680.0,,I3,2024-06-11
SAIC,3803,2123,229700.0,,I3,2024-06-11
DEI,1266,2124,591750.0,,I3,2024-06-12
NMFC,3028,2124,44170.0,,I3,2024-06-12
VST,4635,2124,29969.1,,I3,2024-06-12
Z,4842,2124,27588545.6,,I3,2024-06-12
FAST,1599,2124,31640.0,,I3,2024-06-12
BNED,671,2124,10124038.600000001,,I3,2024-06-12
CCOI,867,2124,526100.0,,I3,2024-06-12
GBDC,1804,2124,1000008.0199999999,,I3,2024-06-12
FOXF,1718,2124,498374.99999999994,,I3,2024-06-12
CLF,979,2125,108677.5,,I3,2024-06-13
MCB,2709,2125,39300.0,,I3,2024-06-13
LAKE,2505,2125,49998.3,,I3,2024-06-13
FTRE,1765,2125,50600.0,,I3,2024-06-13
BMEA,658,2125,55414.869999999995,,I3,2024-06-13
PRM,3501,2126,100100.0,,I3,2024-06-14
GXO,1981,2126,499500.0,,I3,2024-06-14
PEGA,3368,2126,504218.0,,I3,2024-06-14
TPB,4340,2127,69969.6,,I3,2024-06-17
MSBI,2878,2127,49922.0,,I3,2024-06-17
HTLD,2117,2127,107640.00000000001,,I3,2024-06-17
AEYE,112,2127,149971.80000000002,,I3,2024-06-17
DK,1297,2127,38400.0,,I3,2024-06-17
RGEN,3676,2127,248160.0,,I3,2024-06-17
ALXO,225,2128,102359.99999999999,,I3,2024-06-18
EGBN,1438,2128,25335.0,,I3,2024-06-18
SNDX,4024,2128,25037.5,,I3,2024-06-18
MTDR,2897,2128,97825.0,,I3,2024-06-18
CIM,954,2129,130700.0,,I3,2024-06-20
NGS,3005,2129,47699.99999999999,,I3,2024-06-20
BAND,504,2129,80002.27040000001,,I3,2024-06-20
UMH,4478,2129,72615.0,,I3,2024-06-20
IRON,2298,2130,8000028.0,,I3,2024-06-21
XOM,4800,2130,2000367.5,,I3,2024-06-21
FERG,1637,2130,50012.56,,I3,2024-06-21
BHVN,604,2130,1007400.0,,I3,2024-06-21
BEN,568,2130,2229000.0,,I3,2024-06-21
SLRC,3986,2131,399500.0,,I3,2024-06-24
MRVL,2874,2132,100049.24999999999,,I3,2024-06-25
AESI,109,2132,1150486.6500000001,,I3,2024-06-25
JAKK,2329,2132,105840.0,,I3,2024-06-25
LILA,2565,2133,2212500.0,,I3,2024-06-26
RH,3684,2135,1486074.8499999999,,I3,2024-06-28
AFG,114,2136,150204.0,,I3,2024-07-01
NE,2975,2136,95692.06,,I3,2024-07-01
LB,2517,2139,1999200.0,,I3,2024-07-05
PLAY,3420,2140,521125.64,,I3,2024-07-08
APPN,314,2142,13995306.780000001,,I3,2024-07-10
SAIC,3803,2144,45712.0,,I3,2024-07-12
CTRN,1170,2145,1650352.0599999998,,I3,2024-07-15
ALTG,219,2145,1444282.7000000002,,I3,2024-07-15
USB,4509,2149,449900.0,,I3,2024-07-19
SERV,3888,2149,250000.0,,I3,2024-07-19
JBHT,2337,2150,98082.0,,I3,2024-07-22
SCHW,3845,2150,1656500.0000000002,,I3,2024-07-22
SIGI,3944,2151,200544.0,,I3,2024-07-23
RGP,3680,2152,281250.0,,I3,2024-07-24
UPS,4497,2154,643050.0000000001,,I3,2024-07-26
SCHL,3844,2154,50990.04,,I3,2024-07-26
GL,1873,2155,270600.0,,I3,2024-07-29
LW,2652,2156,277500.0,,I3,2024-07-30
GM,1893,2156,1102750.0,,I3,2024-07-30
LKQ,2579,2156,301720.0,,I3,2024-07-30
ALLE,203,2157,136530.0,,I3,2024-07-31
MXL,2929,2157,1401440.8199999998,,I3,2024-07-31
NEXT,2995,2158,43840912.5,,I3,2024-08-01
PFIS,3382,2159,107706.24,,I3,2024-08-02
KVYO,2491,2160,250688.55,,I3,2024-08-05
FIBK,1651,2160,215648.4,,I3,2024-08-05
LDOS,2528,2161,248308.47999999998,,I3,2024-08-06
HRZN,2099,2161,105800.0,,I3,2024-08-06
VRSK,4625,2161,158184.0,,I3,2024-08-06
CDW,882,2161,259380.0,,I3,2024-08-06
RRR,3752,2161,2724500.0,,I3,2024-08-06
ATEC,403,2161,255450.0,,I3,2024-08-06
MBLY,2701,2161,8073130.699999999,,I3,2024-08-06
CVRX,1199,2161,250799.99999999997,,I3,2024-08-06
ORN,3258,2162,68000.0,,I3,2024-08-07
AGCO,125,2162,124832.2,,I3,2024-08-07
MGM,2764,2162,4985500.0,,I3,2024-08-07
ECVT,1417,2162,30091.82,,I3,2024-08-07
EEFT,1427,2162,300915.16,,I3,2024-08-07
RCL,3633,2162,749000.0,,I3,2024-08-07
TSLX,4390,2163,139598.5,,I3,2024-08-08
BLCO,639,2163,505035.0,,I3,2024-08-08
UTZ,4524,2163,64440.0,,I3,2024-08-08
CSV,1153,2163,58880.0,,I3,2024-08-08
NMFC,3028,2163,76180.0,,I3,2024-08-08
APO,309,2163,246666.92,,I3,2024-08-08
OI,3192,2164,169500.0,,I3,2024-08-09
FPI,1720,2164,243600.0,,I3,2024-08-09
CGNX,914,2164,77240.0,,I3,2024-08-09
MP,2846,2164,325200.0,,I3,2024-08-09
TDOC,4234,2164,52990.0,,I3,2024-08-09
HTGC,2115,2164,104902.59,,I3,2024-08-09
BY,783,2164,100061.5,,I3,2024-08-09
PRAA,3483,2165,251332.5,,I3,2024-08-12
DIS,1293,2165,999965.36,,I3,2024-08-12
UFCS,4459,2165,64399.99999999999,,I3,2024-08-12
GT,1960,2165,149994.4,,I3,2024-08-12
ACA,33,2165,397466.2,,I3,2024-08-12
GRPN,1949,2165,159150.0,,I3,2024-08-12
ONEW,3221,2165,235656.0,,I3,2024-08-12
GBDC,1804,2166,28580.0,,I3,2024-08-13
VREX,4620,2166,98896.86,,I3,2024-08-13
CLVT,999,2166,158869.62,,I3,2024-08-13
ARCB,330,2166,103930.0,,I3,2024-08-13
FSTR,1751,2166,41975.0,,I3,2024-08-13
WPC,4738,2166,195545.0,,I3,2024-08-13
CRK,1123,2166,7779676.56,,I3,2024-08-13
VYX,4657,2166,115100.0,,I3,2024-08-13
CRGY,1118,2166,99233.28,,I3,2024-08-13
PCRX,3348,2166,40834.0,,I3,2024-08-13
OEC,3175,2166,46325.0,,I3,2024-08-13
CRC,1111,2167,1002333.15,,I3,2024-08-14
FOXF,1718,2167,194300.0,,I3,2024-08-14
MYRG,2935,2167,199020.0,,I3,2024-08-14
HUN,2126,2167,50275.0,,I3,2024-08-14
NVST,3124,2167,400607.55999999994,,I3,2024-08-14
DK,1297,2167,115393.42000000001,,I3,2024-08-14
ET,1541,2167,313600.0,,I3,2024-08-14
CWEN,1207,2167,85050.0,,I3,2024-08-14
TPVG,4349,2167,79311.95999999999,,I3,2024-08-14
ELAN,1456,2167,1301000.0,,I3,2024-08-14
WK,4713,2167,278027.39999999997,,I3,2024-08-14
MBC,2695,2167,307800.0,,I3,2024-08-14
APEI,302,2168,458133.30000000005,,I3,2024-08-15
PZZA,3565,2168,100687.5,,I3,2024-08-15
ARLO,347,2168,105131.38,,I3,2024-08-15
RNAC,3724,2168,95250.0,,I3,2024-08-15
WHF,4703,2168,72978.36,,I3,2024-08-15
JXN,2377,2168,58996.0,,I3,2024-08-15
YUMC,4839,2168,127608.0,,I3,2024-08-15
BFH,581,2168,99640.0,,I3,2024-08-15
CUBI,1178,2168,113825.0,,I3,2024-08-15
WRBY,4743,2168,650000.0,,I3,2024-08-15
ORRF,3259,2169,31750.0,,I3,2024-08-16
SGC,3907,2169,46200.0,,I3,2024-08-16
FF,1639,2169,36600.0,,I3,2024-08-16
SAFT,3798,2169,78800.0,,I3,2024-08-16
KTOS,2482,2169,111614.4,,I3,2024-08-16
SCL,3850,2169,75387.84,,I3,2024-08-16
FLNC,1680,2169,168100.0,,I3,2024-08-16
QTRX,3595,2169,207100.0,,I3,2024-08-16
WBTN,4672,2169,100776.0,,I3,2024-08-16
FOX,1716,2170,4675677.3,,I3,2024-08-19
ANAB,273,2170,9999978.0,,I3,2024-08-19
SYBT,4191,2170,36660.0,,I3,2024-08-19
FET,1638,2170,68490.0,,I3,2024-08-19
DDS,1260,2171,34682.0,,I3,2024-08-20
ALGN,192,2171,1529645.0,,I3,2024-08-20
SNDA,4021,2171,99900.0,,I3,2024-08-20
STAA,4123,2171,49956.850000000006,,I3,2024-08-20
PSNL,3527,2172,17745000.0,,I3,2024-08-21
SRPT,4100,2172,760559.6799999999,,I3,2024-08-21
BVS,767,2172,684000.0,,I3,2024-08-21
HRTG,2097,2172,64558.350000000006,,I3,2024-08-21
MTDR,2897,2172,56400.0,,I3,2024-08-21
EYPT,1588,2172,25003.239999999998,,I3,2024-08-21
DKL,1299,2173,78000.0,,I3,2024-08-22
PAL,3311,2173,379600.0,,I3,2024-08-22
CCSI,870,2173,26662.5,,I3,2024-08-22
LUNG,2644,2174,97435.8,,I3,2024-08-23
MSGE,2882,2174,206250.0,,I3,2024-08-23
INBX,2229,2174,350903.35000000003,,I3,2024-08-23
OBDC,3157,2174,109950.0,,I3,2024-08-23
LIND,2570,2174,255330.15,,I3,2024-08-23
XPER,4804,2175,49910.0,,I3,2024-08-26
CHRD,935,2175,74755.0,,I3,2024-08-26
BILL,609,2176,722004.79,,I3,2024-08-27
BEN,568,2176,395955.0,,I3,2024-08-27
NUTX,3110,2176,28971.0,,I3,2024-08-27
AOMR,292,2176,55500.0,,I3,2024-08-27
WY,4773,2177,988470.0,,I3,2024-08-28
ATMU,418,2177,200028.96000000002,,I3,2024-08-28
LOCO,2602,2177,777654.14,,I3,2024-08-28
ZD,4846,2178,46760.0,,I3,2024-08-29
AON,293,2179,246558.0,,I3,2024-08-30
SOC,4041,2179,633450.0,,I3,2024-08-30
IMMR,2213,2179,438500.0,,I3,2024-08-30
CBRE,844,2180,242109.0,,I3,2024-09-03
OLED,3201,2180,187990.0,,I3,2024-09-03
TCPC,4226,2181,227250.0,,I3,2024-09-04
ESTC,1540,2181,1485000.0,,I3,2024-09-04
PENN,3371,2181,999448.0000000001,,I3,2024-09-04
CTRN,1170,2182,49986.270000000004,,I3,2024-09-05
COHR,1065,2182,36685.0,,I3,2024-09-05
DYN,1394,2182,238248.00000000003,,I3,2024-09-05
MERC,2745,2183,111369.99999999999,,I3,2024-09-06
LULU,2642,2183,1040000.0,,I3,2024-09-06
DOMO,1333,2184,69900.0,,I3,2024-09-09
PAHC,3309,2184,100100.0,,I3,2024-09-09
BJRI,623,2184,44400.0,,I3,2024-09-09
LMB,2584,2185,74640.0,,I3,2024-09-10
PRLB,3499,2185,99806.4,,I3,2024-09-10
APO,309,2186,100053.20000000001,,I3,2024-09-11
ONEW,3221,2186,108750.0,,I3,2024-09-11
ASTS,397,2186,29781.460000000003,,I3,2024-09-11
HLT,2057,2187,336241.94,,I3,2024-09-12
VAC,4537,2187,48300.0,,I3,2024-09-12
ACA,33,2188,526200.0,,I3,2024-09-13
PR,3482,2188,3200000.0,,I3,2024-09-13
CODI,1059,2188,102000.0,,I3,2024-09-13
VSAT,4631,2189,525000.0,,I3,2024-09-16
ZBIO,4844,2190,7499992.0,,I3,2024-09-17
VTS,4646,2190,247300.0,,I3,2024-09-17
PI,3405,2190,20000003.17,,I3,2024-09-17
INMB,2245,2190,98124.4,,I3,2024-09-17
LKFN,2578,2190,292680.0,,I3,2024-09-17
PCT,3350,2190,20000003.17,,I3,2024-09-17
QTRX,3595,2191,624630.0,,I3,2024-09-18
SBUX,3835,2191,34770.0,,I3,2024-09-18
BJ,621,2191,199493.30000000002,,I3,2024-09-18
MEI,2742,2193,100749.20000000001,,I3,2024-09-20
JEF,2348,2193,551773323.27,,I3,2024-09-20
GTE,1962,2193,90450.0,,I3,2024-09-20
YEXT,4829,2193,216790.0,,I3,2024-09-20
CRMT,1127,2194,9999994.0,,I3,2024-09-23
CACC,799,2194,445240.0,,I3,2024-09-23
LUCY,2640,2196,497252.4,,I3,2024-09-25
CAPR,815,2196,14999997.520000001,,I3,2024-09-25
FCF,1617,2196,49593.81,,I3,2024-09-25
ARQ,354,2196,131250.0,,I3,2024-09-25
AB,16,2196,17090000.0,,I3,2024-09-25
ACIC,47,2197,90960.0,,I3,2024-09-26
TECX,4244,2198,74088.0,,I3,2024-09-27
RAIL,3607,2199,40760.0,,I3,2024-09-30
OTLK,3275,2200,28450.000000000004,,I3,2024-10-01
VRDN,4619,2200,499261.99999999994,,I3,2024-10-01
BMEA,658,2201,100600.0,,I3,2024-10-02
GDOT,1819,2201,458020.79,,I3,2024-10-02
TKO,4295,2201,146240759.70000002,,I3,2024-10-02
ENGN,1485,2201,57000.0,,I3,2024-10-02
HP,2083,2201,99627.0,,I3,2024-10-02
LUV,2646,2202,1001347.92,,I3,2024-10-03
GNL,1901,2203,840000.0,,I3,2024-10-04
NFE,2996,2203,49999993.46,,I3,2024-10-04
ARR,356,2204,58875.100000000006,,I3,2024-10-07
PLAY,3420,2207,502236.16,,I3,2024-10-10
GATX,1801,2208,1200711.6,,I3,2024-10-11
GRAL,1932,2208,103144.08,,I3,2024-10-11
SIRI,3952,2209,20483790.0,,I3,2024-10-14
BYRN,787,2209,28080.0,,I3,2024-10-14
BBWI,529,2209,177840.0,,I3,2024-10-14
WOR,4735,2211,100525.0,,I3,2024-10-16
DKL,1299,2211,119964.0,,I3,2024-10-16
MRVL,2874,2211,1009189.9999999999,,I3,2024-10-16
SNDA,4021,2212,219589.44,,I3,2024-10-17
FVR,1780,2213,66339.59999999999,,I3,2024-10-18
NRDS,3066,2217,599150.1000000001,,I3,2024-10-24
PNW,3458,2218,43270.0,,I3,2024-10-25
MAN,2679,2218,498240.0,,I3,2024-10-25
CSGP,1144,2220,1099966.0101,,I3,2024-10-29
WGO,4699,2220,109620.0,,I3,2024-10-29
TBBK,4219,2222,251800.0,,I3,2024-10-31
JOE,2364,2222,89919.75,,I3,2024-10-31
MRTN,2872,2223,158100.0,,I3,2024-11-01
MTDR,2897,2224,51330.0,,I3,2024-11-04
TYRA,4439,2224,152000.0,,I3,2024-11-04
PUMP,3548,2225,30870.0,,I3,2024-11-05
CMCO,1008,2225,674100.0,,I3,2024-11-05
GPC,1921,2225,100237.5,,I3,2024-11-05
REYN,3668,2225,99117.36,,I3,2024-11-05
AIN,157,2226,74823.0,,I3,2024-11-06
BMY,667,2226,100064.4,,I3,2024-11-06
IRTC,2299,2226,500866.24,,I3,2024-11-06
PLOW,3430,2226,114800.0,,I3,2024-11-06
HII,2040,2226,103900.5,,I3,2024-11-06
MPB,2848,2226,50002.5,,I3,2024-11-06
NMFC,3028,2227,489149.99999999994,,I3,2024-11-07
RGR,3681,2227,99700.0,,I3,2024-11-07
OI,3192,2227,147940.0,,I3,2024-11-07
EG,1436,2227,1000596.7999999999,,I3,2024-11-07
TRIN,4360,2227,204048.0,,I3,2024-11-07
JELD,2349,2228,1560084.6800000002,,I3,2024-11-08
DINO,1291,2228,99925.0,,I3,2024-11-08
UAN,4447,2229,645012.5,,I3,2024-11-11
