day,symbol,entry_m,price,r_pct,pb,hb,lb,n_q,spread
2025-04-28,INTC,606,21.035,4.682671737580221,$20-50,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-05-15,CEP,627,30.595,2.3042980879228576,$20-50,10:00-11:00,>$50M/d,21,0.6799999999999997
2025-02-18,LMND,601,40.155,6.586975470053551,$20-50,10:00-11:00,>$50M/d,205,0.1600000000000037
2025-04-29,CEP,605,33.2,2.7409638554216977,$20-50,10:00-11:00,>$50M/d,90,0.25
2025-05-23,LMND,650,30.68,3.845827900912647,$20-50,10:00-11:00,>$50M/d,31,0.10999999999999943
2025-06-18,CONL,610,25.725,1.0301263362487874,$20-50,10:00-11:00,>$50M/d,562,0.029999999999997584
2025-02-26,PLSE,665,20.38,1.3420019627085304,$20-50,11:00-13:00,<$5M/d,12,0.2550000000000008
2025-05-19,MRAL,670,22.0,5.272727272727273,$20-50,11:00-13:00,<$5M/d,27,0.0799999999999983
2025-01-16,XPEL,694,40.885,1.3085483673718885,$20-50,11:00-13:00,<$5M/d,16,0.18999999999999773
2025-05-23,EDN,764,35.93,5.065404954077374,$20-50,11:00-13:00,<$5M/d,2,0.14000000000000057
2025-04-17,APEI,674,24.18,1.0752688172042928,$20-50,11:00-13:00,<$5M/d,0,
2025-01-21,SDHC,686,25.67,2.006232956758865,$20-50,11:00-13:00,<$5M/d,2,0.31999999999999673
2025-03-06,KOP,779,29.14,3.0199039121482465,$20-50,11:00-13:00,<$5M/d,14,0.05999999999999872
2025-02-04,UBRL,686,20.98,5.33841754051478,$20-50,11:00-13:00,<$5M/d,155,0.019999999999999574
2025-04-09,SPNS,737,24.55,1.4663951120162908,$20-50,11:00-13:00,<$5M/d,36,0.1700000000000017
2025-02-06,MPLN,678,20.73,1.2542209358417826,$20-50,11:00-13:00,<$5M/d,7,0.21999999999999886
2025-03-25,FC,756,29.09,1.2031625988312185,$20-50,11:00-13:00,<$5M/d,57,0.16000000000000014
2025-04-09,QQQX,772,21.6779,2.250679263212764,$20-50,11:00-13:00,<$5M/d,47,0.129999999999999
2025-02-05,AVBP,737,28.825,4.041630529054637,$20-50,11:00-13:00,<$5M/d,0,
2025-07-28,ATEX,676,21.24,1.0357815442561151,$20-50,11:00-13:00,<$5M/d,0,
2025-01-16,XPEL,694,40.885,1.3085483673718885,$20-50,11:00-13:00,<$5M/d,16,0.18999999999999773
2025-07-31,EXOD,731,30.1,3.654485049833891,$20-50,11:00-13:00,<$5M/d,3,0.3000000000000007
2025-06-24,CTGO,667,20.9601,2.099703722787587,$20-50,11:00-13:00,<$5M/d,2,0.3200000000000003
2025-03-14,HIBL,663,29.6127,3.5211243824440186,$20-50,11:00-13:00,<$5M/d,595,0.05999999999999872
2025-04-30,CDTX,704,20.6435,1.712403419962702,$20-50,11:00-13:00,<$5M/d,0,
2025-08-06,PHVS,777,21.57,2.642559109874828,$20-50,11:00-13:00,<$5M/d,48,0.4900000000000002
2025-01-29,PLSE,677,20.25,4.345679012345674,$20-50,11:00-13:00,<$5M/d,2,0.34999999999999964
2025-02-10,THR,726,27.82,2.408339324227181,$20-50,11:00-13:00,<$5M/d,13,0.15000000000000213
2025-07-14,PVLA,775,27.93,7.626208378088075,$20-50,11:00-13:00,<$5M/d,1,0.9299999999999997
2025-02-04,FOA,778,24.76,1.0904684975767491,$20-50,11:00-13:00,<$5M/d,3,0.23000000000000043
2025-05-30,TARK,690,37.38,3.4242910647405056,$20-50,11:00-13:00,<$5M/d,168,0.07000000000000028
2025-04-22,PGC,675,26.455,1.4175014175014176,$20-50,11:00-13:00,<$5M/d,17,0.129999999999999
2025-04-09,PJUL,778,37.8561,1.1255781763044743,$20-50,11:00-13:00,<$5M/d,128,0.10000000000000142
2025-01-27,AVBP,720,27.985,4.270144720385923,$20-50,11:00-13:00,<$5M/d,4,0.16999999999999815
2025-07-30,TRML,763,23.47,2.1942905837239053,$20-50,11:00-13:00,<$5M/d,1,0.21000000000000085
2025-06-16,CTGO,678,20.13,1.6785891703924374,$20-50,11:00-13:00,<$5M/d,3,0.120000000000001
2025-05-20,KMTS,696,25.065,1.057251147017756,$20-50,11:00-13:00,<$5M/d,0,
2025-07-31,PHVS,750,20.025,1.123595505617967,$20-50,11:00-13:00,<$5M/d,12,1.0450000000000017
2025-04-09,CSV,671,36.22,1.090557702926549,$20-50,11:00-13:00,<$5M/d,12,0.13999999999999346
2025-01-23,AVBP,676,26.86,2.010424422933727,$20-50,11:00-13:00,<$5M/d,22,0.6500000000000021
2025-01-21,MAXI,675,31.96,3.003754693366711,$20-50,11:00-13:00,<$5M/d,165,0.15000000000000213
2025-03-11,LFGY,683,36.5,3.232602739726037,$20-50,11:00-13:00,<$5M/d,103,0.14000000000000057
2025-07-28,PHVS,665,20.72,1.5444015444015458,$20-50,11:00-13:00,<$5M/d,7,0.25
2025-07-17,SMC,672,25.05,1.117764471057889,$20-50,11:00-13:00,<$5M/d,25,0.17999999999999972
2025-05-12,HVT,720,20.92,1.434034416826007,$20-50,11:00-13:00,<$5M/d,5,0.11999999999999744
2025-04-01,TARK,663,28.94,2.280580511402903,$20-50,11:00-13:00,<$5M/d,137,0.08999999999999986
2025-04-22,EVER,743,22.38,2.5915996425379726,$20-50,11:00-13:00,$5-50M/d,28,0.06500000000000128
2025-03-21,KMTS,767,24.66,4.541768045417684,$20-50,11:00-13:00,$5-50M/d,144,1.0599999999999987
2025-07-01,VRNT,661,20.385,1.0546970811871468,$20-50,11:00-13:00,$5-50M/d,25,0.0400000000000027
2025-04-03,BLFS,686,23.08,2.5996533795493844,$20-50,11:00-13:00,$5-50M/d,53,0.14000000000000057
2025-05-29,RNA,672,31.51,1.8565534750872763,$20-50,11:00-13:00,$5-50M/d,1,0.120000000000001
2025-04-14,SLP,690,33.5,1.7910447761194073,$20-50,11:00-13:00,$5-50M/d,50,0.22000000000000242
2025-03-04,FVRR,743,24.785,3.046197296752064,$20-50,11:00-13:00,$5-50M/d,23,0.04999999999999716
2025-03-17,ASTH,779,29.91,2.6078234704112373,$20-50,11:00-13:00,$5-50M/d,2,0.08999999999999986
2025-04-16,MAGX,692,27.38,1.1986851716581408,$20-50,11:00-13:00,$5-50M/d,54,0.21000000000000085
2025-04-30,CECO,697,23.29,1.20223271790467,$20-50,11:00-13:00,$5-50M/d,44,0.10000000000000142
2025-03-04,KIDS,768,22.93,1.9624945486262504,$20-50,11:00-13:00,$5-50M/d,5,0.10000000000000142
2025-04-04,TWST,678,36.58,2.9250956806998367,$20-50,11:00-13:00,$5-50M/d,62,0.2600000000000051
2025-06-12,KRMN,664,46.51,1.10728875510643,$20-50,11:00-13:00,$5-50M/d,32,0.3200000000000003
2025-04-22,EGBN,725,20.5,1.5121951219512133,$20-50,11:00-13:00,$5-50M/d,3,0.05999999999999872
2025-05-23,PARR,757,21.53,2.926149558755237,$20-50,11:00-13:00,$5-50M/d,33,0.029999999999997584
2025-03-17,OS,729,21.78,1.1019283746556563,$20-50,11:00-13:00,$5-50M/d,388,0.030000000000001137
2025-03-13,APPN,755,30.185,1.8949809508033768,$20-50,11:00-13:00,$5-50M/d,18,0.08999999999999986
2025-07-18,SNWV,674,38.0,2.1578947368421058,$20-50,11:00-13:00,$5-50M/d,43,0.8200000000000003
2025-07-23,INTW,717,21.3,2.5821596244131486,$20-50,11:00-13:00,$5-50M/d,324,0.05000000000000071
2025-04-23,DRV,690,27.7,5.523465703971111,$20-50,11:00-13:00,$5-50M/d,600,0.030000000000001137
2025-03-04,GUSH,725,23.55,3.1847133757961785,$20-50,11:00-13:00,$5-50M/d,362,0.029999999999997584
2025-03-14,TBRG,687,27.94,1.945597709377242,$20-50,11:00-13:00,$5-50M/d,14,0.16999999999999815
2025-04-04,NGVC,667,41.955,2.6218567512811384,$20-50,11:00-13:00,$5-50M/d,6,0.6300000000000026
2025-02-12,PRSU,727,40.51,2.616637867193274,$20-50,11:00-13:00,$5-50M/d,14,0.20000000000000284
2025-05-06,OMCL,672,26.45,1.8525519848771208,$20-50,11:00-13:00,$5-50M/d,30,0.1750000000000007
2025-04-14,AGIO,680,27.4,1.3868613138686097,$20-50,11:00-13:00,$5-50M/d,30,0.14000000000000057
2025-04-04,NGVC,667,41.955,1.9306399713979148,$20-50,11:00-13:00,$5-50M/d,6,0.6300000000000026
2025-06-03,INSW,744,37.165,4.210951163729309,$20-50,11:00-13:00,$5-50M/d,14,0.0899999999999963
2025-04-09,NBR,714,26.795,3.3401754058593136,$20-50,11:00-13:00,$5-50M/d,37,0.2900000000000027
2025-04-21,BABX,753,23.24,3.098106712564539,$20-50,11:00-13:00,$5-50M/d,217,0.029999999999997584
2025-02-20,SMCL,715,45.1716,1.619601696641253,$20-50,11:00-13:00,$5-50M/d,600,0.09000000000000341
2025-04-22,DFEN,721,24.89,1.9686621132985211,$20-50,11:00-13:00,$5-50M/d,600,0.07000000000000028
2025-03-31,AMZZ,712,24.51,1.6727866177070587,$20-50,11:00-13:00,$5-50M/d,600,0.019999999999999574
2025-07-16,XRPT,663,21.06,1.1870845204178535,$20-50,11:00-13:00,$5-50M/d,600,0.04999999999999716
2025-03-07,FWRD,665,21.0866,3.113825842003931,$20-50,11:00-13:00,$5-50M/d,1,0.15000000000000213
2025-04-11,REX,727,38.39,2.8653295128939864,$20-50,11:00-13:00,$5-50M/d,15,0.35999999999999943
2025-03-17,HIPO,680,27.21,2.0488790885703825,$20-50,11:00-13:00,$5-50M/d,45,0.28999999999999915
2025-04-14,HIBS,689,23.1004,2.0683624525982323,$20-50,11:00-13:00,$5-50M/d,499,0.07000000000000028
2025-01-23,GDXU,734,35.09,1.139925904816203,$20-50,11:00-13:00,$5-50M/d,356,0.060000000000002274
2025-05-21,PSIX,715,38.59,4.379372894532274,$20-50,11:00-13:00,$5-50M/d,0,
2025-07-09,SMLR,764,43.1563,5.828117795084379,$20-50,11:00-13:00,>$50M/d,52,0.2700000000000031
2025-02-19,GRRR,686,29.2093,6.160024375798115,$20-50,11:00-13:00,>$50M/d,33,0.120000000000001
2025-01-14,VXX,715,48.39,4.062822897292831,$20-50,11:00-13:00,>$50M/d,600,0.030000000000001137
2025-04-29,VAL,676,33.51,1.0444643390032868,$20-50,11:00-13:00,>$50M/d,2,0.0800000000000054
2025-02-13,PZZA,668,44.7,2.863534675615215,$20-50,11:00-13:00,>$50M/d,31,0.09000000000000341
2025-03-10,NOG,673,28.5,3.6666666666666727,$20-50,11:00-13:00,>$50M/d,197,0.029999999999997584
2025-04-25,CEP,690,34.8701,16.145924445298416,$20-50,11:00-13:00,>$50M/d,600,0.129999999999999
2025-02-07,X,767,41.3,1.5682808716707033,$20-50,11:00-13:00,>$50M/d,331,0.0899999999999963
2025-04-30,SMCX,700,22.88,1.989947552447542,$20-50,11:00-13:00,>$50M/d,481,0.05000000000000071
2025-03-06,SOXS,767,26.215,2.155254625214577,$20-50,11:00-13:00,>$50M/d,600,0.010000000000001563
2025-05-07,SNDK,747,34.38,1.657940663176266,$20-50,11:00-13:00,>$50M/d,46,0.05999999999999872
2025-05-15,PCVX,773,29.83,2.7824337914850767,$20-50,11:00-13:00,>$50M/d,19,0.10999999999999943
2025-03-04,GME,759,24.34,3.6976170912078814,$20-50,11:00-13:00,>$50M/d,120,0.030000000000001137
2025-07-10,OUST,720,25.04,4.033546325878587,$20-50,11:00-13:00,>$50M/d,21,0.05000000000000071
2025-02-04,DKNG,752,40.71,1.2650454433800062,$20-50,11:00-13:00,>$50M/d,597,0.030000000000001137
2025-04-04,NBIS,682,21.045,1.9244476122594492,$20-50,11:00-13:00,>$50M/d,425,0.07000000000000028
2025-01-14,VIXY,665,46.94,1.5977844056242012,$20-50,11:00-13:00,>$50M/d,600,0.04999999999999716
2025-07-17,LEGN,727,41.23,1.9888430754305129,$20-50,11:00-13:00,>$50M/d,70,0.04000000000000625
2025-07-22,SBET,716,29.325,1.3810741687979458,$20-50,11:00-13:00,>$50M/d,600,0.019999999999999574
2025-01-31,BEN,718,21.66,1.4081255771006451,$20-50,11:00-13:00,>$50M/d,570,0.010000000000001563
2025-07-09,SEDG,711,26.28,2.0167427701674323,$20-50,11:00-13:00,>$50M/d,356,0.049999999999998934
2025-04-14,APTV,755,49.2,1.016260162601626,$20-50,11:00-13:00,>$50M/d,490,0.10000000000000142
2025-03-10,TOST,714,33.59,1.8457874367371376,$20-50,11:00-13:00,>$50M/d,90,0.030000000000001137
2025-03-12,CIVI,678,33.675,2.21232368225686,$20-50,11:00-13:00,>$50M/d,70,0.030000000000001137
2025-02-28,IONS,705,32.485,3.724796059719873,$20-50,11:00-13:00,>$50M/d,19,0.03999999999999915
2025-05-29,CEP,685,41.64,2.3052353506243937,$20-50,11:00-13:00,>$50M/d,82,0.46000000000000085
2025-04-11,EQT,699,49.01,2.397469904101198,$20-50,11:00-13:00,>$50M/d,319,0.04999999999999716
2025-02-24,SYM,725,24.92,2.246789727126816,$20-50,11:00-13:00,>$50M/d,62,0.03999999999999915
2025-04-11,BBIO,752,33.21,3.9445950015055775,$20-50,11:00-13:00,>$50M/d,46,0.03999999999999915
2025-04-11,AXTA,728,30.15,2.18905472636816,$20-50,11:00-13:00,>$50M/d,36,0.05000000000000071
2025-07-10,AIRO,692,21.715,1.3580474326502343,$20-50,11:00-13:00,>$50M/d,79,0.120000000000001
2025-01-24,VKTX,668,35.27,3.0620924298270635,$20-50,11:00-13:00,>$50M/d,117,0.07000000000000028
2025-04-16,TNA,686,22.6175,1.4037802586492716,$20-50,11:00-13:00,>$50M/d,600,0.00999999999999801
2025-04-24,FCX,664,37.15,5.060565275908467,$20-50,11:00-13:00,>$50M/d,408,0.01999999999999602
2025-04-11,MCHP,731,37.41,5.172413793103436,$20-50,11:00-13:00,>$50M/d,447,0.030000000000001137
2025-07-30,RNA,741,38.57,3.640653357531768,$20-50,11:00-13:00,>$50M/d,17,0.21000000000000085
2025-02-24,SG,691,22.88,3.802447552447542,$20-50,11:00-13:00,>$50M/d,162,0.030000000000001137
2025-05-12,VSCO,716,22.22,6.480648064806472,$20-50,11:00-13:00,>$50M/d,94,0.03999999999999915
2025-03-21,OKLO,766,27.4,1.3503649635036403,$20-50,11:00-13:00,>$50M/d,144,0.03999999999999915
2025-05-12,ADMA,689,20.37,3.278841433480606,$20-50,11:00-13:00,>$50M/d,35,0.03999999999999915
2025-03-31,NFXL,796,37.4572,1.8079301175741889,$20-50,13:00+,<$5M/d,31,0.13000000000000256
2025-02-20,SION,856,20.54,1.7770204479065164,$20-50,13:00+,<$5M/d,17,0.28999999999999915
2025-03-11,SEG,893,21.52,1.3475836431226726,$20-50,13:00+,<$5M/d,14,0.6199999999999992
2025-07-22,NGNE,944,22.125,3.638418079096044,$20-50,13:00+,<$5M/d,10,0.23999999999999844
2025-03-28,CDTX,843,22.2966,3.572742032417505,$20-50,13:00+,<$5M/d,5,0.46000000000000085
2025-08-01,TRML,909,22.01,1.5901862789641137,$20-50,13:00+,<$5M/d,8,0.2550000000000008
2025-02-12,LLYX,935,22.73,5.232732072151338,$20-50,13:00+,<$5M/d,7,0.030000000000001137
2025-04-09,KAPR,936,30.01,6.064311896034656,$20-50,13:00+,<$5M/d,47,0.11999999999999744
2025-07-25,NGNE,875,22.89,1.179554390563563,$20-50,13:00+,<$5M/d,8,0.14000000000000057
2025-04-09,CPF,804,25.06,1.3567438148443731,$20-50,13:00+,<$5M/d,41,0.16000000000000014
2025-03-12,LENZ,800,23.795,6.997268333683558,$20-50,13:00+,<$5M/d,3,0.2900000000000027
2025-04-11,CVNY,848,34.0,2.911764705882359,$20-50,13:00+,<$5M/d,66,0.1699999999999946
2025-04-09,LRGG,798,24.119,1.4971599154193806,$20-50,13:00+,<$5M/d,596,0.07000000000000028
2025-04-09,TBRG,809,24.75,1.6565656565656572,$20-50,13:00+,<$5M/d,24,0.4299999999999997
2025-03-07,LENZ,929,23.47,5.965061780997012,$20-50,13:00+,<$5M/d,32,0.125
2025-04-21,SRDX,893,27.8,2.1942446043165447,$20-50,13:00+,<$5M/d,10,0.6999999999999993
2025-07-18,INBX,893,24.25,2.041237113402066,$20-50,13:00+,<$5M/d,12,0.16499999999999915
2025-04-09,AIPI,816,38.7105,1.6545898399659082,$20-50,13:00+,<$5M/d,147,0.38000000000000256
2025-07-02,PVLA,893,23.63,1.0156580617858588,$20-50,13:00+,<$5M/d,15,0.46000000000000085
2025-01-22,KRRO,875,38.41,2.39520958083831,$20-50,13:00+,<$5M/d,12,0.6400000000000006
2025-04-09,XSHQ,786,34.65,1.6738816738816693,$20-50,13:00+,<$5M/d,44,0.11499999999999844
2025-03-28,CDTX,843,22.2966,1.2853977736515878,$20-50,13:00+,<$5M/d,5,0.46000000000000085
2025-04-09,THFF,800,43.975,4.377487208641282,$20-50,13:00+,<$5M/d,22,1.4600000000000009
2025-03-28,BWMN,785,22.4912,1.9616561143913995,$20-50,13:00+,<$5M/d,0,
2025-04-28,KMTS,802,24.505,3.3666598653336024,$20-50,13:00+,<$5M/d,3,0.5600000000000023
2025-05-23,RKLX,789,31.54,2.124286620164864,$20-50,13:00+,<$5M/d,347,0.10999999999999943
2025-04-09,SMC,813,27.69,5.05597688696281,$20-50,13:00+,<$5M/d,2,1.2699999999999996
2025-01-28,SOFX,935,21.13,2.98154283009938,$20-50,13:00+,<$5M/d,41,0.0799999999999983
2025-03-04,ETHV,843,31.55,1.3629160063391432,$20-50,13:00+,<$5M/d,600,0.030000000000001137
2025-04-25,MOFG,881,28.0,8.035714285714286,$20-50,13:00+,<$5M/d,1,0.16999999999999815
2025-04-10,GIC,886,22.065,1.427600271923867,$20-50,13:00+,<$5M/d,31,0.17999999999999972
2025-03-31,QQQX,924,23.7285,8.506648123564489,$20-50,13:00+,<$5M/d,7,0.120000000000001
2025-05-23,UTSL,796,35.69,2.129448024656761,$20-50,13:00+,<$5M/d,307,0.030000000000001137
2025-05-13,CERY,887,27.0305,4.774236510608393,$20-50,13:00+,<$5M/d,2,0.07000000000000028
2025-03-05,OILU,916,25.8,1.589147286821706,$20-50,13:00+,<$5M/d,202,0.05000000000000071
2025-05-22,AVBP,938,20.73,4.775687409551384,$20-50,13:00+,<$5M/d,64,0.24999999999999822
2025-07-07,ASIC,845,21.76,1.516544117647067,$20-50,13:00+,<$5M/d,3,0.21000000000000085
2025-05-20,AVBP,794,20.3,1.0344827586206935,$20-50,13:00+,<$5M/d,5,0.25
2025-04-11,CVNY,916,34.2307,1.491935601667509,$20-50,13:00+,<$5M/d,42,0.1700000000000017
2025-05-12,CRWL,882,31.0296,4.284940830690693,$20-50,13:00+,<$5M/d,19,0.10000000000000142
2025-07-24,FEIM,896,27.05,4.214417744916823,$20-50,13:00+,$5-50M/d,49,0.14999999999999858
2025-04-09,XENE,826,30.0,1.833333333333336,$20-50,13:00+,$5-50M/d,43,0.28999999999999915
2025-04-09,TEX,814,35.375,2.388692579505297,$20-50,13:00+,$5-50M/d,103,0.44000000000000483
2025-06-17,ZVZZT,959,36.25,32.00000000000001,$20-50,13:00+,$5-50M/d,13,3.719999999999999
2025-04-29,ESTA,830,29.72,1.2449528936742849,$20-50,13:00+,$5-50M/d,14,0.08999999999999986
2025-04-30,BBW,848,34.68,1.6724336793540897,$20-50,13:00+,$5-50M/d,25,0.1700000000000017
2025-04-09,GEM,800,29.91,1.3039117352056186,$20-50,13:00+,$5-50M/d,600,0.11000000000000298
2025-03-11,SMCY,885,25.0221,6.083022608014509,$20-50,13:00+,$5-50M/d,178,0.14499999999999957
2025-02-03,STVN,946,22.31,7.126848946660689,$20-50,13:00+,$5-50M/d,18,0.16000000000000014
2025-05-16,GCO,793,24.28,1.2829489291598115,$20-50,13:00+,$5-50M/d,22,0.04999999999999716
2025-04-09,HWC,812,48.77,1.353290957555882,$20-50,13:00+,$5-50M/d,122,0.3299999999999983
2025-04-09,ABM,840,43.99,1.5344396453739582,$20-50,13:00+,$5-50M/d,70,0.19000000000000483
2025-02-28,HIBS,805,20.85,1.1990407673860912,$20-50,13:00+,$5-50M/d,443,0.030000000000001137
2025-07-24,RDTL,806,27.34,1.3167520117044602,$20-50,13:00+,$5-50M/d,20,0.03999999999999915
2025-02-24,INTW,845,29.0899,1.8662834867084437,$20-50,13:00+,$5-50M/d,13,0.10999999999999943
2025-06-12,APPX,893,46.9759,1.9710106671719023,$20-50,13:00+,$5-50M/d,116,0.35999999999999943
2025-05-12,OS,921,27.5,3.927272727272721,$20-50,13:00+,$5-50M/d,10,0.03999999999999915
2025-07-10,ELVN,912,22.27,5.568028738212835,$20-50,13:00+,$5-50M/d,36,0.14000000000000057
2025-04-11,DFH,952,21.49,6.886924150767785,$20-50,13:00+,$5-50M/d,51,0.05000000000000071
2025-05-06,HIMZ,853,32.18,1.460534493474204,$20-50,13:00+,$5-50M/d,600,0.07000000000000028
2025-01-13,VERA,840,35.335,10.089146738361402,$20-50,13:00+,$5-50M/d,28,0.21999999999999886
2025-01-23,XNCR,795,20.605,3.3729677262800304,$20-50,13:00+,$5-50M/d,17,0.060000000000002274
2025-05-19,MRCY,810,45.935,4.190486557091544,$20-50,13:00+,$5-50M/d,30,0.11999999999999744
2025-04-10,IMCR,825,26.0,2.615384615384614,$20-50,13:00+,$5-50M/d,12,0.1999999999999993
2025-03-24,EWTX,928,24.21,1.6323833126807068,$20-50,13:00+,$5-50M/d,205,0.08000000000000185
2025-07-07,RGTX,804,39.58,2.37493683678625,$20-50,13:00+,$5-50M/d,570,0.14000000000000057
2025-04-11,NOG,820,22.1799,3.155559763569717,$20-50,13:00+,$5-50M/d,245,0.030000000000001137
2025-04-09,BATRK,801,37.07,3.385486916644193,$20-50,13:00+,$5-50M/d,68,0.1750000000000007
2025-02-24,RVLV,783,30.02,3.497668221185878,$20-50,13:00+,$5-50M/d,16,0.08999999999999986
2025-06-23,LOB,817,28.47,2.4938531787846765,$20-50,13:00+,$5-50M/d,30,0.05000000000000071
2025-05-07,NGVT,800,38.845,3.5525807697258216,$20-50,13:00+,$5-50M/d,43,0.0799999999999983
2025-07-07,TATT,939,31.41,3.947787328876149,$20-50,13:00+,$5-50M/d,16,0.10500000000000043
2025-02-12,XENE,957,39.33,4.335113145181791,$20-50,13:00+,$5-50M/d,132,0.03999999999999915
2025-08-05,HLIO,919,48.05,1.1238293444328806,$20-50,13:00+,$5-50M/d,19,0.3200000000000003
2025-06-30,CTEV,800,46.85,1.0245464247598803,$20-50,13:00+,$5-50M/d,20,0.5950000000000024
2025-04-09,PCRX,879,25.6,1.445312500000004,$20-50,13:00+,$5-50M/d,95,0.08999999999999986
2025-04-10,JANX,824,26.4,2.272727272727265,$20-50,13:00+,$5-50M/d,14,0.17999999999999972
2025-04-04,WS,845,22.945,4.00958814556549,$20-50,13:00+,$5-50M/d,5,0.18999999999999773
2025-04-09,SOBO,805,22.47,4.895416110369372,$20-50,13:00+,$5-50M/d,600,0.14000000000000057
2025-06-11,LENZ,808,29.9,1.4046822742474854,$20-50,13:00+,$5-50M/d,5,0.16000000000000014
2025-06-04,LMND,958,35.78,2.4594745667971,$20-50,13:00+,>$50M/d,218,0.00999999999999801
2025-03-04,BITB,793,46.77,5.1528757750694965,$20-50,13:00+,>$50M/d,600,0.01999999999999602
2025-03-07,GRAL,908,33.59,5.031259303364111,$20-50,13:00+,>$50M/d,258,0.10999999999999943
2025-04-04,CAKE,842,45.8,1.2008733624454089,$20-50,13:00+,>$50M/d,257,0.1599999999999966
2025-04-09,WDC,807,35.025,2.0413990007137657,$20-50,13:00+,>$50M/d,600,0.06999999999999673
2025-03-04,BIRK,791,47.16,2.0144189991518147,$20-50,13:00+,>$50M/d,4,0.07000000000000028
2025-08-01,SOC,957,29.795,2.8360463164960645,$20-50,13:00+,>$50M/d,204,0.030000000000001137
2025-02-19,GSAT,798,23.04,1.2152777777777677,$20-50,13:00+,>$50M/d,32,0.029999999999997584
2025-04-09,KDP,800,33.9,1.4011799410029542,$20-50,13:00+,>$50M/d,600,0.00999999999999801
2025-04-09,T,800,26.165,1.9682782342824408,$20-50,13:00+,>$50M/d,600,0.010000000000001563
2025-04-04,CAKE,842,45.8,3.252401746724882,$20-50,13:00+,>$50M/d,257,0.1599999999999966
2025-04-11,CRI,948,37.69,3.9771822764658937,$20-50,13:00+,>$50M/d,169,0.05999999999999517
2025-05-16,IONQ,854,34.26,1.298890834792762,$20-50,13:00+,>$50M/d,600,0.020000000000003126
2025-05-21,SQQQ,805,24.165,1.8415063107800551,$20-50,13:00+,>$50M/d,600,0.010000000000001563
2025-04-09,CRSP,813,34.6055,2.934504630766774,$20-50,13:00+,>$50M/d,36,0.2600000000000051
2025-05-07,LSCC,958,48.53,4.141767978569953,$20-50,13:00+,>$50M/d,600,0.030000000000001137
2025-06-02,W,823,41.34,1.923076923076927,$20-50,13:00+,>$50M/d,80,0.030000000000001137
2025-03-11,ALGM,855,25.72,2.35225505443235,$20-50,13:00+,>$50M/d,180,0.019999999999999574
2025-04-09,BALL,783,44.76,1.0277033065236838,$20-50,13:00+,>$50M/d,130,0.0800000000000054
2025-04-09,CNP,783,35.8,1.8296089385474692,$20-50,13:00+,>$50M/d,600,0.01999999999999602
2025-04-25,NMAX,787,22.85,3.851203501094103,$20-50,13:00+,>$50M/d,36,0.120000000000001
2025-04-04,DAL,923,37.405,1.1629461301965038,$20-50,13:00+,>$50M/d,600,0.030000000000001137
2025-04-09,NNN,813,39.02,1.2301383905689491,$20-50,13:00+,>$50M/d,61,0.05000000000000426
2025-04-09,SATS,800,21.05,3.230403800475058,$20-50,13:00+,>$50M/d,496,0.07000000000000028
2025-03-10,GRAL,936,32.03,2.7786450202934767,$20-50,13:00+,>$50M/d,48,0.10000000000000497
2025-04-09,RYAAY,805,42.305,3.415671906394044,$20-50,13:00+,>$50M/d,48,0.22000000000000597
2025-05-28,SMMT,792,25.89,3.16724604094245,$20-50,13:00+,>$50M/d,55,0.030000000000001137
2025-03-19,NVDL,782,44.51,2.1792855538081306,$20-50,13:00+,>$50M/d,600,0.01999999999999602
2025-03-18,VKTX,923,29.83,4.693261816962785,$20-50,13:00+,>$50M/d,38,0.030000000000001137
2025-04-09,DAR,804,28.31,1.8014835747085765,$20-50,13:00+,>$50M/d,181,0.05999999999999872
2025-01-22,SMMT,836,23.645,5.349968280820471,$20-50,13:00+,>$50M/d,24,0.030000000000001137
2025-03-07,GRAL,908,33.59,2.113724322715096,$20-50,13:00+,>$50M/d,258,0.10999999999999943
2025-06-25,ENPH,801,38.34,1.017214397496089,$20-50,13:00+,>$50M/d,368,0.01999999999999602
2025-02-07,MSTX,796,45.2,4.97787610619469,$20-50,13:00+,>$50M/d,415,0.07000000000000028
2025-04-09,UDR,805,40.09,1.297081566475438,$20-50,13:00+,>$50M/d,180,0.14000000000000057
2025-06-03,GRAL,786,40.6,3.940886699507393,$20-50,13:00+,>$50M/d,53,0.0899999999999963
2025-03-11,ALGM,855,25.72,3.1493001555209905,$20-50,13:00+,>$50M/d,180,0.019999999999999574
