symbol,bar_date,open,high,close,volume,prev_close,nbars,covered
SMLR,2026-01-02,15.63,17.95,17.78,538581,15.29,0,False
SMLR,2026-01-07,21.02,23.18,20.68,633904,21.26,0,False
SMLR,2026-01-12,19.69,22.6399,22.51,677836,19.37,0,False
SMLR,2026-01-14,19.92,22.525,21.37,786705,20.34,0,False
SNCR,2025-03-17,11.05,12.47,12.23,323350,10.89,0,False
SNDC,2026-08-03,4.86,5.88,5.64,392357,5.08,0,False
SNDC,2026-08-06,5.16,5.8,5.26,383186,6.2,0,False
SNDC,2026-08-13,6.0,7.9362,7.48,838834,5.91,0,False
SNDG,2026-05-19,10.37,11.95,11.76,273200,11.05,0,False
SNDG,2026-05-21,11.81,14.56,14.56,312943,11.92,0,False
SNDG,2026-05-28,15.2,17.31,16.205,356100,15.3299,0,False
SNDG,2026-06-03,18.07,20.6484,20.07,525087,17.67,0,False
SNDG,2026-06-04,18.2,19.88,18.46,674083,20.07,0,False
SNDG,2026-06-10,15.26,18.05,15.69,779470,15.88,0,False
SNDG,2026-06-11,16.39,20.52,20.34,1087649,15.69,0,False
SNDG,2026-06-12,20.435,23.28,22.45,834969,20.34,0,False
SNDG,2026-06-26,24.28,26.59,22.51,1353263,28.55,0,False
SNDG,2026-07-08,12.26,14.49,14.3215,2057538,12.71,0,False
SNDG,2026-07-10,15.37,18.1,17.49,1539028,16.62,0,False
SNDG,2026-07-17,8.36,10.17,8.27,5559602,9.04,0,False
SNDG,2026-07-22,10.34,11.734,11.32,2002814,11.23,0,False
SNDG,2026-07-23,10.81,12.7,11.58,2185449,11.32,0,False
SNDG,2026-08-03,5.33,6.78,6.55,8652980,5.8,0,False
SNDG,2026-08-06,5.24,6.78,6.11,8576481,7.1,0,False
SNDG,2026-08-10,5.58,6.2599,5.9,6087691,5.63,0,False
SNDG,2026-08-13,6.87,9.32,8.75,9957196,6.88,0,False
SNDQ,2026-05-06,10.03,11.4996,10.44,32255252,10.51,0,False
SNDQ,2026-05-07,10.87,12.16,11.47,26453534,10.44,0,False
SNDQ,2026-05-11,7.41,8.13,7.81,36791418,7.67,0,False
SNDQ,2026-05-13,8.05,9.34,8.84,30776833,8.78,0,False
SNDQ,2026-05-18,8.86,10.99,10.25,30556286,9.29,0,False
SNDQ,2026-05-20,8.73,9.71,9.35,16090763,9.5,0,False
SNDQ,2026-05-27,6.3,7.29,6.76,26694431,6.78,0,False
SNDQ,2026-06-09,5.47,6.64,5.83,97291886,5.885,0,False
SNDQ,2026-06-16,3.19,3.65,3.62,47418988,3.25,0,False
SNDQ,2026-06-17,3.32,3.8,3.73,43899483,3.62,0,False
SNDQ,2026-06-24,3.28,3.71,3.52,72333776,3.36,0,False
SNDQ,2026-06-25,2.33,2.87,1.98,177666977,3.52,0,False
SNDQ,2026-06-29,2.37,2.84,2.48,87785646,2.39,0,False
SNDQ,2026-07-02,2.33,3.14,3.01,156029199,2.35,0,False
SNDQ,2026-07-06,2.73,3.13,3.02,83486213,3.01,0,False
SNDQ,2026-07-14,2.52,2.85,2.68,132905311,2.99,0,False
SNDQ,2026-07-15,2.805,3.5399,3.13,207036295,2.68,0,False
SNDQ,2026-07-27,32.65,43.96,41.25,20766253,33.9,0,False
SNDQ,2026-07-29,50.75,62.61,60.79,26316968,53.2,0,False
SNDQ,2026-07-31,24.49,33.4,32.21,34141467,28.93,0,False
SNDQ,2026-08-07,25.58,31.15,29.82,14070350,27.8,0,False
SNDQ,2026-08-12,23.34,25.5212,23.94,12366320,27.06,0,False
SNDQ,2026-08-14,14.76,16.585,14.84,49511619,17.43,0,False
SNK,2026-06-17,12.47,15.55,14.82,14587010,13.67,0,False
SNK,2026-06-18,15.5,17.9315,15.97,10204053,14.82,0,False
SNK,2026-06-25,20.46,22.3999,21.57,4156955,21.16,0,False
SNK,2026-07-01,16.81,19.85,19.51,5367280,16.9,0,False
SNK,2026-07-06,17.6,20.03,18.84,3394971,18.47,0,False
SNK,2026-07-07,19.18,21.51,21.32,2815248,18.84,0,False
SNK,2026-07-08,20.61,22.5974,21.67,2509603,21.32,0,False
SNK,2026-07-13,22.65,25.04,24.39,2032787,22.37,0,False
SNK,2026-07-20,29.43,32.3,32.16,1481012,30.25,0,False
SNK,2026-07-22,30.27,34.31,34.24,1433937,30.31,0,False
SNK,2026-07-31,35.05,38.6,38.295,1261277,35.69,0,False
SNK,2026-08-11,19.17,21.4,20.61,3545978,19.13,0,False
SNK,2026-08-14,17.28,19.22,18.1,2717798,17.7,0,False
SNV,2025-04-07,36.44,40.72,38.76,2098870,38.29,0,False
SNV,2025-04-09,37.53,43.38,42.82,3648984,38.27,0,False
SNV,2025-07-22,55.8,61.06,59.6,7369617,55.53,0,False
SONN,2025-07-03,3.65,4.14,3.92,6198942,4.15,0,False
SONN,2025-07-09,4.52,5.1,4.64,1229301,4.47,0,False
SONN,2025-07-10,4.61,5.39,5.28,1197187,4.64,0,False
SONN,2025-07-15,8.32,10.38,9.77,4662156,9.64,0,False
SONN,2025-07-16,9.45,10.34,8.61,2670936,9.77,0,False
SONN,2025-07-24,4.62,5.05,4.22,725079,4.57,0,False
SONN,2025-07-28,4.0,4.38,4.05,575993,3.99,0,False
SONN,2025-08-06,2.59,3.1896,2.98,802531,2.65,0,False
SONN,2025-08-08,2.99,3.36,3.22,755976,2.88,0,False
SONN,2025-08-13,3.05,4.05,3.95,3020148,2.99,0,False
SONN,2025-08-14,3.5,4.29,3.76,1452277,3.95,0,False
SONN,2025-09-11,3.53,4.1,3.96,943836,3.49,0,False
SONN,2025-09-12,4.15,6.65,5.9,7622807,3.96,0,False
SONN,2025-09-15,5.225,6.29,5.54,3102455,5.9,0,False
SONN,2025-09-18,7.2,7.85,7.58,1606793,7.06,0,False
SONN,2025-10-01,4.61,5.58,5.03,699501,4.58,0,False
SONN,2025-10-02,5.21,6.05,6.01,767394,5.03,0,False
SONN,2025-10-23,3.8,4.53,4.44,799659,3.63,0,False
SONN,2025-10-24,4.5,5.35,4.94,736901,4.44,0,False
SONN,2025-10-27,5.21,5.85,5.85,1056237,4.94,0,False
SONN,2025-11-07,4.1,4.98,4.87,795501,4.22,0,False
SONN,2025-11-13,4.62,5.4393,5.4,1046595,4.76,0,False
SONN,2025-11-14,4.43,5.95,5.92,1590288,5.4,0,False
SONN,2025-11-24,4.46,5.06,4.85,584242,4.55,0,False
SPAL,2026-06-16,37.49,46.57,37.78,4877470,,0,False
SPAL,2026-06-23,20.31,24.1999,21.72,3889382,21.26,0,False
SPAL,2026-06-26,20.065,22.16,20.605,1916673,20.71,0,False
SPAL,2026-06-30,23.46,26.05,25.63,1667007,23.72,0,False
SPAL,2026-07-21,12.75,14.25,12.95,1888799,12.24,0,False
SPAL,2026-07-28,10.02,11.71,11.38,1139185,10.84,0,False
SPAL,2026-08-03,9.54,11.0,10.94,1553883,9.82,0,False
SPAL,2026-08-04,11.48,13.255,13.11,3419176,10.94,0,False
SPAL,2026-08-05,10.25,11.345,9.48,3086426,13.11,0,False
SPAL,2026-08-06,9.28,10.75,10.63,3018643,9.48,0,False
SPAL,2026-08-07,10.61,14.01,13.97,5058316,10.63,0,False
SPAL,2026-08-12,14.36,17.3443,16.64,2286001,13.93,0,False
SPAX,2026-06-15,17.6,20.95,20.95,1394638,20.275,0,False
SPAX,2026-06-23,12.2,14.58,13.04,3895671,12.85,0,False
SPAX,2026-06-26,12.08,13.365,12.4,1652648,12.5,0,False
SPAX,2026-06-30,14.145,15.72,15.43,1502862,14.27,0,False
SPAX,2026-07-21,7.64,8.585,7.81,2004617,7.35,0,False
SPAX,2026-07-28,6.04,7.05,6.87,1376663,6.54,0,False
SPAX,2026-08-03,5.7,6.6299,6.62,3748202,5.91,0,False
SPAX,2026-08-04,6.9,7.97,7.91,7133069,6.62,0,False
SPAX,2026-08-05,6.2,6.83,5.67,6448073,7.91,0,False
SPAX,2026-08-06,5.56,6.465,6.36,8459380,5.67,0,False
SPAX,2026-08-07,6.37,8.42,8.39,10540101,6.36,0,False
SPAX,2026-08-12,8.61,10.419,9.99,5303382,8.39,0,False
SPCB,2025-01-02,5.55,10.8,7.68,38993142,,0,False
SPCF,2026-06-16,37.63,46.71,38.07,5965173,,0,False
SPCF,2026-06-23,20.39,24.32,21.75,7324286,21.36,0,False
SPCF,2026-06-26,20.12,22.26,20.6,2238508,20.82,0,False
SPCF,2026-06-30,23.58,26.12,25.65,3333693,23.73,0,False
SPCF,2026-07-21,12.6,14.19,12.88,1861921,12.17,0,False
SPCF,2026-07-28,9.97,11.65,11.31,2978843,10.76,0,False
SPCF,2026-08-03,9.38,10.94,10.87,2486348,9.77,0,False
SPCF,2026-08-04,11.41,13.18,13.05,5454135,10.87,0,False
SPCF,2026-08-05,10.25,11.3,9.42,6114255,13.05,0,False
SPCF,2026-08-06,9.175,10.68,10.55,8591728,9.42,0,False
SPCF,2026-08-07,10.54,13.925,13.86,12279272,10.55,0,False
SPCF,2026-08-12,14.2,17.2193,16.53,6321917,13.88,0,False
SPCG,2026-06-17,12.67,15.725,15.02,7662842,13.69,0,False
SPCG,2026-06-18,15.69,18.19,16.16,4049968,15.02,0,False
SPCG,2026-07-01,17.04,20.19,19.86,8717551,17.22,0,False
SPCG,2026-07-06,17.89,20.37,19.08,2834470,18.83,0,False
SPCG,2026-07-07,19.58,21.9137,21.76,2238276,19.08,0,False
SPCG,2026-07-08,21.01,23.04,22.12,1748072,21.76,0,False
SPCG,2026-07-13,23.1,25.57,24.85,1150614,22.88,0,False
SPCG,2026-07-20,30.21,33.01,32.89,1027901,30.87,0,False
SPCG,2026-07-22,31.1,35.12,34.99,571422,30.96,0,False
SPCG,2026-07-31,36.0,39.5,39.08,474295,36.52,0,False
SPCG,2026-08-11,19.75,22.01,21.24,4598114,19.74,0,False
SPCG,2026-08-14,17.87,19.75,18.65,1584240,18.24,0,False
SPCH,2026-06-16,22.63,28.01,22.95,62918460,,0,False
SPCH,2026-06-23,12.14,14.52,12.99,60064134,12.68,0,False
SPCH,2026-06-26,12.01,13.29,12.31,22224298,12.35,0,False
SPCH,2026-06-30,14.06,15.62,15.32,24832346,14.17,0,False
SPCH,2026-07-21,7.59,8.49,7.73,22918932,7.28,0,False
SPCH,2026-07-28,5.98,6.9799,6.77,33741997,6.46,0,False
SPCH,2026-08-03,5.66,6.55,6.51,32696534,5.85,0,False
SPCH,2026-08-04,6.83,7.88,7.8,59646415,6.51,0,False
SPCH,2026-08-05,6.125,6.75,5.66,63849617,7.8,0,False
SPCH,2026-08-06,5.495,6.4,6.3,57564212,5.66,0,False
SPCH,2026-08-07,6.3,8.32,8.28,71244427,6.3,0,False
SPCH,2026-08-12,8.49,10.295,9.88,55089384,8.28,0,False
SPCL,2026-06-15,53.0,62.71,62.52,1426334,51.26,0,False
SPCL,2026-06-23,36.59,43.59,39.07,678080,38.33,0,False
SPCL,2026-06-26,36.11,39.87,37.06,283126,37.45,0,False
SPCL,2026-06-30,42.47,47.0,46.31,382274,42.59,0,False
SPCL,2026-07-21,23.48,26.58,25.1302,132950,22.8537,0,False
SPCL,2026-08-06,23.68,28.0,25.47,96208,24.55,0,False
SPCL,2026-08-07,26.84,30.3799,30.36,99508,25.47,0,False
SPCM,2026-06-16,37.7,46.71,38.26,2836051,,0,False
SPCM,2026-06-23,20.46,24.37,21.77,1469210,21.39,0,False
SPCM,2026-06-26,20.31,22.355,20.88,1256910,20.91,0,False
SPCM,2026-06-30,23.73,26.3,25.91,1702416,23.98,0,False
SPCM,2026-07-21,12.8,14.44,13.09,864466,12.39,0,False
SPCM,2026-07-28,10.17,11.87,11.55,660007,11.01,0,False
SPCM,2026-08-03,9.66,11.1775,11.14,1140296,9.97,0,False
SPCM,2026-08-04,11.63,13.45,13.3,2290263,11.14,0,False
SPCM,2026-08-05,10.49,11.52,9.61,1845276,13.3,0,False
SPCM,2026-08-06,9.42,10.93,10.7851,1809595,9.61,0,False
SPCM,2026-08-07,10.8,14.25,14.18,3705175,10.7851,0,False
SPCM,2026-08-12,14.535,17.62,16.93,3062888,14.16,0,False
SPCQ,2026-06-17,10.09,12.5395,11.97,7972952,10.89,0,False
SPCQ,2026-06-18,12.45,14.46,12.86,6152335,11.97,0,False
SPCQ,2026-07-01,13.375,15.8,15.54,5125617,13.53,0,False
SPCQ,2026-07-06,13.93,15.86,14.87,3246180,14.6,0,False
SPCQ,2026-07-07,15.2,17.02,16.9,2317294,14.87,0,False
SPCQ,2026-07-08,16.28,17.87,17.14,1449695,16.9,0,False
SPCQ,2026-07-13,17.92,19.68,19.13,1015360,17.58,0,False
SPCQ,2026-07-20,23.15,25.24,25.24,966728,23.63,0,False
SPCQ,2026-07-22,23.76,26.81,26.64,1776166,23.78,0,False
SPCQ,2026-07-31,27.35,29.84,29.545,1125862,27.5,0,False
SPCQ,2026-08-11,14.69,16.305,15.55,1827615,14.56,0,False
SPCQ,2026-08-14,13.19,14.58,13.85,1168939,13.34,0,False
SPCU,2026-06-16,30.22,37.35,30.48,7227800,,0,False
SPCU,2026-06-23,16.29,19.41,17.37,3985433,17.06,0,False
SPCU,2026-06-26,16.14,17.75,16.46,1670883,16.6,0,False
SPCU,2026-06-30,18.77,20.92,20.51,3055325,18.97,0,False
SPCU,2026-07-21,10.14,11.348,10.34,1448960,9.72,0,False
SPCU,2026-07-28,8.0,9.3233,9.05,1831499,8.64,0,False
SPCU,2026-08-03,7.56,8.76,8.7,4136613,7.82,0,False
SPCU,2026-08-04,9.12,10.531,10.44,8235715,8.7,0,False
SPCU,2026-08-05,8.16,9.02,7.49,7634842,10.44,0,False
SPCU,2026-08-06,7.36,8.535,8.44,9389187,7.49,0,False
SPCU,2026-08-07,8.43,11.125,11.11,14240944,8.44,0,False
SPCU,2026-08-12,11.39,13.75,13.17,4330957,11.04,0,False
SPLG,2025-04-09,58.04,64.25,63.93,36759682,58.41,0,False
SPNS,2025-04-09,24.2,26.5131,26.2,205219,23.92,0,False
SPR,2025-04-09,29.93,33.27,33.17,2224584,29.9,0,False
SPTN,2025-02-12,19.23,21.22,20.97,599974,18.83,0,False
SPTN,2025-05-29,18.65,21.616,21.44,1006897,19.48,0,False
SRDX,2025-07-25,31.94,36.14,36.0,520032,32.05,0,False
SRM,2025-06-18,6.93,8.5,8.2,12043938,7.73,0,False
SRM,2025-06-23,9.655,12.13,9.43,27094114,11.04,0,False
SRM,2025-06-25,7.63,8.7016,8.68,5929698,7.9,0,False
SRM,2025-07-02,6.95,7.8,7.4,4089259,7.01,0,False
SRM,2025-07-03,7.3,8.2,8.2,2562368,7.4,0,False
SRM,2025-07-07,7.81,8.58,8.44,4384170,8.2,0,False
SRM,2025-07-14,6.4,7.39,7.23,3537486,6.48,0,False
SSKN,2025-09-24,2.26,2.64,2.13,2066478,2.59,0,False
SSKN,2025-09-26,1.98,2.58,2.37,1301083,1.96,0,False
SSPC,2026-06-17,7.56,9.43,9.0,88646725,8.2,0,False
SSPC,2026-06-18,9.38,10.8845,9.66,63595729,9.0,0,False
SSPC,2026-07-01,10.19,12.02,11.82,27516514,10.25,0,False
SSPC,2026-07-06,10.65,12.1345,11.35,24459827,11.18,0,False
SSPC,2026-07-07,11.61,13.035,12.93,27554302,11.35,0,False
SSPC,2026-07-08,12.43,13.69,13.11,17113157,12.93,0,False
SSPC,2026-07-13,13.715,15.17,14.71,10366683,13.54,0,False
SSPC,2026-07-20,17.9,19.57,19.45,10897359,18.26,0,False
SSPC,2026-07-22,18.36,20.78,20.78,11722502,18.34,0,False
SSPC,2026-07-31,21.34,24.0,23.17,8475902,21.65,0,False
SSPC,2026-08-11,11.65,13.01,12.53,19192494,11.67,0,False
SSPC,2026-08-14,10.54,11.68,11.0,21948047,10.79,0,False
STAF,2025-01-15,2.65,3.38,3.28,696321,2.79,0,False
STAI,2025-01-06,2.45,2.9,2.23,1603221,,0,False
STAI,2025-01-07,2.25,3.34,2.77,3304808,2.23,0,False
STAI,2025-02-18,2.13,4.4099,3.51,147713090,2.05,0,False
STAI,2025-02-19,2.94,3.6,3.14,8234180,3.51,0,False
STAI,2025-02-25,2.17,3.18,2.57,12321251,2.15,0,False
STAI,2025-02-26,2.43,2.748,2.51,2852228,2.57,0,False
STAI,2025-03-17,1.99,2.3,2.16,1324985,1.9,0,False
STAI,2025-03-19,2.27,2.5572,2.43,936169,2.22,0,False
STAI,2025-03-20,2.4,3.0,2.88,1598940,2.43,0,False
STAI,2025-04-02,1.97,2.269,2.24,987168,1.97,0,False
STBX,2025-05-02,2.3,2.6,2.11,902744,2.32,0,False
STEC,2025-09-11,2.13,2.89,2.12,1100449,2.14,0,False
STR,2025-04-09,14.81,17.0,16.71,1004331,15.07,0,False
STXL,2026-05-01,25.89,30.73,30.69,489738,26.79,0,False
STXL,2026-05-11,36.0,40.63,40.05,584789,35.39,0,False
STXL,2026-05-15,34.0,37.25,35.81,149808,36.88,0,False
STXL,2026-05-21,32.24,37.1599,37.14,146076,32.35,0,False
STXL,2026-06-01,44.6,49.4,47.63,150076,43.11,0,False
STXL,2026-06-04,44.0,49.46,47.99,103919,49.19,0,False
STXL,2026-06-10,36.44,39.8,36.0,85662,39.53,0,False
STXL,2026-06-12,42.73,48.5,47.2163,134878,41.38,0,False
STXL,2026-06-23,52.81,63.54,57.45,223435,64.48,0,False
STXL,2026-07-07,32.2,35.39,34.62,147375,38.39,0,False
STXL,2026-07-08,32.99,37.59,37.35,132359,34.62,0,False
STXL,2026-07-10,39.0,43.16,41.845,152803,40.12,0,False
STXL,2026-07-17,25.4,31.9,30.54,324931,27.28,0,False
STXL,2026-07-22,36.43,41.19,40.21,217171,38.66,0,False
STXL,2026-08-05,33.39,36.64,33.05,204119,33.27,0,False
STXL,2026-08-06,28.96,35.65,34.07,164746,33.05,0,False
STXL,2026-08-13,35.0,40.2591,39.25,196549,35.74,0,False
STXL,2026-08-14,40.8,45.0,43.62,259868,39.25,0,False
STXU,2026-06-23,19.74,21.93,21.81,91545,24.39,0,False
STXU,2026-08-14,15.52,17.0,16.51,146995,14.78,0,False
STXX,2026-05-01,31.59,37.545,37.545,153120,32.25,0,False
STXX,2026-05-11,44.07,49.73,48.88,226072,43.08,0,False
STXX,2026-05-21,38.9,45.5,45.42,102939,39.4,0,False
STXX,2026-06-01,54.075,60.625,58.265,52679,53.36,0,False
STXX,2026-06-04,55.21,60.615,59.16,69351,60.93,0,False
STXX,2026-06-12,51.945,59.65,58.33,82136,50.64,0,False
STXX,2026-06-16,70.98,79.9,70.15,141314,69.27,0,False
STXX,2026-06-18,77.8,86.89,76.31,174304,75.66,0,False
STXX,2026-06-23,65.2,72.0,71.5118,103468,79.65,0,False
STXX,2026-06-25,64.81,80.99,69.54,72848,64.81,0,False
STXX,2026-06-29,54.46,62.095,60.28,107525,51.87,0,False
STXX,2026-07-01,53.15,58.99,53.7,83156,60.07,0,False
STXX,2026-07-10,46.0,53.5,51.95,70669,49.69,0,False
STXX,2026-07-17,31.27,39.61,37.89,168350,33.93,0,False
STXX,2026-07-22,44.07,51.18,49.7,85916,47.69,0,False
STXX,2026-08-06,35.705,44.39,42.53,134299,40.87,0,False
STXX,2026-08-13,43.46,50.1,48.94,97021,44.74,0,False
STXX,2026-08-14,51.12,56.355,54.42,125069,48.94,0,False
SVII,2025-10-14,12.9,14.8,14.11,547364,12.68,0,False
SWIN,2025-06-25,2.9,3.4791,2.89,650699,2.79,0,False
SWIN,2025-08-05,4.03,4.68,4.02,4130345,4.03,0,False
SWIN,2025-08-06,4.01,4.68,4.01,836461,4.02,0,False
SWIN,2025-08-26,3.58,3.98,3.86,567772,3.57,0,False
SWIN,2025-09-04,2.41,2.71,2.68,3272462,2.62,0,False
SWIN,2025-09-10,2.6,3.0383,2.92,1230917,2.66,0,False
SWIN,2025-09-17,2.59,2.9,2.89,1378743,2.67,0,False
SWIN,2025-10-07,2.9,3.45,3.19,1845724,2.93,0,False
SWIN,2025-10-08,3.03,3.58,3.08,1542361,3.19,0,False
SWTX,2025-01-07,38.8,45.65,41.2,4004388,38.86,0,False
SWTX,2025-01-10,39.78,44.005,43.0,3630978,40.49,0,False
SWTX,2025-02-04,35.95,40.12,38.4,2972236,35.82,0,False
SWTX,2025-02-10,41.0,60.0,54.0,16000414,40.28,0,False
SWTX,2025-04-02,41.3,46.95,46.52,4574889,41.88,0,False
SWTX,2025-04-09,34.64,38.6002,37.12,3477744,35.71,0,False
SWTX,2025-04-24,41.26,46.21,44.93,8867655,41.21,0,False
SYTA,2025-01-03,5.88,6.89,6.79,524392,5.95,0,False
SYTA,2025-01-07,6.95,9.85,8.78,804471,6.88,0,False
SYTA,2025-02-21,3.3,4.0,3.23,702534,3.28,0,False
SYTA,2025-03-03,2.68,3.3795,2.87,672406,2.75,0,False
SYTA,2025-05-22,5.25,8.8675,6.47,51724699,5.21,0,False
SYTA,2025-05-23,5.559,7.25,5.4,12195123,6.47,0,False
SYTA,2025-05-29,4.26,4.71,3.4,4329421,4.1,0,False
SYTA,2025-05-30,3.34,4.32,3.83,4891179,3.4,0,False
SYTA,2025-06-02,3.76,4.4,3.99,2224972,3.83,0,False
SYTA,2025-06-03,4.02,4.4,4.12,1786625,3.99,0,False
SYTA,2025-06-27,2.08,2.62,2.31,7989891,2.03,0,False
SYTA,2025-06-30,2.35,3.2,2.96,10683488,2.31,0,False
SYTA,2025-07-03,3.24,3.75,3.4,2303947,3.17,0,False
SYTA,2025-07-07,3.46,4.39,4.28,7238372,3.4,0,False
SYTA,2025-07-16,3.89,4.85,4.65,3642112,4.03,0,False
SYTA,2025-08-22,2.6,3.02,3.0,696828,2.68,0,False
SYTA,2025-10-03,2.32,3.92,3.22,31274790,2.34,0,False
TAIT,2025-09-08,2.13,5.0999,3.51,21675013,2.135,0,False
TEUP,2026-06-02,22.72,31.1465,30.73,76060,24.77,0,False
TEUP,2026-06-09,16.33,18.13,13.7,254437,15.96,0,False
TEUP,2026-06-17,13.75,17.84,15.29,141985,13.85,0,False
TEUP,2026-06-22,16.07,21.5699,19.41,328613,16.072,0,False
TEUP,2026-06-23,17.1,18.94,15.22,136721,19.41,0,False
TEUP,2026-06-26,11.82,13.0,11.87,184086,12.7779,0,False
TEUP,2026-06-30,14.35,16.56,16.02,168334,13.94,0,False
TEUP,2026-07-01,14.7947,17.5,14.61,124770,16.02,0,False
TEUP,2026-07-02,15.31,17.0,12.78,139291,14.61,0,False
TEUP,2026-08-06,3.73,5.445,4.32,399964,4.21,0,False
TGE,2025-06-06,12.1,15.0,12.0,2840640,,0,False
TGNA,2025-04-09,15.6,17.235,16.89,3361044,15.89,0,False
THAR,2025-08-22,4.5,5.34,4.72,12839700,4.97,0,False
THAR,2025-08-25,4.97,9.08,7.71,79523240,4.72,0,False
THAR,2025-08-28,4.98,7.18,6.05,20284139,4.96,0,False
THAR,2025-09-05,4.19,4.7,3.68,2414907,3.99,0,False
THAR,2025-09-09,2.83,3.14,2.79,991908,2.96,0,False
THAR,2025-09-10,2.81,3.46,3.05,1824206,2.79,0,False
THAR,2025-09-11,2.92,3.2,3.13,823104,3.05,0,False
THAR,2025-09-19,2.6,3.89,3.6,3881290,2.66,0,False
THAR,2025-09-24,2.73,3.33,2.96,1335929,2.82,0,False
THAR,2025-10-10,3.22,3.52,2.98,638598,3.16,0,False
THAR,2025-11-04,3.06,3.5,3.24,1326784,3.2,0,False
THAR,2025-11-05,3.25,4.53,3.99,4955880,3.24,0,False
THAR,2025-11-07,3.73,5.27,4.19,6199550,4.15,0,False
THAR,2025-12-29,2.65,2.89,2.82,748610,2.59,0,False
THAR,2026-01-02,3.19,3.56,3.38,1108716,3.03,0,False
THAR,2026-01-27,3.3,3.74,3.59,2315521,3.23,0,False
THAR,2026-01-28,3.63,4.23,4.05,2471906,3.59,0,False
THAR,2026-01-29,4.13,4.79,4.47,4188699,4.05,0,False
THAR,2026-01-30,4.37,5.0,4.89,3568033,4.47,0,False
THAR,2026-02-10,4.33,4.83,4.66,984801,4.37,0,False
THAR,2026-02-13,4.21,4.645,4.48,469586,4.28,0,False
THRD,2025-02-06,4.63,5.285,5.12,549838,4.64,0,False
THRD,2025-02-12,3.38,3.83,3.55,2544013,3.25,0,False
THS,2025-04-11,21.69,23.83,23.3,1453684,21.65,0,False
THS,2025-07-01,19.43,21.59,20.8,1055457,19.42,0,False
THS,2025-08-22,17.94,19.73,19.73,923199,17.65,0,False
THS,2025-09-29,16.38,19.7499,19.44,5709211,16.3,0,False
THS,2025-09-30,19.5,21.63,20.21,2474961,19.44,0,False
THTX,2025-04-15,2.55,2.85,2.66,4831566,2.57,0,False
THTX,2025-04-16,2.515,2.79,2.57,2302634,2.66,0,False
TIRX,2025-10-06,2.13,2.34,2.22,1048402,2.17,0,False
TIXT,2025-02-13,3.35,3.9,3.89,1127776,3.46,0,False
TIXT,2025-06-05,2.58,2.82,2.66,2442668,3.06,0,False
TIXT,2025-06-06,2.66,2.95,2.85,1299897,2.66,0,False
TNFA,2025-09-04,3.54,4.15,3.61,1368623,3.48,0,False
TNFA,2025-09-08,3.36,3.96,3.77,794313,3.3,0,False
TOPW,2025-04-02,4.95,13.2,3.83,9150047,,0,False
TOPW,2025-04-04,2.25,2.66,2.36,945707,2.76,0,False
TOPW,2025-04-09,2.15,2.41,2.22,991941,2.225,0,False
TOPW,2025-04-14,2.25,2.63,2.37,981687,2.23,0,False
TOPW,2025-04-15,2.3,3.1495,2.86,1179213,2.37,0,False
TOPW,2025-04-16,2.8413,3.29,2.63,741008,2.86,0,False
TOPW,2025-05-06,2.95,3.82,3.71,612693,2.99,0,False
TOPW,2025-05-12,4.05,6.64,6.0,2824571,3.84,0,False
TOPW,2025-05-14,6.0,7.1527,6.55,500252,5.75,0,False
TOPW,2025-05-15,6.6,7.5799,7.5,282832,6.55,0,False
TOPW,2025-05-19,7.44,9.49,8.92,813602,7.77,0,False
TOPW,2025-05-20,9.17,10.8799,9.64,794653,8.92,0,False
TRML,2025-03-06,13.19,14.44,14.33,228919,12.9,0,False
TRML,2025-03-11,14.4,16.34,16.02,387567,14.65,0,False
TRML,2025-04-03,13.0,14.18,13.12,586798,13.4,0,False
TRML,2025-04-11,12.12,13.497,13.1,238115,12.1,0,False
TRML,2025-04-17,14.53,16.11,16.01,348523,14.52,0,False
TRML,2025-04-30,15.92,17.7,17.21,358276,16.255,0,False
TRML,2025-05-20,15.0,17.89,16.2,1748054,16.63,0,False
TRML,2025-06-03,17.07,19.145,18.44,474256,17.11,0,False
TRML,2025-07-09,16.41,18.1492,17.25,210434,16.28,0,False
TRML,2025-07-28,19.99,22.95,22.61,435720,19.77,0,False
TRML,2025-09-05,25.8,28.455,26.74,447783,25.1,0,False
TRML,2025-09-08,26.91,30.59,30.18,1071644,26.74,0,False
TRON,2025-07-17,11.3,12.8,11.0,10837456,,0,False
TRUE,2025-08-07,2.0,2.285,2.07,1142903,1.97,0,False
TSE,2025-02-13,4.51,5.38,4.81,505137,4.77,0,False
TSE,2025-02-18,5.19,5.99,5.96,531159,5.14,0,False
TSEG,2026-06-22,15.3,18.23,18.12,366526,14.92,0,False
TSEG,2026-08-04,8.05,9.53,8.8391,806070,8.48,0,False
TSW,2025-04-07,26.71,30.65,28.19,86612,30.0104,0,False
TWNP,2025-06-09,4.44,8.67,6.34,3547641,4.23,0,False
TXXH,2026-05-29,53.27,62.56,60.8124,50900,52.095,0,False
TXXH,2026-06-04,57.54,63.8473,58.9866,45653,72.8957,0,False
TXXH,2026-06-26,45.15,49.92,49.34,40639,47.5043,0,False
TZUP,2025-02-26,2.3,3.17,3.17,716756,2.29,0,False
TZUP,2025-03-26,4.14,4.65,4.5,680128,4.03,0,False
TZUP,2025-05-05,5.25,5.91,5.39,846360,5.1,0,False
TZUP,2025-05-06,5.4,5.98,5.65,446020,5.39,0,False
