id,trade_date,symbol,side,entry_price,stop_loss_price,take_profit_price,shares,risk_per_share,total_risk,risk_reward_ratio,order_id,order_status,fill_price,filled_at,exit_price,exit_reason,exited_at,pnl,pnl_pct,pattern_data,created_at,updated_at,filled_qty,real_stop_loss_price,partial_exit_price,partial_exit_shares,partial_exit_pnl,partial_exit_reason,partial_exited_at,news_catalyst,news_headline,news_reason,exit_trigger_price,exit_quote_bid,exit_quote_ask,exit_quote_bid_size,exit_quote_ask_size,exit_quote_spread,exit_limit_price,exit_pricing_method,exit_submitted_at,exit_fill_latency_ms,exit_slippage,exit_ofi,entry_quote_bid,entry_quote_ask,entry_quote_bid_size,entry_quote_ask_size,entry_quote_spread,entry_quote_ofi,entry_fill_quote_bid,entry_fill_quote_ask,strategy,entry_l2_depth,exit_l2_depth,bar_close_price,bar_close_at,loop_processed_at,quote_fetched_at,order_submitted_at,order_filled_at,bar_close_to_loop_ms,loop_to_quote_ms,quote_to_submit_ms,submit_to_fill_ms,drift_bar_to_ask_bps,drift_bar_to_fill_bps,drift_ask_to_fill_bps,reject_reason,scale_qty,scale_price,scale_pnl,scaled_at,filled_dt,exited_dt,hb,pb,fam,planned,planned_src,mid_dec,hs_dec_bps,eff_dec_bps,ratio_dec,mid_fill,hs_fill_bps,eff_fill_bps,ratio_fill,pos_in_spread_dec,pos_in_spread_fill,fill_vs_ask_dec_bps,fill_vs_ask_fill_bps,qspread_pct_dec,qspread_pct_fill,research_spread_pct,research_over_real,chase_bps,barclose_to_fill_bps
49,2026-04-01,NPT,buy,9.66,9.47,0.0,5175,0.1932,999.8100000000001,0.0,b6786087-a081-4659-afae-ad45602f4e4f,orphaned_dead_strategy,9.65,2026-04-01T14:50:07.701399+00:00,,macd_wave retired; row never closed (cleanup 2026-07-30),,,,"{""cross_time_min"": 37, ""vol_at_cross"": 105779, ""macd_hist_pct"": 0.5441}",2026-04-01T14:49:07.634490+00:00,2026-04-01T14:50:07.701407+00:00,5175.0,,,,,,,,,,,,,,,,,,,,,,9.5,9.65,,,0.15000000000000036,,,,macd_wave,,,,,,,,,,,,,,,,,,,,,2026-04-01 14:50:07.701399+00:00,,10:00-11:00,$5-10,other,9.66,entry_price,9.575,78.32898172323777,78.32898172323871,1.000000000000012,,,,,1.0,,0.0,,1.5665796344647556,,1.9,,-10.351966873705784,
50,2026-04-01,ARTL,buy,8.9,8.72,0.0,5617,0.17800000000000002,999.8260000000001,0.0,e90ea77a-bf77-424e-b6a9-177e56134861,orphaned_dead_strategy,8.89,2026-04-01T15:21:29.805871+00:00,,macd_wave retired; row never closed (cleanup 2026-07-30),,,,"{""cross_time_min"": 109, ""vol_at_cross"": 251267, ""macd_hist_pct"": 0.6350}",2026-04-01T15:20:26.491356+00:00,2026-04-01T15:21:29.805878+00:00,5617.0,,,,,,,,,,,,,,,,,,,,,,8.7,8.89,,,0.19000000000000128,,,,macd_wave,,,,,,,,,,,,,,,,,,,,,2026-04-01 15:21:29.805871+00:00,,11:00-13:00,$5-10,other,8.9,entry_price,8.795,108.01591813530487,108.01591813530487,1.0,,,,,1.0,,0.0,,2.1603183627060973,,1.9,,-11.235955056179536,
51,2026-04-01,AGPU,buy,3.45,3.3120000000000003,3.7950000000000004,10000,0.138,1380.0000000000002,2.5000000000000013,c7109c5f-c7d7-4ac4-91c1-397b6bfae95d,closed,3.455902,2026-04-01T15:25:39.787267+00:00,3.359052,force_close,2026-04-01T18:12:13.407673+00:00,-968.4999999999989,-2.8024521528677626,"{""pole_start_idx"": 103, ""pole_end_idx"": 105, ""flag_start_idx"": 106, ""flag_end_idx"": 107, ""pole_low"": 3.02, ""pole_high"": 3.4399, ""pole_height"": 0.41990000000000016, ""pole_gain_pct"": 13.903973509933781, ""flag_low"": 3.3, ""flag_high"": 3.45, ""retracement_pct"": 33.31745653727085, ""pullback_candle_count"": 2, ""avg_pole_volume"": 677129.0, ""avg_flag_volume"": 483313.5, ""breakout_level"": 3.45}",2026-04-01T15:22:30.628891+00:00,2026-04-01T18:12:13.407678+00:00,10000.0,3.3120000000000003,4.0177619270000005,5000.0,2809.299635000002,exhaustion,2026-04-01T15:44:47.827274+00:00,1.0,"Axe Compute Signs ~$12M In Agreements Over 30-Day Period, Enters Q2 With ~$825K In Monthly Income Upon Deployment",Company signed $12M in agreements and reports $825K monthly income upon deployment.,,,,,,,,,,,,,3.38,3.39,1800.0,400.0,0.010000000000000231,0.0,3.38,3.39,bull_flag,,,,,,,,,,,,,,,,,,,,,2026-04-01 15:25:39.787267+00:00,2026-04-01 18:12:13.407673+00:00,11:00-13:00,<$5,eod/force,3.45,breakout_level,3.385,14.771048744461199,209.45937961595345,14.18039999999972,3.385,14.771048744461199,209.45937961595345,14.18039999999972,7.590199999999839,7.590199999999839,194.68833087149162,194.68833087149162,0.295420974889224,0.295420974889224,1.9,6.431499999999851,17.107246376811162,
52,2026-04-01,NPT,buy,10.95,10.73,0.0,4566,0.219,999.954,0.0,b392285f-5314-46ad-be3f-613969ffee25,orphaned_dead_strategy,10.94,2026-04-01T16:23:40.649641+00:00,,macd_wave retired; row never closed (cleanup 2026-07-30),,,,"{""cross_time_min"": 109, ""vol_at_cross"": 199171, ""macd_hist_pct"": 0.6083}",2026-04-01T16:23:39.556001+00:00,2026-04-01T16:23:40.649648+00:00,4566.0,,,,,,,,,,,,,,,,,,,,,,10.41,10.94,,,0.5299999999999994,,,,macd_wave,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:23:40.649641+00:00,,11:00-13:00,$10-20,other,10.95,entry_price,10.675,248.24355971896924,248.2435597189684,0.9999999999999967,,,,,1.0,,0.0,,4.964871194379385,,1.2,,-9.132420091324006,
53,2026-04-02,LUNL,buy,16.56,16.23,0.0,3019,0.3312,999.8928,0.0,74902b0f-157f-4303-b7e8-f0df0684556b,closed,16.528751,2026-04-02T14:05:28.826091+00:00,18.91,sync_reconcile,2026-04-02 15:39:59.680970+00:00,7188.990731000001,14.406708649673533,"{""cross_time_min"": 2, ""vol_at_cross"": 29135, ""macd_hist_pct"": 0.5482}",2026-04-02T14:05:17.919621+00:00,2026-04-02T14:05:28.826098+00:00,3019.0,,,,,,,,,,,,,,,,,,,,,,16.46,16.54,,,0.0799999999999983,,,,macd_wave,,,,,,,,,,,,,,,,,,,,,2026-04-02 14:05:28.826091+00:00,2026-04-02 15:39:59.680970+00:00,10:00-11:00,$10-20,other,16.56,entry_price,16.5,24.242424242423727,17.424848484848333,0.718775000000009,,,,,0.8593875000000045,,-6.817575757575392,,0.48484848484847454,,1.2,,-18.870169082124985,
54,2026-04-02,EEIQ,buy,8.73,8.56,0.0,5727,0.1746,999.9342,0.0,ce4d8808-06cb-461b-bcaa-548f39fefb5d,closed,8.72,2026-04-02T14:43:14.426669+00:00,8.0,sync_reconcile,2026-04-02 15:36:53.298973+00:00,-4123.440000000003,-8.256880733944962,"{""cross_time_min"": 2, ""vol_at_cross"": 9290, ""macd_hist_pct"": 0.5082}",2026-04-02T14:43:09.948720+00:00,2026-04-02T14:43:14.426675+00:00,5727.0,,,,,,,,,,,,,,,,,,,,,,8.17,8.72,,,0.5500000000000007,,,,macd_wave,,,,,,,,,,,,,,,,,,,,,2026-04-02 14:43:14.426669+00:00,2026-04-02 15:36:53.298973+00:00,10:00-11:00,$5-10,other,8.73,entry_price,8.445,325.6364712847843,325.6364712847843,1.0,,,,,1.0,,0.0,,6.512729425695686,,1.9,,-11.454753722794715,
55,2026-04-02,CORD,buy,14.2,13.92,0.0,3521,0.284,999.9639999999999,0.0,aec0fd7a-b4eb-4220-9325-377068eb1b02,closed,14.19,2026-04-02T14:52:37.346919+00:00,14.06,sync_reconcile,2026-04-02 14:55:02.729356+00:00,-457.7299999999965,-0.916138125440444,"{""cross_time_min"": 2, ""vol_at_cross"": 35818, ""macd_hist_pct"": 0.5102}",2026-04-02T14:52:33.000206+00:00,2026-04-02T14:52:37.346929+00:00,3521.0,,,,,,,,,,,,,,,,,,,,,,14.15,14.19,,,0.03999999999999915,,,,macd_wave,,,,,,,,,,,,,,,,,,,,,2026-04-02 14:52:37.346919+00:00,2026-04-02 14:55:02.729356+00:00,10:00-11:00,$10-20,other,14.2,entry_price,14.17,14.114326040931244,14.114326040931244,1.0,,,,,1.0,,0.0,,0.2822865208186249,,1.2,,-7.042253521126612,
56,2026-04-02,ANL,buy,8.89,8.71,0.0,5624,0.1778,999.9472000000001,0.0,6d13d62c-820c-406b-95b8-e9df4a933ff6,closed,8.88,2026-04-02T15:16:44.833795+00:00,8.71,macd_flip,2026-04-02T15:34:27.197669+00:00,-956.0799999999996,-1.9144144144144135,"{""cross_time_min"": 103, ""vol_at_cross"": 86556, ""macd_hist_pct"": 0.5514}",2026-04-02T15:15:26.727510+00:00,2026-04-02T15:34:27.197674+00:00,5624.0,,,,,,,,,,,8.71,8.84,,,,8.71,macd_flip_close,,,,,8.68,8.88,,,0.20000000000000107,,,,macd_wave,,,,,,,,,,,,,,,,,,,,,2026-04-02 15:16:44.833795+00:00,2026-04-02 15:34:27.197669+00:00,11:00-13:00,$5-10,stop,8.89,entry_price,8.780000000000001,113.89521640091176,113.89521640091074,0.999999999999991,,,,,1.0,,0.0,,2.277904328018235,,1.9,,-11.24859392575904,
57,2026-04-02,MGRT,buy,13.31,13.04,0.0,3756,0.2662,999.8471999999999,0.0,d1a1b2c7-d61d-4505-b3ce-a239b500d1be,closed,13.3,2026-04-02T16:39:42.517353+00:00,11.99,sync_reconcile,2026-04-02 16:40:08.764952+00:00,-4920.3600000000015,-9.84962406015038,"{""cross_time_min"": 132, ""vol_at_cross"": 45585, ""macd_hist_pct"": 0.5107}",2026-04-02T16:38:34.399571+00:00,2026-04-02T16:39:42.517359+00:00,3756.0,,,,,,,,,,,,,,,,,,,,,,13.0,13.3,,,0.3000000000000007,,,,macd_wave,,,,,,,,,,,,,,,,,,,,,2026-04-02 16:39:42.517353+00:00,2026-04-02 16:40:08.764952+00:00,11:00-13:00,$10-20,other,13.31,entry_price,13.15,114.06844106463905,114.06844106463905,1.0,,,,,1.0,,0.0,,2.281368821292781,,1.2,,-7.513148009015618,
58,2026-04-02,EDSA,buy,6.29,6.16,0.0,7949,0.1258,999.9842,0.0,3fc26d06-6279-4be6-bc79-2197eaa9917a,closed,6.28,2026-04-02T16:57:59.951340+00:00,6.2,sync_reconcile,2026-04-02 16:58:09.113183+00:00,-635.9200000000005,-1.2738853503184724,"{""cross_time_min"": 132, ""vol_at_cross"": 205269, ""macd_hist_pct"": 0.5025}",2026-04-02T16:56:51.661423+00:00,2026-04-02T16:57:59.951347+00:00,7949.0,,,,,,,,,,,,,,,,,,,,,,6.23,6.28,,,0.04999999999999982,,,,macd_wave,,,,,,,,,,,,,,,,,,,,,2026-04-02 16:57:59.951340+00:00,2026-04-02 16:58:09.113183+00:00,11:00-13:00,$5-10,other,6.29,entry_price,6.255000000000001,39.968025579536224,39.968025579535514,0.9999999999999822,,,,,1.0,,0.0,,0.7993605115907245,,1.9,,-15.8982511923685,
59,2026-04-02,ANL,buy,8.91,8.73,0.0,5611,0.1782,999.8802,0.0,13ada89f-fac7-43af-9ec8-0a939ab4d751,closed,8.9,2026-04-02T18:06:12.580031+00:00,8.81,sync_reconcile,2026-04-02 18:06:59.870001+00:00,-504.9899999999992,-1.0112359550561782,"{""cross_time_min"": 132, ""vol_at_cross"": 138921, ""macd_hist_pct"": 0.5047}",2026-04-02T18:05:01.654793+00:00,2026-04-02T18:06:12.580038+00:00,5611.0,,,,,,,,,,,,,,,,,,,,,,8.8,8.9,,,0.09999999999999964,,,,macd_wave,,,,,,,,,,,,,,,,,,,,,2026-04-02 18:06:12.580031+00:00,2026-04-02 18:06:59.870001+00:00,13:00+,$5-10,other,8.91,entry_price,8.850000000000001,56.49717514124273,56.497175141241726,0.9999999999999822,,,,,1.0,,0.0,,1.1299435028248546,,1.9,,-11.22334455667765,
71,2026-04-13,OPTX,buy,11.4,11.07,12.225000000000001,909,0.33000000000000007,299.9700000000001,2.5000000000000027,4a47fb49-f36a-4c0a-bb8d-3c2480a3793c,closed,11.4698,2026-04-13T13:41:03.440300+00:00,11.11,stop_loss,2026-04-13T14:18:21.214138+00:00,-327.0581999999999,-3.1369335123541813,"{""pole_start_idx"": 0, ""pole_end_idx"": 4, ""flag_start_idx"": 5, ""flag_end_idx"": 7, ""pole_low"": 10.3018, ""pole_high"": 11.35, ""pole_height"": 1.0481999999999996, ""pole_gain_pct"": 10.17492088761187, ""flag_low"": 11.08, ""flag_high"": 11.4, ""retracement_pct"": 25.758443045220346, ""pullback_candle_count"": 3, ""avg_pole_volume"": 95213.6, ""avg_flag_volume"": 55571.0, ""breakout_level"": 11.4}",2026-04-13T13:39:45.053111+00:00,2026-04-13T14:18:21.214144+00:00,909.0,11.07,,,,,,1.0,"Syntec Optics Holdings Q4 EPS $(0.01) Up From $(0.04) YoY, Sales $7.505M Up From $7.322M YoY","Q4 EPS improvement YoY, revenue growth YoY",11.06,11.11,11.19,100.0,100.0,0.08000000000000007,11.11,stop_bid,2026-04-13T14:17:57.426728+00:00,23787.401914596558,0.0,-2761.130730509639,11.23,11.33,300.0,100.0,0.09999999999999964,5112.061532431744,11.45,11.49,bull_flag,,,11.4,,,,2026-04-13T13:39:45.055214+00:00,2026-04-13T13:41:03.440300+00:00,,,,78385.0,,61.22807017543769,,,,,,,2026-04-13 13:41:03.440300+00:00,2026-04-13 14:18:21.214138+00:00,09:35-10:00,$10-20,stop,11.4,breakout_level,11.280000000000001,44.32624113475161,168.26241134751612,3.7959999999999776,11.469999999999999,17.436791630340423,-0.1743679163029938,-0.009999999999976462,2.3979999999999975,0.49499999999998956,123.93617021276528,-17.611159546644192,0.8865248226950322,0.3487358326068084,1.2,3.4409999999999203,61.22807017543769,61.22807017543769
75,2026-04-13,AGCC,buy,14.0025,13.49,15.283749999999998,195,0.5124999999999993,99.93749999999986,2.5,ed37b094-5d36-4d02-9647-fa7f475e4769,closed,14.231282,2026-04-13T14:08:09.077252+00:00,15.01,force_close,2026-04-13T19:45:55.583404+00:00,151.8500099999999,5.471875267456583,"{""pole_start_idx"": 22, ""pole_end_idx"": 24, ""flag_start_idx"": 25, ""flag_end_idx"": 27, ""pole_low"": 13.07, ""pole_high"": 13.92, ""pole_height"": 0.8499999999999996, ""pole_gain_pct"": 6.503442999234886, ""flag_low"": 13.5, ""flag_high"": 14.0025, ""retracement_pct"": 49.41176470588237, ""pullback_candle_count"": 3, ""avg_pole_volume"": 2202.0, ""avg_flag_volume"": 1560.6666666666667, ""breakout_level"": 14.0025}",2026-04-13T14:07:00.756382+00:00,2026-04-13T19:45:55.583410+00:00,195.0,13.49,,,,,,1.0,"Agencia Comercial Spirits Says On February 25, 2026, Appointed Liu Shihao To Serve As CFO, Effective March 1, 2026","CFO appointment, Liu Shihao effective March 1, 2026",,,,,,,,,,,,,13.7,13.88,100.0,100.0,0.1800000000000015,833.8638002690934,13.95,14.86,bull_flag,,,14.0025,,,,2026-04-13T14:07:00.759087+00:00,2026-04-13T14:08:09.077252+00:00,,,,68318.0,,163.3865381181937,,,,,,,2026-04-13 14:08:09.077252+00:00,2026-04-13 19:45:55.583404+00:00,10:00-11:00,$10-20,eod/force,14.0025,breakout_level,13.79,65.2646845540252,320.0014503263242,4.9031333333333045,14.405,315.8625477264839,-120.59562651856936,-0.3817978021978003,2.9515666666666474,0.3091010989010999,254.73676577229838,-436.4581742450533,1.305293691080504,6.317250954529678,1.2,0.18995604395604393,163.3865381181937,163.3865381181937
80,2026-04-14,APLX,buy,18.07,17.819999999999997,18.695000000000007,599,0.25000000000000355,149.75000000000213,2.499999999999993,40b2abe1-5afe-47a8-92bf-23cd8d5722b9,closed,18.098785,2026-04-14T14:29:53.459443+00:00,18.0009,thin_liquidity_reject,2026-04-14T14:29:54.309704+00:00,-58.6331149999988,-0.5408374098040181,"{""pole_start_idx"": 46, ""pole_end_idx"": 53, ""flag_start_idx"": 54, ""flag_end_idx"": 55, ""pole_low"": 17.2319, ""pole_high"": 18.01, ""pole_height"": 0.778100000000002, ""pole_gain_pct"": 4.5154626013382275, ""flag_low"": 17.83, ""flag_high"": 18.07, ""retracement_pct"": 23.133273358180542, ""pullback_candle_count"": 2, ""avg_pole_volume"": 10889.5, ""avg_flag_volume"": 10655.0, ""breakout_level"": 18.07}",2026-04-14T14:27:02.030154+00:00,2026-04-14T14:29:54.309711+00:00,599.0,,,,,,,0.0,Double Or Nothing: Tradr Rolls Out 6 High-Octane ETFs Promising Big Swings,Third-party product launch unrelated to APLX operations or financials,,,,,,,,,,,,,18.0,18.05,900.0,600.0,0.05000000000000071,-284.3751868872441,18.01,18.05,bull_flag,,,18.07,,,,2026-04-14T14:27:02.031946+00:00,2026-04-14T14:29:53.459443+00:00,,,,171427.0,,15.92971776424968,,,,,,,2026-04-14 14:29:53.459443+00:00,2026-04-14 14:29:54.309704+00:00,10:00-11:00,$10-20,stop,18.07,breakout_level,18.025,13.869625520111155,40.93481276005597,2.9513999999999934,18.03,11.092623405435148,38.150305047142716,3.4392499999999893,1.9756999999999612,2.219624999999995,27.06518723994383,27.057681641707568,0.27739251040222307,0.22185246810870296,1.2,5.409000000000115,15.92971776424968,15.92971776424968
104,2026-05-05,INTT,buy,16.98,16.3008,18.678,296,0.6792,201.0432,2.5000000000000004,aee6205f-b188-4ab6-ab35-72e584517b73,closed,17.01,2026-05-05T13:45:16.247684+00:00,16.27,stop_loss,2026-05-05T14:17:12.170925+00:00,-219.0400000000006,-4.350382128159917,"{""pole_start_idx"": 2, ""pole_end_idx"": 4, ""flag_start_idx"": 5, ""flag_end_idx"": 6, ""pole_low"": 15.7366, ""pole_high"": 16.73, ""pole_height"": 0.9934000000000012, ""pole_gain_pct"": 6.3126723688725725, ""flag_low"": 16.2912, ""flag_high"": 16.98, ""retracement_pct"": 44.1715321119388, ""pullback_candle_count"": 2, ""avg_pole_volume"": 8643.0, ""avg_flag_volume"": 4469.0, ""breakout_level"": 16.98}",2026-05-05T13:38:01.998341+00:00,2026-05-05T14:17:12.170932+00:00,296.0,16.3008,,,,,,1.0,inTest Raises FY2026 Sales Guidance from $125.000M-$130.000M to $130.000M-$135.000M vs $129.249M Est,"Raised FY2026 sales guidance above estimates, signaling strong business momentum.",16.26,16.26,16.48,300.0,900.0,0.21999999999999886,16.18,stop_bid,2026-05-05T14:17:07.686757+00:00,4484.159231185913,-0.08999999999999986,-968.61825611257,16.48,16.81,200.0,600.0,0.3299999999999983,6268.626081152386,17.03,17.47,bull_flag,,,16.98,2026-05-05T13:38:00+00:00,2026-05-05T13:38:00.912952+00:00,,2026-05-05T13:38:02.001412+00:00,2026-05-05T13:45:16.247684+00:00,912.0,,1087.0,434246.0,,17.667844522968867,,,,,,,2026-05-05 13:45:16.247684+00:00,2026-05-05 14:17:12.170925+00:00,09:35-10:00,$10-20,stop,16.98,breakout_level,16.645,99.12886752778562,219.28507059177048,2.2121212121212355,17.25,127.5362318840573,-139.13043478260778,-1.0909090909090895,1.6060606060606177,-0.04545454545454472,120.15620306398489,-266.6666666666651,1.9825773505557123,2.5507246376811463,1.2,0.47045454545454785,17.667844522968867,17.667844522968867
106,2026-05-07,PN,buy,6.9,6.6240000000000006,7.590000000000001,610,0.276,168.36,2.5000000000000013,f828b139-6eb4-45b8-b00e-1d007b96fcae,closed,6.973279,2026-05-07T14:01:29.065043+00:00,6.611082,stop_loss_bracket_sl_race,2026-05-07T14:07:15.555057+00:00,-220.94017000000005,-5.194070106760393,"{""pole_start_idx"": 7, ""pole_end_idx"": 10, ""flag_start_idx"": 11, ""flag_end_idx"": 13, ""pole_low"": 5.9905, ""pole_high"": 6.97, ""pole_height"": 0.9794999999999998, ""pole_gain_pct"": 16.350888907436772, ""flag_low"": 6.54, ""flag_high"": 6.9, ""retracement_pct"": 43.89994895354771, ""pullback_candle_count"": 3, ""avg_pole_volume"": 16088.75, ""avg_flag_volume"": 8346.666666666666, ""breakout_level"": 6.9}",2026-05-07T13:58:01.373008+00:00,2026-05-07T14:55:55.158999+00:00,610.0,6.6240000000000006,,,,,,1.0,Skycorp Solar Skyrockets On $20M Nanjing Cesun Acquisition,Company acquiring Nanjing Cesun for $20M; acquisition with disclosed deal value,,,,,,,,,,,,,6.76,6.85,100.0,100.0,0.08999999999999986,1014.8931737529823,6.88,7.21,bull_flag,,,6.9,2026-05-07T13:58:00+00:00,2026-05-07T13:58:00.614153+00:00,,2026-05-07T13:58:01.376795+00:00,2026-05-07T14:01:29.065043+00:00,614.0,,761.0,207688.0,,106.20144927536148,,,,,,,2026-05-07 14:01:29.065043+00:00,2026-05-07 14:07:15.555057+00:00,10:00-11:00,$5-10,stop,6.9,breakout_level,6.805,66.12784717119754,247.28728875826607,3.7395333333333407,7.045,234.208658623137,-101.80411639460631,-0.4346727272727281,2.3697666666666706,0.28266363636363595,181.15944158706856,-336.01277501774337,1.322556943423951,4.6841731724627405,1.9,0.40562121212121205,106.20144927536148,106.20144927536148
117,2026-05-11,GVH,buy,4.82,4.69,5.145,778,0.1299999999999999,101.13999999999992,2.4999999999999964,5bb61bf0-8cb2-4453-9b2c-e8495a7e14e0,closed,4.85,2026-05-11T14:33:08.917106+00:00,4.6601,trail_stop,2026-05-11T14:35:10.155457+00:00,-147.7421999999998,-3.915463917525768,"{""pole_start_idx"": 13, ""pole_end_idx"": 15, ""flag_start_idx"": 16, ""flag_end_idx"": 19, ""pole_low"": 4.3, ""pole_high"": 4.81, ""pole_height"": 0.5099999999999998, ""pole_gain_pct"": 11.860465116279064, ""flag_low"": 4.7, ""flag_high"": 4.82, ""retracement_pct"": 21.56862745098029, ""pullback_candle_count"": 4, ""avg_pole_volume"": 5953.0, ""avg_flag_volume"": 762.5, ""breakout_level"": 4.82}",2026-05-11T14:32:01.715710+00:00,2026-05-11T14:35:10.155466+00:00,778.0,4.69,,,,,,0.0,12 Industrials Stocks Moving In Wednesday's Intraday Session,cached,4.991,4.66,4.8,100.0,6600.0,0.13999999999999968,4.63,stop_bid_rest,2026-05-11T14:34:24.473518+00:00,45681.92791938782,-0.030100000000000016,2014.6050615804506,4.65,4.82,100.0,300.0,0.16999999999999993,2917.0839572472346,4.82,4.99,bull_flag,,,4.82,2026-05-11T14:32:00+00:00,2026-05-11T14:32:00.851609+00:00,,2026-05-11T14:32:01.718831+00:00,2026-05-11T14:33:08.917106+00:00,851.0,,865.0,67198.0,,62.24066390041361,,,,,,,2026-05-11 14:33:08.917106+00:00,2026-05-11 14:35:10.155457+00:00,10:00-11:00,<$5,stop,4.82,breakout_level,4.735,179.51425554382251,242.87222808869973,1.352941176470581,4.905,173.29255861365945,-112.1304791029574,-0.6470588235294191,1.1764705882352904,0.17647058823529044,63.35797254487721,-285.4230377166168,3.5902851108764504,3.4658511722731893,1.9,0.5482058823529413,62.24066390041361,62.24066390041361
122,2026-05-15,RCEL,buy,5.13,4.98,5.504999999999999,375,0.14999999999999947,56.2499999999998,2.500000000000003,145fafe0-7c8e-42dc-9e65-cbde915f6dff,closed,5.2,2026-05-15T13:58:07.168867+00:00,5.455,trail_stop,2026-05-15T14:35:12.694545+00:00,95.62499999999996,4.9038461538461515,"{""pole_start_idx"": 16, ""pole_end_idx"": 19, ""flag_start_idx"": 20, ""flag_end_idx"": 21, ""pole_low"": 4.88, ""pole_high"": 5.1, ""pole_height"": 0.21999999999999975, ""pole_gain_pct"": 4.508196721311471, ""flag_low"": 4.99, ""flag_high"": 5.13, ""retracement_pct"": 49.9999999999998, ""pullback_candle_count"": 2, ""avg_pole_volume"": 8791.75, ""avg_flag_volume"": 1810.0, ""breakout_level"": 5.13}",2026-05-15T13:53:01.588187+00:00,2026-05-15T14:35:12.694551+00:00,375.0,4.98,,,,,,1.0,AVITA Medical Reports Q1 2026 Results: Full Earnings Call Transcript,Q1 2026 earnings results and full call transcript released,5.44,5.43,5.49,200.0,300.0,0.0600000000000005,5.4,stop_bid,2026-05-15T14:35:07.028664+00:00,5665.874242782593,-0.054999999999999716,-716.0569838369643,5.01,5.14,100.0,100.0,0.1299999999999999,-420.43719237251,5.12,5.2,bull_flag,,,5.13,2026-05-15T13:53:00+00:00,2026-05-15T13:53:00.688983+00:00,,2026-05-15T13:53:01.592221+00:00,2026-05-15T13:58:07.168867+00:00,688.0,,901.0,305576.0,,136.45224171540016,,,,,,,2026-05-15 13:58:07.168867+00:00,2026-05-15 14:35:12.694545+00:00,09:35-10:00,$5-10,stop,5.13,breakout_level,5.074999999999999,128.07881773399006,246.3054187192136,1.9230769230769382,5.16,77.5193798449613,77.5193798449613,1.0,1.4615384615384657,1.0,118.22660098522267,0.0,2.561576354679801,1.5503875968992262,1.9,1.225499999999999,136.45224171540016,136.45224171540016
128,2026-05-18,AGPU,buy,4.99,4.8100000000000005,5.4399999999999995,582,0.17999999999999972,104.75999999999983,2.5,b54e6940-dd78-4e97-97da-c65d0571a5e6,closed,5.04,2026-05-18T13:57:06.866793+00:00,4.806075,stop_loss,2026-05-18T14:17:08.698019+00:00,-136.1443500000001,-4.64136904761905,"{""pole_start_idx"": 10, ""pole_end_idx"": 12, ""flag_start_idx"": 13, ""flag_end_idx"": 15, ""pole_low"": 4.7, ""pole_high"": 4.865, ""pole_height"": 0.16500000000000004, ""pole_gain_pct"": 3.510638297872341, ""flag_low"": 4.82, ""flag_high"": 4.99, ""retracement_pct"": 27.272727272727227, ""pullback_candle_count"": 3, ""avg_pole_volume"": 10683.333333333334, ""avg_flag_volume"": 1320.3333333333333, ""breakout_level"": 4.99}",2026-05-18T13:47:01.430228+00:00,2026-05-18T14:17:08.698027+00:00,582.0,4.8100000000000005,,,,,,1.0,"Axe Compute Q1 EPS $(0.36) Up From $(4.79) YoY, Sales $35.311K Down From $110.310K YoY",Q1 EPS and revenue reported; EPS improved significantly YoY despite revenue decline.,4.81,4.8,4.92,11100.0,400.0,0.1200000000000001,4.77,stop_bid,2026-05-18T14:16:48.774848+00:00,19923.160791397095,-0.0360750000000003,-11972.820283395427,4.82,4.96,500.0,200.0,0.13999999999999968,333.6597123324051,4.91,5.2,bull_flag,,,4.99,2026-05-18T13:47:00+00:00,2026-05-18T13:47:00.474509+00:00,,2026-05-18T13:47:01.433347+00:00,2026-05-18T13:57:06.866793+00:00,474.0,,957.0,605433.0,,100.20040080160284,,,,,,,2026-05-18 13:57:06.866793+00:00,2026-05-18 14:17:08.698019+00:00,09:35-10:00,$5-10,stop,4.99,breakout_level,4.890000000000001,143.14928425357837,306.7484662576676,2.1428571428571406,5.055,286.8447082096934,-29.673590504450406,-0.10344827586206674,1.5714285714285732,0.4482758620689651,163.5991820040901,-316.5182987141447,2.8629856850715676,5.736894164193869,1.9,0.3311896551724137,100.20040080160284,100.20040080160284
