symbol,tradable,shortable,easy_to_borrow,exchange
TRTWF,False,False,False,AssetExchange.OTC
DPLS,False,False,False,AssetExchange.OTC
ZPTAW,False,False,False,AssetExchange.OTC
ASCRF,False,False,False,AssetExchange.OTC
BROGF,False,False,False,AssetExchange.OTC
SGMOQ,False,False,False,AssetExchange.OTC
RVLPQ,False,False,False,AssetExchange.OTC
ABVEF,False,False,False,AssetExchange.OTC
CLDWW,False,False,False,AssetExchange.OTC
MAPS,False,False,False,AssetExchange.OTC
ORGS,False,False,False,AssetExchange.OTC
QTTOY,False,False,False,AssetExchange.OTC
LICYQ,False,False,False,AssetExchange.OTC
MAQCW,False,False,False,AssetExchange.OTC
MDRX,False,False,False,AssetExchange.OTC
IGTAR,False,False,False,AssetExchange.OTC
FATAQ,False,False,False,AssetExchange.OTC
BBIG,False,False,False,AssetExchange.OTC
TWLVW,False,False,False,AssetExchange.OTC
MMATQ,False,False,False,AssetExchange.OTC
JCSE,False,False,False,AssetExchange.NASDAQ
PROCF,False,False,False,AssetExchange.OTC
ALYAF,False,False,False,AssetExchange.OTC
ISUNQ,False,False,False,AssetExchange.OTC
CAJPY,False,False,False,AssetExchange.OTC
EFTR,False,False,False,AssetExchange.OTC
OGZPY,False,False,False,AssetExchange.OTC
GMVDF,False,False,False,AssetExchange.OTC
PBLA,False,False,False,AssetExchange.OTC
PWM,False,False,False,AssetExchange.NASDAQ
SVBL,False,False,False,AssetExchange.OTC
TIOG,False,False,False,AssetExchange.OTC
RBCN,False,False,False,AssetExchange.OTC
ORANY,False,False,False,AssetExchange.OTC
PUCKW,False,False,False,AssetExchange.OTC
STBXF,False,False,False,AssetExchange.OTC
KIQSF,False,False,False,AssetExchange.OTC
TCGLF,False,False,False,AssetExchange.OTC
EPWKF,False,False,False,AssetExchange.OTC
AMLIF,False,False,False,AssetExchange.OTC
AOGO,False,False,False,AssetExchange.OTC
ZLSWF,False,False,False,AssetExchange.OTC
OFED,False,False,False,AssetExchange.OTC
GAMI,False,False,False,AssetExchange.OTC
SOFO,False,False,False,AssetExchange.OTC
VYNT,False,False,False,AssetExchange.OTC
CYTOF,False,False,False,AssetExchange.OTC
VAXX,False,False,False,AssetExchange.OTC
VGFCQ,False,False,False,AssetExchange.OTC
OPHLY,False,False,False,AssetExchange.OTC
NHIQ,False,False,False,AssetExchange.OTC
AFIIQ,False,False,False,AssetExchange.OTC
LQMT,False,False,False,AssetExchange.OTC
LOGC,False,True,True,AssetExchange.OTC
IXQWF,False,False,False,AssetExchange.OTC
AUVIP,False,False,False,AssetExchange.OTC
RBOTW,False,False,False,AssetExchange.OTC
ALJJ,False,False,False,AssetExchange.OTC
TOP,False,False,False,AssetExchange.NASDAQ
NPSNY,False,False,False,AssetExchange.OTC
NVOS,False,False,False,AssetExchange.OTC
UPHL,False,False,False,AssetExchange.OTC
SMIT,False,False,False,AssetExchange.OTC
LSEGY,False,False,False,AssetExchange.OTC
KYOAY,False,True,True,AssetExchange.OTC
BRZHR,False,False,False,AssetExchange.OTC
SYTTY,False,False,False,AssetExchange.OTC
PSEWF,False,False,False,AssetExchange.OTC
VWESQ,False,False,False,AssetExchange.OTC
SVVC,False,False,False,AssetExchange.OTC
IRRXW,False,False,False,AssetExchange.OTC
TPHS,False,False,False,AssetExchange.OTC
KVAWF,False,False,False,AssetExchange.OTC
LEMIF,False,False,False,AssetExchange.OTC
HTGMQ,False,False,False,AssetExchange.OTC
MARK,False,False,False,AssetExchange.OTC
LBRA,False,False,False,AssetExchange.OTC
EGRVF,False,False,False,AssetExchange.OTC
LTRPB,False,False,False,AssetExchange.OTC
DCFWQ,False,False,False,AssetExchange.OTC
NFSWF,False,False,False,AssetExchange.OTC
DOGP,False,False,False,AssetExchange.OTC
CYRNQ,False,False,False,AssetExchange.OTC
SICP,False,False,False,AssetExchange.OTC
FLYYQ,False,False,False,AssetExchange.OTC
SBNY,False,False,False,AssetExchange.OTC
RENO,False,False,False,AssetExchange.OTC
SECOY,False,False,False,AssetExchange.OTC
NEXI,False,False,False,AssetExchange.OTC
IVAWF,False,False,False,AssetExchange.OTC
GVHGF,False,False,False,AssetExchange.OTC
ATNXQ,False,False,False,AssetExchange.OTC
WHLM,False,False,False,AssetExchange.OTC
ISLUF,False,False,False,AssetExchange.OTC
SSUP,False,False,False,AssetExchange.OTC
FREHY,False,False,False,AssetExchange.OTC
ALSTF,False,False,False,AssetExchange.OTC
MTNOY,False,True,True,AssetExchange.OTC
UCAR,False,False,False,AssetExchange.NASDAQ
CLSDQ,False,False,False,AssetExchange.OTC
PHASQ,False,False,False,AssetExchange.OTC
CYADY,False,False,False,AssetExchange.OTC
NMTRQ,False,False,False,AssetExchange.OTC
MEGL,False,False,False,AssetExchange.NASDAQ
LEEEF,False,False,False,AssetExchange.OTC
KAVL,False,False,False,AssetExchange.OTC
DMNIF,False,False,False,AssetExchange.OTC
VXIT,False,False,False,AssetExchange.OTC
LLYVB,False,False,False,AssetExchange.OTC
ICNP,False,False,False,AssetExchange.OTC
UNICY,False,False,False,AssetExchange.OTC
DTCKF,False,False,False,AssetExchange.OTC
ZTEKF,False,False,False,AssetExchange.OTC
REEWF,False,False,False,AssetExchange.OTC
MVLA,False,False,False,AssetExchange.OTC
NVVE,False,False,False,AssetExchange.OTC
CNGLW,False,False,False,AssetExchange.OTC
PTPI,False,False,False,AssetExchange.OTC
FAASF,False,False,False,AssetExchange.OTC
LANWF,False,False,False,AssetExchange.OTC
VXRT,False,False,False,AssetExchange.OTC
VINO,False,False,False,AssetExchange.OTC
CLEUF,False,False,False,AssetExchange.OTC
BTZI,False,False,False,AssetExchange.OTC
SYRA,False,False,False,AssetExchange.OTC
VRMWW,False,False,False,AssetExchange.OTC
SMFL,False,False,False,AssetExchange.OTC
LEVWQ,False,False,False,AssetExchange.OTC
NCNWF,False,False,False,AssetExchange.OTC
IRRXU,False,False,False,AssetExchange.OTC
PTNRY,False,False,False,AssetExchange.OTC
WIMI,False,False,False,AssetExchange.NASDAQ
IDICQ,False,False,False,AssetExchange.OTC
AXAS,False,False,False,AssetExchange.OTC
CREUF,False,False,False,AssetExchange.OTC
ANEB,False,False,False,AssetExchange.OTC
JRJCY,False,False,False,AssetExchange.OTC
TCSGQ,False,False,False,AssetExchange.OTC
ZCAR,False,False,False,AssetExchange.OTC
SVUHF,False,False,False,AssetExchange.OTC
VROYF,False,False,False,AssetExchange.OTC
AONC,False,False,False,AssetExchange.OTC
BIGGQ,False,False,False,AssetExchange.OTC
NMHIW,False,False,False,AssetExchange.OTC
HCDPQ,False,False,False,AssetExchange.OTC
SPECW,False,False,False,AssetExchange.OTC
RGC,False,False,False,AssetExchange.NASDAQ
VSTTF,False,False,False,AssetExchange.OTC
JEWL,False,False,False,AssetExchange.OTC
PEVM,False,False,False,AssetExchange.OTC
TAIT,False,False,False,AssetExchange.OTC
FLDDU,False,False,False,AssetExchange.OTC
TRIRF,False,False,False,AssetExchange.OTC
LYLTQ,False,False,False,AssetExchange.OTC
DMYYU,False,False,False,AssetExchange.OTC
REVRQ,False,False,False,AssetExchange.OTC
VORBQ,False,False,False,AssetExchange.OTC
SING,False,False,False,AssetExchange.OTC
RGFC,False,False,False,AssetExchange.OTC
NVACR,False,False,False,AssetExchange.OTC
MLGO,False,False,False,AssetExchange.NASDAQ
RHEP,False,False,False,AssetExchange.OTC
LKCOF,False,False,False,AssetExchange.OTC
MTHRY,False,False,False,AssetExchange.OTC
WSTL,False,False,False,AssetExchange.OTC
PRPH,False,False,False,AssetExchange.OTC
CETXP,False,False,False,AssetExchange.OTC
SSKN,False,False,False,AssetExchange.OTC
SDZNY,False,False,False,AssetExchange.OTC
AAGRW,False,False,False,AssetExchange.OTC
BHATF,False,False,False,AssetExchange.OTC
MSPRW,False,False,False,AssetExchange.OTC
CSLRF,False,False,False,AssetExchange.OTC
PRCWF,False,False,False,AssetExchange.OTC
CSCIF,False,False,False,AssetExchange.OTC
AOGOW,False,False,False,AssetExchange.OTC
VBIVQ,False,False,False,AssetExchange.OTC
RVPH,False,False,False,AssetExchange.OTC
MTBLY,False,False,False,AssetExchange.OTC
NTBLQ,False,False,False,AssetExchange.OTC
CNDAW,False,False,False,AssetExchange.OTC
CLRRF,False,False,False,AssetExchange.OTC
ABPWW,False,False,False,AssetExchange.OTC
XONI,False,False,False,AssetExchange.OTC
TCBWF,False,False,False,AssetExchange.OTC
CRXTQ,False,False,False,AssetExchange.OTC
ROII,False,False,False,AssetExchange.OTC
DHAI,False,False,False,AssetExchange.OTC
SBEVW,False,False,False,AssetExchange.OTC
PMDI,False,False,False,AssetExchange.OTC
VWEWQ,False,False,False,AssetExchange.OTC
PTIX,False,False,False,AssetExchange.OTC
LGMK,False,False,False,AssetExchange.OTC
XBOTF,False,False,False,AssetExchange.OTC
NLST,False,False,False,AssetExchange.OTC
MAXNQ,False,False,False,AssetExchange.OTC
YTENQ,False,False,False,AssetExchange.OTC
APPHQ,False,False,False,AssetExchange.OTC
MEHA,False,False,False,AssetExchange.OTC
TSPH,False,False,False,AssetExchange.OTC
DHAIW,False,False,False,AssetExchange.OTC
IMAQR,False,False,False,AssetExchange.OTC
ABPO,False,False,False,AssetExchange.OTC
STRS,False,True,True,AssetExchange.OTC
DMSLQ,False,False,False,AssetExchange.OTC
AZREF,False,True,True,AssetExchange.OTC
OSPWQ,False,False,False,AssetExchange.OTC
HSPRF,False,False,False,AssetExchange.OTC
EPOBY,False,False,False,AssetExchange.OTC
BTMWQ,False,False,False,AssetExchange.OTC
BTCY,False,False,False,AssetExchange.OTC
GNCAQ,False,False,False,AssetExchange.OTC
PYRGF,False,False,False,AssetExchange.OTC
NTPIF,False,False,False,AssetExchange.OTC
LSDIF,False,False,False,AssetExchange.OTC
ZVSA,False,False,False,AssetExchange.OTC
DRTTF,False,False,False,AssetExchange.OTC
FXLV,False,False,False,AssetExchange.OTC
AIEV,False,False,False,AssetExchange.OTC
INVU,False,False,False,AssetExchange.OTC
CVAT,False,False,False,AssetExchange.OTC
FHSEY,False,False,False,AssetExchange.OTC
ZJYL,False,False,False,AssetExchange.NASDAQ
XAGEW,False,False,False,AssetExchange.OTC
EMWPF,False,False,False,AssetExchange.OTC
BCAB,False,False,False,AssetExchange.OTC
YOTAR,False,False,False,AssetExchange.OTC
MOND,False,False,False,AssetExchange.OTC
NVTAQ,False,False,False,AssetExchange.OTC
SIVEF,False,False,False,AssetExchange.OTC
SANW,False,False,False,AssetExchange.OTC
KLDO,False,False,False,AssetExchange.OTC
PNSTQ,False,False,False,AssetExchange.OTC
OILT,False,False,False,AssetExchange.ARCA
AUVI,False,False,False,AssetExchange.OTC
GENNQ,False,False,False,AssetExchange.OTC
EGUVF,False,False,False,AssetExchange.OTC
SBDS,False,False,False,AssetExchange.OTC
BUKS,False,False,False,AssetExchange.OTC
PRSTW,False,False,False,AssetExchange.OTC
ZOMDF,False,False,False,AssetExchange.OTC
GAQWF,False,False,False,AssetExchange.OTC
BLUAW,False,False,False,AssetExchange.OTC
RVIC,False,False,False,AssetExchange.OTC
GROMW,False,False,False,AssetExchange.OTC
APCX,False,False,False,AssetExchange.OTC
GTIJF,False,False,False,AssetExchange.OTC
XELAP,False,False,False,AssetExchange.OTC
CNGLU,False,False,False,AssetExchange.OTC
AWIN,False,False,False,AssetExchange.OTC
PITEF,False,False,False,AssetExchange.OTC
BMWKY,False,False,False,AssetExchange.OTC
NMRD,False,False,False,AssetExchange.OTC
GGAAF,False,False,False,AssetExchange.OTC
WINVR,False,False,False,AssetExchange.OTC
LYTHF,False,False,False,AssetExchange.OTC
MHUAF,False,False,False,AssetExchange.OTC
MSPR,False,False,False,AssetExchange.OTC
SLMWF,False,False,False,AssetExchange.OTC
TGAAF,False,False,False,AssetExchange.OTC
MVLAW,False,False,False,AssetExchange.OTC
HKIT,False,False,False,AssetExchange.NASDAQ
SFRT,False,False,False,AssetExchange.OTC
DXYN,False,False,False,AssetExchange.OTC
SCCF,True,False,False,AssetExchange.AMEX
OMAB,True,True,True,AssetExchange.NASDAQ
SCCE,True,False,False,AssetExchange.AMEX
NJAN,True,False,False,AssetExchange.BATS
RITA,True,False,False,AssetExchange.ARCA
SCCD,True,False,False,AssetExchange.AMEX
OMAH,True,True,True,AssetExchange.ARCA
SCC,True,False,False,AssetExchange.ARCA
SCAU,True,False,False,AssetExchange.BATS
SCATU,True,False,False,AssetExchange.NASDAQ
SCAP,True,False,False,AssetExchange.ARCA
SCA,True,False,False,AssetExchange.NASDAQ
ADBG,True,False,False,AssetExchange.NASDAQ
OMCL,True,True,True,AssetExchange.NASDAQ
SBXD.WS,True,False,False,AssetExchange.NYSE
PAI,True,False,False,AssetExchange.NYSE
SBCWW,True,False,False,AssetExchange.NASDAQ
FTKI,True,False,False,AssetExchange.ARCA
FTMA,True,False,False,AssetExchange.ARCA
NFRA,True,False,False,AssetExchange.ARCA
NFLY,True,False,False,AssetExchange.ARCA
OMER,True,True,True,AssetExchange.NASDAQ
OMFL,True,True,True,AssetExchange.BATS
SBC,True,False,False,AssetExchange.NASDAQ
ON,True,True,True,AssetExchange.NASDAQ
ONB,True,True,True,AssetExchange.NASDAQ
ONEQ,True,True,True,AssetExchange.NASDAQ
SBB,True,False,False,AssetExchange.ARCA
SB.PRC,True,False,False,AssetExchange.NYSE
ONTO,True,True,True,AssetExchange.NYSE
OOMA,True,True,True,AssetExchange.NYSE
SAZ,True,False,False,AssetExchange.NYSE
OPBK,True,True,True,AssetExchange.NASDAQ
SAY,True,False,False,AssetExchange.NYSE
SAX,True,False,False,AssetExchange.NYSE
SAWG,True,False,False,AssetExchange.ARCA
SAV,True,False,False,AssetExchange.NYSE
SARK,True,False,False,AssetExchange.NASDAQ
OPCH,True,True,True,AssetExchange.NASDAQ
SAGU.U,True,False,False,AssetExchange.NYSE
OPEN,True,True,True,AssetExchange.NASDAQ
NCOOW,True,False,False,AssetExchange.NASDAQ
CHNL,True,False,False,AssetExchange.BATS
NCOOU,True,False,False,AssetExchange.NASDAQ
OPK,True,True,True,AssetExchange.NASDAQ
NCO,True,False,False,AssetExchange.NASDAQ
SAFX,True,False,False,AssetExchange.NASDAQ
OPRA,True,True,True,AssetExchange.NASDAQ
SACH,True,False,False,AssetExchange.AMEX
SAC.WS,True,False,False,AssetExchange.NYSE
ENHA,True,False,False,AssetExchange.NYSE
SAC.U,True,False,False,AssetExchange.NYSE
FBIO,True,False,False,AssetExchange.NASDAQ
SAC,True,False,False,AssetExchange.NYSE
SABSW,True,False,False,AssetExchange.NASDAQ
SAAQ,True,False,False,AssetExchange.NASDAQ
SAA,True,False,False,AssetExchange.ARCA
RXL,True,False,False,AssetExchange.ARCA
RWTO,True,False,False,AssetExchange.NYSE
OPRT,True,True,True,AssetExchange.NASDAQ
RWT.PRA,True,False,False,AssetExchange.NYSE
OPRX,True,True,True,AssetExchange.NASDAQ
JOBC,True,False,False,AssetExchange.BATS
RWAYI,True,False,False,AssetExchange.NASDAQ
RVSNW,True,False,False,AssetExchange.NASDAQ
RVSN,True,False,False,AssetExchange.NASDAQ
OPXS,True,True,True,AssetExchange.NASDAQ
RVP,True,False,False,AssetExchange.AMEX
NAMM,True,False,False,AssetExchange.NASDAQ
RMME,True,False,False,AssetExchange.BATS
OR,True,True,True,AssetExchange.NYSE
NXB,True,False,False,AssetExchange.AMEX
RML,True,False,False,AssetExchange.NASDAQ
RMI,True,False,False,AssetExchange.NYSE
RKTO,True,False,False,AssetExchange.NASDAQ
AUC,True,False,False,AssetExchange.NASDAQ
RIV.RT,True,False,False,AssetExchange.NYSE
RIV.PRA,True,False,False,AssetExchange.NYSE
UTF,True,False,False,AssetExchange.NYSE
WCEO,True,False,False,AssetExchange.ARCA
AINP,True,False,False,AssetExchange.ARCA
AMZW,True,False,False,AssetExchange.BATS
ORA,True,True,True,AssetExchange.NYSE
RITM.PRF,True,False,False,AssetExchange.NYSE
RITM.PRD,True,False,False,AssetExchange.NYSE
ORC,True,True,True,AssetExchange.NYSE
ORMP,True,True,True,AssetExchange.NASDAQ
TDACW,True,False,False,AssetExchange.NASDAQ
TIER,True,False,False,AssetExchange.ARCA
RITM.PRB,True,False,False,AssetExchange.NYSE
OSBC,True,True,True,AssetExchange.NASDAQ
BIOTW,True,False,False,AssetExchange.NASDAQ
BITU,True,False,False,AssetExchange.ARCA
BPACR,True,False,False,AssetExchange.NASDAQ
FPAA,True,False,False,AssetExchange.BATS
OSCR,True,True,True,AssetExchange.NYSE
FUSB,True,False,False,AssetExchange.NASDAQ
OSG,True,True,True,AssetExchange.NYSE
RITM.PRA,True,False,False,AssetExchange.NYSE
RIOX,True,False,False,AssetExchange.ARCA
RILYZ,True,False,False,AssetExchange.NASDAQ
OSIS,True,True,True,AssetExchange.NASDAQ
OSPN,True,True,True,AssetExchange.NASDAQ
LBO,True,False,False,AssetExchange.BATS
OSUR,True,True,True,AssetExchange.NASDAQ
ABEQ,True,False,False,AssetExchange.ARCA
OSW,True,True,True,AssetExchange.NASDAQ
RILYT,True,False,False,AssetExchange.NASDAQ
RILYP,True,False,False,AssetExchange.NASDAQ
ASAIY,True,False,False,AssetExchange.OTC
AFRI,True,False,False,AssetExchange.NASDAQ
OTEX,True,True,True,AssetExchange.NASDAQ
MUZE,True,False,False,AssetExchange.NASDAQ
MUZ,True,False,False,AssetExchange.ARCA
SPRC,True,False,False,AssetExchange.NASDAQ
OTLY,True,True,True,AssetExchange.NASDAQ
RILYL,True,False,False,AssetExchange.NASDAQ
OTTR,True,True,True,AssetExchange.NASDAQ
RGTZ,True,False,False,AssetExchange.NASDAQ
RFDA,True,False,False,AssetExchange.ARCA
REXR.PRC,True,False,False,AssetExchange.NYSE
REXR.PRB,True,False,False,AssetExchange.NYSE
REXC,True,False,False,AssetExchange.NASDAQ
REMC,True,False,False,AssetExchange.ARCA
REKR,True,False,False,AssetExchange.NASDAQ
REK,True,False,False,AssetExchange.ARCA
RDIV,True,False,False,AssetExchange.ARCA
RDIB,True,False,False,AssetExchange.NASDAQ
OUST,True,True,True,AssetExchange.NASDAQ
RDHL,True,False,False,AssetExchange.NASDAQ
RDFI,True,False,False,AssetExchange.BATS
RDDC,True,False,False,AssetExchange.BATS
RDAGW,True,False,False,AssetExchange.NASDAQ
RDAGU,True,False,False,AssetExchange.NASDAQ
OWL,True,True,True,AssetExchange.NYSE
RDACR,True,False,False,AssetExchange.NASDAQ
OXY,True,True,True,AssetExchange.NYSE
RCGE,True,False,False,AssetExchange.NASDAQ
OZ,True,True,True,AssetExchange.AMEX
RCD,True,False,False,AssetExchange.NYSE
OZK,True,True,True,AssetExchange.NASDAQ
RC.PRC,True,False,False,AssetExchange.NYSE
P,True,True,True,AssetExchange.NYSE
POCI,True,False,False,AssetExchange.NASDAQ
IONQ.WS,True,False,False,AssetExchange.NYSE
RBIL,True,False,False,AssetExchange.NASDAQ
RB,True,False,False,AssetExchange.BATS
RAYA,True,False,False,AssetExchange.NASDAQ
BPYPM,True,False,False,AssetExchange.NASDAQ
NLSI,True,False,False,AssetExchange.BATS
RAINW,True,False,False,AssetExchange.NASDAQ
RACC,True,False,False,AssetExchange.NASDAQ
OALC,True,False,False,AssetExchange.ARCA
RAC.WS,True,False,False,AssetExchange.NYSE
IDJN,True,False,False,AssetExchange.BATS
OTAI.RT,True,False,False,AssetExchange.NYSE
AACP,True,False,False,AssetExchange.NASDAQ
AACPU,True,False,False,AssetExchange.NASDAQ
RAC.U,True,False,False,AssetExchange.NYSE
CMF,True,False,False,AssetExchange.ARCA
QXQ,True,False,False,AssetExchange.NASDAQ
QXO.PRB,True,False,False,AssetExchange.NYSE
QXL,True,False,False,AssetExchange.NASDAQ
SOFA,True,False,False,AssetExchange.NASDAQ
SSEAR,True,False,False,AssetExchange.NASDAQ
RIBBR,True,False,False,AssetExchange.NASDAQ
PAA,True,True,True,AssetExchange.NASDAQ
MSFX,True,False,False,AssetExchange.BATS
PAAA,True,True,True,AssetExchange.ARCA
QWLD,True,False,False,AssetExchange.ARCA
QVOY,True,False,False,AssetExchange.BATS
QVOL,True,False,False,AssetExchange.NASDAQ
QVMT,True,False,False,AssetExchange.ARCA
QUMSR,True,False,False,AssetExchange.NASDAQ
UZD,True,False,False,AssetExchange.NYSE
QUMS,True,False,False,AssetExchange.NASDAQ
QUIZ,True,False,False,AssetExchange.ARCA
QTAP,True,False,False,AssetExchange.BATS
QTAC,True,False,False,AssetExchange.BATS
PAAS,True,True,True,AssetExchange.NYSE
QSU,True,False,False,AssetExchange.ARCA
QSOL,True,False,False,AssetExchange.BATS
QSML,True,False,False,AssetExchange.NASDAQ
PACB,True,True,True,AssetExchange.NASDAQ
QSIX,True,False,False,AssetExchange.NASDAQ
PACS,True,True,True,AssetExchange.NYSE
PAGP,True,True,True,AssetExchange.NASDAQ
QSIG,True,False,False,AssetExchange.BATS
QSI,True,False,False,AssetExchange.NASDAQ
QSEAU,True,False,False,AssetExchange.NASDAQ
CTA.PRA,True,False,False,AssetExchange.NYSE
PAHC,True,True,True,AssetExchange.NASDAQ
QSEA,True,False,False,AssetExchange.NASDAQ
QQXT,True,False,False,AssetExchange.NASDAQ
QQQY,True,False,False,AssetExchange.NASDAQ
PAL,True,True,True,AssetExchange.NASDAQ
QQQS,True,False,False,AssetExchange.NASDAQ
CYCUW,True,False,False,AssetExchange.NASDAQ
QQLV,True,False,False,AssetExchange.NASDAQ
CGSM,True,False,False,AssetExchange.ARCA
QQJN,True,False,False,AssetExchange.BATS
QQHG,True,False,False,AssetExchange.NASDAQ
