symbol,day,ts,n_quotes,q_ts,nbb,nbo,spread,err
IPST,2026-08-20,2026-08-20T14:25:00+00:00,840,2026-08-20T14:24:59.893608+00:00,14.69,14.7,0.009999999999999787,
IPST,2026-08-20,2026-08-20T14:51:00+00:00,0,,,,,no_quote_at_or_before_cover
IPST,2026-08-20,2026-08-20T15:07:00+00:00,1732,2026-08-20T15:06:59.560355+00:00,12.43,12.7,0.2699999999999996,
IPST,2026-08-20,2026-08-20T15:32:00+00:00,142,2026-08-20T15:31:59.065347+00:00,11.5,11.77,0.2699999999999996,
IQST,2025-06-02,2025-06-02T13:47:00+00:00,223,2025-06-02T13:46:54.636635+00:00,11.8,12.15,0.34999999999999964,
IQST,2025-06-02,2025-06-02T14:12:00+00:00,26,2025-06-02T14:10:50.023425+00:00,11.9,12.1,0.1999999999999993,
IRON,2026-02-13,2026-02-13T20:09:00+00:00,2229,2026-02-13T20:08:59.995305+00:00,49.0,49.98,0.9799999999999969,
IRON,2026-02-13,2026-02-13T20:34:00+00:00,412,2026-02-13T20:33:59.788616+00:00,54.3,55.65,1.3500000000000014,
IVA,2025-10-28,2025-10-28T19:16:00+00:00,356,2025-10-28T19:15:54.314367+00:00,4.82,4.85,0.02999999999999936,
IVA,2025-10-28,2025-10-28T19:17:00+00:00,252,2025-10-28T19:16:47.043004+00:00,4.8,4.86,0.0600000000000005,
IVA,2025-10-28,2025-10-28T19:41:00+00:00,318,2025-10-28T19:40:49.963776+00:00,5.25,5.3,0.04999999999999982,
IVA,2025-10-28,2025-10-28T19:42:00+00:00,299,2025-10-28T19:41:56.723199+00:00,5.25,5.27,0.019999999999999574,
JAGX,2025-04-10,2025-04-10T18:30:00+00:00,47,2025-04-10T18:29:57.298122+00:00,6.0,6.32,0.3200000000000003,
JAGX,2025-04-10,2025-04-10T18:55:00+00:00,2,2025-04-10T18:53:51.546022+00:00,4.86,5.0,0.13999999999999968,
JAGX,2025-04-10,2025-04-10T19:55:00+00:00,11,2025-04-10T19:53:10.162110+00:00,5.0,5.25,0.25,
JEM,2025-08-11,2025-08-11T16:23:00+00:00,59,2025-08-11T16:18:35.850789+00:00,5.14,6.55,1.4100000000000001,
JEM,2025-08-11,2025-08-11T16:44:00+00:00,15,2025-08-11T16:43:48.732921+00:00,4.7,5.0,0.2999999999999998,
JEM,2025-08-11,2025-08-11T16:45:00+00:00,15,2025-08-11T16:43:48.732921+00:00,4.7,5.0,0.2999999999999998,
JEM,2025-08-11,2025-08-11T19:54:00+00:00,16,2025-08-11T19:53:11.784070+00:00,4.83,5.18,0.34999999999999964,
JEM,2025-08-14,2025-08-14T14:23:00+00:00,228,2025-08-14T14:22:51.075746+00:00,4.05,4.12,0.07000000000000028,
JEM,2025-08-14,2025-08-14T14:42:00+00:00,235,2025-08-14T14:41:48.148357+00:00,3.7,3.84,0.13999999999999968,
JEM,2025-08-14,2025-08-14T14:43:00+00:00,195,2025-08-14T14:42:59.127689+00:00,3.7,3.94,0.23999999999999977,
JEM,2025-08-14,2025-08-14T14:44:00+00:00,190,2025-08-14T14:43:52.109715+00:00,3.72,3.82,0.09999999999999964,
JEM,2025-08-14,2025-08-14T14:48:00+00:00,69,2025-08-14T14:47:58.105687+00:00,3.9,4.04,0.14000000000000012,
JEM,2025-08-14,2025-08-14T15:07:00+00:00,80,2025-08-14T15:06:56.741225+00:00,3.84,4.1,0.2599999999999998,
JEM,2025-08-14,2025-08-14T15:08:00+00:00,94,2025-08-14T15:07:58.430712+00:00,3.84,4.29,0.4500000000000002,
JEM,2025-08-14,2025-08-14T15:11:00+00:00,60,2025-08-14T15:09:40.724561+00:00,3.84,4.09,0.25,
JEM,2025-08-14,2025-08-14T19:55:00+00:00,11,2025-08-14T19:52:12.503189+00:00,3.95,4.15,0.20000000000000018,
JFB,2025-09-29,2025-09-29T14:32:00+00:00,2229,2025-09-29T14:31:58.678882+00:00,10.81,10.93,0.11999999999999922,
JFB,2025-09-29,2025-09-29T14:34:00+00:00,2003,2025-09-29T14:33:58.854613+00:00,10.91,11.07,0.16000000000000014,
JFB,2025-09-29,2025-09-29T14:57:00+00:00,900,2025-09-29T14:56:56.111004+00:00,11.46,11.53,0.06999999999999851,
JFB,2025-09-29,2025-09-29T14:59:00+00:00,918,2025-09-29T14:58:56.700839+00:00,11.21,11.35,0.1399999999999988,
JFBR,2025-06-27,2025-06-27T14:09:00+00:00,65,2025-06-27T14:08:20.324698+00:00,6.73,7.45,0.7199999999999998,
JFBR,2025-06-27,2025-06-27T14:36:00+00:00,58,2025-06-27T14:33:58.258764+00:00,6.72,7.4,0.6800000000000006,
JFBR,2025-06-27,2025-06-27T19:52:00+00:00,4,2025-06-27T19:50:09.040351+00:00,6.51,6.6,0.08999999999999986,
JG,2025-02-18,2025-02-18T14:54:00+00:00,95,2025-02-18T14:53:57.915963+00:00,10.51,10.89,0.3800000000000008,
JG,2025-02-18,2025-02-18T14:56:00+00:00,72,2025-02-18T14:55:53.922377+00:00,10.45,10.79,0.33999999999999986,
JG,2025-02-18,2025-02-18T15:19:00+00:00,9,2025-02-18T15:16:57.264692+00:00,10.74,10.88,0.14000000000000057,
JG,2025-02-18,2025-02-18T15:21:00+00:00,29,2025-02-18T15:20:53.297909+00:00,10.88,11.32,0.4399999999999995,
JG,2025-02-18,2025-02-18T20:49:00+00:00,24,2025-02-18T20:47:49.579829+00:00,11.44,11.75,0.3100000000000005,
JLHL,2026-04-21,2026-04-21T13:59:00+00:00,88,2026-04-21T13:58:54.105200+00:00,9.5,10.4,0.9000000000000004,
JLHL,2026-04-21,2026-04-21T14:25:00+00:00,16,2026-04-21T14:24:53.238961+00:00,9.2,9.47,0.27000000000000135,
JLHL,2026-04-21,2026-04-21T15:01:00+00:00,201,2026-04-21T15:00:59.668381+00:00,8.0,8.99,0.9900000000000002,
JLHL,2026-04-21,2026-04-21T15:15:00+00:00,112,2026-04-21T15:14:38.263358+00:00,7.5,7.69,0.1900000000000004,
JLHL,2026-04-21,2026-04-21T15:16:00+00:00,64,2026-04-21T15:15:38.332101+00:00,7.5,7.61,0.11000000000000032,
JLHL,2026-04-21,2026-04-21T15:27:00+00:00,32,2026-04-21T15:26:48.783445+00:00,7.82,7.9,0.08000000000000007,
JLHL,2026-04-21,2026-04-21T15:40:00+00:00,10,2026-04-21T15:38:13.093354+00:00,7.92,8.14,0.22000000000000064,
JLHL,2026-04-21,2026-04-21T15:41:00+00:00,10,2026-04-21T15:40:27.981187+00:00,7.92,8.14,0.22000000000000064,
JLHL,2026-05-04,2026-05-04T18:02:00+00:00,158,2026-05-04T18:01:59.144731+00:00,11.8,12.74,0.9399999999999995,
JLHL,2026-05-04,2026-05-04T18:27:00+00:00,46,2026-05-04T18:26:52.501487+00:00,14.0,14.77,0.7699999999999996,
JLHL,2026-05-04,2026-05-04T19:07:00+00:00,451,2026-05-04T19:06:39.508073+00:00,17.5,18.23,0.7300000000000004,
JLHL,2026-05-04,2026-05-04T19:32:00+00:00,44,2026-05-04T19:31:27.852840+00:00,15.79,16.65,0.8599999999999994,
JLHL,2026-07-10,2026-07-10T14:12:00+00:00,201,2026-07-10T14:07:38.499842+00:00,8.81,9.3,0.4900000000000002,
JLHL,2026-07-10,2026-07-10T14:13:00+00:00,239,2026-07-10T14:12:59.219132+00:00,9.6,9.73,0.13000000000000078,
JLHL,2026-07-10,2026-07-10T14:19:00+00:00,578,2026-07-10T14:18:58.764802+00:00,9.18,9.32,0.14000000000000057,
JLHL,2026-07-10,2026-07-10T14:20:00+00:00,567,2026-07-10T14:19:58.104105+00:00,8.5,8.89,0.39000000000000057,
JLHL,2026-07-10,2026-07-10T14:34:00+00:00,561,2026-07-10T14:33:57.274232+00:00,8.28,8.49,0.21000000000000085,
JLHL,2026-07-10,2026-07-10T14:37:00+00:00,598,2026-07-10T14:36:55.117839+00:00,9.0,9.14,0.14000000000000057,
JLHL,2026-07-10,2026-07-10T14:38:00+00:00,567,2026-07-10T14:37:59.412740+00:00,8.99,9.09,0.09999999999999964,
JLHL,2026-07-10,2026-07-10T14:44:00+00:00,638,2026-07-10T14:43:58.882564+00:00,9.41,9.5,0.08999999999999986,
JLHL,2026-07-10,2026-07-10T14:45:00+00:00,570,2026-07-10T14:44:59.831090+00:00,9.32,9.49,0.16999999999999993,
JLHL,2026-07-10,2026-07-10T14:59:00+00:00,505,2026-07-10T14:58:57.459020+00:00,8.78,8.92,0.14000000000000057,
JLHL,2026-07-10,2026-07-10T15:20:00+00:00,605,2026-07-10T15:19:59.882711+00:00,11.8,11.99,0.1899999999999995,
JLHL,2026-07-10,2026-07-10T15:26:00+00:00,934,2026-07-10T15:25:59.921596+00:00,11.41,11.59,0.17999999999999972,
JLHL,2026-07-10,2026-07-10T15:45:00+00:00,1793,2026-07-10T15:44:59.016494+00:00,13.39,13.5,0.10999999999999943,
JLHL,2026-07-10,2026-07-10T15:51:00+00:00,507,2026-07-10T15:50:59.908960+00:00,12.72,12.92,0.1999999999999993,
JLHL,2026-07-10,2026-07-10T16:35:00+00:00,2086,2026-07-10T16:34:59.746119+00:00,16.5,16.57,0.07000000000000028,
JLHL,2026-07-10,2026-07-10T16:36:00+00:00,1977,2026-07-10T16:35:59.709522+00:00,15.59,15.75,0.16000000000000014,
JLHL,2026-07-10,2026-07-10T17:09:00+00:00,0,,,,,no_quote_at_or_before_cover
JLHL,2026-07-10,2026-07-10T17:16:00+00:00,1644,2026-07-10T17:15:57.110465+00:00,13.95,14.12,0.16999999999999993,
JLHL,2026-07-10,2026-07-10T17:17:00+00:00,1695,2026-07-10T17:16:59.787641+00:00,13.69,13.86,0.16999999999999993,
JLHL,2026-07-10,2026-07-10T17:41:00+00:00,523,2026-07-10T17:40:59.740314+00:00,13.52,13.72,0.20000000000000107,
JLHL,2026-07-10,2026-07-10T17:42:00+00:00,554,2026-07-10T17:41:59.572088+00:00,13.3,13.69,0.3899999999999988,
JLHL,2026-08-05,2026-08-05T14:05:00+00:00,263,2026-08-05T14:00:13.433825+00:00,9.7,10.6,0.9000000000000004,
JLHL,2026-08-05,2026-08-05T14:06:00+00:00,1698,2026-08-05T14:05:59.889584+00:00,10.71,10.84,0.129999999999999,
JLHL,2026-08-05,2026-08-05T14:12:00+00:00,9680,2026-08-05T14:11:59.984719+00:00,11.82,11.83,0.009999999999999787,
JLHL,2026-08-05,2026-08-05T14:13:00+00:00,9199,2026-08-05T14:12:59.998255+00:00,12.03,12.17,0.14000000000000057,
JLHL,2026-08-05,2026-08-05T14:25:00+00:00,9547,2026-08-05T14:24:59.761172+00:00,13.07,13.19,0.11999999999999922,
JLHL,2026-08-05,2026-08-05T14:28:00+00:00,6049,2026-08-05T14:27:59.555780+00:00,13.11,13.33,0.22000000000000064,
JLHL,2026-08-05,2026-08-05T14:30:00+00:00,4912,2026-08-05T14:29:59.926720+00:00,13.5,13.57,0.07000000000000028,
JLHL,2026-08-05,2026-08-05T14:31:00+00:00,5690,2026-08-05T14:30:59.737071+00:00,13.79,13.94,0.15000000000000036,
JLHL,2026-08-05,2026-08-05T14:37:00+00:00,3401,2026-08-05T14:36:59.512368+00:00,12.78,12.85,0.07000000000000028,
JLHL,2026-08-05,2026-08-05T14:38:00+00:00,3435,2026-08-05T14:37:59.896886+00:00,12.33,12.41,0.08000000000000007,
JLHL,2026-08-05,2026-08-05T14:50:00+00:00,1891,2026-08-05T14:49:59.909977+00:00,12.09,12.28,0.1899999999999995,
JLHL,2026-08-05,2026-08-05T14:53:00+00:00,3271,2026-08-05T14:52:59.599444+00:00,11.95,12.04,0.08999999999999986,
JLHL,2026-08-05,2026-08-05T15:13:00+00:00,5448,2026-08-05T15:12:59.960294+00:00,14.76,15.0,0.2400000000000002,
JLHL,2026-08-05,2026-08-05T15:17:00+00:00,4559,2026-08-05T15:16:59.133360+00:00,14.53,14.62,0.08999999999999986,
JLHL,2026-08-05,2026-08-05T15:38:00+00:00,1264,2026-08-05T15:37:56.732203+00:00,13.02,13.13,0.11000000000000121,
JLHL,2026-08-05,2026-08-05T15:42:00+00:00,1016,2026-08-05T15:41:59.670242+00:00,12.81,12.93,0.11999999999999922,
JUNS,2025-01-14,2025-01-14T16:47:00+00:00,100,2025-01-14T16:46:58.082413+00:00,6.3,7.2,0.9000000000000004,
JUNS,2025-01-14,2025-01-14T16:48:00+00:00,69,2025-01-14T16:47:54.137350+00:00,6.52,7.2,0.6800000000000006,
JUNS,2025-01-14,2025-01-14T17:12:00+00:00,86,2025-01-14T17:11:57.189168+00:00,6.3,6.8,0.5,
JUNS,2025-01-14,2025-01-14T17:13:00+00:00,132,2025-01-14T17:12:55.733842+00:00,6.63,6.8,0.16999999999999993,
JUNS,2026-08-21,2026-08-21T14:19:00+00:00,7450,2026-08-21T14:18:59.992171+00:00,9.16,9.17,0.009999999999999787,
JUNS,2026-08-21,2026-08-21T14:21:00+00:00,6095,2026-08-21T14:20:59.893341+00:00,9.07,9.1,0.02999999999999936,
JUNS,2026-08-21,2026-08-21T14:44:00+00:00,1501,2026-08-21T14:43:59.455765+00:00,9.01,9.05,0.040000000000000924,
JUNS,2026-08-21,2026-08-21T14:46:00+00:00,1090,2026-08-21T14:45:57.761266+00:00,8.9,8.92,0.019999999999999574,
JUNS,2026-08-21,2026-08-21T16:57:00+00:00,1275,2026-08-21T16:56:58.407817+00:00,6.29,6.38,0.08999999999999986,
JUNS,2026-08-21,2026-08-21T16:59:00+00:00,980,2026-08-21T16:58:59.449299+00:00,6.32,6.38,0.05999999999999961,
JUNS,2026-08-21,2026-08-21T17:22:00+00:00,403,2026-08-21T17:21:57.455295+00:00,6.23,6.26,0.02999999999999936,
JUNS,2026-08-21,2026-08-21T17:24:00+00:00,369,2026-08-21T17:23:58.744363+00:00,6.12,6.15,0.03000000000000025,
JXG,2025-12-09,2025-12-09T20:25:00+00:00,96,2025-12-09T20:24:59.904936+00:00,6.15,6.43,0.27999999999999936,
JXG,2025-12-09,2025-12-09T20:50:00+00:00,843,2025-12-09T20:49:59.361119+00:00,7.8,8.01,0.20999999999999996,
JYD,2025-04-02,2025-04-02T19:10:00+00:00,358,2025-04-02T19:09:58.522356+00:00,0.4163,0.4179,0.0015999999999999903,
JYD,2025-04-02,2025-04-02T19:35:00+00:00,80,2025-04-02T19:34:57.305375+00:00,0.3905,0.3921,0.0015999999999999903,
JZXN,2025-04-24,2025-04-24T15:50:00+00:00,99,2025-04-24T15:49:58.408022+00:00,3.28,3.43,0.15000000000000036,
JZXN,2025-04-24,2025-04-24T16:05:00+00:00,0,,,,,no_quote_at_or_before_cover
JZXN,2025-04-24,2025-04-24T16:16:00+00:00,0,,,,,no_quote_at_or_before_cover
JZXN,2025-04-24,2025-04-24T16:21:00+00:00,73,2025-04-24T16:16:25.549849+00:00,1.46,1.85,0.3900000000000001,
JZXN,2025-04-24,2025-04-24T16:34:00+00:00,58,2025-04-24T16:33:59.953761+00:00,1.99,2.0,0.010000000000000009,
JZXN,2025-04-24,2025-04-24T16:40:00+00:00,801,2025-04-24T16:39:57.750857+00:00,2.05,2.1,0.050000000000000266,
JZXN,2025-04-24,2025-04-24T16:41:00+00:00,666,2025-04-24T16:40:57.909924+00:00,2.14,2.16,0.020000000000000018,
JZXN,2025-04-24,2025-04-24T16:59:00+00:00,135,2025-04-24T16:58:56.859373+00:00,2.18,2.2,0.020000000000000018,
JZXN,2025-04-24,2025-04-24T17:05:00+00:00,238,2025-04-24T17:04:57.810058+00:00,2.29,2.35,0.06000000000000005,
JZXN,2025-04-24,2025-04-24T17:06:00+00:00,369,2025-04-24T17:05:59.440645+00:00,2.37,2.42,0.04999999999999982,
JZXN,2025-12-12,2025-12-12T18:59:00+00:00,316,2025-12-12T18:58:59.993335+00:00,2.78,2.81,0.03000000000000025,
JZXN,2025-12-12,2025-12-12T19:24:00+00:00,55,2025-12-12T19:23:44.769564+00:00,2.68,2.75,0.06999999999999984,
KALA,2025-09-29,2025-09-29T13:53:00+00:00,1637,2025-09-29T13:52:59.428053+00:00,1.42,1.43,0.010000000000000009,
KALA,2025-09-29,2025-09-29T13:55:00+00:00,1033,2025-09-29T13:54:59.406731+00:00,1.45,1.46,0.010000000000000009,
KALA,2025-09-29,2025-09-29T14:18:00+00:00,885,2025-09-29T14:17:58.561653+00:00,1.42,1.43,0.010000000000000009,
KALA,2025-09-29,2025-09-29T14:20:00+00:00,1072,2025-09-29T14:19:58.565356+00:00,1.43,1.44,0.010000000000000009,
KALA,2025-09-29,2025-09-29T14:57:00+00:00,216,2025-09-29T14:52:00.051961+00:00,2.35,2.37,0.020000000000000018,
KALA,2025-09-29,2025-09-29T15:22:00+00:00,552,2025-09-29T15:21:58.729628+00:00,1.88,1.89,0.010000000000000009,
KALV,2025-06-24,2025-06-24T17:52:00+00:00,1141,2025-06-24T17:51:58.342981+00:00,11.54,11.75,0.21000000000000085,
KALV,2025-06-24,2025-06-24T18:17:00+00:00,539,2025-06-24T18:16:59.872174+00:00,10.9,10.93,0.02999999999999936,
KBSX,2025-01-16,2025-01-16T16:11:00+00:00,72,2025-01-16T16:10:42.474341+00:00,13.16,15.7,2.539999999999999,
KBSX,2025-01-16,2025-01-16T16:17:00+00:00,5,2025-01-16T16:14:59.527367+00:00,13.16,14.57,1.4100000000000001,
KBSX,2025-01-16,2025-01-16T16:40:00+00:00,6,2025-01-16T16:35:52.950533+00:00,9.57,9.96,0.39000000000000057,
KBSX,2025-01-16,2025-01-16T16:47:00+00:00,40,2025-01-16T16:46:29.093969+00:00,10.2,11.74,1.540000000000001,
KBSX,2025-01-16,2025-01-16T17:21:00+00:00,0,,,,,no_quote_at_or_before_cover
KBSX,2025-01-16,2025-01-16T17:48:00+00:00,0,,,,,no_quote_at_or_before_cover
KBSX,2025-01-16,2025-01-16T17:55:00+00:00,3,2025-01-16T17:50:05.147520+00:00,9.24,9.63,0.39000000000000057,
KBSX,2025-01-16,2025-01-16T18:09:00+00:00,62,2025-01-16T18:08:36.998466+00:00,8.69,9.76,1.0700000000000003,
KBSX,2025-01-16,2025-01-16T18:24:00+00:00,12,2025-01-16T18:23:56.285284+00:00,7.0,8.33,1.33,
KBSX,2025-03-19,2025-03-19T14:25:00+00:00,1555,2025-03-19T14:24:59.591560+00:00,4.42,4.44,0.020000000000000462,
KBSX,2025-03-19,2025-03-19T14:50:00+00:00,199,2025-03-19T14:49:56.064977+00:00,4.25,4.29,0.040000000000000036,
KELYB,2026-02-06,2026-02-06T15:20:00+00:00,62,2026-02-06T15:19:59.603476+00:00,22.46,24.99,2.5299999999999976,
KELYB,2026-02-06,2026-02-06T15:22:00+00:00,100,2026-02-06T15:21:59.836935+00:00,22.0,24.47,2.469999999999999,
KELYB,2026-02-06,2026-02-06T15:45:00+00:00,37,2026-02-06T15:44:57.243913+00:00,21.5,22.59,1.0899999999999999,
KELYB,2026-02-06,2026-02-06T15:47:00+00:00,41,2026-02-06T15:46:42.151612+00:00,20.17,22.54,2.3699999999999974,
KIDZ,2025-05-02,2025-05-02T13:49:00+00:00,14108,2025-05-02T13:48:59.941970+00:00,8.05,8.07,0.019999999999999574,
KIDZ,2025-05-02,2025-05-02T14:14:00+00:00,4518,2025-05-02T14:13:57.852171+00:00,7.05,7.07,0.020000000000000462,
KIDZ,2025-05-02,2025-05-02T17:42:00+00:00,7628,2025-05-02T17:41:59.953709+00:00,9.05,9.07,0.019999999999999574,
KIDZ,2025-05-02,2025-05-02T18:07:00+00:00,5014,2025-05-02T18:06:59.323539+00:00,9.38,9.4,0.019999999999999574,
KIDZ,2025-06-04,2025-06-04T14:25:00+00:00,730,2025-06-04T14:24:55.187333+00:00,4.23,4.3,0.0699999999999994,
KIDZ,2025-06-04,2025-06-04T14:26:00+00:00,621,2025-06-04T14:25:57.735264+00:00,4.01,4.1,0.08999999999999986,
KIDZ,2025-06-04,2025-06-04T14:50:00+00:00,202,2025-06-04T14:49:44.965864+00:00,4.55,4.61,0.0600000000000005,
KIDZ,2025-06-04,2025-06-04T14:51:00+00:00,136,2025-06-04T14:50:56.992000+00:00,4.55,4.58,0.03000000000000025,
KRKR,2025-02-05,2025-02-05T15:21:00+00:00,160,2025-02-05T15:19:52.082955+00:00,5.83,6.14,0.3099999999999996,
KRKR,2025-02-05,2025-02-05T15:45:00+00:00,93,2025-02-05T15:43:23.522728+00:00,6.33,6.62,0.29000000000000004,
KRKR,2025-02-05,2025-02-05T15:47:00+00:00,49,2025-02-05T15:46:07.359749+00:00,6.33,6.6,0.2699999999999996,
KRKR,2025-02-10,2025-02-10T20:43:00+00:00,0,,,,,no_quote_at_or_before_cover
KRKR,2025-02-10,2025-02-10T20:57:00+00:00,12,2025-02-10T20:56:56.979350+00:00,4.72,4.93,0.20999999999999996,
KWM,2025-06-10,2025-06-10T14:13:00+00:00,294,2025-06-10T14:12:59.288774+00:00,5.8,5.85,0.04999999999999982,
KWM,2025-06-10,2025-06-10T14:14:00+00:00,198,2025-06-10T14:13:50.961944+00:00,5.79,5.84,0.04999999999999982,
KWM,2025-06-10,2025-06-10T14:38:00+00:00,558,2025-06-10T14:37:59.199894+00:00,6.64,6.7,0.0600000000000005,
KWM,2025-06-10,2025-06-10T14:39:00+00:00,720,2025-06-10T14:38:59.961126+00:00,6.89,6.94,0.05000000000000071,
KXIN,2026-01-30,2026-01-30T16:22:00+00:00,822,2026-01-30T16:21:58.245781+00:00,1.95,1.99,0.040000000000000036,
KXIN,2026-01-30,2026-01-30T16:47:00+00:00,311,2026-01-30T16:46:59.679145+00:00,1.57,1.58,0.010000000000000009,
KXIN,2026-01-30,2026-01-30T19:07:00+00:00,187,2026-01-30T19:06:55.034263+00:00,1.47,1.5,0.030000000000000027,
KXIN,2026-01-30,2026-01-30T19:08:00+00:00,193,2026-01-30T19:07:46.138167+00:00,1.45,1.5,0.050000000000000044,
KXIN,2026-01-30,2026-01-30T19:10:00+00:00,116,2026-01-30T19:09:48.303577+00:00,1.45,1.5,0.050000000000000044,
KXIN,2026-01-30,2026-01-30T19:32:00+00:00,114,2026-01-30T19:31:56.056533+00:00,1.29,1.3,0.010000000000000009,
KXIN,2026-01-30,2026-01-30T19:33:00+00:00,136,2026-01-30T19:32:59.168649+00:00,1.23,1.24,0.010000000000000009,
KXIN,2026-01-30,2026-01-30T19:35:00+00:00,198,2026-01-30T19:34:58.598329+00:00,1.21,1.22,0.010000000000000009,
KXIN,2026-08-27,2026-08-27T14:49:00+00:00,240,2026-08-27T14:48:59.270501+00:00,3.68,3.72,0.040000000000000036,
KXIN,2026-08-27,2026-08-27T14:50:00+00:00,328,2026-08-27T14:49:58.474954+00:00,3.66,3.8,0.13999999999999968,
KXIN,2026-08-27,2026-08-27T14:52:00+00:00,346,2026-08-27T14:51:40.163278+00:00,3.56,3.74,0.18000000000000016,
KXIN,2026-08-27,2026-08-27T15:14:00+00:00,7,2026-08-27T15:10:50.455215+00:00,3.3,3.4,0.10000000000000009,
KXIN,2026-08-27,2026-08-27T15:15:00+00:00,23,2026-08-27T15:14:58.294255+00:00,3.25,3.34,0.08999999999999986,
KXIN,2026-08-27,2026-08-27T15:17:00+00:00,32,2026-08-27T15:16:30.491662+00:00,3.21,3.29,0.08000000000000007,
KXIN,2026-08-27,2026-08-27T16:56:00+00:00,241,2026-08-27T16:55:50.511026+00:00,1.57,1.62,0.050000000000000044,
KXIN,2026-08-27,2026-08-27T17:21:00+00:00,133,2026-08-27T17:20:56.039536+00:00,1.66,1.72,0.06000000000000005,
KYTX,2025-12-15,2025-12-15T15:06:00+00:00,1691,2025-12-15T15:05:57.666346+00:00,11.07,11.26,0.1899999999999995,
KYTX,2025-12-15,2025-12-15T15:31:00+00:00,936,2025-12-15T15:30:59.141528+00:00,11.56,11.6,0.03999999999999915,
KZIA,2025-12-02,2025-12-02T14:50:00+00:00,155,2025-12-02T14:49:39.226353+00:00,9.31,9.6,0.28999999999999915,
KZIA,2025-12-02,2025-12-02T15:16:00+00:00,65,2025-12-02T15:15:45.076991+00:00,9.8,10.3,0.5,
LAES,2025-01-08,2025-01-08T15:08:00+00:00,12570,2025-01-08T15:07:59.800659+00:00,4.58,4.59,0.009999999999999787,
LAES,2025-01-08,2025-01-08T15:09:00+00:00,10753,2025-01-08T15:08:59.846569+00:00,4.69,4.7,0.009999999999999787,
LAES,2025-01-08,2025-01-08T15:33:00+00:00,10874,2025-01-08T15:32:59.979620+00:00,5.26,5.27,0.009999999999999787,
LAES,2025-01-08,2025-01-08T15:34:00+00:00,12436,2025-01-08T15:33:59.753987+00:00,5.27,5.29,0.020000000000000462,
LAES,2025-01-08,2025-01-08T15:37:00+00:00,8280,2025-01-08T15:36:59.747304+00:00,5.21,5.22,0.009999999999999787,
LAES,2025-01-08,2025-01-08T15:38:00+00:00,6733,2025-01-08T15:37:59.596027+00:00,5.21,5.22,0.009999999999999787,
LAES,2025-01-08,2025-01-08T16:02:00+00:00,2217,2025-01-08T16:01:59.425638+00:00,4.64,4.65,0.010000000000000675,
LAES,2025-01-08,2025-01-08T16:03:00+00:00,3168,2025-01-08T16:02:59.738559+00:00,4.48,4.49,0.009999999999999787,
LAES,2025-01-10,2025-01-10T14:52:00+00:00,6117,2025-01-10T14:51:58.423504+00:00,5.75,5.77,0.019999999999999574,
LAES,2025-01-10,2025-01-10T15:17:00+00:00,3440,2025-01-10T15:16:59.955020+00:00,5.7,5.71,0.009999999999999787,
LBRDK,2025-04-25,2025-04-25T13:42:00+00:00,658,2025-04-25T13:41:52.849325+00:00,83.21,83.43,0.22000000000001307,
LBRDK,2025-04-25,2025-04-25T14:07:00+00:00,348,2025-04-25T14:06:46.389215+00:00,83.5,83.73,0.23000000000000398,
LCFY,2025-09-26,2025-09-26T15:30:00+00:00,266,2025-09-26T15:29:50.880117+00:00,6.7,6.99,0.29000000000000004,
LCFY,2025-09-26,2025-09-26T15:32:00+00:00,121,2025-09-26T15:31:34.229332+00:00,6.75,7.0,0.25,
LCFY,2025-09-26,2025-09-26T15:56:00+00:00,25,2025-09-26T15:53:41.882898+00:00,6.43,6.64,0.20999999999999996,
LCFY,2025-09-26,2025-09-26T15:57:00+00:00,25,2025-09-26T15:53:41.882898+00:00,6.43,6.64,0.20999999999999996,
LCFY,2025-09-26,2025-09-26T19:55:00+00:00,32,2025-09-26T19:53:35.510880+00:00,6.93,7.0,0.07000000000000028,
LCFY,2025-10-07,2025-10-07T18:02:00+00:00,162,2025-10-07T18:01:38.182057+00:00,5.0,5.49,0.4900000000000002,
LCFY,2025-10-07,2025-10-07T18:33:00+00:00,0,,,,,no_quote_at_or_before_cover
LCFY,2025-10-07,2025-10-07T18:40:00+00:00,234,2025-10-07T18:39:52.205478+00:00,5.01,5.26,0.25,
LCFY,2025-10-07,2025-10-07T18:42:00+00:00,146,2025-10-07T18:41:55.823957+00:00,5.29,5.35,0.05999999999999961,
LCFY,2025-10-07,2025-10-07T19:05:00+00:00,6,2025-10-07T19:03:14.312173+00:00,5.31,5.4,0.09000000000000075,
LCFY,2025-10-07,2025-10-07T19:08:00+00:00,33,2025-10-07T19:07:56.490586+00:00,5.08,5.48,0.40000000000000036,
LCID,2026-07-14,2026-07-14T18:01:00+00:00,20907,2026-07-14T18:00:59.593125+00:00,3.03,3.04,0.010000000000000231,
LCID,2026-07-14,2026-07-14T18:02:00+00:00,18586,2026-07-14T18:01:59.911279+00:00,2.9,2.91,0.010000000000000231,
LCID,2026-07-14,2026-07-14T18:38:00+00:00,0,,,,,no_quote_at_or_before_cover
LCID,2026-07-14,2026-07-14T18:45:00+00:00,21131,2026-07-14T18:44:59.813395+00:00,4.76,4.77,0.009999999999999787,
LCID,2026-07-14,2026-07-14T18:49:00+00:00,14146,2026-07-14T18:48:59.748946+00:00,4.66,4.67,0.009999999999999787,
