day,symbol,split,wk,pdh,n_cross,status,b0_net_R,fill,stop,level,fill_min,exit_m,exit_price,why,R,raw_R,cost_R,net_R
2026-03-02,DAVE,VAL,2026-02-28/2026-03-06,194.97,0,not_armed,,,,,,,,,,,,
2026-03-02,DXPE,VAL,2026-02-28/2026-03-06,147.65,0,not_armed,,,,,,,,,,,,
2026-03-02,ENPH,VAL,2026-02-28/2026-03-06,45.16,0,not_armed,,,,,,,,,,,,
2026-03-02,FOUR,VAL,2026-02-28/2026-03-06,47.2,0,not_armed,,,,,,,,,,,,
2026-03-02,ICHR,VAL,2026-02-28/2026-03-06,47.89,0,not_armed,,,,,,,,,,,,
2026-03-02,IESC,VAL,2026-02-28/2026-03-06,509.56,0,not_armed,,,,,,,,,,,,
2026-03-02,LEU,VAL,2026-02-28/2026-03-06,210.48,1,fill,-1.0,210.58,206.63,210.48,650.1333110794334,663.0,206.63,stop,3.950000000000017,-1.0,0.2535002531645579,-1.2535002531645578
2026-03-02,LMND,VAL,2026-02-28/2026-03-06,53.4956,0,not_armed,,,,,,,,,,,,
2026-03-02,MP,VAL,2026-02-28/2026-03-06,60.68,0,not_armed,,,,,,,,,,,,
2026-03-02,NATL,VAL,2026-02-28/2026-03-06,46.55,0,not_armed,,,,,,,,,,,,
2026-03-02,NUTX,VAL,2026-02-28/2026-03-06,115.0,0,not_armed,,,,,,,,,,,,
2026-03-02,NVDL,VAL,2026-02-28/2026-03-06,81.38,1,fill,-1.0,81.39,80.555,81.38,706.7962874155667,908.0,80.555,stop,0.8349999999999937,-1.0,0.043246706586821906,-1.0432467065868218
2026-03-02,NVDU,VAL,2026-02-28/2026-03-06,108.879,0,not_armed,,,,,,,,,,,,
2026-03-02,UUUU,VAL,2026-02-28/2026-03-06,22.88,1,fill,0.5542168674698793,22.89,22.06,22.88,620.1214788627667,955.0,23.35,eod,0.8300000000000018,0.5542168674698793,0.041771084337350675,0.5124457831325286
2026-03-02,VICR,VAL,2026-02-28/2026-03-06,205.61,0,not_armed,,,,,,,,,,,,
2026-03-02,VRTL,VAL,2026-02-28/2026-03-06,113.2,0,not_armed,,,,,,,,,,,,
2026-03-02,WGMI,VAL,2026-02-28/2026-03-06,41.3,0,not_armed,,,,,,,,,,,,
2026-03-02,YSS,VAL,2026-02-28/2026-03-06,26.885,0,not_armed,,,,,,,,,,,,
2026-03-03,APO,VAL,2026-02-28/2026-03-06,107.82,0,not_armed,,,,,,,,,,,,
2026-03-03,APP,VAL,2026-02-28/2026-03-06,436.59,0,not_armed,,,,,,,,,,,,
2026-03-03,ARES,VAL,2026-02-28/2026-03-06,114.51,0,not_armed,,,,,,,,,,,,
2026-03-03,BKSY,VAL,2026-02-28/2026-03-06,22.74,1,fill,-0.4482758620689634,22.74,22.46,22.74,790.95825068915,955.0,22.62,eod,0.2799999999999976,-0.4285714285714231,0.23044285714285456,-0.6590142857142777
2026-03-03,BNAI,VAL,2026-02-28/2026-03-06,40.87,1,fill,1.1583644534464157,40.88,39.3001,40.87,634.92656994245,955.0,42.7101,eod,1.579900000000002,1.1583644534464157,0.21428066333312548,0.9440837901132902
2026-03-03,CGON,VAL,2026-02-28/2026-03-06,59.4042,1,nofill,-1.0,,,,,,,,,,,
2026-03-03,CHYM,VAL,2026-02-28/2026-03-06,23.0,0,not_armed,,,,,,,,,,,,
2026-03-03,CRCL,VAL,2026-02-28/2026-03-06,96.61,1,fill,2.0,96.65,94.96,96.61,659.19361639735,677.0,100.03000000000003,target,1.690000000000012,2.0,0.05917514792900107,1.940824852070999
2026-03-03,CVLT,VAL,2026-02-28/2026-03-06,86.41,0,not_armed,,,,,,,,,,,,
2026-03-03,ECPG,VAL,2026-02-28/2026-03-06,72.3,0,not_armed,,,,,,,,,,,,
2026-03-03,HURN,VAL,2026-02-28/2026-03-06,149.105,0,not_armed,,,,,,,,,,,,
2026-03-03,KKR,VAL,2026-02-28/2026-03-06,91.36,0,not_armed,,,,,,,,,,,,
2026-03-03,LNTH,VAL,2026-02-28/2026-03-06,78.79,0,not_armed,,,,,,,,,,,,
2026-03-03,MAN,VAL,2026-02-28/2026-03-06,27.7799,0,not_armed,,,,,,,,,,,,
2026-03-03,MNDY,VAL,2026-02-28/2026-03-06,73.89,0,not_armed,,,,,,,,,,,,
2026-03-03,OILD,VAL,2026-02-28/2026-03-06,51.0,0,not_armed,,,,,,,,,,,,
2026-03-03,PCRX,VAL,2026-02-28/2026-03-06,22.3,1,fill,-1.0,22.33,21.875,22.3,618.38985301165,717.0,21.875,stop,0.4549999999999983,-1.0,0.7129120879120835,-1.7129120879120836
2026-03-03,PLTU,VAL,2026-02-28/2026-03-06,46.585,1,fill,-1.0,46.61,45.99,46.585,814.78547311725,847.0,45.99,stop,0.6199999999999974,-1.0,0.04709354838709055,-1.0470935483870905
2026-03-03,RCL,VAL,2026-02-28/2026-03-06,303.845,0,not_armed,,,,,,,,,,,,
2026-03-03,RKLX,VAL,2026-02-28/2026-03-06,35.95,1,fill,-1.0,36.0,34.62,35.95,742.3353535946667,948.0,34.62,stop,1.3800000000000026,-1.0,0.07023478260869799,-1.070234782608698
2026-03-03,SHAK,VAL,2026-02-28/2026-03-06,96.36,0,not_armed,,,,,,,,,,,,
2026-03-03,STEP,VAL,2026-02-28/2026-03-06,45.04,0,not_armed,,,,,,,,,,,,
2026-03-03,TXG,VAL,2026-02-28/2026-03-06,23.26,0,not_armed,,,,,,,,,,,,
2026-03-03,WGS,VAL,2026-02-28/2026-03-06,78.365,0,not_armed,,,,,,,,,,,,
2026-03-03,XMTR,VAL,2026-02-28/2026-03-06,42.73,0,not_armed,,,,,,,,,,,,
2026-03-04,CRK,VAL,2026-02-28/2026-03-06,21.13,0,not_armed,,,,,,,,,,,,
2026-03-04,DK,VAL,2026-02-28/2026-03-06,42.36,1,fill,2.0,42.41,41.94,42.36,622.1597817422,719.0,43.349999999999994,target,0.46999999999999886,2.0,0.23121276595743526,1.7687872340425648
2026-03-04,GLTO,VAL,2026-02-28/2026-03-06,30.295,0,not_armed,,,,,,,,,,,,
2026-03-04,KB,VAL,2026-02-28/2026-03-06,106.3899,0,not_armed,,,,,,,,,,,,
2026-03-04,PARR,VAL,2026-02-28/2026-03-06,47.76,0,not_armed,,,,,,,,,,,,
2026-03-04,RKLX,VAL,2026-02-28/2026-03-06,37.11,1,fill,-1.0,37.15,36.0,37.11,628.1287327335667,711.0,36.0,stop,1.1499999999999986,-1.0,0.08452173913043168,-1.0845217391304316
2026-03-05,CBZ,VAL,2026-02-28/2026-03-06,30.02,0,not_armed,,,,,,,,,,,,
2026-03-05,FIG,VAL,2026-02-28/2026-03-06,31.3,1,fill,-1.0,31.31,30.7,31.3,582.22331634335,625.0,30.7,stop,0.6099999999999994,-1.0,0.059245901639340355,-1.0592459016393403
2026-03-05,FROG,VAL,2026-02-28/2026-03-06,42.16,1,fill,-1.0,42.18,41.685,42.16,613.2053367008833,625.0,41.685,stop,0.49499999999999744,-1.0,0.17845858585858332,-1.1784585858585834
2026-03-05,HOOZ,VAL,2026-02-28/2026-03-06,33.73,0,not_armed,,,,,,,,,,,,
2026-03-05,LQDA,VAL,2026-02-28/2026-03-06,34.54,0,not_armed,,,,,,,,,,,,
2026-03-05,LSCC,VAL,2026-02-28/2026-03-06,95.07,0,not_armed,,,,,,,,,,,,
2026-03-05,NGNE,VAL,2026-02-28/2026-03-06,24.97,1,nofill,-1.0,,,,,,,,,,,
2026-03-05,SEZL,VAL,2026-02-28/2026-03-06,77.99,0,not_armed,,,,,,,,,,,,
2026-03-05,SMST,VAL,2026-02-28/2026-03-06,55.67,1,nofill,-1.1612903225806437,,,,,,,,,,,
2026-03-05,VRTL,VAL,2026-02-28/2026-03-06,110.22,0,not_armed,,,,,,,,,,,,
2026-03-06,ALAB,VAL,2026-02-28/2026-03-06,124.19,0,not_armed,,,,,,,,,,,,
2026-03-06,AVGU,VAL,2026-02-28/2026-03-06,31.14,0,not_armed,,,,,,,,,,,,
2026-03-06,BATL,VAL,2026-02-28/2026-03-06,27.54,0,not_armed,,,,,,,,,,,,
2026-03-06,CELC,VAL,2026-02-28/2026-03-06,116.83,1,fill,-1.0,117.0,115.18,116.83,616.7469908091167,639.0,115.18,stop,1.8199999999999932,-1.0,0.7873824175824187,-1.7873824175824187
2026-03-06,FSLY,VAL,2026-02-28/2026-03-06,21.45,0,not_armed,,,,,,,,,,,,
2026-03-06,KTOS,VAL,2026-02-28/2026-03-06,89.49,1,fill,-1.0,89.5,87.63,89.49,661.3887580419666,920.0,87.63,stop,1.8700000000000045,-1.0,0.1109764705882338,-1.110976470588234
2026-03-06,LEU,VAL,2026-02-28/2026-03-06,202.07,0,not_armed,,,,,,,,,,,,
2026-03-06,MEOH,VAL,2026-02-28/2026-03-06,57.43,0,not_armed,,,,,,,,,,,,
2026-03-06,MRCY,VAL,2026-02-28/2026-03-06,88.695,0,not_armed,,,,,,,,,,,,
2026-03-06,PLTU,VAL,2026-02-28/2026-03-06,52.5389,0,not_armed,,,,,,,,,,,,
2026-03-06,RKLB,VAL,2026-02-28/2026-03-06,72.31,1,fill,-1.0,72.33,70.13,72.31,602.87138555105,927.0,70.13,stop,2.200000000000003,-1.0,0.010920909090911403,-1.0109209090909115
2026-03-06,SEI,VAL,2026-02-28/2026-03-06,51.1,0,not_armed,,,,,,,,,,,,
2026-03-06,SION,VAL,2026-02-28/2026-03-06,34.87,0,not_armed,,,,,,,,,,,,
2026-03-06,SKE,VAL,2026-02-28/2026-03-06,34.2199,0,not_armed,,,,,,,,,,,,
2026-03-06,TERN,VAL,2026-02-28/2026-03-06,43.2,0,not_armed,,,,,,,,,,,,
2026-03-09,ACLS,VAL,2026-03-07/2026-03-13,84.79,0,not_armed,,,,,,,,,,,,
2026-03-09,AMUU,VAL,2026-03-07/2026-03-13,42.64,0,not_armed,,,,,,,,,,,,
2026-03-09,ANAB,VAL,2026-03-07/2026-03-13,58.29,0,not_armed,,,,,,,,,,,,
2026-03-09,ANRO,VAL,2026-03-07/2026-03-13,21.4899,1,fill,-1.0,21.5,21.2,21.4899,641.5490397761166,676.0,21.2,stop,0.3000000000000007,-1.0,0.6474666666666694,-1.6474666666666695
2026-03-09,ASMG,VAL,2026-03-07/2026-03-13,33.4,0,not_armed,,,,,,,,,,,,
2026-03-09,AVGU,VAL,2026-03-07/2026-03-13,32.435,0,not_armed,,,,,,,,,,,,
2026-03-09,AVGX,VAL,2026-03-07/2026-03-13,43.73,0,not_armed,,,,,,,,,,,,
2026-03-09,AVL,VAL,2026-03-07/2026-03-13,41.43,0,not_armed,,,,,,,,,,,,
2026-03-09,BETR,VAL,2026-03-07/2026-03-13,34.75,0,not_armed,,,,,,,,,,,,
2026-03-09,CCJ,VAL,2026-03-07/2026-03-13,114.6,0,not_armed,,,,,,,,,,,,
2026-03-09,CENX,VAL,2026-03-07/2026-03-13,54.83,0,not_armed,,,,,,,,,,,,
2026-03-09,CIEN,VAL,2026-03-07/2026-03-13,315.84,0,not_armed,,,,,,,,,,,,
2026-03-09,CLS,VAL,2026-03-07/2026-03-13,265.845,0,not_armed,,,,,,,,,,,,
2026-03-09,DPST,VAL,2026-03-07/2026-03-13,96.4,0,not_armed,,,,,,,,,,,,
2026-03-09,EDC,VAL,2026-03-07/2026-03-13,60.9906,0,not_armed,,,,,,,,,,,,
2026-03-09,EMBJ,VAL,2026-03-07/2026-03-13,64.43,0,not_armed,,,,,,,,,,,,
2026-03-09,ESI,VAL,2026-03-07/2026-03-13,32.29,0,not_armed,,,,,,,,,,,,
2026-03-09,FNGU,VAL,2026-03-07/2026-03-13,20.53,0,not_armed,,,,,,,,,,,,
2026-03-09,FORM,VAL,2026-03-07/2026-03-13,88.27,0,not_armed,,,,,,,,,,,,
2026-03-09,FPS,VAL,2026-03-07/2026-03-13,33.45,0,not_armed,,,,,,,,,,,,
2026-03-09,FSLY,VAL,2026-03-07/2026-03-13,21.6,0,not_armed,,,,,,,,,,,,
2026-03-09,GEVX,VAL,2026-03-07/2026-03-13,46.4,0,not_armed,,,,,,,,,,,,
2026-03-09,H,VAL,2026-03-07/2026-03-13,155.84,0,not_armed,,,,,,,,,,,,
2026-03-09,INBX,VAL,2026-03-07/2026-03-13,73.0,0,not_armed,,,,,,,,,,,,
2026-03-09,INTW,VAL,2026-03-07/2026-03-13,56.15,0,not_armed,,,,,,,,,,,,
2026-03-09,KLAC,VAL,2026-03-07/2026-03-13,1418.67,0,not_armed,,,,,,,,,,,,
2026-03-09,KTUP,VAL,2026-03-07/2026-03-13,27.44,0,not_armed,,,,,,,,,,,,
2026-03-09,LMB,VAL,2026-03-07/2026-03-13,84.205,0,not_armed,,,,,,,,,,,,
2026-03-09,LRCX,VAL,2026-03-07/2026-03-13,211.24,0,not_armed,,,,,,,,,,,,
2026-03-09,LSCC,VAL,2026-03-07/2026-03-13,89.89,0,not_armed,,,,,,,,,,,,
2026-03-09,LUV,VAL,2026-03-07/2026-03-13,43.0,0,not_armed,,,,,,,,,,,,
2026-03-09,MOD,VAL,2026-03-07/2026-03-13,198.19,0,not_armed,,,,,,,,,,,,
2026-03-09,MUX,VAL,2026-03-07/2026-03-13,24.6,0,not_armed,,,,,,,,,,,,
2026-03-09,NBIS,VAL,2026-03-07/2026-03-13,94.9499,0,not_armed,,,,,,,,,,,,
2026-03-09,NUTX,VAL,2026-03-07/2026-03-13,96.49,1,nofill,1.0234375000000009,,,,,,,,,,,
2026-03-09,NVMI,VAL,2026-03-07/2026-03-13,431.78,0,not_armed,,,,,,,,,,,,
2026-03-09,PLPC,VAL,2026-03-07/2026-03-13,245.78,0,not_armed,,,,,,,,,,,,
2026-03-09,PPTA,VAL,2026-03-07/2026-03-13,32.98,0,not_armed,,,,,,,,,,,,
2026-03-09,SITM,VAL,2026-03-07/2026-03-13,353.94,0,not_armed,,,,,,,,,,,,
2026-03-09,SNDK,VAL,2026-03-07/2026-03-13,570.9,0,not_armed,,,,,,,,,,,,
2026-03-09,SNXX,VAL,2026-03-07/2026-03-13,32.13,0,not_armed,,,,,,,,,,,,
2026-03-09,SOXL,VAL,2026-03-07/2026-03-13,53.36,0,not_armed,,,,,,,,,,,,
2026-03-09,STRL,VAL,2026-03-07/2026-03-13,404.99,0,not_armed,,,,,,,,,,,,
2026-03-09,STX,VAL,2026-03-07/2026-03-13,370.34,0,not_armed,,,,,,,,,,,,
2026-03-09,TECL,VAL,2026-03-07/2026-03-13,102.9,0,not_armed,,,,,,,,,,,,
2026-03-09,TER,VAL,2026-03-07/2026-03-13,295.06,0,not_armed,,,,,,,,,,,,
2026-03-09,TSAT,VAL,2026-03-07/2026-03-13,33.08,1,fill,-0.021276595744681496,33.1,32.385,33.08,718.4118816670167,951.0,33.075,eod_fallback,0.7150000000000034,-0.03496503496503281,0.6246363636363674,-0.6596013986014002
2026-03-09,TSMX,VAL,2026-03-07/2026-03-13,62.19,0,not_armed,,,,,,,,,,,,
2026-03-09,URAA,VAL,2026-03-07/2026-03-13,40.0,0,not_armed,,,,,,,,,,,,
2026-03-09,URNM,VAL,2026-03-07/2026-03-13,66.86,0,not_armed,,,,,,,,,,,,
2026-03-09,USD,VAL,2026-03-07/2026-03-13,53.65,0,not_armed,,,,,,,,,,,,
2026-03-09,VSAT,VAL,2026-03-07/2026-03-13,45.77,0,not_armed,,,,,,,,,,,,
2026-03-09,WDC,VAL,2026-03-07/2026-03-13,259.16,0,not_armed,,,,,,,,,,,,
2026-03-09,WDCX,VAL,2026-03-07/2026-03-13,26.41,0,not_armed,,,,,,,,,,,,
2026-03-11,AAOI,VAL,2026-03-07/2026-03-13,127.39,1,fill,-1.0,127.41,125.3262,127.39,659.84314225395,728.0,125.3262,stop,2.0837999999999965,-1.0,0.04562109607447612,-1.045621096074476
2026-03-11,ALAB,VAL,2026-03-07/2026-03-13,123.0,0,not_armed,,,,,,,,,,,,
2026-03-11,ASTS,VAL,2026-03-07/2026-03-13,92.66,0,not_armed,,,,,,,,,,,,
2026-03-11,ASTX,VAL,2026-03-07/2026-03-13,48.83,1,fill,-1.0,48.88,47.9258,48.83,648.0999143020833,669.0,47.9258,stop,0.9542000000000002,-1.0,0.1672449800880378,-1.1672449800880378
2026-03-11,AXTI,VAL,2026-03-07/2026-03-13,46.8,1,fill,-1.0,46.85,45.86,46.8,664.4930931789166,745.0,45.86,stop,0.990000000000002,-1.0,0.1405777777777801,-1.1405777777777801
2026-03-11,BEX,VAL,2026-03-07/2026-03-13,24.79,0,not_armed,,,,,,,,,,,,
2026-03-11,FLY,VAL,2026-03-07/2026-03-13,20.16,0,not_armed,,,,,,,,,,,,
2026-03-11,IREX,VAL,2026-03-07/2026-03-13,25.6,1,fill,2.0,25.62,24.8,25.6,578.4554923200833,600.0,27.26,target,0.8200000000000003,2.0,0.06762439024390328,1.9323756097560967
2026-03-11,LASR,VAL,2026-03-07/2026-03-13,66.39,1,fill,-1.0,66.45,65.62,66.39,619.8078861177834,625.0,65.62,stop,0.8299999999999983,-1.0,0.13629397590362502,-1.136293975903625
2026-03-11,MEOH,VAL,2026-03-07/2026-03-13,53.09,0,not_armed,,,,,,,,,,,,
2026-03-11,NRGU,VAL,2026-03-07/2026-03-13,34.11,1,nofill,2.0,,,,,,,,,,,
2026-03-11,OILU,VAL,2026-03-07/2026-03-13,42.3,0,not_armed,,,,,,,,,,,,
2026-03-11,PI,VAL,2026-03-07/2026-03-13,98.425,0,not_armed,,,,,,,,,,,,
2026-03-11,RKLB,VAL,2026-03-07/2026-03-13,72.935,1,fill,-1.0,72.95,72.0701,72.935,636.0790689112,669.0,72.0701,stop,0.8799000000000063,-1.0,0.02774635754063523,-1.0277463575406351
2026-03-11,RKLX,VAL,2026-03-07/2026-03-13,36.51,1,fill,-1.0,36.55,35.6,36.51,636.173358502,669.0,35.6,stop,0.9499999999999957,-1.0,0.049599999999999325,-1.0495999999999994
2026-03-11,SEDG,VAL,2026-03-07/2026-03-13,38.27,1,fill,-1.0,38.29,37.79,38.27,624.7372461920834,680.0,37.79,stop,0.5,-1.0,0.11511599999999432,-1.1151159999999942
2026-03-11,SMST,VAL,2026-03-07/2026-03-13,58.57,0,not_armed,,,,,,,,,,,,
2026-03-11,TECX,VAL,2026-03-07/2026-03-13,34.54,0,not_armed,,,,,,,,,,,,
2026-03-12,ANDG,VAL,2026-03-07/2026-03-13,24.2,0,not_armed,,,,,,,,,,,,
2026-03-12,BEX,VAL,2026-03-07/2026-03-13,26.26,1,nofill,-1.0,,,,,,,,,,,
2026-03-13,AXTI,VAL,2026-03-07/2026-03-13,50.97,1,fill,-1.0,50.99,50.1,50.97,593.4851660074333,654.0,50.1,stop,0.8900000000000006,-1.0,0.157325842696632,-1.157325842696632
2026-03-13,BLLN,VAL,2026-03-07/2026-03-13,68.2386,1,nofill,-1.0,,,,,,,,,,,
2026-03-13,ONDL,VAL,2026-03-07/2026-03-13,23.3,1,nofill,-1.0,,,,,,,,,,,
2026-03-16,ATRO,VAL,2026-03-14/2026-03-20,69.74,0,not_armed,,,,,,,,,,,,
2026-03-16,BWET,VAL,2026-03-14/2026-03-20,67.63,1,nofill,2.0,,,,,,,,,,,
2026-03-16,RHLD,VAL,2026-03-14/2026-03-20,119.28,0,not_armed,,,,,,,,,,,,
2026-03-16,SPHR,VAL,2026-03-14/2026-03-20,111.64,0,not_armed,,,,,,,,,,,,
2026-03-16,WULX,VAL,2026-03-14/2026-03-20,24.6,0,not_armed,,,,,,,,,,,,
2026-03-17,APPX,VAL,2026-03-14/2026-03-20,38.5,0,not_armed,,,,,,,,,,,,
2026-03-17,CABO,VAL,2026-03-14/2026-03-20,114.6,0,not_armed,,,,,,,,,,,,
2026-03-17,DJCO,VAL,2026-03-14/2026-03-20,507.69,0,not_armed,,,,,,,,,,,,
2026-03-17,FORM,VAL,2026-03-14/2026-03-20,94.67,0,not_armed,,,,,,,,,,,,
2026-03-17,NP,VAL,2026-03-14/2026-03-20,23.41,1,nofill,2.0,,,,,,,,,,,
2026-03-17,TSAT,VAL,2026-03-14/2026-03-20,36.49,0,not_armed,,,,,,,,,,,,
2026-03-18,APPX,VAL,2026-03-14/2026-03-20,39.04,0,not_armed,,,,,,,,,,,,
2026-03-18,BWET,VAL,2026-03-14/2026-03-20,77.49,1,nofill,-0.2256097560975643,,,,,,,,,,,
2026-03-18,NBIS,VAL,2026-03-14/2026-03-20,121.4999,0,not_armed,,,,,,,,,,,,
2026-03-18,SNSE,VAL,2026-03-14/2026-03-20,32.18,0,not_armed,,,,,,,,,,,,
2026-03-18,TNK,VAL,2026-03-14/2026-03-20,66.9,1,nofill,-1.0,,,,,,,,,,,
2026-03-19,AAOI,VAL,2026-03-14/2026-03-20,100.07,1,fill,-1.0,100.0,98.37,100.07,649.7867633585,788.0,98.37,stop,1.6299999999999955,-1.0,0.18384907975460246,-1.1838490797546024
2026-03-19,AEIS,VAL,2026-03-14/2026-03-20,326.57,0,not_armed,,,,,,,,,,,,
2026-03-19,AMKR,VAL,2026-03-14/2026-03-20,48.19,0,not_armed,,,,,,,,,,,,
2026-03-19,AMUU,VAL,2026-03-14/2026-03-20,43.36,0,not_armed,,,,,,,,,,,,
2026-03-19,ANDG,VAL,2026-03-14/2026-03-20,30.19,1,fill,-1.0,30.23,29.88,30.19,676.6314169719167,680.0,29.88,stop,0.3500000000000014,-1.0,0.5885028571428528,-1.5885028571428528
2026-03-19,AXTI,VAL,2026-03-14/2026-03-20,51.48,1,fill,2.0,51.49,50.57,51.48,674.4066124618,705.0,53.330000000000005,target,0.9200000000000017,2.0,0.0985500000000057,1.9014499999999943
2026-03-19,BE,VAL,2026-03-14/2026-03-20,164.4899,0,not_armed,,,,,,,,,,,,
2026-03-19,CAMT,VAL,2026-03-14/2026-03-20,168.5199,0,not_armed,,,,,,,,,,,,
2026-03-19,CDNL,VAL,2026-03-14/2026-03-20,33.88,0,not_armed,,,,,,,,,,,,
2026-03-19,CIEN,VAL,2026-03-14/2026-03-20,402.17,0,not_armed,,,,,,,,,,,,
2026-03-19,COHR,VAL,2026-03-14/2026-03-20,265.8,1,fill,2.0,265.9,262.25,265.8,667.0914558983833,761.0,273.19999999999993,target,3.6499999999999773,2.0,0.14647671232875745,1.8535232876712426
2026-03-19,COHX,VAL,2026-03-14/2026-03-20,32.81,1,nofill,2.0,,,,,,,,,,,
2026-03-19,CRDO,VAL,2026-03-14/2026-03-20,106.93,0,not_armed,,,,,,,,,,,,
2026-03-19,DLLL,VAL,2026-03-14/2026-03-20,31.7882,0,not_armed,,,,,,,,,,,,
2026-03-19,DOCN,VAL,2026-03-14/2026-03-20,86.46,0,not_armed,,,,,,,,,,,,
2026-03-19,GSAT,VAL,2026-03-14/2026-03-20,60.78,0,not_armed,,,,,,,,,,,,
2026-03-19,ICHR,VAL,2026-03-14/2026-03-20,48.12,0,not_armed,,,,,,,,,,,,
2026-03-19,INTW,VAL,2026-03-14/2026-03-20,56.6,0,not_armed,,,,,,,,,,,,
2026-03-19,IPGP,VAL,2026-03-14/2026-03-20,120.15,0,not_armed,,,,,,,,,,,,
2026-03-19,KORU,VAL,2026-03-14/2026-03-20,404.49,0,not_armed,,,,,,,,,,,,
2026-03-19,LITE,VAL,2026-03-14/2026-03-20,743.86,1,fill,-1.0,744.0,731.36,743.86,674.9845659477834,687.0,731.36,stop,12.639999999999986,-1.0,0.2093569620253167,-1.2093569620253166
2026-03-19,PRE,VAL,2026-03-14/2026-03-20,21.31,1,nofill,-0.2000000000000021,,,,,,,,,,,
2026-03-19,SNDK,VAL,2026-03-14/2026-03-20,761.52,0,not_armed,,,,,,,,,,,,
2026-03-19,SNXX,VAL,2026-03-14/2026-03-20,54.9,0,not_armed,,,,,,,,,,,,
2026-03-19,STOK,VAL,2026-03-14/2026-03-20,32.85,0,not_armed,,,,,,,,,,,,
2026-03-19,TSEM,VAL,2026-03-14/2026-03-20,147.14,0,not_armed,,,,,,,,,,,,
2026-03-19,UCTT,VAL,2026-03-14/2026-03-20,61.445,0,not_armed,,,,,,,,,,,,
2026-03-19,VAL,VAL,2026-03-14/2026-03-20,97.73,0,not_armed,,,,,,,,,,,,
2026-03-19,VIAV,VAL,2026-03-14/2026-03-20,33.82,0,not_armed,,,,,,,,,,,,
2026-03-19,VPG,VAL,2026-03-14/2026-03-20,42.26,0,not_armed,,,,,,,,,,,,
2026-03-19,VSAT,VAL,2026-03-14/2026-03-20,51.0,0,not_armed,,,,,,,,,,,,
2026-03-20,DUST,VAL,2026-03-14/2026-03-20,69.2099,0,not_armed,,,,,,,,,,,,
2026-03-20,HIBS,VAL,2026-03-14/2026-03-20,48.895,0,not_armed,,,,,,,,,,,,
2026-03-20,MANE,VAL,2026-03-14/2026-03-20,59.595,1,fill,-1.0905349794238681,59.67,58.39,59.595,775.7168852553,817.0,58.28,stop,1.2800000000000011,-1.0859374999999996,0.8137937500000002,-1.8997312499999999
2026-03-20,PLTZ,VAL,2026-03-14/2026-03-20,28.9249,1,fill,-1.0,28.94,28.51,28.9249,612.967432008,629.0,28.51,stop,0.4299999999999997,-1.0,0.05977209302325486,-1.0597720930232548
2026-03-20,SRTY,VAL,2026-03-14/2026-03-20,43.32,0,not_armed,,,,,,,,,,,,
2026-03-20,SSG,VAL,2026-03-14/2026-03-20,30.0001,0,not_armed,,,,,,,,,,,,
2026-03-20,TECS,VAL,2026-03-14/2026-03-20,20.08,0,not_armed,,,,,,,,,,,,
2026-03-23,AGI,VAL,2026-03-21/2026-03-27,39.75,0,not_armed,,,,,,,,,,,,
2026-03-23,ALAB,VAL,2026-03-21/2026-03-27,124.625,1,fill,-1.0,124.64,123.35,124.625,620.657396121,651.0,123.35,stop,1.2900000000000063,-1.0,0.2206744186046541,-1.220674418604654
2026-03-23,AU,VAL,2026-03-21/2026-03-27,86.31,0,not_armed,,,,,,,,,,,,
2026-03-23,CMCL,VAL,2026-03-21/2026-03-27,22.24,0,not_armed,,,,,,,,,,,,
2026-03-23,EGO,VAL,2026-03-21/2026-03-27,32.57,1,fill,0.5555555555555608,32.59,32.13,32.57,588.3426322701666,955.0,32.83,eod,0.46000000000000085,0.5217391304347705,0.20992608695652876,0.31181304347824174
2026-03-23,FIX,VAL,2026-03-21/2026-03-27,1450.05,0,not_armed,,,,,,,,,,,,
2026-03-23,GFI,VAL,2026-03-21/2026-03-27,40.83,1,fill,-1.0,40.84,40.43,40.83,602.7205657692333,646.0,40.43,stop,0.4100000000000037,-1.0,0.1172829268292825,-1.1172829268292825
2026-03-23,GLW,VAL,2026-03-21/2026-03-27,134.78,0,not_armed,,,,,,,,,,,,
2026-03-23,HYMC,VAL,2026-03-21/2026-03-27,32.0714,1,fill,-1.0,32.1,31.51,32.0714,619.8457645288166,707.0,31.51,stop,0.5899999999999999,-1.0,0.1293254237288141,-1.1293254237288142
2026-03-23,IBP,VAL,2026-03-21/2026-03-27,272.095,0,not_armed,,,,,,,,,,,,
2026-03-23,ISSC,VAL,2026-03-21/2026-03-27,30.61,1,fill,-1.0,30.63,30.0,30.61,602.0978123833667,638.0,30.0,stop,0.629999999999999,-1.0,0.39047619047618864,-1.3904761904761886
2026-03-23,JNUG,VAL,2026-03-21/2026-03-27,170.5599,1,fill,2.0,170.77,168.12,170.5599,588.1272906258833,617.0,176.07000000000002,target,2.6500000000000057,2.0,0.22083547169811701,1.7791645283018829
2026-03-23,MMYT,VAL,2026-03-21/2026-03-27,42.8,0,not_armed,,,,,,,,,,,,
2026-03-23,QXO,VAL,2026-03-21/2026-03-27,20.2785,0,not_armed,,,,,,,,,,,,
2026-03-23,SLVR,VAL,2026-03-21/2026-03-27,54.2315,1,fill,-1.0,54.25,53.69,54.2315,600.70421572595,704.0,53.69,stop,0.5600000000000023,-1.0,0.30488928571427837,-1.3048892857142784
