instrument_id,d0,d1,symbol
3872,2024-07-01,2025-01-01,CUBB
3873,2024-07-01,2025-01-01,CUBE
3874,2024-07-01,2025-01-01,CUBI
3877,2024-07-01,2025-01-01,CUBI-E
3878,2024-07-01,2025-01-01,CUBI-F
19203,2024-07-01,2025-01-01,CUBWU
19413,2024-08-09,2025-01-01,CUBWW
3880,2024-07-01,2025-01-01,CUE
3884,2024-07-01,2025-01-01,CUK
3885,2024-07-01,2025-01-01,CULL
3886,2024-07-01,2025-01-01,CULP
19667,2024-10-01,2025-01-01,CURB
19645,2024-09-26,2025-01-01,CURB#
3890,2024-07-01,2025-01-01,CURE
3891,2024-07-01,2025-01-01,CURI
3892,2024-07-01,2025-01-01,CURIW
19474,2024-09-03,2025-01-01,CURR
3894,2024-07-01,2025-01-01,CURV
3895,2024-07-01,2025-01-01,CUT
3896,2024-07-01,2025-01-01,CUTR
3897,2024-07-01,2025-01-01,CUZ
3899,2024-07-01,2025-01-01,CVAC
3900,2024-07-01,2025-01-01,CVAR
3901,2024-07-01,2025-01-01,CVBF
3902,2024-07-01,2025-01-01,CVCO
3904,2024-07-01,2025-01-01,CVE
3905,2024-07-01,2025-01-01,CVE+
3906,2024-07-01,2025-01-01,CVEO
3910,2024-07-01,2025-01-01,CVGI
3911,2024-07-01,2025-01-01,CVGW
3912,2024-07-01,2025-01-01,CVI
3915,2024-07-01,2025-01-01,CVIE
3916,2024-07-01,2025-01-01,CVII
18761,2024-07-01,2025-01-01,CVIIU
18762,2024-07-01,2025-01-01,CVIIW
3919,2024-07-01,2025-01-01,CVKD
3921,2024-07-01,2025-01-01,CVLC
3922,2024-07-01,2025-01-01,CVLG
3923,2024-07-01,2025-01-01,CVLT
3924,2024-07-01,2025-01-01,CVLY
3925,2024-07-01,2025-01-01,CVM
3927,2024-07-01,2025-01-01,CVMC
3928,2024-07-01,2025-01-01,CVNA
3931,2024-07-01,2025-01-01,CVR
18110,2024-07-01,2025-01-01,CVRD
18319,2024-07-01,2025-01-01,CVRT
3934,2024-07-01,2025-01-01,CVRX
3935,2024-07-01,2025-01-01,CVS
3936,2024-07-01,2025-01-01,CVSB
3937,2024-07-01,2025-01-01,CVSE
3940,2024-07-01,2025-01-01,CVU
3941,2024-07-01,2025-01-01,CVV
3942,2024-07-01,2025-01-01,CVX
3943,2024-07-01,2025-01-01,CVY
3944,2024-07-01,2025-01-01,CW
3946,2024-07-01,2025-01-01,CWAN
3948,2024-07-01,2025-01-01,CWB
3949,2024-07-01,2025-01-01,CWBC
3952,2024-07-01,2025-01-01,CWCO
3953,2024-07-01,2025-01-01,CWD
3954,2024-07-01,2025-01-01,CWEB
3955,2024-07-01,2025-01-01,CWEN
3956,2024-07-01,2025-01-01,CWEN.A
3957,2024-07-01,2025-01-01,CWH
3958,2024-07-01,2025-01-01,CWI
3959,2024-07-01,2025-01-01,CWK
3960,2024-07-01,2025-01-01,CWS
3961,2024-07-01,2025-01-01,CWST
3962,2024-07-01,2025-01-01,CWT
3963,2024-07-01,2025-01-01,CX
3967,2024-07-01,2025-01-01,CXAI
3969,2024-07-01,2025-01-01,CXAIW
3971,2024-07-01,2025-01-01,CXDO
3972,2024-07-01,2025-01-01,CXE
3973,2024-07-01,2025-01-01,CXH
3974,2024-07-01,2025-01-01,CXM
19975,2024-12-13,2025-01-01,CXRN
3978,2024-07-01,2025-01-01,CXSE
3979,2024-07-01,2025-01-01,CXT
3981,2024-07-01,2025-01-01,CXW
3988,2024-07-01,2025-01-01,CYBN
3989,2024-07-01,2025-01-01,CYBR
3990,2024-07-01,2025-01-01,CYCC
3991,2024-07-01,2025-01-01,CYCCP
3992,2024-07-01,2025-01-01,CYCN
3994,2024-07-01,2025-01-01,CYD
3995,2024-07-01,2025-01-01,CYH
3997,2024-07-01,2025-01-01,CYN
4000,2024-07-01,2025-01-01,CYRX
4006,2024-07-01,2025-01-01,CYTH
4007,2024-07-01,2025-01-01,CYTHW
4008,2024-07-01,2025-01-01,CYTK
4009,2024-07-01,2025-01-01,CYTO
4017,2024-07-01,2025-01-01,CZA
18561,2024-07-01,2025-01-01,CZAR
4019,2024-07-01,2025-01-01,CZFS
4020,2024-07-01,2025-01-01,CZNC
4023,2024-07-01,2025-01-01,CZR
4024,2024-07-01,2025-01-01,CZWI
4026,2024-07-01,2025-01-01,D
4027,2024-07-01,2025-01-01,DAC
4028,2024-07-01,2025-01-01,DADA
4030,2024-07-01,2025-01-01,DAIO
4031,2024-07-01,2025-01-01,DAKT
4032,2024-07-01,2025-01-01,DAL
4033,2024-07-01,2025-01-01,DALI
4034,2024-07-01,2025-01-01,DALN
4038,2024-07-01,2025-01-01,DAN
4039,2024-07-01,2025-01-01,DAO
4043,2024-07-01,2025-01-01,DAPP
4044,2024-07-01,2025-01-01,DAPR
4045,2024-07-01,2025-01-01,DAR
4046,2024-07-01,2025-01-01,DARE
18134,2024-07-01,2025-01-01,DARP
4047,2024-07-01,2025-01-01,DASH
4048,2024-07-01,2025-01-01,DAT
4050,2024-07-01,2025-01-01,DATS
4051,2024-07-01,2025-01-01,DATSW
4053,2024-07-01,2025-01-01,DAUG
4054,2024-07-01,2025-01-01,DAVA
4055,2024-07-01,2025-01-01,DAVE
4056,2024-07-01,2025-01-01,DAVEW
4057,2024-07-01,2025-01-01,DAWN
4058,2024-07-01,2025-01-01,DAX
18748,2024-07-01,2025-01-01,DAY
4059,2024-07-01,2025-01-01,DB
4060,2024-07-01,2025-01-01,DBA
4062,2024-07-01,2025-01-01,DBAW
4063,2024-07-01,2025-01-01,DBB
4065,2024-07-01,2025-01-01,DBC
4067,2024-07-01,2025-01-01,DBD
4071,2024-07-01,2025-01-01,DBE
4072,2024-07-01,2025-01-01,DBEF
4073,2024-07-01,2025-01-01,DBEH
4074,2024-07-01,2025-01-01,DBEM
4076,2024-07-01,2025-01-01,DBEU
4077,2024-07-01,2025-01-01,DBEZ
4078,2024-07-01,2025-01-01,DBGI
4079,2024-07-01,2025-01-01,DBGIW
4081,2024-07-01,2025-01-01,DBI
4083,2024-07-01,2025-01-01,DBJP
4085,2024-07-01,2025-01-01,DBL
4087,2024-07-01,2025-01-01,DBMF
4089,2024-07-01,2025-01-01,DBND
4090,2024-07-01,2025-01-01,DBO
4092,2024-07-01,2025-01-01,DBP
4093,2024-07-01,2025-01-01,DBRG
4095,2024-07-01,2025-01-01,DBRG-H
4096,2024-07-01,2025-01-01,DBRG-I
4097,2024-07-01,2025-01-01,DBRG-J
4103,2024-07-01,2025-01-01,DBVT
4104,2024-07-01,2025-01-01,DBX
4105,2024-07-01,2025-01-01,DC
4106,2024-07-01,2025-01-01,DC+
19334,2024-07-23,2025-01-01,DCAP
4108,2024-07-01,2025-01-01,DCBO
4109,2024-07-01,2025-01-01,DCF
4112,2024-07-01,2025-01-01,DCGO
4115,2024-07-01,2025-01-01,DCI
18755,2024-07-01,2025-01-01,DCMT
4118,2024-07-01,2025-01-01,DCO
4119,2024-07-01,2025-01-01,DCOM
19273,2024-07-02,2025-01-01,DCOMG
4120,2024-07-01,2025-01-01,DCOMP
18180,2024-07-01,2025-01-01,DCOR
18751,2024-07-01,2025-01-01,DCRE
4139,2024-07-01,2025-01-01,DCTH
4142,2024-07-01,2025-01-01,DD
18479,2024-07-01,2025-01-01,DDC
4148,2024-07-01,2025-01-01,DDD
4150,2024-07-01,2025-01-01,DDEC
4154,2024-07-01,2025-01-01,DDI
4155,2024-07-01,2025-01-01,DDIV
4157,2024-07-01,2025-01-01,DDL
4158,2024-07-01,2025-01-01,DDLS
4159,2024-07-01,2025-01-01,DDM
4164,2024-07-01,2025-01-01,DDOG
4171,2024-07-01,2025-01-01,DDS
4172,2024-07-01,2025-01-01,DDT
4173,2024-07-01,2025-01-01,DDWM
4174,2024-07-01,2025-01-01,DE
4175,2024-07-01,2025-01-01,DEA
18585,2024-07-01,2025-01-01,DEC
4179,2024-07-01,2025-01-01,DECA
4180,2024-07-01,2025-01-01,DECAU
4181,2024-07-01,2025-01-01,DECAW
4182,2024-07-01,2025-01-01,DECK
20088,2024-12-23,2025-01-01,DECM
19518,2024-09-10,2025-01-01,DECO
19122,2024-07-01,2025-01-01,DECP
4183,2024-07-01,2025-01-01,DECT
19929,2024-12-02,2025-01-01,DECU
4184,2024-07-01,2025-01-01,DECW
4185,2024-07-01,2025-01-01,DECZ
4187,2024-07-01,2025-01-01,DEED
4188,2024-07-01,2025-01-01,DEEF
4189,2024-07-01,2025-01-01,DEEP
4192,2024-07-01,2025-01-01,DEFI
4197,2024-07-01,2025-01-01,DEHP
4198,2024-07-01,2025-01-01,DEI
4200,2024-07-01,2025-01-01,DELL
4203,2024-07-01,2025-01-01,DEM
4205,2024-07-01,2025-01-01,DEMZ
4207,2024-07-01,2025-01-01,DENN
4208,2024-07-01,2025-01-01,DEO
4210,2024-07-01,2025-01-01,DERM
4211,2024-07-01,2025-01-01,DES
18229,2024-07-01,2025-01-01,DESK
4213,2024-07-01,2025-01-01,DESP
4216,2024-07-01,2025-01-01,DEUS
19843,2024-11-07,2025-01-01,DEVS
4217,2024-07-01,2025-01-01,DEW
19869,2024-11-14,2025-01-01,DEXC
4222,2024-07-01,2025-01-01,DFAC
4223,2024-07-01,2025-01-01,DFAE
4224,2024-07-01,2025-01-01,DFAI
4225,2024-07-01,2025-01-01,DFAR
4226,2024-07-01,2025-01-01,DFAS
4227,2024-07-01,2025-01-01,DFAT
4228,2024-07-01,2025-01-01,DFAU
18249,2024-07-01,2025-01-01,DFAW
4229,2024-07-01,2025-01-01,DFAX
4234,2024-07-01,2025-01-01,DFCA
4235,2024-07-01,2025-01-01,DFCF
4236,2024-07-01,2025-01-01,DFE
4237,2024-07-01,2025-01-01,DFEB
4238,2024-07-01,2025-01-01,DFEM
4239,2024-07-01,2025-01-01,DFEN
4240,2024-07-01,2025-01-01,DFEV
18446,2024-07-01,2025-01-01,DFGP
4242,2024-07-01,2025-01-01,DFGR
18447,2024-07-01,2025-01-01,DFGX
4243,2024-07-01,2025-01-01,DFH
4247,2024-07-01,2025-01-01,DFHY
4248,2024-07-01,2025-01-01,DFIC
4249,2024-07-01,2025-01-01,DFIN
4250,2024-07-01,2025-01-01,DFIP
4251,2024-07-01,2025-01-01,DFIS
4252,2024-07-01,2025-01-01,DFIV
4253,2024-07-01,2025-01-01,DFJ
4254,2024-07-01,2025-01-01,DFLI
4255,2024-07-01,2025-01-01,DFLIW
4256,2024-07-01,2025-01-01,DFLV
4257,2024-07-01,2025-01-01,DFND
4258,2024-07-01,2025-01-01,DFNL
4259,2024-07-01,2025-01-01,DFNM
4264,2024-07-01,2025-01-01,DFNV
4265,2024-07-01,2025-01-01,DFP
4269,2024-07-01,2025-01-01,DFRA
4271,2024-07-01,2025-01-01,DFS
4272,2024-07-01,2025-01-01,DFSB
4273,2024-07-01,2025-01-01,DFSD
4274,2024-07-01,2025-01-01,DFSE
4275,2024-07-01,2025-01-01,DFSI
4276,2024-07-01,2025-01-01,DFSU
4277,2024-07-01,2025-01-01,DFSV
4278,2024-07-01,2025-01-01,DFUS
4279,2024-07-01,2025-01-01,DFUV
18753,2024-07-01,2025-01-01,DFVE
18417,2024-07-01,2025-01-01,DFVX
4282,2024-07-01,2025-01-01,DG
18448,2024-07-01,2025-01-01,DGCB
4285,2024-07-01,2025-01-01,DGHI
4286,2024-07-01,2025-01-01,DGICA
4287,2024-07-01,2025-01-01,DGICB
4288,2024-07-01,2025-01-01,DGII
4289,2024-07-01,2025-01-01,DGIN
4292,2024-07-01,2025-01-01,DGLY
4298,2024-07-01,2025-01-01,DGP
4299,2024-07-01,2025-01-01,DGRE
4300,2024-07-01,2025-01-01,DGRO
4301,2024-07-01,2025-01-01,DGRS
4302,2024-07-01,2025-01-01,DGRW
4303,2024-07-01,2025-01-01,DGS
4305,2024-07-01,2025-01-01,DGT
4306,2024-07-01,2025-01-01,DGX
4307,2024-07-01,2025-01-01,DGZ
4308,2024-07-01,2025-01-01,DH
18777,2024-07-01,2025-01-01,DHAI
18779,2024-07-01,2025-01-01,DHAIW
4315,2024-07-01,2025-01-01,DHC
4319,2024-07-01,2025-01-01,DHCNI
4320,2024-07-01,2025-01-01,DHCNL
4324,2024-10-21,2025-01-01,DHDG
4325,2024-07-01,2025-01-01,DHF
4329,2024-07-01,2025-01-01,DHI
4330,2024-07-01,2025-01-01,DHIL
4331,2024-07-01,2025-01-01,DHR
4335,2024-07-01,2025-01-01,DHS
4336,2024-07-01,2025-01-01,DHT
4338,2024-07-01,2025-01-01,DHX
4340,2024-07-01,2025-01-01,DHY
4341,2024-07-01,2025-01-01,DIA
4342,2024-07-01,2025-01-01,DIAL
4343,2024-07-01,2025-01-01,DIAX
4344,2024-07-01,2025-01-01,DIBS
4347,2024-07-01,2025-01-01,DIEM
4349,2024-07-01,2025-01-01,DIG
4350,2024-07-01,2025-01-01,DIHP
4354,2024-07-01,2025-01-01,DIM
4355,2024-07-01,2025-01-01,DIN
4356,2024-07-01,2025-01-01,DINO
4357,2024-07-01,2025-01-01,DINT
4358,2024-07-01,2025-01-01,DIOD
19344,2024-07-24,2025-01-01,DIPS
4360,2024-07-01,2025-01-01,DIS
18122,2024-07-01,2025-01-01,DISO
4370,2024-07-01,2025-01-01,DIST
4371,2024-07-01,2025-01-01,DISTR
4373,2024-07-01,2025-01-01,DISTW
4374,2024-07-01,2025-01-01,DISV
4375,2024-07-01,2025-01-01,DIT
4376,2024-07-01,2025-01-01,DIV
4378,2024-07-01,2025-01-01,DIVB
4380,2024-07-01,2025-01-01,DIVD
18539,2024-07-01,2025-01-01,DIVG
4381,2024-07-01,2025-01-01,DIVI
18079,2024-07-01,2025-01-01,DIVL
4382,2024-07-01,2025-01-01,DIVO
18861,2024-07-01,2025-01-01,DIVP
4383,2024-07-01,2025-01-01,DIVS
4384,2024-07-01,2025-01-01,DIVY
4385,2024-07-01,2025-01-01,DIVZ
4386,2024-07-01,2025-01-01,DJAN
4387,2024-07-01,2025-01-01,DJCB
4389,2024-07-01,2025-01-01,DJCO
4390,2024-07-01,2025-01-01,DJD
4391,2024-07-01,2025-01-01,DJIA
4392,2024-07-01,2025-01-01,DJP
18930,2024-07-01,2025-01-01,DJT
18927,2024-07-01,2025-01-01,DJTWW
4394,2024-07-01,2025-01-01,DJUL
4395,2024-07-01,2025-01-01,DJUN
4396,2024-07-01,2025-01-01,DK
4400,2024-07-01,2025-01-01,DKL
4401,2024-07-01,2025-01-01,DKNG
4405,2024-07-01,2025-01-01,DKS
4409,2024-07-01,2025-01-01,DLA
4410,2024-07-01,2025-01-01,DLB
4417,2024-07-01,2025-01-01,DLHC
4418,2024-07-01,2025-01-01,DLN
4419,2024-07-01,2025-01-01,DLNG
4420,2024-07-01,2025-01-01,DLNG-A
4421,2024-07-01,2025-01-01,DLNG-B
4422,2024-07-01,2025-01-01,DLO
4424,2024-07-01,2025-01-01,DLPN
4426,2024-07-01,2025-01-01,DLR
4432,2024-07-01,2025-01-01,DLR-J
4433,2024-07-01,2025-01-01,DLR-K
4434,2024-07-01,2025-01-01,DLR-L
4435,2024-07-01,2025-01-01,DLS
4436,2024-07-01,2025-01-01,DLTH
4437,2024-07-01,2025-01-01,DLTR
4438,2024-07-01,2025-01-01,DLX
4439,2024-07-01,2025-01-01,DLY
4440,2024-07-01,2025-01-01,DM
4442,2024-07-01,2025-01-01,DMA
4443,2024-07-01,2025-01-01,DMAC
4447,2024-07-01,2025-01-01,DMAR
4448,2024-07-01,2025-01-01,DMAT
4449,2024-07-01,2025-01-01,DMAY
4450,2024-07-01,2025-01-01,DMB
4451,2024-07-01,2025-01-01,DMBS
4452,2024-07-01,2025-01-01,DMCY
4453,2024-07-01,2025-01-01,DMDV
4454,2024-07-01,2025-01-01,DMF
4455,2024-07-01,2025-01-01,DMLP
19879,2024-11-18,2025-01-01,DMN
4456,2024-07-01,2025-01-01,DMO
4458,2024-07-01,2025-01-01,DMRC
19947,2024-12-03,2025-01-01,DMX
4468,2024-07-01,2025-01-01,DMXF
4484,2024-07-01,2025-01-01,DMYY
4486,2024-07-01,2025-01-01,DMYY+
4485,2024-07-01,2025-01-01,DMYY=
4487,2024-07-01,2025-01-01,DNA
4488,2024-07-01,2025-01-01,DNA+
4494,2024-07-01,2025-01-01,DNB
4500,2024-07-01,2025-01-01,DNL
4501,2024-07-01,2025-01-01,DNLI
4502,2024-07-01,2025-01-01,DNMR
4504,2024-07-01,2025-01-01,DNN
4506,2024-07-01,2025-01-01,DNOV
4507,2024-07-01,2025-01-01,DNOW
4508,2024-07-01,2025-01-01,DNP
18165,2024-07-01,2025-01-01,DNTH
4510,2024-07-01,2025-01-01,DNUT
4514,2024-07-01,2025-01-01,DO
4515,2024-07-01,2025-01-01,DOC
4516,2024-07-01,2025-01-01,DOCN
4517,2024-07-01,2025-01-01,DOCS
4518,2024-07-01,2025-01-01,DOCT
4519,2024-07-01,2025-01-01,DOCU
4521,2024-07-01,2025-01-01,DOG
4522,2024-07-01,2025-01-01,DOGG
4524,2024-07-01,2025-01-01,DOGZ
4525,2024-07-01,2025-01-01,DOL
4526,2024-07-01,2025-01-01,DOLE
4527,2024-07-01,2025-01-01,DOMA
4529,2024-07-01,2025-01-01,DOMH
4530,2024-07-01,2025-01-01,DOMO
4531,2024-07-01,2025-01-01,DON
4533,2024-07-01,2025-01-01,DOOO
4535,2024-07-01,2025-01-01,DORM
4540,2024-07-01,2025-01-01,DOUG
4542,2024-07-01,2025-01-01,DOV
4545,2024-07-01,2025-01-01,DOW
4547,2024-07-01,2025-01-01,DOX
4548,2024-07-01,2025-01-01,DOYU
4550,2024-07-01,2025-01-01,DPCS
4551,2024-07-01,2025-01-01,DPCSU
4552,2024-07-01,2025-01-01,DPCSW
4553,2024-07-01,2025-01-01,DPG
4559,2024-07-01,2025-01-01,DPRO
4561,2024-07-01,2025-01-01,DPSI
4562,2024-07-01,2025-01-01,DPST
4564,2024-07-01,2025-01-01,DPZ
4565,2024-07-01,2025-01-01,DQ
19673,2024-10-03,2025-01-01,DRAG
19288,2024-07-10,2025-01-01,DRAI
4572,2024-07-01,2025-01-01,DRCT
4574,2024-07-01,2025-01-01,DRD
20003,2024-12-11,2025-01-01,DRDBU
4576,2024-07-01,2025-01-01,DRH
4577,2024-07-01,2025-01-01,DRH-A
4578,2024-07-01,2025-01-01,DRI
4579,2024-07-01,2025-01-01,DRIO
4581,2024-07-01,2025-01-01,DRIP
4582,2024-07-01,2025-01-01,DRIV
4583,2024-07-01,2025-01-01,DRLL
4584,2024-07-01,2025-01-01,DRMA
4585,2024-07-01,2025-01-01,DRMAW
4587,2024-07-01,2025-01-01,DRN
4589,2024-07-01,2025-01-01,DRQ
4591,2024-07-01,2025-01-01,DRRX
4592,2024-07-01,2025-01-01,DRS
4593,2024-07-01,2025-01-01,DRSK
4594,2024-07-01,2025-01-01,DRTS
4595,2024-07-01,2025-01-01,DRTSW
4598,2024-07-01,2025-01-01,DRUG
18077,2024-07-01,2025-01-01,DRUP
4599,2024-07-01,2025-01-01,DRV
4600,2024-07-01,2025-01-01,DRVN
4612,2024-07-01,2025-01-01,DSCF
4615,2024-07-01,2025-01-01,DSEP
4617,2024-07-01,2025-01-01,DSGN
4618,2024-07-01,2025-01-01,DSGR
4619,2024-07-01,2025-01-01,DSGX
4620,2024-07-01,2025-01-01,DSI
4624,2024-07-01,2025-01-01,DSL
4626,2024-07-01,2025-01-01,DSM
4627,2024-07-01,2025-01-01,DSMC
4629,2024-07-01,2025-01-01,DSP
4632,2024-07-01,2025-01-01,DSS
4635,2024-07-01,2025-01-01,DSTL
4636,2024-07-01,2025-01-01,DSTX
4637,2024-07-01,2025-01-01,DSU
4640,2024-07-01,2025-01-01,DSWL
4641,2024-07-01,2025-01-01,DSX
18569,2024-07-01,2025-01-01,DSX+
4642,2024-07-01,2025-01-01,DSX-B
19174,2024-07-01,2025-01-01,DSY
19175,2024-07-01,2025-01-01,DSYWW
4645,2024-07-01,2025-01-01,DT
19526,2024-09-10,2025-01-01,DTAN
4646,2024-07-01,2025-01-01,DTB
4647,2024-07-01,2025-01-01,DTC
18194,2024-07-01,2025-01-01,DTCK
18953,2024-07-01,2025-01-01,DTCR
4648,2024-07-01,2025-01-01,DTD
4649,2024-07-01,2025-01-01,DTE
4652,2024-07-01,2025-01-01,DTEC
4653,2024-07-01,2025-01-01,DTF
4654,2024-07-01,2025-01-01,DTG
4655,2024-07-01,2025-01-01,DTH
4656,2024-07-01,2025-01-01,DTI
4657,2024-07-01,2025-01-01,DTIL
4660,2024-07-01,2025-01-01,DTM
4670,2024-07-01,2025-01-01,DTRE
19555,2024-09-16,2025-01-01,DTSQ
19556,2024-09-16,2025-01-01,DTSQR
19358,2024-07-25,2025-01-01,DTSQU
4675,2024-07-01,2025-01-01,DTSS
4676,2024-07-01,2025-01-01,DTST
4677,2024-07-01,2025-01-01,DTSTW
4681,2024-07-01,2025-01-01,DTW
4686,2024-07-01,2025-01-01,DUBS
4689,2024-07-01,2025-01-01,DUET
4690,2024-07-01,2025-01-01,DUETU
4691,2024-07-01,2025-01-01,DUETW
4692,2024-07-01,2025-01-01,DUG
4693,2024-07-01,2025-01-01,DUHP
4694,2024-07-01,2025-01-01,DUK
4695,2024-07-01,2025-01-01,DUK-A
4696,2024-07-01,2025-01-01,DUKB
4697,2024-07-11,2025-01-01,DUKH
19297,2024-07-11,2025-01-01,DUKQ
19300,2024-07-11,2025-01-01,DUKX
19298,2024-07-11,2025-01-01,DUKZ
4698,2024-07-01,2025-01-01,DULL
4702,2024-07-01,2025-01-01,DUO
4703,2024-07-01,2025-01-01,DUOL
4704,2024-07-01,2025-01-01,DUOT
4705,2024-07-01,2025-01-01,DURA
4706,2024-07-01,2025-01-01,DUSA
18250,2024-07-01,2025-01-01,DUSB
4707,2024-07-01,2025-01-01,DUSL
4708,2024-07-01,2025-01-01,DUST
4709,2024-07-01,2025-01-01,DV
4710,2024-07-01,2025-01-01,DVA
4711,2024-07-01,2025-01-01,DVAL
4712,2024-07-01,2025-01-01,DVAX
18415,2024-07-01,2025-01-01,DVDN
4717,2024-07-01,2025-01-01,DVLU
4719,2024-07-01,2025-01-01,DVN
4720,2024-07-01,2025-01-01,DVND
4721,2024-07-01,2025-01-01,DVOL
20039,2024-12-17,2025-01-01,DVQQ
20040,2024-12-17,2025-01-01,DVSP
4724,2024-07-01,2025-01-01,DVY
4725,2024-07-01,2025-01-01,DVYA
4726,2024-07-01,2025-01-01,DVYE
4732,2024-07-01,2025-01-01,DWAS
4733,2024-07-01,2025-01-01,DWAT
4734,2024-07-01,2025-01-01,DWAW
4736,2024-07-01,2025-01-01,DWCR
4744,2024-07-01,2025-01-01,DWLD
4746,2024-07-01,2025-01-01,DWM
4748,2024-07-01,2025-01-01,DWMF
4750,2024-07-01,2025-01-01,DWSH
4751,2024-07-01,2025-01-01,DWSN
19728,2024-10-09,2025-01-01,DWTX
4754,2024-07-01,2025-01-01,DWUS
4755,2024-07-01,2025-01-01,DWX
4756,2024-07-01,2025-01-01,DX
4763,2024-07-01,2025-01-01,DX-C
4762,2024-07-01,2025-01-01,DXC
4765,2024-07-01,2025-01-01,DXCM
4766,2024-07-01,2025-01-01,DXD
4767,2024-07-01,2025-01-01,DXF
19546,2024-09-12,2025-01-01,DXIV
4769,2024-07-01,2025-01-01,DXJ
4771,2024-07-01,2025-01-01,DXJS
4772,2024-07-01,2025-01-01,DXLG
4773,2024-07-01,2025-01-01,DXPE
4774,2024-07-01,2025-01-01,DXR
19547,2024-09-12,2025-01-01,DXUV
4775,2024-07-01,2025-01-01,DXYN
18934,2024-07-01,2025-01-01,DXYZ
4776,2024-07-01,2025-01-01,DY
4777,2024-07-01,2025-01-01,DYAI
19005,2024-07-01,2025-01-01,DYCQ
19006,2024-07-01,2025-01-01,DYCQR
18813,2024-07-01,2025-01-01,DYCQU
18658,2024-07-01,2025-01-01,DYFI
4782,2024-07-01,2025-01-01,DYLD
4783,2024-07-01,2025-01-01,DYLG
4785,2024-07-01,2025-01-01,DYN
4787,2024-07-01,2025-01-01,DYNF
18461,2024-07-01,2025-01-01,DYNI
4789,2024-07-01,2025-01-01,DYNT
19980,2024-12-09,2025-01-01,DYNX
19830,2024-11-01,2025-01-01,DYNXU
19981,2024-12-09,2025-01-01,DYNXW
4791,2024-07-01,2025-01-01,DYTA
4794,2024-07-01,2025-01-01,DZSI
4795,2024-07-01,2025-01-01,DZZ
4796,2024-07-01,2025-01-01,E
4797,2024-07-01,2025-01-01,EA
4805,2024-07-01,2025-01-01,EAD
4807,2024-07-01,2025-01-01,EAF
18917,2024-07-01,2025-01-01,EAFG
4809,2024-07-01,2025-01-01,EAGG
4810,2024-07-01,2025-01-01,EAGL
4813,2024-07-01,2025-01-01,EAI
18298,2024-07-01,2025-01-01,EALT
4814,2024-07-01,2025-01-01,EAOA
4815,2024-07-01,2025-01-01,EAOK
4816,2024-07-01,2025-01-01,EAOM
4817,2024-07-01,2025-01-01,EAOR
4818,2024-07-01,2025-01-01,EAPR
4820,2024-07-01,2025-01-01,EARN
4822,2024-07-01,2025-01-01,EASG
4824,2024-07-01,2025-01-01,EAST
4826,2024-07-01,2025-01-01,EAT
4827,2024-07-01,2025-01-01,EATV
4828,2024-07-01,2025-01-01,EATZ
4829,2024-07-01,2025-01-01,EB
4833,2024-07-01,2025-01-01,EBAY
4835,2024-07-01,2025-01-01,EBC
4837,2024-07-01,2025-01-01,EBF
19291,2024-07-10,2025-01-01,EBIT
4840,2024-07-01,2025-01-01,EBIZ
4841,2024-07-01,2025-01-01,EBLU
4842,2024-07-01,2025-01-01,EBMT
4843,2024-07-01,2025-01-01,EBND
4844,2024-07-01,2025-01-01,EBON
4845,2024-07-01,2025-01-01,EBR
4846,2024-07-01,2025-01-01,EBR.B
4847,2024-07-01,2025-01-01,EBS
4849,2024-07-01,2025-01-01,EBTC
19259,2024-07-01,2025-01-01,EBUF
4850,2024-07-01,2025-01-01,EC
4852,2024-07-01,2025-01-01,ECAT
4853,2024-07-01,2025-01-01,ECBK
4854,2024-07-01,2025-01-01,ECC
4859,2024-07-01,2025-01-01,ECC-D
4858,2024-07-01,2025-01-01,ECCC
18735,2024-07-01,2025-01-01,ECCF
20066,2024-12-19,2025-01-01,ECCU
4860,2024-07-01,2025-01-01,ECCV
4861,2024-07-01,2025-01-01,ECCW
4862,2024-07-01,2025-01-01,ECCX
18556,2024-07-01,2025-01-01,ECDA
18557,2024-07-01,2025-01-01,ECDAW
4865,2024-07-01,2025-01-01,ECF
4866,2024-07-01,2025-01-01,ECF-A
19821,2024-11-01,2025-01-01,ECG
19801,2024-10-28,2025-01-01,ECG#
4867,2024-07-01,2025-01-01,ECH
4869,2024-07-01,2025-01-01,ECL
4871,2024-07-01,2025-01-01,ECLN
4872,2024-07-01,2025-01-01,ECML
4873,2024-07-01,2025-01-01,ECNS
18551,2024-07-01,2025-01-01,ECO
4877,2024-07-01,2025-01-01,ECON
4878,2024-07-01,2025-01-01,ECOR
4879,2024-07-01,2025-01-01,ECOW
4881,2024-07-01,2025-01-01,ECPG
4884,2024-07-01,2025-01-01,ECVT
4885,2024-07-01,2025-01-01,ECX
4886,2024-07-01,2025-01-01,ECXWW
4888,2024-07-01,2025-01-01,ED
4889,2024-07-01,2025-01-01,EDAP
4891,2024-07-01,2025-01-01,EDBL
4892,2024-07-01,2025-01-01,EDBLW
4893,2024-07-01,2025-01-01,EDC
4894,2024-07-01,2025-01-01,EDD
4895,2024-07-01,2025-01-01,EDEN
4896,2024-07-01,2025-01-01,EDF
19680,2024-10-03,2025-01-01,EDGF
19681,2024-10-03,2025-01-01,EDGH
19682,2024-10-03,2025-01-01,EDGI
19683,2024-10-03,2025-01-01,EDGU
4900,2024-07-01,2025-01-01,EDIT
