symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,bars_held,risk_per_share,reward_per_share,risk_reward_ratio,total_risk,pole_gain_pct,retracement_pct,pullback_candles,avg_pole_volume,avg_flag_volume,pole_height,flag_low,flag_high,entry_bar_open,entry_bar_high,entry_bar_low,entry_bar_close,entry_bar_volume,day_open,day_high,day_low,day_close,day_volume,intraday_move_pct,avg_volume_daily,relative_volume,sector,float_shares,entry_minutes_from_open,patterns_detected_that_day,qf_vwap_dist_pct,qf_gap_pct,qf_gap_fading,qf_spy_return_pct,qf_pole_bars,qf_pole_gain_pct,qf_fill_vwap_dist_pct,conviction_mult,macd_zone_mult,conv_pole_gain,conv_flag_tightness,conv_vol_ratio,conv_spy_regime,conv_retracement,conv_raw_score,spy_3d_range,conv_vwap_dist,conv_gap_fading,intraday_change_at_entry,bk_ratio_at_fill,spy_3d_at_fill
AVTX,2025-09-29,10:45:00,14.03,13.74,14.56,571,10:49:00,13.70,stop,-191.88,-2.39,7,0.2948,0.5250,2.50,168.35,5.66,33.33,2,16194,4546,0.7500,13.75,13.95,13.96,14.07,13.85,13.95,98798,13.30,14.07,12.50,13.02,3057673,12.56,275439,11.10,,20161855,75,2,5.56,23.15,False,-0.03,2,5.66,5.60,1.60,1.00,0.30,0.30,0.30,-0.50,0.00,1.600,0.732,0.20,0.00,29.21,21.735,0.732
FEAM,2025-10-08,10:01:00,5.24,5.02,5.60,1547,12:34:00,5.01,stop,-357.90,-4.41,91,0.2163,0.3630,2.50,334.58,6.81,20.06,3,7026,3539,0.3250,5.03,5.17,5.21,5.30,5.15,5.27,33644,4.50,5.50,4.50,5.22,464394,22.22,118836,3.91,,22383763,31,1,5.45,-2.17,False,-0.03,2,6.81,4.64,1.50,2.00,0.30,0.00,0.30,-0.50,0.20,1.500,0.643,0.20,0.00,15.56,9.506,0.643
INDP,2025-10-09,10:36:00,4.80,4.67,5.05,2250,10:45:00,4.66,stop,-332.80,-3.08,11,0.1339,0.2500,2.50,301.27,6.71,29.98,2,10501,5540,0.2999,4.68,4.77,4.78,4.86,4.78,4.86,13114,4.07,5.25,4.07,4.31,651785,28.99,1480579,0.44,,1179126,66,1,6.35,-7.08,False,-0.01,2,6.71,6.42,1.50,2.00,0.30,0.00,0.30,-0.50,0.20,1.500,0.606,0.20,0.00,17.94,2.367,0.606
AQMS,2025-10-13,09:39:00,6.83,6.61,7.32,1248,09:45:00,7.13,trail_stop,369.59,4.33,8,0.2283,0.4857,2.50,284.92,6.61,36.74,5,5234,3892,0.4200,6.62,6.80,6.77,6.89,6.77,6.89,8323,6.35,13.22,6.35,9.91,26114183,108.19,2592400,10.07,,3024925,9,1,2.20,12.19,False,0.01,2,6.61,2.17,1.80,1.80,0.30,0.00,0.00,0.30,0.00,1.800,1.502,0.20,0.00,20.14,2.138,1.502
LOCL,2025-10-15,10:42:00,3.99,3.92,4.12,1457,10:57:00,3.91,stop,-120.21,-2.07,9,0.0707,0.1273,2.50,103.08,3.94,20.67,3,2231,702,0.1500,3.93,3.97,3.96,3.97,3.95,3.96,1401,3.20,4.00,3.20,3.49,111520,24.84,58319,1.91,,640901,72,1,8.79,3.23,False,-0.07,2,3.94,9.16,2.30,1.00,0.00,0.30,0.30,0.30,0.20,2.300,1.995,0.20,0.00,28.39,1.997,1.995
ELAB,2025-10-16,09:58:00,7.35,7.09,7.87,1212,10:00:00,7.07,stop,-336.72,-3.78,4,0.2565,0.5250,2.50,310.94,5.06,18.84,2,2400,2292,0.3450,7.10,7.30,7.31,7.35,7.28,7.28,2834,6.30,8.80,6.24,7.78,420974,41.02,1388059,0.30,,1158382,28,1,9.20,-15.32,False,0.04,2,5.06,9.25,1.70,2.00,0.30,-0.30,0.00,0.30,0.20,1.700,1.489,0.20,0.00,18.27,1.236,1.489
AMCI,2025-10-21,10:10:00,13.81,13.29,14.94,346,10:13:00,13.25,stop,-194.65,-4.07,5,0.5227,1.1350,2.50,180.85,12.89,28.91,2,13364,2521,1.5699,13.30,13.74,13.58,13.90,13.38,13.61,16216,13.00,15.97,11.66,13.50,3535956,36.93,47594,74.29,,4715200,40,1,-0.35,55.89,False,-0.03,3,12.89,0.19,2.10,1.00,0.00,0.30,0.30,0.30,0.20,2.100,1.221,0.00,0.00,86.42,6.432,1.221
FUSE,2025-10-23,10:36:00,3.37,3.22,3.70,1508,10:40:00,3.21,stop,-241.88,-4.76,12,0.1507,0.3350,2.50,227.33,20.14,49.12,4,3752,1116,0.5700,3.12,3.35,3.30,3.50,3.30,3.40,4598,2.90,4.25,2.80,4.00,1080978,51.79,816150,1.32,,14965424,66,1,6.57,,False,0.02,2,20.14,6.71,1.50,1.80,0.00,0.00,0.30,0.00,0.00,1.500,0.834,0.20,0.00,28.21,4.122,0.834
DTCK,2025-11-05,09:45:00,4.49,4.39,4.69,2437,10:01:00,5.33,exhaust+trail_stop,1667.16,15.23,9,0.1023,0.2000,2.50,249.43,5.84,39.65,3,10374,9201,0.2484,4.40,4.47,4.46,4.47,4.45,4.45,9380,4.94,6.69,4.12,6.34,12046859,62.38,2274726,5.30,Consumer Defensive,484022,75,1,1.74,-3.14,False,0.03,3,5.84,2.22,2.60,1.00,0.30,0.30,0.00,0.00,0.00,2.600,0.840,0.00,0.00,22.09,1.019,0.840
FWRD,2025-11-06,10:29:00,22.49,21.98,23.49,317,10:35:00,21.91,stop,-183.18,-2.57,10,0.5119,1.0000,2.50,162.27,4.00,28.07,4,12205,4673,0.8550,21.99,22.38,22.20,22.40,22.09,22.37,8322,21.94,22.88,20.73,20.90,1427745,10.36,960761,1.49,,25155827,119,1,3.09,24.02,False,0.00,2,4.00,3.48,1.70,1.00,0.00,0.00,0.30,0.00,0.20,1.700,0.884,0.20,0.00,28.26,1.781,0.884
EVCM,2025-11-07,09:37:00,8.96,8.66,9.43,1215,11:12:00,9.12,trail_stop,190.58,1.75,65,0.3046,0.4625,2.50,370.09,15.93,17.21,3,13200,3251,1.2200,8.67,8.85,8.92,9.03,8.92,9.03,390,7.82,9.48,7.66,9.35,821645,23.76,168489,4.88,,10804610,67,1,4.26,-26.66,False,-0.20,2,15.93,5.63,3.00,1.00,0.00,0.30,0.30,0.00,0.20,3.000,1.028,0.20,0.00,24.18,0.120,1.028
MPL,2025-11-07,10:00:00,8.33,8.00,8.88,612,11:04:00,7.98,stop,-217.54,-4.27,55,0.3314,0.5500,2.50,202.85,6.09,38.30,5,5408,2402,0.4700,8.01,8.22,8.29,8.29,8.23,8.23,2163,6.91,9.68,6.91,9.38,820268,40.09,350272,2.34,,431060,90,3,6.19,-7.12,False,-0.20,3,6.09,7.51,1.80,1.00,0.30,0.00,0.30,0.00,0.00,1.800,1.028,0.20,0.00,20.12,0.900,1.028
NHTC,2025-11-07,10:00:00,3.06,2.92,3.36,1552,11:49:00,3.16,trail_stop,168.04,3.54,69,0.1368,0.3040,2.50,212.33,6.62,0.00,5,1610,949,0.1801,2.90,3.04,3.03,3.08,3.03,3.08,6132,2.61,3.31,2.61,3.28,149158,26.82,55165,2.70,,3955074,90,3,6.08,3.57,False,-0.20,2,6.62,4.00,1.40,1.80,0.30,-0.30,0.00,0.00,0.20,1.400,1.028,0.20,0.00,20.64,6.464,1.028
OPEX,2025-11-07,09:59:00,19.11,18.78,19.68,1347,10:00:00,18.72,stop,-513.73,-2.00,3,0.3251,0.5750,2.50,437.84,4.58,18.07,2,5500,1344,0.8300,18.79,19.01,19.00,19.08,18.87,19.00,2548,14.60,21.80,13.13,21.71,1103988,66.03,283043,3.90,,352110,89,1,14.64,-33.27,False,-0.20,2,4.58,15.08,2.30,1.80,0.30,0.30,0.30,0.00,0.20,2.300,1.028,0.20,0.00,45.93,1.896,1.028
COHN,2025-11-10,10:19:00,11.23,10.98,11.59,425,13:17:00,11.87,trail_stop,272.25,5.71,33,0.2469,0.3602,2.50,104.91,3.17,11.79,3,2362,614,0.3393,10.99,11.12,11.17,11.17,11.17,11.17,100,10.00,12.33,9.79,11.75,119172,25.94,17035,7.00,,1378322,109,2,6.70,1.99,False,0.07,2,3.17,7.47,2.00,1.00,0.00,0.00,0.30,0.30,0.20,2.000,1.260,0.20,0.00,16.36,0.163,1.260
BODI,2025-11-11,10:04:00,5.70,5.59,5.90,1730,10:10:00,5.57,stop,-216.46,-2.20,8,0.1083,0.2000,2.50,187.45,6.57,22.86,2,16718,11802,0.3500,5.60,5.67,5.65,5.71,5.60,5.65,6011,6.03,6.35,5.12,5.92,9947501,24.02,38474,258.55,,3311464,94,1,-1.13,19.52,True,0.08,2,6.57,-0.63,1.80,1.80,0.30,0.30,0.00,0.30,0.20,1.800,1.283,0.00,-0.30,21.91,0.509,1.283
SPRU,2025-11-12,09:40:00,3.53,3.43,3.74,2657,09:49:00,3.70,trail_stop,449.50,4.80,11,0.1021,0.2115,2.50,271.41,6.43,30.56,2,4548,3329,0.2114,3.44,3.51,3.50,3.53,3.50,3.51,4730,3.18,4.98,3.15,4.72,8039256,58.10,192213,41.82,,13907825,70,1,3.44,4.92,False,-0.06,2,6.43,3.63,1.50,2.00,0.30,0.00,0.00,0.00,0.00,1.500,1.089,0.20,0.00,15.08,1.421,1.089
SLND,2025-11-13,10:45:00,4.38,4.29,4.53,2042,10:51:00,4.28,stop,-213.74,-2.39,4,0.0918,0.1500,2.50,187.46,6.54,37.04,3,6563,518,0.2700,4.30,4.35,4.36,4.36,4.36,4.36,448,5.01,5.34,4.00,4.13,121637,33.50,45421,2.68,,14280711,135,2,0.39,4.38,False,-0.08,2,6.54,1.12,1.40,1.80,0.30,0.30,0.30,-0.50,0.00,1.400,0.787,0.00,0.00,33.50,0.865,0.787
AREN,2025-11-14,09:46:00,3.86,3.65,4.24,2396,12:49:00,4.50,exhaust+trail_stop,1545.18,16.69,116,0.2162,0.3800,2.50,518.08,13.65,-10.47,4,16294,3788,0.4300,3.62,3.80,3.85,3.94,3.85,3.86,800,3.45,4.62,3.15,4.32,629111,46.67,228795,2.75,,12245818,76,2,12.24,-11.25,False,-0.07,3,13.65,14.03,2.70,1.80,0.00,0.00,0.30,0.00,0.20,2.700,0.948,0.20,0.00,22.06,0.211,0.948
CRDU,2025-11-14,09:42:00,15.96,15.47,16.77,782,10:15:00,16.99,trail_stop,806.92,6.47,31,0.4848,0.8135,2.50,379.11,14.17,12.71,2,4673,4503,1.9527,15.48,15.80,15.88,15.90,15.69,15.80,2230,14.41,18.02,13.77,16.63,455096,30.86,303731,1.50,,4404850,72,1,5.98,-10.77,False,-0.07,3,14.17,6.73,1.70,2.00,0.00,0.30,0.00,0.00,0.20,1.700,0.948,0.20,0.00,15.18,0.495,0.948
IREX,2025-11-14,09:46:00,19.40,18.53,21.33,290,10:09:00,18.47,stop,-267.98,-4.76,27,0.8685,1.9300,2.50,251.86,16.44,35.77,5,18229,8891,2.7116,18.24,19.30,19.12,19.57,19.06,19.49,7911,17.08,20.82,16.42,17.77,1181291,26.80,568954,2.08,,2339055,76,5,6.17,-12.72,False,-0.07,3,16.44,6.44,1.50,2.00,0.00,0.00,0.30,0.00,0.00,1.500,0.948,0.20,0.00,17.54,0.890,0.948
NBIG,2025-11-14,09:52:00,7.98,7.76,8.43,1165,10:05:00,7.74,stop,-283.07,-3.04,16,0.2197,0.4500,2.50,255.95,4.38,-6.15,3,5176,1623,0.3250,7.77,7.94,7.83,7.98,7.83,7.98,5122,6.95,8.12,6.88,7.10,599961,18.02,177299,3.38,,11025850,82,2,5.12,-13.81,False,-0.07,3,4.38,5.25,1.40,2.00,0.00,-0.30,0.30,0.00,0.20,1.400,0.948,0.20,0.00,15.41,3.157,0.948
QPUX,2025-11-14,09:53:00,21.00,20.27,22.57,472,10:03:00,20.21,stop,-374.15,-3.77,13,0.7319,1.5685,2.50,345.45,9.48,34.79,2,6890,5012,1.8110,20.28,20.90,20.68,21.00,20.68,20.90,4485,16.09,21.12,16.09,19.68,355755,31.25,286348,1.24,,2366195,83,1,10.27,-12.89,False,-0.07,3,9.48,10.18,2.20,1.80,0.00,0.00,0.00,0.00,0.00,2.200,0.948,0.20,0.00,29.96,0.895,0.948
QTTB,2025-12-01,09:49:00,6.03,5.76,6.63,787,09:50:00,5.74,stop,-226.09,-4.76,3,0.2700,0.6000,2.50,212.49,30.00,24.70,3,2372979,1882362,1.3360,5.46,6.00,5.75,6.00,5.50,5.96,1310023,4.25,6.37,3.75,3.82,168133505,69.86,69561,2417.07,,8656250,79,3,23.01,108.68,False,0.07,3,30.00,23.04,1.40,1.80,0.00,0.00,0.00,0.00,0.20,1.400,0.989,0.20,0.00,168.33,0.696,0.989
PHGE,2025-12-08,08:58:00,3.20,3.09,3.34,4582,09:01:00,3.08,stop,-527.71,-3.60,4,0.1059,0.1472,2.50,485.23,8.19,29.17,2,1007,268,0.2400,3.10,3.15,3.18,3.18,3.18,3.18,600,3.10,3.97,2.92,3.26,804495,35.90,681064,1.18,Healthcare,1251392,28,1,6.77,-44.68,False,-0.03,2,8.19,8.29,1.80,2.00,0.30,0.30,0.30,-0.50,0.20,1.800,0.639,0.20,0.00,18.91,2.235,0.639
ARBB,2025-12-15,10:31:00,6.28,5.99,6.75,1286,10:37:00,6.62,trail_stop,435.41,5.39,8,0.2902,0.4720,2.50,373.26,7.02,24.73,3,3662,2121,0.3999,6.00,6.18,6.25,6.50,6.24,6.24,7585,8.29,10.67,5.14,6.95,2472674,107.59,48197,51.30,,746827,121,2,-26.20,13.26,False,-0.08,3,7.02,-24.86,1.80,1.80,0.30,0.00,0.30,0.00,0.20,1.800,1.197,0.00,0.00,107.59,3.576,1.197
BENF,2025-12-19,10:02:00,6.16,6.01,6.46,1685,10:05:00,5.99,stop,-284.23,-2.74,3,0.1506,0.3000,2.50,253.85,4.61,40.72,2,1930,1514,0.2699,6.02,6.13,6.08,6.13,6.02,6.03,2667,5.06,7.38,5.06,6.85,1017378,45.81,981439,1.04,,2442785,92,1,9.38,-1.36,False,0.09,2,4.61,9.47,1.50,1.80,0.30,0.00,0.00,0.00,0.00,1.500,1.049,0.20,0.00,21.15,1.761,1.049
DJTU,2025-12-19,10:40:00,6.22,6.03,6.62,1592,11:07:00,6.47,trail_stop,395.82,4.00,31,0.1909,0.4000,2.50,303.99,6.14,2.86,3,53082,35189,0.3500,6.04,6.19,6.17,6.22,6.11,6.15,49005,5.50,6.68,5.16,5.99,8450889,29.45,1128396,7.49,,2485520,130,1,11.26,6.59,False,0.09,3,6.14,11.27,1.70,2.00,0.30,0.00,0.00,0.00,0.20,1.700,1.049,0.20,0.00,19.96,1.393,1.049
AIRI,2025-12-24,10:21:00,3.28,3.21,3.40,2100,10:59:00,3.20,stop,-159.45,-2.32,39,0.0663,0.1250,2.50,139.23,5.02,43.23,2,14168,7868,0.1573,3.22,3.26,3.25,3.26,3.24,3.26,8369,3.81,3.95,3.10,3.35,2883550,27.42,112293,25.68,,3254064,111,1,-8.66,13.47,False,0.01,3,5.02,-8.14,1.40,1.00,0.30,0.30,0.30,-0.50,0.00,1.400,0.672,0.00,0.00,30.65,1.064,0.672
VELO,2026-01-06,09:49:00,17.10,16.64,17.85,897,10:55:00,18.62,exhaust+trail_stop,1402.17,9.14,70,0.4551,0.7500,2.50,408.18,7.64,20.85,4,12104,6088,1.1990,16.65,16.94,17.01,17.15,16.80,16.97,3782,15.70,19.80,15.00,18.96,1910317,32.00,1889690,1.01,,10291938,79,1,4.90,2.81,False,0.06,2,7.64,5.78,1.80,2.00,0.30,0.30,0.30,-0.50,0.20,1.800,0.770,0.20,0.00,16.20,0.621,0.770
EMAT,2026-01-07,10:16:00,21.40,20.44,23.52,166,10:17:00,20.38,stop,-169.21,-4.76,5,0.9580,2.1289,2.50,159.03,8.99,0.00,4,3328,2423,1.6500,20.00,21.29,20.75,21.40,20.25,21.00,4667,16.10,24.09,16.10,19.00,800522,49.60,736330,1.09,,187460,106,3,12.13,-24.85,False,-0.04,3,8.99,12.30,1.90,1.00,0.30,-0.30,0.00,-0.50,0.20,1.900,0.714,0.20,0.00,46.75,1.926,0.714
PLUL,2026-01-22,10:11:00,17.98,17.17,19.77,318,10:30:00,17.12,stop,-272.39,-4.76,7,0.8050,1.7890,2.50,256.01,8.74,27.66,4,2577,1022,1.4101,17.16,17.89,17.88,18.11,17.75,18.00,4840,14.58,19.13,14.58,18.77,56545,31.21,14131,4.00,,41725,101,2,4.22,3.17,False,-0.00,3,8.74,3.64,1.70,1.80,0.30,-0.30,0.30,0.00,0.20,1.700,1.126,0.20,0.00,26.59,4.735,1.126
CORD,2026-01-26,09:50:00,14.87,14.24,16.27,481,11:33:00,16.78,exhaust+trail_stop,922.19,12.89,105,0.6340,1.4000,2.50,304.95,6.37,50.00,3,26400,18348,0.8800,14.25,14.80,14.60,14.92,14.60,14.62,29554,16.60,18.27,13.68,18.17,4114936,33.55,1046460,3.93,,6693210,80,2,0.85,-19.10,False,-0.04,2,6.37,1.35,2.00,1.80,0.30,-0.30,0.00,0.00,0.00,2.000,0.910,0.00,0.00,22.08,1.611,0.910
PHGE,2026-01-28,10:32:00,5.66,5.58,5.81,2033,10:35:00,5.56,stop,-211.23,-1.83,5,0.0872,0.1475,2.50,177.23,4.89,-6.16,3,4387,2120,0.2598,5.59,5.63,5.59,5.70,5.59,5.65,4785,6.54,6.79,5.25,6.58,1101121,29.33,2810247,0.39,Healthcare,1251392,122,2,-7.98,-5.18,False,0.06,2,4.89,-7.45,1.60,1.00,0.30,0.30,0.30,-0.50,0.20,1.600,0.530,0.00,0.00,27.87,2.257,0.530
CRMX,2026-01-30,09:37:00,20.87,19.83,22.94,270,09:46:00,19.77,stop,-296.93,-5.27,11,1.0402,2.0660,2.50,280.87,14.88,47.76,3,12824,6493,2.6800,19.41,20.66,20.77,20.77,20.41,20.41,5458,18.01,20.77,15.56,15.89,820917,33.48,589570,1.39,,487740,67,1,1.76,-2.91,False,0.15,2,14.88,2.76,1.50,2.00,0.00,0.00,0.30,0.00,0.00,1.500,0.925,0.20,0.00,15.32,0.841,0.925
PMN,2026-02-03,09:59:00,15.82,15.29,16.94,700,11:34:00,16.82,trail_stop,701.39,6.33,83,0.5287,1.1250,2.50,370.09,8.01,40.17,3,4654,1007,1.1699,15.30,15.74,15.69,16.00,15.65,15.82,3260,14.15,17.40,14.01,15.90,238542,24.20,424992,0.56,,4604731,89,1,3.31,-5.27,False,0.06,2,8.01,2.84,2.10,2.00,0.30,0.00,0.30,0.30,0.00,2.100,304.263,0.20,0.00,18.48,3.236,304.263
PAVM,2026-02-04,09:41:00,11.36,10.85,12.49,231,10:14:00,10.82,stop,-124.98,-4.76,32,0.5085,1.1300,2.50,117.46,3.90,17.50,4,7523,6634,0.4000,10.58,11.30,11.30,11.59,11.16,11.31,12756,10.26,11.80,9.57,10.26,577883,23.25,2984374,0.19,,1671610,71,1,5.03,10.76,False,-0.07,2,3.90,4.97,1.40,1.00,0.00,-0.30,0.00,0.30,0.20,1.400,304.297,0.20,0.00,21.11,1.923,304.297
EAF,2026-02-09,10:20:00,7.44,7.28,7.76,1380,10:22:00,7.26,stop,-256.51,-2.50,6,0.1640,0.3125,2.50,226.37,4.68,27.27,2,15959,4494,0.3300,7.29,7.41,7.41,7.41,7.41,7.41,771,8.32,8.99,6.71,8.92,1662183,33.98,354919,4.68,,17415843,110,4,3.23,1.90,False,-0.10,2,4.68,3.72,2.30,1.00,0.30,0.00,0.30,0.30,0.20,2.300,1.425,0.20,0.00,28.17,0.172,1.425
KPTI,2026-02-12,09:46:00,7.81,7.51,8.46,1295,10:08:00,8.47,trail_stop,850.59,8.41,27,0.2988,0.6500,2.50,387.01,6.48,42.55,4,12497,5441,0.4700,7.52,7.77,7.72,7.95,7.72,7.95,12220,6.72,9.94,6.72,8.94,2752822,47.92,415232,6.63,,15083511,76,1,6.70,-11.80,False,0.00,2,6.48,5.67,2.50,1.80,0.30,-0.30,0.30,0.00,0.00,2.500,0.985,0.20,0.00,22.36,2.246,0.985
RCAX,2026-02-23,09:54:00,16.08,15.17,17.66,355,10:05:00,15.12,stop,-339.91,-5.95,8,0.9120,1.5800,2.50,323.76,4.82,42.03,5,1542,877,0.6900,14.71,15.80,16.00,16.00,16.00,16.00,250,14.00,16.51,13.77,16.08,85780,19.90,62049,1.38,,1733000,84,1,5.69,-8.45,False,0.19,2,4.82,7.45,1.50,2.00,0.30,-0.30,0.30,0.00,0.00,1.500,0.942,0.20,0.00,15.32,0.285,0.942
ADVB,2026-02-24,10:42:00,4.88,4.72,5.23,3123,10:48:00,4.71,stop,-557.33,-3.65,17,0.1643,0.3500,2.50,513.11,9.75,25.58,3,8699,3256,0.4300,4.73,4.86,4.85,4.95,4.85,4.87,5404,4.19,5.69,3.61,3.72,661643,57.61,424841,1.56,,368843,132,2,7.11,-0.49,False,-0.02,3,9.75,6.32,2.70,1.80,0.00,0.00,0.30,0.00,0.20,2.700,1.106,0.20,0.00,20.30,1.660,1.106
CLSX,2026-02-24,10:17:00,14.10,13.80,14.45,1092,10:18:00,13.76,stop,-372.97,-2.42,3,0.3001,0.3500,2.50,327.76,3.53,-6.38,5,3643,2352,0.4700,13.81,13.94,14.03,14.05,13.95,13.95,1403,11.57,14.06,11.57,13.53,365390,21.52,753376,0.49,,1981190,107,4,5.94,-5.70,False,-0.02,2,3.53,7.09,1.70,1.00,0.00,0.30,0.00,0.00,0.20,1.700,1.106,0.20,0.00,21.00,0.597,1.106
EOSU,2026-02-24,10:20:00,8.74,8.51,8.97,3972,10:38:00,8.95,trail_stop,814.55,2.35,15,0.2335,0.2265,2.50,927.46,4.42,16.53,3,1287,433,0.3630,8.52,8.60,8.70,8.80,8.69,8.80,1186,8.06,9.95,7.44,9.90,148726,33.74,193265,0.77,,5365220,110,2,7.59,-1.47,False,-0.02,2,4.42,8.91,2.00,2.00,0.00,0.30,0.30,0.00,0.20,2.000,1.106,0.20,0.00,15.60,2.737,1.106
RRGB,2026-02-26,09:47:00,4.74,4.60,5.04,937,10:50:00,4.83,trail_stop,82.70,1.86,66,0.1436,0.3000,2.50,134.55,5.86,34.62,2,59387,40366,0.2600,4.61,4.72,4.67,4.78,4.67,4.76,54042,4.24,5.11,4.15,4.83,3898992,23.13,205344,18.99,,13977531,77,1,5.39,16.80,False,-0.14,2,5.86,5.39,1.50,1.00,0.30,0.00,0.00,0.00,0.00,1.500,1.054,0.20,0.00,28.10,1.339,1.054
STRZ,2026-02-27,09:42:00,11.07,10.57,12.17,510,12:14:00,11.38,trail_stop,158.05,2.80,116,0.4957,1.1015,2.50,252.80,15.88,48.34,4,3919,2152,1.5100,10.29,11.02,10.84,11.13,10.84,11.08,3835,9.58,11.91,9.51,11.00,919135,25.24,111858,8.22,,11941436,72,3,5.86,0.00,False,0.05,3,15.88,5.52,1.50,2.00,0.00,0.00,0.30,0.00,0.00,1.500,1.018,0.20,0.00,15.88,1.782,1.018
BUUU,2026-03-02,10:17:00,15.07,14.50,16.32,324,10:25:00,14.46,stop,-200.39,-4.10,4,0.5750,1.2500,2.50,186.30,7.45,47.12,4,1958,343,1.0400,14.51,15.00,15.00,15.00,15.00,15.00,540,14.01,15.79,13.65,15.01,47037,15.68,73034,0.64,,3138827,107,1,2.30,-7.89,False,0.07,3,7.45,2.75,1.80,1.00,0.30,0.00,0.30,0.00,0.00,1.800,0.864,0.20,0.00,15.68,1.574,0.864
CLSX,2026-03-02,10:10:00,13.52,13.05,14.10,1071,12:34:00,13.84,trail_stop,346.85,2.40,99,0.4672,0.5875,2.50,500.42,3.18,-17.50,2,3260,279,0.4000,13.06,13.29,13.45,13.45,13.45,13.45,1540,11.60,14.35,11.40,13.86,623940,25.88,604558,1.03,,1981190,100,1,10.35,-7.05,False,0.07,3,3.18,12.16,1.40,2.00,0.00,-0.30,0.30,0.00,0.20,1.400,0.864,0.20,0.00,16.84,5.520,0.864
CRMX,2026-03-02,09:45:00,8.08,7.78,8.73,1038,09:56:00,7.76,stop,-335.83,-4.00,16,0.3002,0.6500,2.50,311.61,7.38,38.18,2,7727,6342,0.5500,7.79,8.04,7.99,8.14,7.99,8.05,7136,7.02,9.10,6.82,8.59,513181,33.43,629218,0.82,,487740,75,1,4.35,-8.36,False,0.07,3,7.38,4.13,1.50,2.00,0.30,0.00,0.00,0.00,0.00,1.500,0.864,0.20,0.00,17.89,1.125,0.864
JFB,2026-03-02,10:07:00,17.72,16.99,19.34,474,10:27:00,18.28,trail_stop,264.75,3.15,22,0.7332,1.6125,2.50,347.52,4.62,0.00,2,1834,896,0.7500,17.00,17.64,17.24,17.99,17.24,17.75,7217,14.93,19.80,14.93,18.88,338714,32.62,201843,1.68,,4708356,97,1,12.43,2.11,False,0.07,3,4.62,11.44,1.70,2.00,0.30,-0.30,0.30,0.00,0.20,1.700,0.864,0.20,0.00,18.12,8.059,0.864
RDWU,2026-03-02,09:40:00,12.38,12.18,12.73,2958,09:49:00,13.46,trail_stop,3184.30,8.69,12,0.2015,0.3498,2.50,596.04,5.37,-37.70,2,4793,2718,0.6100,12.19,12.32,12.27,12.45,12.27,12.45,2550,10.41,13.70,10.41,11.73,271071,31.60,234819,1.15,,366075,70,1,5.32,-2.71,False,0.07,2,5.37,5.27,2.30,2.00,0.30,0.30,0.30,0.00,0.20,2.300,0.864,0.20,0.00,18.35,0.938,0.864
MXC,2026-03-03,10:31:00,15.37,14.89,16.15,433,10:47:00,15.95,trail_stop,250.73,3.77,17,0.4815,0.7750,2.50,208.48,3.08,31.11,4,2682,840,0.4500,14.90,15.20,15.29,15.31,15.12,15.31,2604,13.49,16.48,12.31,12.81,266464,33.90,14461,18.43,,844139,121,3,5.02,5.04,False,0.17,2,3.08,6.06,1.50,1.00,0.00,-0.30,0.30,0.30,0.00,1.500,1.212,0.20,0.00,20.43,3.101,1.212
RCAX,2026-03-03,09:41:00,23.40,22.25,25.72,312,09:44:00,22.19,stop,-378.70,-5.19,5,1.1470,2.3180,2.50,357.87,7.13,34.13,4,17778,7719,1.4650,21.50,23.18,23.28,23.64,22.80,22.80,7818,19.90,23.82,18.34,20.39,776869,29.87,95686,8.12,,1733000,71,1,6.57,13.99,False,0.17,2,7.13,7.17,1.80,1.80,0.30,-0.30,0.30,0.30,0.00,1.800,1.212,0.20,0.00,35.09,1.013,1.212
MVLL,2026-03-06,09:48:00,21.48,20.77,22.99,561,14:59:00,23.26,exhaust+trail_stop,1104.59,9.17,305,0.7119,1.5125,2.50,399.36,8.87,40.00,5,72137,19298,1.7500,20.78,21.38,21.33,21.57,21.30,21.51,49188,19.90,23.69,19.48,22.03,2490388,21.60,263123,9.46,,1142200,78,2,2.89,22.77,False,-0.08,2,8.87,2.80,2.10,1.80,0.30,0.00,0.30,0.30,0.00,2.100,1.500,0.20,0.00,30.71,2.549,1.500
QCLS,2026-03-06,10:20:00,3.97,3.79,4.36,1423,10:55:00,4.57,exhaust+trail_stop,916.42,16.22,37,0.1777,0.3950,2.50,252.94,7.50,48.15,3,47071,44803,0.2700,3.74,3.95,3.93,3.99,3.88,3.88,38467,3.42,4.97,3.41,4.50,10945709,45.76,328015,33.37,,7778586,110,1,4.82,-2.59,False,-0.08,2,7.50,5.24,2.50,1.00,0.30,-0.30,0.00,0.30,0.00,2.500,1.500,0.20,0.00,20.87,0.859,1.500
NIOG,2026-03-10,10:04:00,17.38,16.73,18.78,735,15:52:00,18.65,force_close,936.06,7.33,70,0.6477,1.4032,2.50,476.10,7.74,20.60,5,10614,1024,1.2200,16.74,17.29,17.29,17.29,17.29,17.29,125,16.11,18.75,15.30,18.66,171592,22.55,16219,10.58,,359605,34,3,4.48,10.77,False,0.11,3,7.74,4.55,2.30,2.00,0.30,0.00,0.30,0.30,0.20,2.300,1.688,0.20,0.00,18.61,0.122,1.688
