day,symbol,spec_rr_csv,why_csv,V0_rr,V0_why,V0_exit_m,V1_rr,V1_why,V1_exit_m,V2_rr,V2_why,V2_exit_m,V3_rr,V3_why,V3_exit_m
2026-05-11,QBTS,2.0,target,2.0,target,684,2.0,target,684,2.0,target,684,2.0,target,684
2026-05-11,QUIK,-1.0339707349517808,stop,-1.0339707349517808,stop,623,-1.0339707349517808,stop,623,-1.0339707349517808,stop,623,-1.0339707349517808,stop,623
2026-05-11,RIOX,2.0,target,2.0,target,792,2.0,target,792,2.0,target,792,2.0,target,792
2026-05-11,RKLB,2.0,target,1.999999999999996,target,868,1.999999999999996,target,868,1.999999999999996,target,868,1.999999999999996,target,868
2026-05-11,RKLX,2.0,target,2.0,target,665,2.0,target,639,2.0,target,639,2.0,target,665
2026-05-11,ROBN,2.0,target,2.000000000000016,target,737,2.000000000000016,target,736,2.000000000000016,target,736,2.000000000000016,target,737
2026-05-11,SATG,-1.073296296296298,stop,-1.073296296296298,stop,765,-1.073296296296298,stop,765,-1.073296296296298,stop,765,-1.073296296296298,stop,765
2026-05-11,SHAZ,-1.029255319148936,stop,-1.029255319148936,stop,632,-1.029255319148936,stop,632,-1.029255319148936,stop,632,-1.029255319148936,stop,632
2026-05-11,SOLT,0.1849315068493171,eod,0.1849315068493171,eod,955,0.1849315068493171,eod,955,0.1849315068493171,eod,955,0.1849315068493171,eod,955
2026-05-11,TSLR,2.0,target,2.0,target,700,2.0,target,697,2.0,target,697,2.0,target,700
2026-05-11,TSLT,2.0,target,2.0000000000000124,target,700,2.0000000000000124,target,697,2.0000000000000124,target,697,2.0000000000000124,target,700
2026-05-11,USAX,2.0,target,2.0,target,689,2.0,target,689,2.0,target,689,2.0,target,689
2026-05-11,USGG,2.0,target,2.000000000000005,target,811,2.000000000000005,target,811,2.000000000000005,target,811,2.000000000000005,target,811
2026-05-11,WOLF,2.0,target,2.0,target,663,2.0,target,663,2.0,target,663,2.0,target,663
2026-05-11,WULF,-1.0561647058823498,stop,-1.0561647058823498,stop,648,-1.0561647058823498,stop,648,-1.0561647058823498,stop,648,-1.0561647058823498,stop,648
2026-05-11,XE,2.0,target,2.000000000000012,target,720,2.000000000000012,target,625,2.000000000000012,target,625,2.000000000000012,target,720
2026-05-11,ZLAB,-1.067299999999999,stop,-1.067299999999999,stop,842,2.000000000000012,target,682,2.000000000000012,target,682,-1.067299999999999,stop,842
