symbol,ts,open,high,low,close,volume,trade_count,vwap,arrival
AR,2026-09-15 17:14:00+00:00,39.19,39.19,39.15,39.18,3534.0,73.0,39.172632,1789492500.058576
ARES,2026-09-15 17:14:00+00:00,129.03,129.08,129.01,129.08,2550.0,84.0,129.025909,1789492500.0586183
ATEN,2026-09-15 17:14:00+00:00,26.51,26.51,26.5,26.5,1188.0,42.0,26.505068,1789492500.0586393
AMZN,2026-09-15 17:14:00+00:00,249.235,249.25,248.975,249.016,43596.0,918.0,249.090601,1789492500.058658
AVLV,2026-09-15 17:14:00+00:00,93.08,93.08,93.08,93.08,199.0,5.0,93.08,1789492500.0692432
ANDE,2026-09-15 17:14:00+00:00,71.57,71.62,71.57,71.62,1216.0,38.0,71.59,1789492500.0692797
AFG,2026-09-15 17:14:00+00:00,142.98,142.98,142.96,142.96,849.0,41.0,142.975,1789492500.069311
ALKS,2026-09-15 17:14:00+00:00,44.835,44.835,44.81,44.82,2716.0,51.0,44.824184,1789492500.0693555
ADNT,2026-09-15 17:14:00+00:00,18.6151,18.6186,18.615,18.615,882.0,16.0,18.617509,1789492500.0693808
ASTS,2026-09-15 17:14:00+00:00,59.74,59.8,59.73,59.73,26005.0,420.0,59.756474,1789492500.0694017
ASHR,2026-09-15 17:14:00+00:00,33.275,33.275,33.275,33.275,1012.0,4.0,33.275,1789492500.0694213
AMGN,2026-09-15 17:14:00+00:00,379.0,379.15,378.985,379.065,5523.0,160.0,379.084552,1789492500.0694413
ACGL,2026-09-15 17:14:00+00:00,96.7,96.7675,96.69,96.7675,1840.0,65.0,96.721896,1789492500.06946
ABBV,2026-09-15 17:14:00+00:00,263.17,263.17,263.12,263.12,1350.0,74.0,263.134409,1789492500.069479
ARCC,2026-09-15 17:14:00+00:00,19.4,19.405,19.4,19.4,1664.0,17.0,19.400472,1789492500.0694976
ALRM,2026-09-15 17:14:00+00:00,55.355,55.36,55.35,55.36,683.0,17.0,55.357122,1789492500.0695155
AVGO,2026-09-15 17:14:00+00:00,338.34,338.41,338.14,338.1596,34717.0,1098.0,338.249742,1789492500.0695343
BA,2026-09-15 17:14:00+00:00,211.54,211.66,211.14,211.14,10707.0,206.0,211.412692,1789492500.0695531
APO,2026-09-15 17:14:00+00:00,127.345,127.47,127.34,127.47,5725.0,119.0,127.390675,1789492500.0695717
BAM,2026-09-15 17:14:00+00:00,46.16,46.17,46.16,46.165,1786.0,45.0,46.16182,1789492500.0697296
BALL,2026-09-15 17:14:00+00:00,60.815,60.82,60.815,60.82,811.0,40.0,60.817,1789492500.0697517
AGCO,2026-09-15 17:14:00+00:00,125.195,125.195,125.195,125.195,290.0,30.0,125.195,1789492500.0697703
ADI,2026-09-15 17:14:00+00:00,360.18,360.42,360.1126,360.13,4141.0,203.0,360.292933,1789492500.0697887
AXP,2026-09-15 17:14:00+00:00,323.82,323.86,323.79,323.79,1541.0,104.0,323.814907,1789492500.069807
AGL,2026-09-15 17:14:00+00:00,92.8,92.8,92.8,92.8,256.0,9.0,92.8,1789492500.069909
AIG,2026-09-15 17:14:00+00:00,75.5,75.565,75.5,75.56,4537.0,115.0,75.535514,1789492500.0699303
APLD,2026-09-15 17:14:00+00:00,23.785,23.7999,23.78,23.785,10681.0,157.0,23.790762,1789492500.069949
AUGO,2026-09-15 17:14:00+00:00,84.895,84.895,84.82,84.82,978.0,39.0,84.831398,1789492500.069967
AU,2026-09-15 17:14:00+00:00,100.01,100.08,100.01,100.065,1561.0,74.0,100.054382,1789492500.0699859
AMLX,2026-09-15 17:14:00+00:00,32.9,32.98,32.9,32.98,2755.0,64.0,32.937133,1789492500.0767188
APD,2026-09-15 17:14:00+00:00,289.27,289.4051,289.25,289.37,1836.0,64.0,289.32985,1789492500.0767467
AMSC,2026-09-15 17:14:00+00:00,27.705,27.705,27.68,27.68,2391.0,67.0,27.698404,1789492500.0767667
AVUV,2026-09-15 17:14:00+00:00,123.85,123.85,123.84,123.84,1973.0,36.0,123.848,1789492500.0767856
ALAB,2026-09-15 17:14:00+00:00,257.705,257.705,257.45,257.52,2267.0,102.0,257.565,1789492500.076925
ASO,2026-09-15 17:14:00+00:00,51.99,51.99,51.68,51.715,24458.0,313.0,51.779587,1789492500.076947
B,2026-09-15 17:14:00+00:00,42.46,42.5,42.4512,42.485,29861.0,165.0,42.475217,1789492500.076966
AZO,2026-09-15 17:14:00+00:00,2897.265,2899.1799,2897.23,2897.26,534.0,46.0,2897.297229,1789492500.0769851
AAAU,2026-09-15 17:14:00+00:00,42.36,42.36,42.34,42.34,629.0,6.0,42.346667,1789492500.0770035
ADP,2026-09-15 17:14:00+00:00,277.295,277.305,277.295,277.305,1311.0,45.0,277.296481,1789492500.0770214
ATRO,2026-09-15 17:14:00+00:00,67.27,67.27,67.25,67.25,791.0,33.0,67.26115,1789492500.0770392
ALLY,2026-09-15 17:14:00+00:00,40.96,40.97,40.96,40.97,3856.0,120.0,40.966579,1789492500.0770571
ARGX,2026-09-15 17:14:00+00:00,996.61,996.61,996.2475,996.395,3164.0,40.0,996.597932,1789492500.0770752
ALH,2026-09-15 17:14:00+00:00,21.12,21.135,21.11,21.135,1751.0,47.0,21.121,1789492500.0771868
BAC,2026-09-15 17:14:00+00:00,59.405,59.4193,59.4,59.41,27812.0,286.0,59.406748,1789492500.077207
ACN,2026-09-15 17:14:00+00:00,197.055,197.24,197.05,197.22,4960.0,104.0,197.124703,1789492500.0772238
AXGN,2026-09-15 17:14:00+00:00,44.97,44.97,44.97,44.97,432.0,36.0,44.97,1789492500.0772383
AIPO,2026-09-15 17:14:00+00:00,27.26,27.26,27.26,27.26,232.0,7.0,27.26,1789492500.0772536
BAI,2026-09-15 17:14:00+00:00,42.51,42.51,42.49,42.49,4062.0,18.0,42.505385,1789492500.0772715
AGIO,2026-09-15 17:14:00+00:00,33.07,33.08,33.069,33.08,3995.0,67.0,33.071262,1789492500.0772882
AOS,2026-09-15 17:14:00+00:00,57.21,57.21,57.21,57.21,486.0,20.0,57.21,1789492500.0773034
AEM,2026-09-15 17:14:00+00:00,196.69,196.8151,196.625,196.815,2760.0,57.0,196.750146,1789492500.077318
AXSM,2026-09-15 17:14:00+00:00,209.0,209.0,209.0,209.0,554.0,37.0,209.0,1789492500.0774198
APEI,2026-09-15 17:14:00+00:00,44.69,44.75,44.68,44.75,1218.0,23.0,44.706008,1789492500.0774376
ACYN,2026-09-15 17:14:00+00:00,20.685,20.685,20.685,20.685,2210.0,2.0,20.685,1789492500.0774608
AOK,2026-09-15 17:14:00+00:00,40.64,40.64,40.64,40.64,230.0,3.0,40.64,1789492500.0774753
ACM,2026-09-15 17:14:00+00:00,64.925,64.98,64.925,64.98,2957.0,88.0,64.959442,1789492500.0774908
ARQT,2026-09-15 17:14:00+00:00,23.56,23.56,23.53,23.53,1435.0,36.0,23.54875,1789492500.077505
AS,2026-09-15 17:14:00+00:00,26.82,26.83,26.805,26.805,5521.0,104.0,26.817591,1789492500.0775182
AVAV,2026-09-15 17:14:00+00:00,157.85,157.9599,157.4,157.4,6122.0,148.0,157.65615,1789492500.0775318
ANAB,2026-09-15 17:14:00+00:00,54.69,54.69,54.69,54.69,894.0,34.0,54.69,1789492500.0778723
APAM,2026-09-15 17:14:00+00:00,36.91,36.94,36.91,36.94,1978.0,55.0,36.928243,1789492500.0778959
AAON,2026-09-15 17:14:00+00:00,74.69,74.75,74.65,74.74,6833.0,82.0,74.73339,1789492500.0779173
AVT,2026-09-15 17:14:00+00:00,92.47,92.47,92.32,92.32,4670.0,132.0,92.43658,1789492500.0779374
AYA,2026-09-15 17:14:00+00:00,26.24,26.26,26.24,26.26,1571.0,20.0,26.249286,1789492500.0779564
ALV,2026-09-15 17:14:00+00:00,117.56,117.56,117.55,117.55,769.0,34.0,117.555,1789492500.078056
ALC,2026-09-15 17:14:00+00:00,67.83,67.83,67.83,67.83,790.0,22.0,67.83,1789492500.0780778
AGI,2026-09-15 17:14:00+00:00,35.13,35.165,35.13,35.15,3295.0,82.0,35.153889,1789492500.078095
ARW,2026-09-15 17:14:00+00:00,214.16,214.16,214.07,214.07,676.0,49.0,214.106667,1789492500.0781105
ANF,2026-09-15 17:14:00+00:00,137.72,137.72,137.61,137.62,1882.0,65.0,137.655455,1789492500.0793533
ABVX,2026-09-15 17:14:00+00:00,107.92,107.92,107.81,107.89,1512.0,32.0,107.878889,1789492500.079378
ARKG,2026-09-15 17:14:00+00:00,47.6999,47.715,47.69,47.69,2904.0,43.0,47.704038,1789492500.079508
AA,2026-09-15 17:14:00+00:00,46.4,46.415,46.39,46.39,2692.0,73.0,46.401038,1789492500.0795386
ASND,2026-09-15 17:14:00+00:00,231.185,231.75,231.185,231.65,6470.0,154.0,231.495141,1789492500.0795588
AMH,2026-09-15 17:14:00+00:00,31.725,31.79,31.725,31.79,64143.0,222.0,31.73474,1789492500.0795774
ADBE,2026-09-15 17:14:00+00:00,263.405,263.4899,263.2701,263.4899,2849.0,136.0,263.385435,1789492500.0795958
AMRC,2026-09-15 17:14:00+00:00,22.48,22.48,22.48,22.48,248.0,9.0,22.48,1789492500.079614
AMDL,2026-09-15 17:14:00+00:00,54.3001,54.3001,54.3001,54.3001,756.0,8.0,54.3001,1789492500.0819557
ADC,2026-09-15 17:14:00+00:00,70.2,70.2,70.17,70.17,1883.0,62.0,70.186667,1789492500.0819848
AM,2026-09-15 17:14:00+00:00,21.33,21.33,21.31,21.31,2898.0,64.0,21.325109,1789492500.082007
BAC.PRB,2026-09-15 17:14:00+00:00,23.3158,23.32,23.3158,23.32,1100.0,2.0,23.316182,1789492500.0820286
ACWX,2026-09-15 17:14:00+00:00,75.905,75.915,75.905,75.91,940.0,16.0,75.910976,1789492500.0820494
AMBA,2026-09-15 17:14:00+00:00,65.57,65.66,65.56,65.56,5891.0,86.0,65.584724,1789492500.0820692
ALB,2026-09-15 17:14:00+00:00,113.26,113.39,113.26,113.39,2499.0,65.0,113.305991,1789492500.0820887
ADEA,2026-09-15 17:14:00+00:00,24.88,24.885,24.86,24.86,790.0,31.0,24.876508,1789492500.082108
ASC,2026-09-15 17:14:00+00:00,18.6,18.6,18.595,18.595,952.0,20.0,18.599,1789492500.165072
AMLP,2026-09-15 17:14:00+00:00,55.51,55.51,55.48,55.48,2205.0,16.0,55.485854,1789492500.1651003
ALKT,2026-09-15 17:14:00+00:00,19.99,19.99,19.97,19.97,933.0,31.0,19.980909,1789492500.165118
ANET,2026-09-15 17:14:00+00:00,191.22,191.24,191.04,191.04,3262.0,154.0,191.1688,1789492500.165135
APG,2026-09-15 17:14:00+00:00,36.65,36.65,36.64,36.64,2548.0,59.0,36.644444,1789492500.1651511
APA,2026-09-15 17:14:00+00:00,46.985,46.99,46.93,46.96,7098.0,133.0,46.96457,1789492500.1652777
AAOI,2026-09-15 17:14:00+00:00,96.265,96.3899,96.2101,96.29,5862.0,132.0,96.292697,1789492500.1652951
AAPL,2026-09-15 17:14:00+00:00,329.88,329.88,329.81,329.84,21568.0,680.0,329.843365,1789492500.165312
ARX,2026-09-15 17:14:00+00:00,19.835,19.84,19.835,19.84,5713.0,23.0,19.839727,1789492500.1653273
AGQ,2026-09-15 17:14:00+00:00,74.6185,74.65,74.595,74.6,635.0,7.0,74.618667,1789492500.1653433
AB,2026-09-15 17:14:00+00:00,36.23,36.23,36.23,36.23,611.0,16.0,36.23,1789492500.165359
AGO,2026-09-15 17:14:00+00:00,70.92,70.93,70.92,70.93,805.0,34.0,70.924909,1789492500.1653748
ATI,2026-09-15 17:14:00+00:00,186.335,186.34,186.26,186.26,12173.0,67.0,186.329634,1789492500.16539
AMRX,2026-09-15 17:14:00+00:00,16.89,16.895,16.89,16.895,1244.0,39.0,16.890781,1789492500.1655014
AHR,2026-09-15 17:14:00+00:00,53.32,53.32,53.31,53.32,1771.0,64.0,53.317143,1789492500.1655238
ATRC,2026-09-15 17:14:00+00:00,56.73,56.73,56.73,56.73,1880.0,41.0,56.73,1789492500.1655438
AMSF,2026-09-15 17:14:00+00:00,24.85,24.85,24.85,24.85,200.0,12.0,24.85,1789492500.1655633
ATO,2026-09-15 17:14:00+00:00,162.84,162.84,162.84,162.84,495.0,21.0,162.84,1789492500.1655831
AFRM,2026-09-15 17:14:00+00:00,72.37,72.41,72.37,72.385,2376.0,73.0,72.396302,1789492500.1656017
AIR,2026-09-15 17:14:00+00:00,115.87,115.87,115.87,115.87,739.0,18.0,115.87,1789492500.1656215
AEP,2026-09-15 17:14:00+00:00,120.845,120.85,120.83,120.845,3440.0,76.0,120.842358,1789492500.1656399
AAT,2026-09-15 17:14:00+00:00,21.595,21.61,21.595,21.61,974.0,20.0,21.599682,1789492500.1695967
APP,2026-09-15 17:14:00+00:00,330.3,330.81,330.0301,330.805,5134.0,149.0,330.381231,1789492500.169627
ALLE,2026-09-15 17:14:00+00:00,154.01,154.06,154.0,154.06,2203.0,63.0,154.028846,1789492500.1696482
AME,2026-09-15 17:14:00+00:00,234.045,234.045,234.045,234.045,542.0,26.0,234.045,1789492500.1696692
AVGX,2026-09-15 17:14:00+00:00,35.18,35.18,35.15,35.15,494.0,10.0,35.1725,1789492500.169691
ARIS,2026-09-15 17:14:00+00:00,18.36,18.37,18.36,18.365,1494.0,38.0,18.364353,1789492500.1697109
AMZU,2026-09-15 17:14:00+00:00,34.395,34.395,34.395,34.395,507.0,9.0,34.395,1789492500.1697397
AEHR,2026-09-15 17:14:00+00:00,81.66,81.66,81.59,81.59,674.0,50.0,81.625,1789492500.1697602
AEE,2026-09-15 17:14:00+00:00,102.97,102.97,102.95,102.97,1727.0,58.0,102.960625,1789492500.1697803
ABM,2026-09-15 17:14:00+00:00,49.85,49.85,49.85,49.85,546.0,18.0,49.85,1789492500.1697996
AOSL,2026-09-15 17:14:00+00:00,24.2278,24.2278,24.2278,24.2278,256.0,14.0,24.2278,1789492500.1699367
APOG,2026-09-15 17:14:00+00:00,37.035,37.035,37.035,37.035,478.0,36.0,37.035,1789492500.1699586
ATS,2026-09-15 17:14:00+00:00,19.34,19.34,19.34,19.34,327.0,8.0,19.34,1789492500.1699789
ALGN,2026-09-15 17:14:00+00:00,147.99,147.99,147.99,147.99,420.0,27.0,147.99,1789492500.1699991
ACAD,2026-09-15 17:14:00+00:00,26.86,26.86,26.845,26.845,405.0,20.0,26.8525,1789492500.1700191
ATTO,2026-09-15 17:14:00+00:00,25.0,25.0,25.0,25.0,118.0,3.0,25.0,1789492500.1700385
ASTH,2026-09-15 17:14:00+00:00,38.27,38.33,38.27,38.28,2401.0,91.0,38.290831,1789492500.1700583
ARMK,2026-09-15 17:14:00+00:00,58.64,58.64,58.63,58.64,2056.0,57.0,58.637795,1789492500.1701803
APH,2026-09-15 17:14:00+00:00,77.47,77.53,77.4534,77.46,9627.0,169.0,77.486282,1789492500.1702044
AMG,2026-09-15 17:14:00+00:00,347.62,347.62,347.59,347.59,247.0,31.0,347.605,1789492500.170222
AMKR,2026-09-15 17:14:00+00:00,45.915,45.9499,45.88,45.9098,4572.0,61.0,45.934462,1789492500.170238
AMRZ,2026-09-15 17:14:00+00:00,39.045,39.09,39.045,39.09,4318.0,76.0,39.058694,1789492500.1702535
ALGT,2026-09-15 17:14:00+00:00,78.52,78.52,78.52,78.52,276.0,14.0,78.52,1789492500.1702743
AGX,2026-09-15 17:14:00+00:00,386.52,386.52,386.52,386.52,365.0,24.0,386.52,1789492500.17029
AGYS,2026-09-15 17:14:00+00:00,106.09,106.09,106.09,106.09,663.0,36.0,106.09,1789492500.170306
ALGM,2026-09-15 17:14:00+00:00,33.36,33.39,33.325,33.39,6581.0,103.0,33.342485,1789492500.1703217
ABCB,2026-09-15 17:14:00+00:00,84.855,84.855,84.83,84.83,442.0,13.0,84.848573,1789492500.170337
AMP,2026-09-15 17:14:00+00:00,555.465,555.58,555.465,555.475,684.0,72.0,555.512381,1789492500.1703515
ASX,2026-09-15 17:14:00+00:00,36.95,36.95,36.93,36.935,4416.0,96.0,36.944244,1789492500.1703653
AII,2026-09-15 17:14:00+00:00,26.09,26.09,26.09,26.09,135.0,4.0,26.09,1789492500.1703796
AMX,2026-09-15 17:14:00+00:00,23.14,23.15,23.14,23.145,2909.0,32.0,23.144881,1789492500.1704948
ALNY,2026-09-15 17:14:00+00:00,240.91,240.9375,240.76,240.76,1440.0,64.0,240.878091,1789492500.1705143
ALLW,2026-09-15 17:14:00+00:00,29.405,29.405,29.405,29.405,128.0,2.0,29.405,1789492500.170588
AD,2026-09-15 17:14:00+00:00,38.115,38.115,38.115,38.115,439.0,10.0,38.115,1789492500.1706073
ASGI,2026-09-15 17:14:00+00:00,20.45,20.45,20.41,20.45,2627.0,29.0,20.4444,1789492500.170625
AVDE,2026-09-15 17:14:00+00:00,91.815,91.815,91.81,91.81,932.0,19.0,91.81342,1789492500.1706417
AAUC,2026-09-15 17:14:00+00:00,20.95,20.95,20.95,20.95,210.0,10.0,20.95,1789492500.1706593
ARCB,2026-09-15 17:14:00+00:00,134.975,134.975,134.975,134.975,587.0,39.0,134.975,1789492500.1706786
AVY,2026-09-15 17:14:00+00:00,170.355,170.355,170.355,170.355,298.0,21.0,170.355,1789492500.1708105
AKR,2026-09-15 17:14:00+00:00,19.76,19.76,19.76,19.76,576.0,28.0,19.76,1789492500.170831
APTV,2026-09-15 17:14:00+00:00,44.095,44.1,44.04,44.07,17624.0,132.0,44.089297,1789492500.1708498
AXTI,2026-09-15 17:14:00+00:00,57.74,57.77,57.6775,57.685,7617.0,104.0,57.725387,1789492500.1708682
ALK,2026-09-15 17:14:00+00:00,40.05,40.0501,39.99,39.99,10538.0,94.0,40.036109,1789492500.1708865
ARM,2026-09-15 17:14:00+00:00,242.13,242.25,242.13,242.25,1653.0,67.0,242.158517,1789492500.1709034
AMN,2026-09-15 17:14:00+00:00,34.23,34.24,34.23,34.235,467.0,10.0,34.235,1789492500.1709223
AFL,2026-09-15 17:14:00+00:00,117.19,117.19,117.19,117.19,1682.0,57.0,117.19,1789492500.1709468
ACMR,2026-09-15 17:14:00+00:00,63.69,63.71,63.615,63.675,3882.0,68.0,63.675926,1789492500.1709647
ARLP,2026-09-15 17:14:00+00:00,26.2409,26.2409,26.2409,26.2409,115.0,4.0,26.2409,1789492500.1709826
AVEM,2026-09-15 17:14:00+00:00,92.55,92.57,92.53,92.54,2263.0,27.0,92.560762,1789492500.171101
AWK,2026-09-15 17:14:00+00:00,138.81,138.81,138.81,138.81,900.0,52.0,138.81,1789492500.1711214
ATMU,2026-09-15 17:14:00+00:00,44.31,44.35,44.31,44.35,1749.0,34.0,44.335667,1789492500.1711402
AG,2026-09-15 17:14:00+00:00,18.47,18.4899,18.47,18.48,49710.0,124.0,18.480739,1789492500.1711688
ARKX,2026-09-15 17:14:00+00:00,31.67,31.67,31.67,31.67,688.0,14.0,31.67,1789492500.1711853
ANGL,2026-09-15 17:14:00+00:00,28.425,28.425,28.425,28.425,200.0,2.0,28.425,1789492500.1712003
BAC.PRN,2026-09-15 17:14:00+00:00,18.42,18.42,18.42,18.42,1378.0,18.0,18.42,1789492500.1712148
AKAM,2026-09-15 17:14:00+00:00,105.935,105.935,105.88,105.88,841.0,40.0,105.906718,1789492500.171231
ASML,2026-09-15 17:14:00+00:00,1592.065,1592.35,1591.1604,1591.265,1108.0,151.0,1591.969704,1789492500.173762
ABT,2026-09-15 17:14:00+00:00,102.27,102.325,102.27,102.295,7705.0,147.0,102.304362,1789492500.1737936
AVGG,2026-09-15 17:14:00+00:00,20.52,20.53,20.52,20.53,350.0,4.0,20.526875,1789492500.1738155
AORT,2026-09-15 17:14:00+00:00,25.69,25.69,25.675,25.675,1011.0,27.0,25.680625,1789492500.1738355
AGG,2026-09-15 17:14:00+00:00,95.855,95.855,95.845,95.8463,13592.0,72.0,95.852745,1789492500.1738534
AVDV,2026-09-15 17:14:00+00:00,110.18,110.28,110.17,110.28,660.0,13.0,110.197,1789492500.1738758
APC,2026-09-15 17:14:00+00:00,18.865,18.865,18.865,18.865,198.0,8.0,18.865,1789492500.1738925
AMBQ,2026-09-15 17:14:00+00:00,60.16,60.16,60.16,60.16,521.0,25.0,60.16,1789492500.1739097
ARXS,2026-09-15 17:14:00+00:00,49.2101,49.29,49.205,49.205,3621.0,50.0,49.239175,1789492500.1739273
ADM,2026-09-15 17:14:00+00:00,86.905,86.94,86.905,86.92,4560.0,78.0,86.922384,1789492500.1739452
ABNB,2026-09-15 17:14:00+00:00,168.1,168.13,168.09,168.09,1379.0,74.0,168.106667,1789492500.1739628
ACHC,2026-09-15 17:14:00+00:00,27.68,27.71,27.68,27.68,1192.0,27.0,27.690925,1789492500.1739807
AZN,2026-09-15 17:14:00+00:00,163.845,163.845,163.815,163.815,1083.0,35.0,163.81928,1789492500.1739998
AX,2026-09-15 17:14:00+00:00,93.085,93.085,93.085,93.085,315.0,13.0,93.085,1789492500.1741624
ARKB,2026-09-15 17:14:00+00:00,25.26,25.26,25.26,25.26,650.0,3.0,25.26,1789492500.1741836
AMPH,2026-09-15 17:14:00+00:00,23.865,23.88,23.86,23.88,467.0,14.0,23.8675,1789492500.174203
AEIS,2026-09-15 17:14:00+00:00,247.175,247.18,246.87,246.92,926.0,73.0,246.993239,1789492500.1742215
AMCR,2026-09-15 17:14:00+00:00,42.485,42.51,42.485,42.503,3487.0,68.0,42.4968,1789492500.1742392
AVA,2026-09-15 17:14:00+00:00,36.35,36.35,36.35,36.35,316.0,13.0,36.35,1789492500.1742578
BABA,2026-09-15 17:14:00+00:00,110.29,110.295,110.26,110.29,2768.0,79.0,110.27075,1789492500.1742754
ARWR,2026-09-15 17:14:00+00:00,72.945,72.96,72.81,72.85,5816.0,95.0,72.86424,1789492500.174297
APPN,2026-09-15 17:14:00+00:00,38.68,38.68,38.68,38.68,686.0,18.0,38.68,1789492500.1743155
AVL,2026-09-15 17:14:00+00:00,33.43,33.43,33.43,33.43,564.0,13.0,33.43,1789492500.1743333
ADSK,2026-09-15 17:14:00+00:00,229.37,229.46,229.37,229.375,1659.0,76.0,229.407188,1789492500.1743548
AMTM,2026-09-15 17:14:00+00:00,19.97,19.97,19.97,19.97,868.0,32.0,19.97,1789492500.1743731
AIZ,2026-09-15 17:14:00+00:00,284.59,284.59,284.58,284.58,1086.0,79.0,284.5825,1789492500.1743913
AAP,2026-09-15 17:14:00+00:00,44.04,44.04,44.01,44.01,925.0,56.0,44.03,1789492500.1744087
AVXX,2026-09-15 17:14:00+00:00,26.55,26.55,26.55,26.55,138.0,4.0,26.55,1789492500.174426
BA.PRA,2026-09-15 17:14:00+00:00,65.3501,65.3501,65.3501,65.3501,267.0,5.0,65.3501,1789492500.1785276
AJG,2026-09-15 17:14:00+00:00,252.46,252.5,252.46,252.46,1799.0,60.0,252.463546,1789492500.1785564
BAC.PRM,2026-09-15 17:14:00+00:00,19.69,19.69,19.69,19.69,1667.0,6.0,19.69,1789492500.1785784
ACWI,2026-09-15 17:14:00+00:00,158.22,158.22,158.22,158.22,444.0,18.0,158.22,1789492500.1785994
AON,2026-09-15 17:14:00+00:00,308.77,309.195,308.77,308.91,3570.0,169.0,309.012346,1789492500.17862
AYI,2026-09-15 17:14:00+00:00,299.255,299.255,299.255,299.255,321.0,36.0,299.255,1789492500.17864
ALL,2026-09-15 17:14:00+00:00,256.165,256.165,256.165,256.165,432.0,26.0,256.165,1789492500.1786602
AUB,2026-09-15 17:14:00+00:00,39.95,39.95,39.95,39.95,338.0,7.0,39.95,1789492500.1786797
ASST,2026-09-15 17:14:00+00:00,27.6,27.64,27.6,27.64,5623.0,82.0,27.617711,1789492500.1786995
ATAT,2026-09-15 17:14:00+00:00,31.395,31.395,31.35,31.35,738.0,20.0,31.378,1789492500.178719
ADPT,2026-09-15 17:14:00+00:00,25.245,25.25,25.245,25.25,590.0,28.0,25.247146,1789492500.1788902
AZTA,2026-09-15 17:14:00+00:00,33.22,33.22,33.22,33.22,747.0,27.0,33.22,1789492500.1789129
ASB,2026-09-15 17:14:00+00:00,30.265,30.265,30.26,30.26,1592.0,36.0,30.262083,1789492500.1789303
AER,2026-09-15 17:14:00+00:00,138.015,138.015,137.97,138.0,5229.0,51.0,137.987935,1789492500.1789463
AROC,2026-09-15 17:14:00+00:00,30.0,30.005,29.995,30.005,2181.0,45.0,29.999656,1789492500.1789615
AXON,2026-09-15 17:14:00+00:00,438.99,439.38,438.62,438.62,3996.0,141.0,438.876174,1789492500.178976
AXTA,2026-09-15 17:14:00+00:00,33.13,33.1599,33.13,33.1599,4559.0,71.0,33.132804,1789492500.178991
APPF,2026-09-15 17:14:00+00:00,226.5,226.7,226.38,226.7,3340.0,95.0,226.509722,1789492500.1790085
AAXJ,2026-09-15 17:14:00+00:00,113.87,113.89,113.84,113.84,1966.0,40.0,113.876364,1789492500.1790254
BAH,2026-09-15 17:14:00+00:00,80.63,80.64,80.54,80.58,4413.0,113.0,80.596897,1789492500.1790426
ARE,2026-09-15 17:14:00+00:00,52.95,53.025,52.95,53.02,6038.0,132.0,52.969686,1789492500.179059
AMT,2026-09-15 17:14:00+00:00,177.08,177.11,177.08,177.11,909.0,37.0,177.10422,1789492500.1790762
AMD,2026-09-15 17:14:00+00:00,501.87,502.2297,501.87,501.965,10081.0,337.0,502.042538,1789492500.179093
ANIK,2026-09-15 17:14:00+00:00,20.865,20.865,20.865,20.865,174.0,2.0,20.865,1789492500.1791096
AMAT,2026-09-15 17:14:00+00:00,417.945,418.1,417.8,417.86,9853.0,274.0,418.016615,1789492500.179124
ARKK,2026-09-15 17:14:00+00:00,83.895,83.895,83.87,83.88,5907.0,38.0,83.884725,1789492500.179139
AG,2026-09-15 17:15:00+00:00,18.485,18.485,18.46,18.465,28138.0,138.0,18.475807,1789492560.1483035
ARIS,2026-09-15 17:15:00+00:00,18.37,18.37,18.35,18.35,1441.0,36.0,18.363,1789492560.1483328
AS,2026-09-15 17:15:00+00:00,26.8,26.8,26.79,26.795,5106.0,106.0,26.797832,1789492560.1483529
AMDY,2026-09-15 17:15:00+00:00,44.425,44.425,44.425,44.425,468.0,7.0,44.425,1789492560.1483712
AYI,2026-09-15 17:15:00+00:00,298.945,298.945,298.945,298.945,532.0,50.0,298.945,1789492560.148389
AJG,2026-09-15 17:15:00+00:00,252.46,252.46,252.46,252.46,1180.0,35.0,252.46,1789492560.1484053
AVUV,2026-09-15 17:15:00+00:00,123.81,123.81,123.81,123.81,561.0,21.0,123.81,1789492560.1484227
A,2026-09-15 17:15:00+00:00,150.8,150.8,150.61,150.61,2926.0,99.0,150.720219,1789492560.1484387
AEP,2026-09-15 17:15:00+00:00,120.845,120.86,120.84,120.845,3765.0,105.0,120.85005,1789492560.1484559
AIR,2026-09-15 17:15:00+00:00,115.71,115.71,115.71,115.71,277.0,18.0,115.71,1789492560.1484716
AEE,2026-09-15 17:15:00+00:00,102.99,102.99,102.9525,102.9525,1112.0,41.0,102.969337,1789492560.1484876
AROC,2026-09-15 17:15:00+00:00,29.99,29.99,29.95,29.95,3952.0,71.0,29.972753,1789492560.1485043
APH,2026-09-15 17:15:00+00:00,77.46,77.46,77.4304,77.4304,6058.0,94.0,77.448052,1789492560.1520748
BAM,2026-09-15 17:15:00+00:00,46.165,46.17,46.15,46.15,4089.0,52.0,46.163226,1789492560.1521049
AVSC,2026-09-15 17:15:00+00:00,70.98,70.98,70.98,70.98,588.0,4.0,70.98,1789492560.1521254
ARES,2026-09-15 17:15:00+00:00,129.015,129.015,129.015,129.015,345.0,22.0,129.015,1789492560.1521437
ANDG,2026-09-15 17:15:00+00:00,55.235,55.235,55.235,55.235,143.0,5.0,55.235,1789492560.1521618
AMP,2026-09-15 17:15:00+00:00,555.4,555.55,555.29,555.55,729.0,49.0,555.348835,1789492560.1521795
