day,symbol,entry_m,level,entry,prev_close,open,adv20,adv20_20,adv20_5,nprev,rr
2025-04-15,PLTU,590,34.4,34.4,31.94,32.6,4292156.45,4292156.45,4292156.45,70.0,-1.037651685393258
2025-04-15,PTIR,590,162.8457,163.29,151.38,154.05,1231924.05,1231924.05,1231924.05,70.0,-1.0356943820224715
2025-04-15,SMCX,597,29.88,30.04,28.06,28.4,3825836.95,3825836.95,3825836.95,70.0,-1.0452438423645327
2025-04-15,TTAN,586,111.64,111.47,105.37,106.29,508471.9,508471.9,508471.9,70.0,2.0
2025-04-16,LEU,624,66.3283,66.435,63.66,62.3,713374.75,713374.75,713374.75,71.0,-1.0644532019704465
2025-04-16,MP,661,28.5,28.56,25.07,26.07,5733041.0,5733041.0,5733041.0,71.0,-1.0868769230769193
2025-04-16,SMCX,616,28.0,28.03,28.72,25.91,3736099.85,3736099.85,3736099.85,71.0,-1.0550599999999974
2025-04-16,SOXS,907,27.68,27.715,23.09,26.29,62705004.4,62705004.4,62705004.4,71.0,-1.078185714285713
2025-04-16,VIST,586,42.72,42.8142,40.38,40.49,1101943.9,1101943.9,1101943.9,71.0,2.0
2025-04-17,ANAB,595,20.135,20.1,19.06,18.91,1006325.05,1006325.05,1006325.05,72.0,1.6764705882352955
2025-04-17,BMI,589,199.85,196.81,183.9,183.67,310903.95,310903.95,310903.95,72.0,-1.185482828282839
2025-04-17,CAR,612,80.5,80.9,72.69,74.15,2116613.65,2116613.65,2116613.65,72.0,0.9338171181053612
2025-04-17,DJT,676,21.15,21.07,19.74,20.05,5733143.85,5733143.85,5733143.85,72.0,2.0
2025-04-17,HIMS,596,26.475,26.49,26.95,25.16,23749901.8,23749901.8,23749901.8,72.0,-1.0873
2025-04-17,NUTX,695,143.78,143.4,136.89,136.69,121821.5,121821.5,121821.5,72.0,-1.0530112994350318
2025-04-17,PRAX,597,32.0,31.26,29.825,29.78,559267.65,559267.65,559267.65,72.0,-1.08583333333333
2025-04-17,VKTX,604,23.2534,23.07,23.6,22.04,4371925.15,4371925.15,4371925.15,72.0,-1.0597105263157915
2025-04-21,BHVN,621,20.98,21.005,20.37,19.89,1685289.15,1685289.15,1685289.15,73.0,2.0
2025-04-21,GPCR,588,22.72,22.84,21.76,21.57,1210154.4,1210154.4,1210154.4,73.0,-1.0358387096774206
2025-04-21,HIBS,692,26.9,27.0,24.37,25.59,393923.6,393923.6,393923.6,73.0,-1.0890000000000055
2025-04-21,LABU,628,47.8076,47.93,47.0,45.5,2517535.85,2517535.85,2517535.85,73.0,-1.0612467532467504
2025-04-21,NVD,617,36.33,36.3713,32.78,34.54,4382567.2,4382567.2,4382567.2,73.0,-1.087710487804871
2025-04-21,PRAX,640,35.285,35.455,33.79,33.48,570263.35,570263.35,570263.35,73.0,0.2207792207792241
2025-04-21,TGTX,596,39.9309,39.8,38.32,37.97,2934441.7,2934441.7,2934441.7,73.0,-1.033310344827587
2025-04-21,UVIX,709,63.45,63.6,55.9,57.6,7762049.55,7762049.55,7762049.55,73.0,-1.0547894736842118
2025-04-22,DJT,740,23.995,24.103,22.49,22.83,6376364.35,6376364.35,6376364.35,74.0,-1.094268774703555
2025-04-22,GRAL,688,28.813,28.888,26.42,26.95,1152913.2,1152913.2,1152913.2,74.0,-1.0581967213114778
2025-04-22,MCB,604,58.84,58.98,55.52,53.8,123968.85,123968.85,123968.85,74.0,-1.2030473684210536
2025-04-22,NMAX,586,23.3538,23.21,21.73,22.235,5603392.142857143,,5603392.142857143,14.0,-1.052989299837168
2025-04-22,PLTU,734,33.61,33.6294,30.38,31.9,4344863.9,4344863.9,4344863.9,74.0,-1.0637466307277643
2025-04-22,SPYU,722,24.56,24.5588,22.23,23.25,2456134.55,2456134.55,2456134.55,74.0,-1.0418824864676066
2025-04-23,AS,590,24.59,24.5275,22.25,23.35,4704817.55,4704817.55,4704817.55,75.0,2.0
2025-04-23,ASTS,627,23.82,23.86,21.3,22.695,8552737.6,8552737.6,8552737.6,75.0,-1.054488372093026
2025-04-23,ATI,582,51.25,51.42,45.61,48.56,1960678.8,1960678.8,1960678.8,75.0,-1.0317515923566871
2025-04-23,BABX,589,29.48,29.55,26.23,27.91,1228534.35,1228534.35,1228534.35,75.0,-1.0373766233766248
2025-04-23,BLFS,586,24.36,24.035,21.89,22.98,636597.65,636597.65,636597.65,75.0,1.1044776119402986
2025-04-23,DJT,782,26.45,26.36,23.65,25.0,6659527.0,6659527.0,6659527.0,75.0,-1.0702432432432436
2025-04-23,GRAL,637,35.78,35.615,29.69,32.48,1158210.25,1158210.25,1158210.25,75.0,-1.0724329896907263
2025-04-23,HIMS,590,28.4,28.54,25.35,27.0,21719069.1,21719069.1,21719069.1,75.0,-1.054960784313728
2025-04-23,HROW,586,25.195,25.09,22.91,23.98,561719.35,561719.35,561719.35,75.0,-1.0502040816326523
2025-04-23,INOD,587,36.18,36.125,31.24,33.89,1604944.85,1604944.85,1604944.85,75.0,-1.0881975308641918
2025-04-23,KVYO,627,26.99,27.05,24.45,25.69,1949057.9,1949057.9,1949057.9,75.0,-1.0666249999999995
2025-04-23,LII,600,538.92,539.35,558.93,503.04,438909.85,438909.85,438909.85,75.0,-1.06521853898097
2025-04-23,LITE,582,59.12,59.16,51.64,55.025,3084053.65,3084053.65,3084053.65,75.0,-1.0441603053435131
2025-04-23,OKLO,605,23.3,23.33,21.53,22.18,11846783.55,11846783.55,11846783.55,75.0,-0.0718562874251484
2025-04-23,PLTU,613,37.81,37.93,32.46,35.84,4287301.85,4287301.85,4287301.85,75.0,-1.040125447251433
2025-04-23,PSIX,588,24.5,24.63,21.02,23.09,380331.25,380331.25,380331.25,75.0,-1.2015625000000008
2025-04-23,PTIR,613,179.215,179.5,153.86,169.89,1321812.6,1321812.6,1321812.6,75.0,-1.043700667397148
2025-04-23,SEI,594,20.5,20.34,18.65,19.48,1452905.55,1452905.55,1452905.55,75.0,-1.0571142857142857
2025-04-23,SMMT,631,32.3409,32.265,27.35,29.95,4027732.5,4027732.5,4027732.5,75.0,-1.0898873239436615
2025-04-23,SMTC,589,28.6,28.465,24.69,27.09,2667263.65,2667263.65,2667263.65,75.0,-1.047229413758047
2025-04-23,TSDD,588,47.46,47.5,50.92,43.68,2657453.5,2657453.5,2657453.5,75.0,-1.031534246575341
2025-04-23,TSLQ,588,37.8099,37.76,40.44,34.76,18596384.45,18596384.45,18596384.45,75.0,-1.0321228070175432
2025-04-23,WFRD,581,45.46,45.56,44.97,43.12,1632770.7,1632770.7,1632770.7,75.0,-1.0229789473684223
2025-04-24,ASTS,586,24.2,24.115,22.42,23.0,8692193.6,8692193.6,8692193.6,76.0,-1.08361403508772
2025-04-24,CRWL,585,27.37,27.495,25.67,25.86,157310.6,157310.6,157310.6,76.0,2.0
2025-04-24,DAR,587,30.93,30.805,30.35,28.88,2446925.05,2446925.05,2446925.05,76.0,-1.0516581196581194
2025-04-24,DXYZ,642,33.87,33.89,31.9,32.13,549333.5,549333.5,549333.5,76.0,2.0
2025-04-24,IONQ,582,28.35,28.39,26.8,27.0,18969256.05,18969256.05,18969256.05,76.0,0.0
2025-04-24,IPI,632,31.8125,32.0,29.94,30.23,188757.3,188757.3,188757.3,76.0,0.863157894736843
2025-04-24,KALU,658,56.81,57.0,58.92,53.96,221509.65,221509.65,221509.65,76.0,2.0
2025-04-24,LOB,610,26.65,26.69,24.78,25.25,409231.6,409231.6,409231.6,76.0,-1.1887076923076958
2025-04-24,MP,698,24.57,24.52,22.89,23.37,8283643.95,8283643.95,8283643.95,76.0,2.0
2025-04-24,NNE,582,21.2796,21.295,20.52,20.24,1584937.55,1584937.55,1584937.55,76.0,2.0
2025-04-24,PLTU,587,39.9464,40.05,37.12,37.66,4412338.5,4412338.5,4412338.5,76.0,-1.070517857142859
2025-04-24,PTIR,587,189.28,190.0133,175.95,179.07,1368244.5,1368244.5,1368244.5,76.0,-1.0642675093600835
2025-04-24,RKLB,586,21.62,21.7002,20.29,20.31,17268345.15,17268345.15,17268345.15,76.0,0.3173156586578307
2025-04-24,SEZL,625,45.89,45.92,42.84,43.47,780049.15,780049.15,780049.15,76.0,-1.07388636363636
2025-04-24,SMCX,607,29.839,29.75,27.04,28.3,3456857.15,3456857.15,3456857.15,76.0,-1.0934444444444422
2025-04-24,SMMT,684,34.65,34.67,33.23,33.0,4531653.4,4531653.4,4531653.4,76.0,-1.062036363636366
2025-04-24,TECX,722,21.05,21.12,19.54,19.58,240962.45,240962.45,240962.45,76.0,2.0
2025-04-24,UBRL,610,23.08,23.1399,21.76,21.95,140059.85,140059.85,140059.85,76.0,2.0
2025-04-24,VTMX,584,25.8,25.68,25.6,24.37,213902.35,213902.35,213902.35,76.0,2.0
2025-04-25,MSTX,605,36.0,35.77,33.45,34.09,12971497.05,12971497.05,12971497.05,77.0,2.0
2025-04-25,VRSN,591,267.2824,267.7,252.59,252.0,984176.55,984176.55,984176.55,77.0,2.0
2025-04-28,BOIL,797,54.24,54.105,48.79,50.17,2175235.05,2175235.05,2175235.05,78.0,-0.3509933774834372
2025-04-28,GRAL,579,39.15,39.0,37.2,37.275,1224911.4,1224911.4,1224911.4,78.0,-1.0314999999999976
2025-04-28,TSDD,658,34.68,34.6439,33.99,32.95,2814326.0,2814326.0,2814326.0,78.0,2.0
2025-04-28,TSLQ,658,27.6,27.5775,27.04,26.255,19094865.85,19094865.85,19094865.85,78.0,2.0
2025-04-28,VKTX,589,26.375,26.36,24.99,25.11,4614237.3,4614237.3,4614237.3,78.0,-1.0898965517241406
2025-04-29,BHF,892,58.7167,58.29,54.41,54.17,1031728.7,1031728.7,1031728.7,79.0,-1.0805244755244758
2025-04-29,CRWV,646,45.2,44.7602,42.02,42.205,13873931.55,13873931.55,13873931.55,20.0,2.0
2025-04-29,GPCR,660,25.47,25.61,23.62,24.15,1308849.65,1308849.65,1308849.65,79.0,0.4038461538461558
2025-04-29,KNSA,601,25.18,25.185,21.47,22.55,624105.8,624105.8,624105.8,79.0,-1.050927835051545
2025-04-29,VPG,587,24.26,24.0875,22.11,22.06,247652.5,247652.5,247652.5,79.0,2.0
2025-04-30,APP,586,261.34,262.8001,288.88,247.91,8393158.2,8393158.2,8393158.2,80.0,0.8285071535369875
2025-04-30,CLW,616,27.5,27.43,25.01,25.88,288712.05,288712.05,288712.05,80.0,2.0
2025-04-30,GDS,608,25.82,25.75,23.84,24.585,3044291.15,3044291.15,3044291.15,80.0,-1.0618048780487803
2025-04-30,GIL,586,45.63,45.69,42.9,41.61,820685.45,820685.45,820685.45,80.0,1.0000000000000115
2025-04-30,GPCR,593,26.88,26.64,25.91,25.5,1317893.15,1317893.15,1317893.15,80.0,-1.1497263157894668
2025-04-30,MSTX,761,39.78,39.73,39.41,37.64,12928008.2,12928008.2,12928008.2,80.0,-1.0652166666666674
2025-04-30,NUTX,747,109.76,109.81,104.81,103.0,163861.85,163861.85,163861.85,80.0,2.0
2025-04-30,PLTU,645,47.4262,47.47,48.9,45.12,4736352.6,4736352.6,4736352.6,80.0,2.0
2025-04-30,SMCI,693,30.58,30.68,36.0,29.12,43844484.15,43844484.15,43844484.15,80.0,-1.0703488372092995
2025-04-30,SMCX,674,22.0379,22.1441,31.88,19.6,3560640.8,3560640.8,3560640.8,80.0,2.0
2025-04-30,TSDD,599,36.88,36.963,32.31,35.08,2915151.45,2915151.45,2915151.45,80.0,-1.072485089463217
2025-04-30,TSLQ,599,29.34,29.39,25.72,27.88,19634044.65,19634044.65,19634044.65,80.0,-1.0724750000000003
2025-04-30,UVIX,580,48.08,48.11,42.7,45.72,7388209.25,7388209.25,7388209.25,80.0,-1.026649425287358
2025-04-30,UVXY,583,32.35,32.41,29.15,30.75,20061454.05,20061454.05,20061454.05,80.0,-1.0358295454545456
2025-04-30,WING,596,242.12,242.52,230.51,226.68,941667.35,941667.35,941667.35,80.0,-1.1046298342541514
2025-05-01,ALKS,586,30.5,30.18,28.77,28.73,1985993.2,1985993.2,1985993.2,81.0,0.9499999999999982
2025-05-01,BOIL,852,60.9,60.635,55.61,57.35,2440017.15,2440017.15,2440017.15,81.0,-1.0427797833935009
2025-05-01,DRS,631,39.43,39.578,36.96,37.67,948031.3,948031.3,948031.3,81.0,-1.0792799188640971
2025-05-01,HGV,601,35.91,35.865,33.63,34.05,1320036.1,1320036.1,1320036.1,81.0,2.0
2025-05-01,MATW,617,20.41,20.2513,20.45,19.1,276981.55,276981.55,276981.55,81.0,-0.441452224217034
2025-05-01,MSTX,675,43.79,43.865,39.04,41.64,12744454.95,12744454.95,12744454.95,81.0,-1.080990654205602
2025-05-01,OLED,725,136.7,136.78,125.63,130.5,862681.3,862681.3,862681.3,81.0,2.0
2025-05-01,SDRL,584,21.81,21.67,20.54,20.6,1286735.7,1286735.7,1286735.7,81.0,2.0
2025-05-01,SEI,591,22.66,22.7,21.14,21.53,1534549.75,1534549.75,1534549.75,81.0,2.0
2025-05-01,SMCX,655,26.29,26.2,24.46,24.85,3928416.95,3928416.95,3928416.95,81.0,-1.076744807121665
2025-05-02,ASTS,662,27.45,27.39,23.02,24.345,8179178.55,8179178.55,8179178.55,82.0,-1.0600294117647049
2025-05-02,DUOL,663,465.9,466.0,400.0,436.925,914292.05,914292.05,914292.05,82.0,2.0
2025-05-02,ESTA,631,32.71,32.89,31.04,31.15,715202.5,715202.5,715202.5,82.0,0.75
2025-05-02,HIMS,594,38.86,38.8779,36.16,36.86,29431589.8,29431589.8,29431589.8,82.0,-1.0699580215367803
2025-05-02,HIMZ,707,21.76,21.8,18.55,19.13,504580.5,504580.5,504580.5,34.0,2.0
2025-05-02,IESC,580,226.805,226.56,211.66,215.5,186951.35,186951.35,186951.35,82.0,1.6429404900816795
2025-05-02,IONQ,619,29.24,29.28,27.38,27.8,17147090.65,17147090.65,17147090.65,82.0,2.0
2025-05-02,IONX,596,38.0,38.0,34.05,35.05,445215.4,445215.4,445215.4,35.0,2.0
2025-05-02,PRLB,587,38.0,37.98,35.8,36.13,255204.4,255204.4,255204.4,82.0,2.0
2025-05-02,PSIX,629,27.715,27.7,25.72,26.34,317008.75,317008.75,317008.75,82.0,2.0
2025-05-02,PTIR,601,254.48,254.5,231.9,242.09,1404752.8,1404752.8,1404752.8,82.0,2.0
2025-05-02,SMMT,606,28.7699,28.8836,24.67,25.93,6722643.5,6722643.5,6722643.5,82.0,-1.026714066398004
2025-05-02,TECX,831,21.005,20.99,19.66,19.97,226648.6,226648.6,226648.6,82.0,2.0
2025-05-02,TRUP,586,44.37,44.46,36.44,40.73,663201.1,663201.1,663201.1,82.0,-1.029244897959186
2025-05-02,WGS,922,66.81,67.04,62.32,63.98,1387726.6,1387726.6,1387726.6,82.0,-0.3815789473684267
2025-05-05,CABO,741,169.995,170.3,152.51,151.52,171474.85,171474.85,171474.85,83.0,2.0
2025-05-05,CPS,742,23.02,22.93,21.88,21.66,475013.15,475013.15,475013.15,83.0,2.0
2025-05-05,FTAI,599,94.8495,94.84,89.95,90.25,2124321.25,2124321.25,2124321.25,83.0,2.0
2025-05-05,NUTX,610,123.04,123.15,114.63,115.06,156435.8,156435.8,156435.8,83.0,2.0
2025-05-05,TNXP,597,21.12,21.14,20.0,20.0,753336.5,753336.5,753336.5,83.0,-1.0271866666666654
2025-05-06,ALK,583,49.93,49.98,48.65,47.79,4153535.1,4153535.1,4153535.1,84.0,-1.0951153846153918
2025-05-06,AORT,674,26.25,26.33,23.77,24.96,419675.05,419675.05,419675.05,84.0,2.0
2025-05-06,ARMK,584,35.46,35.45,34.2,33.71,2241584.3,2241584.3,2241584.3,84.0,2.0
2025-05-06,CPS,760,24.39,24.47,23.23,23.08,523463.25,523463.25,523463.25,84.0,2.0
2025-05-06,CRWV,584,51.9,52.1,51.01,49.36,8746315.25,8746315.25,8746315.25,25.0,-1.0315624999999995
2025-05-06,FTAI,651,103.79,103.465,100.75,98.665,2088330.7,2088330.7,2088330.7,84.0,2.0
2025-05-06,IPAR,624,115.14,114.98,110.37,108.71,264854.4,264854.4,264854.4,84.0,2.0
2025-05-06,NBIS,623,24.44,24.4135,23.8,23.3,6724678.75,6724678.75,6724678.75,84.0,2.0
2025-05-06,NNE,874,24.59,24.245,23.36,22.7,1455077.75,1455077.75,1455077.75,84.0,-1.0735541205412098
2025-05-06,OMCL,672,26.42,26.45,30.49,22.76,643335.5,643335.5,643335.5,84.0,-1.0724722222222225
2025-05-06,VPG,661,24.6752,24.73,25.0,23.46,227477.5,227477.5,227477.5,84.0,0.9176470588235291
2025-05-07,CPNG,632,25.39,25.45,24.0,23.815,6385843.25,6385843.25,6385843.25,85.0,2.0
2025-05-07,CTRI,707,20.41,20.385,19.32,19.41,283036.85,283036.85,283036.85,85.0,2.0
2025-05-07,DIN,595,20.58,20.52,19.97,19.56,626140.25,626140.25,626140.25,85.0,-1.0530000000000037
2025-05-07,HIMS,601,50.54,50.63,49.47,47.98,39725344.65,39725344.65,39725344.65,85.0,-1.055887640449438
2025-05-07,HRTG,732,24.02,24.0,19.83,20.955,423596.35,423596.35,423596.35,85.0,-1.0568313253012065
2025-05-07,NMAX,598,25.35,25.42,23.15,22.74,2450208.5,2450208.5,2450208.5,25.0,-1.027565007304191
2025-05-07,SHOO,585,22.33,22.37,20.13,21.16,2050534.3,2050534.3,2050534.3,85.0,1.2298136645962718
2025-05-07,SMCX,616,24.05,24.08,25.84,22.83,3783876.4,3783876.4,3783876.4,85.0,-1.0311066666666686
2025-05-07,TEM,637,54.99,55.18,52.19,52.125,10056526.45,10056526.45,10056526.45,85.0,-1.0326463414634135
2025-05-08,ACLX,789,56.25,56.49,52.94,53.5,731754.3,731754.3,731754.3,86.0,-1.0508256880733933
2025-05-08,ACMR,634,21.04,21.085,20.03,19.96,1749440.8,1749440.8,1749440.8,86.0,2.0
2025-05-08,ALGM,704,20.86,20.97,18.69,19.86,3863926.1,3863926.1,3863926.1,86.0,0.2500000000000044
2025-05-08,ANDE,669,33.115,33.03,31.51,31.53,296823.1,296823.1,296823.1,86.0,2.0
2025-05-08,AZTA,627,27.41,27.35,25.26,26.02,962796.65,962796.65,962796.65,86.0,0.8297872340425426
2025-05-08,BROS,685,64.43,64.54,59.22,59.0,2543141.85,2543141.85,2543141.85,86.0,-1.0806962025316436
2025-05-08,CCSI,616,21.18,21.28,22.31,20.0,138729.0,138729.0,138729.0,86.0,2.0
2025-05-08,CGON,648,23.46,23.425,22.34,22.65,2007346.35,2007346.35,2007346.35,86.0,2.0
2025-05-08,DIN,623,21.7718,21.75,20.38,20.69,630826.7,630826.7,630826.7,86.0,2.0
2025-05-08,EE,632,27.59,27.71,24.93,26.08,398269.2,398269.2,398269.2,86.0,-1.0793188405797085
2025-05-08,ENPH,686,46.232,46.22,43.73,43.96,5582974.8,5582974.8,5582974.8,86.0,2.0
2025-05-08,ETHU,689,40.61,40.7061,32.25,38.5,1333750.85,1333750.85,1333750.85,86.0,2.0
2025-05-08,FETH,704,20.705,20.6298,17.95,19.66,1585593.4,1585593.4,1585593.4,86.0,1.8669191236137528
2025-05-08,GRPN,781,23.2388,23.16,16.98,18.695,1712726.05,1712726.05,1712726.05,86.0,2.0
2025-05-08,IONQ,850,33.36,33.36,29.14,31.74,14712115.4,14712115.4,14712115.4,86.0,-1.0356593406593375
2025-05-08,IONX,848,47.762,48.04,38.13,44.12,368231.3,368231.3,368231.3,39.0,-1.0256888888888875
2025-05-08,LABU,736,50.33,50.28,48.32,47.7,2301732.1,2301732.1,2301732.1,86.0,2.0
2025-05-08,MIRM,580,43.0,43.235,41.22,40.001,412250.3,412250.3,412250.3,86.0,2.0
2025-05-08,MMS,595,74.97,74.72,67.16,70.54,435438.7,435438.7,435438.7,86.0,0.5624999999999954
2025-05-08,MSTX,704,46.88,46.9523,41.27,44.64,11483023.35,11483023.35,11483023.35,86.0,-1.0582607598132023
2025-05-08,NUVL,670,69.0,69.02,66.72,67.375,663526.65,663526.65,663526.65,86.0,2.0
2025-05-08,PAHC,684,21.9999,21.955,19.39,19.32,213390.4,213390.4,213390.4,86.0,-1.0965777777777856
2025-05-08,PCVX,600,32.065,31.77,29.0,30.31,2398151.55,2398151.55,2398151.55,86.0,-1.0471363636363662
2025-05-08,PLTU,587,47.68,47.36,43.13,44.6,5375998.7,5375998.7,5375998.7,86.0,-1.095653061224486
2025-05-08,PRVA,609,25.75,25.715,23.32,24.52,649928.65,649928.65,649928.65,86.0,-1.0484519230769234
2025-05-08,PTIR,587,225.95,224.67,204.32,211.9,1321882.4,1321882.4,1321882.4,86.0,-1.098631929046569
2025-05-08,QDEL,586,33.0599,33.06,25.85,28.66,1754948.7,1754948.7,1754948.7,86.0,2.0
2025-05-08,RGTX,748,28.4988,28.4889,23.86,27.07,131153.25,131153.25,131153.25,25.0,-1.035112181518569
2025-05-08,RNA,634,27.53,27.47,26.17,26.18,1543976.85,1543976.85,1543976.85,86.0,2.0
2025-05-08,RVMD,601,43.43,43.46,37.66,40.77,1961285.35,1961285.35,1961285.35,86.0,-1.0420297029702994
2025-05-08,SNDK,675,36.75,36.77,34.97,34.97,2686496.35,2686496.35,2686496.35,51.0,2.0
2025-05-08,SPB,604,62.36,62.25,61.88,58.31,532489.15,532489.15,532489.15,86.0,2.0
2025-05-08,STAA,583,20.195,20.165,19.44,18.3,776280.3,776280.3,776280.3,86.0,-1.2508740740740711
2025-05-08,TATT,905,35.19,35.14,31.8,32.23,141301.55,141301.55,141301.55,86.0,-0.7915057915057976
2025-05-08,TEM,604,62.5,62.305,58.76,58.315,10715101.95,10715101.95,10715101.95,86.0,1.999999999999992
2025-05-08,TPC,707,30.2289,30.1,23.63,28.78,629902.0,629902.0,629902.0,86.0,-1.110288888888889
2025-05-08,UTI,753,33.29,33.285,29.62,31.66,579742.65,579742.65,579742.65,86.0,-1.0649108910891143
2025-05-09,ALGM,611,22.65,22.63,21.07,21.505,3894965.1,3894965.1,3894965.1,87.0,-1.0973913043478307
2025-05-09,APEI,800,27.37,27.2,25.86,25.87,151216.75,151216.75,151216.75,87.0,-1.0944385964912242
2025-05-09,BHVN,580,21.155,20.955,20.25,20.14,2219247.1,2219247.1,2219247.1,87.0,2.0
2025-05-09,BLFS,582,24.41,24.41,22.36,21.41,567772.7,567772.7,567772.7,87.0,-1.0397444500083473
2025-05-09,DAVE,679,160.0,159.96,152.73,152.365,434488.65,434488.65,434488.65,87.0,2.0
2025-05-09,GRND,760,23.74,23.78,24.45,21.645,1786430.25,1786430.25,1786430.25,87.0,-1.0733125
2025-05-09,HIMZ,661,34.99,35.0,35.67,33.0,1093366.5,1093366.5,1093366.5,39.0,-1.0697916666666625
2025-05-09,ICUI,659,146.36,147.12,142.87,135.345,278566.55,278566.55,278566.55,87.0,-1.2212857142857254
2025-05-09,IIIV,821,25.74,25.71,26.9,24.46,186700.65,186700.65,186700.65,87.0,-0.3442622950819689
2025-05-09,NBR,603,28.82,28.855,26.94,27.44,385167.05,385167.05,385167.05,87.0,-1.061053763440864
2025-05-09,NTCL,602,32.1828,31.61,31.58,30.59,783955.8,783955.8,783955.8,87.0,-1.0508196721311456
2025-05-09,SOC,606,22.62,22.605,20.97,21.49,1523476.25,1523476.25,1523476.25,87.0,0.7168141592920357
2025-05-09,SRPT,603,39.39,39.5,36.52,37.32,3946946.25,3946946.25,3946946.25,87.0,-1.055428571428574
2025-05-09,TTD,581,74.3,74.525,59.9,69.75,9478966.45,9478966.45,9478966.45,87.0,-1.045145510835909
2025-05-12,CRWV,657,57.23,57.32,51.37,54.3,7652835.35,7652835.35,7652835.35,29.0,2.0
2025-05-12,HELE,602,33.61,33.58,27.28,30.05,932006.5,932006.5,932006.5,88.0,-1.0399512195121992
2025-05-12,RNA,581,31.025,30.975,27.87,28.48,1446432.45,1446432.45,1446432.45,88.0,-1.0258181818181826
2025-05-12,SHOO,579,26.27,25.89,22.98,24.82,1907796.35,1907796.35,1907796.35,88.0,-1.0436379310344843
2025-05-12,TSDD,586,27.75,27.62,30.51,25.59,2529072.2,2529072.2,2529072.2,88.0,-1.0483214285714262
2025-05-12,TSLQ,586,22.0564,21.93,24.26,20.39,17114934.95,17114934.95,17114934.95,88.0,-1.0477333333333343
2025-05-12,W,727,40.16,40.11,32.79,38.19,6248017.4,6248017.4,6248017.4,88.0,-1.0712702702702703
2025-05-13,ACHC,632,27.87,27.815,25.84,26.26,3221659.05,3221659.05,3221659.05,89.0,2.0
2025-05-13,AVGX,609,25.23,25.25,23.81,24.055,575857.2,575857.2,575857.2,89.0,2.0
2025-05-13,CONL,661,24.86,24.7862,18.51,22.89,5266084.1,5266084.1,5266084.1,89.0,2.0
2025-05-13,CRWV,671,60.5499,60.51,58.49,57.6,7904809.15,7904809.15,7904809.15,30.0,2.0
2025-05-13,GRAL,582,38.35,38.2,35.99,36.25,1182838.35,1182838.35,1182838.35,89.0,2.0
2025-05-13,HIMS,760,62.17,62.5085,55.21,56.0,49290240.45,49290240.45,49290240.45,89.0,1.1831303563373956
2025-05-13,HIMZ,759,51.2,51.2312,41.12,42.35,1252184.05,1252184.05,1252184.05,41.0,2.0
2025-05-13,LIF,721,59.49,59.515,49.51,50.0,413115.2,413115.2,413115.2,89.0,2.0
2025-05-13,NVDL,609,47.87,47.9701,44.04,45.45,20156954.4,20156954.4,20156954.4,89.0,2.0
2025-05-13,NVDU,609,67.52,67.65,62.14,64.06,1114498.6,1114498.6,1114498.6,89.0,2.0
2025-05-13,OKLO,655,31.35,31.38,28.85,29.2,10160012.0,10160012.0,10160012.0,89.0,1.0144927536231907
2025-05-13,PLTU,591,53.72,53.67,49.22,50.42,5593016.2,5593016.2,5593016.2,89.0,-1.0915823701914795
2025-05-13,ROBN,615,23.735,23.87,21.06,22.09,2414987.4,2414987.4,2414987.4,69.0,2.0
2025-05-13,SMCI,614,36.19,36.265,33.52,34.46,44325756.75,44325756.75,44325756.75,89.0,2.0
2025-05-13,SMCX,586,30.23,29.8515,26.5,28.0,3806626.15,3806626.15,3806626.15,89.0,2.0
2025-05-13,SOLT,927,23.0899,23.16,20.89,21.94,261082.65,261082.65,261082.65,36.0,2.0
2025-05-13,TNXP,743,20.325,20.32,19.19,19.35,572680.6,572680.6,572680.6,89.0,2.0
2025-05-13,UBRL,604,31.7932,31.93,30.52,30.23,158213.95,158213.95,158213.95,89.0,2.0
2025-05-14,CHA,594,29.88,29.921,27.36,28.26,2088206.3529411764,,2088206.3529411764,17.0,-1.0471819645732678
2025-05-14,RDDT,637,120.66,121.0,112.84,114.725,7808522.5,7808522.5,7808522.5,90.0,2.0
2025-05-14,SATS,644,20.625,20.61,19.78,19.62,2529398.65,2529398.65,2529398.65,90.0,-1.0700689655172473
2025-05-14,TNXP,580,21.43,21.45,20.18,20.36,578952.05,578952.05,578952.05,90.0,0.6046511627906975
2025-05-15,EXEL,663,46.59,46.665,44.65,44.548,2901385.1,2901385.1,2901385.1,91.0,2.0
2025-05-15,IBTA,589,59.25,59.301,50.13,54.015,382402.0,382402.0,382402.0,91.0,0.2067156348373549
2025-05-15,NTES,585,121.88,121.85,107.11,115.845,1252855.45,1252855.45,1252855.45,91.0,-1.0920152671755774
2025-05-15,TNXP,719,23.35,23.27,22.08,22.2,603064.9,603064.9,603064.9,91.0,-1.037147540983604
