day,symbol,split,source,n_bars,first_minute,entry_m,rr,rv,adv20,level
2025-02-20,NVRI,TRAIN,cache.db(Alpaca SIP),0,,581,-1.0310647773279336,3.8466493745760495,533230.3,7.875
2025-02-20,BIGC,TRAIN,pit_bars_1min.db(Databento EQUS.MINI),314,570.0,583,-1.0522857142857145,1.0893804253525237,716370.5,7.48
2025-02-20,SPCB,TRAIN,cache.db(Alpaca SIP),0,,586,-1.0322455089820384,1.7001608673122517,702344.15,11.5999
2025-02-20,CURI,TRAIN,cache.db(Alpaca SIP),0,,587,2.0,4.478988197412178,310583.1,2.76
2025-02-20,DBRG,TRAIN,cache.db(Alpaca SIP),0,,587,2.0,3.495024340181224,2186542.6,11.25
2025-02-20,SMST,TRAIN,cache.db(Alpaca SIP),0,,603,-1.0770000000000028,1.3255194482566834,19193393.6,5.5
2025-02-20,BHC,TRAIN,cache.db(Alpaca SIP),0,,604,-1.047599999999998,4.301707176044175,3513282.7,7.37
2025-02-21,UNH,TRAIN,pit_bars_1min.db(Databento EQUS.MINI),390,570.0,578,0.2327672327672333,1.6938796353824237,3888528.95,462.69
2025-02-21,KITT,TRAIN,cache.db(Alpaca SIP),0,,580,-1.0276573146292585,3.622974280536415,8045033.65,1.43
2025-02-21,INBS,TRAIN,cache.db(Alpaca SIP),0,,582,2.0,2.037067518188103,379712.5,2.21
2025-02-21,FARM,TRAIN,cache.db(Alpaca SIP),0,,584,-1.1905073649754476,4.557336714035357,1816664.1,2.8
2025-02-21,SLNH,TRAIN,cache.db(Alpaca SIP),0,,594,-1.1918333333333315,1.312108389114862,518533.8,1.58
2025-02-21,EAF,TRAIN,cache.db(Alpaca SIP),0,,605,-1.0434,2.7600036829069268,3329832.7,1.125
2025-02-21,AIRE,TRAIN,cache.db(Alpaca SIP),0,,637,-1.049122807017543,4.17657844562151,279765.55,2.02
2025-02-21,SOXS,TRAIN,cache.db(Alpaca SIP),0,,656,2.0,1.6726475282050863,44261601.6,18.06
2025-02-24,ALLO,TRAIN,cache.db(Alpaca SIP),0,,579,-1.0311428571428582,2.613319259309768,9841487.95,2.26
2025-02-24,GOOS,TRAIN,cache.db(Alpaca SIP),0,,586,2.0,4.542517416274425,1193343.65,11.17
2025-02-24,SMCL,TRAIN,cache.db(Alpaca SIP),0,,586,-1.023295597484275,2.371185997359533,741814.6,38.5
2025-02-24,MSTZ,TRAIN,cache.db(Alpaca SIP),0,,588,2.0,1.677999305031585,13413838.55,20.93
2025-02-24,SPHL,TRAIN,cache.db(Alpaca SIP),0,,593,-1.0298888888888873,2.023055483128253,416735.2,2.79
2025-02-24,TSDD,TRAIN,cache.db(Alpaca SIP),0,,599,-1.0364710743801675,4.363556481525708,981714.05,45.2299
2025-02-24,TSLQ,TRAIN,cache.db(Alpaca SIP),0,,599,-1.035636511651575,3.2027026344633227,8168585.1,35.93
2025-02-24,SEDG,TRAIN,cache.db(Alpaca SIP),0,,621,-1.0892439024390173,1.7722739124560358,5140067.9,18.58
2025-02-25,GOTU,TRAIN,cache.db(Alpaca SIP),0,,583,-1.0399999999999971,4.026084013514673,2374826.25,2.55
2025-02-25,TSLZ,TRAIN,cache.db(Alpaca SIP),0,,585,2.0,3.63598226095953,68908958.3,3.53
2025-02-25,IBIO,TRAIN,cache.db(Alpaca SIP),0,,586,2.0,2.9236125309001606,292737.15,3.6
2025-02-25,TSLQ,TRAIN,cache.db(Alpaca SIP),0,,587,2.0,3.5985820004611515,8452539.6,38.51
2025-02-25,MYGN,TRAIN,cache.db(Alpaca SIP),0,,603,2.0,4.87252462096428,1227852.65,11.55
2025-02-25,UVIX,TRAIN,cache.db(Alpaca SIP),0,,606,-1.0294392523364495,2.5660913146289555,8155831.45,32.45
2025-02-25,API,TRAIN,cache.db(Alpaca SIP),0,,614,-1.062444444444449,2.9184158854710214,1308420.6,5.7368
2025-02-25,GDXD,TRAIN,cache.db(Alpaca SIP),0,,620,2.0,3.3446587787571063,1822650.6,9.9176
2025-02-26,SLQT,TRAIN,cache.db(Alpaca SIP),0,,580,1.85714285714286,2.279104073947977,3185374.5,4.39
2025-02-26,BTBT,TRAIN,cache.db(Alpaca SIP),0,,582,-0.1428571428571401,3.0981114956502,15232247.15,2.47
2025-02-26,CIFR,TRAIN,cache.db(Alpaca SIP),0,,583,-1.043871794871799,3.0679467794016704,14508123.25,4.23
2025-02-26,ASPI,TRAIN,cache.db(Alpaca SIP),0,,586,2.0,4.017148373860822,2007281.85,4.85
2025-02-26,CAN,TRAIN,cache.db(Alpaca SIP),0,,588,-1.0671641791044757,3.422783597339587,12879781.8,1.38
2025-02-26,TSDD,TRAIN,cache.db(Alpaca SIP),0,,630,-1.0315384615384615,3.642797216164457,1096834.7,55.05
2025-02-26,DJTWW,TRAIN,cache.db(Alpaca SIP),0,,639,-0.6559139784946233,1.5790222237597795,110949.35,15.25
2025-02-26,VOXR,TRAIN,cache.db(Alpaca SIP),0,,792,2.0,1.9240010888544088,142625.75,2.45
2025-02-27,NVDQ,TRAIN,cache.db(Alpaca SIP),0,,578,2.0,2.1346946530555866,55541456.4,2.86
2025-02-27,PGEN,TRAIN,cache.db(Alpaca SIP),0,,579,-1.0265714285714282,2.3820702901761863,2296804.6,1.9299
2025-02-27,CYH,TRAIN,cache.db(Alpaca SIP),0,,580,-1.2771739130434776,4.219471680490634,3147763.75,3.805
2025-02-27,EDIT,TRAIN,cache.db(Alpaca SIP),0,,583,2.0,4.521750902614663,6182594.0,2.05
2025-02-27,LUCD,TRAIN,cache.db(Alpaca SIP),0,,597,-1.0226517719568555,4.982725828098785,767270.4,1.53
2025-02-27,PLTD,TRAIN,cache.db(Alpaca SIP),0,,598,-1.0443069053708405,1.8863349877501336,5091416.8,17.7617
2025-02-27,AXTI,TRAIN,cache.db(Alpaca SIP),0,,604,2.0,4.578627188448709,981366.05,1.51
2025-02-27,ACDC,TRAIN,cache.db(Alpaca SIP),0,,631,-1.4080481622306686,1.7516190094145678,403714.65,7.28
2025-02-28,GRRR,TRAIN,cache.db(Alpaca SIP),0,,582,2.0,4.463821922063371,3357896.05,25.1
2025-02-28,HIMS,TRAIN,cache.db(Alpaca SIP),0,,586,0.9831932773109276,1.906316757091703,33248018.55,43.3358
2025-02-28,HRTX,TRAIN,cache.db(Alpaca SIP),0,,586,2.0,3.4761992259893515,1739103.6,2.11
2025-02-28,SRI,TRAIN,cache.db(Alpaca SIP),0,,586,2.0,3.5844532810171925,418255.05,5.41
2025-02-28,KRKR,TRAIN,cache.db(Alpaca SIP),0,,600,2.0,1.4903445581339538,141380.65,4.35
2025-02-28,BTDR,TRAIN,cache.db(Alpaca SIP),0,,603,2.0,2.0578590778972385,6698619.25,11.1199
2025-02-28,BTBT,TRAIN,cache.db(Alpaca SIP),0,,607,-0.2222222222222178,4.250378940864844,16413862.15,2.47
2025-02-28,DAPP,TRAIN,cache.db(Alpaca SIP),0,,621,-1.166461538461537,1.8837371784816777,316780.9,11.75
2025-03-03,SPHR,TRAIN,cache.db(Alpaca SIP),0,,577,-1.0234628474191714,3.120300450157344,660369.1,43.05
2025-03-03,MEXX,TRAIN,cache.db(Alpaca SIP),0,,578,-1.0670588235294125,2.669326014257797,255551.4,11.69
2025-03-03,SOXS,TRAIN,cache.db(Alpaca SIP),0,,580,-1.0289740259740272,4.343027310089,43819952.4,23.125
2025-03-03,NVD,TRAIN,cache.db(Alpaca SIP),0,,582,2.0,4.631873584761265,5124157.55,30.44
2025-03-03,NVDQ,TRAIN,cache.db(Alpaca SIP),0,,582,2.0,2.1428963085507955,57063423.7,3.3399
2025-03-03,DV,TRAIN,cache.db(Alpaca SIP),0,,587,-1.0503905640297972,4.772518375511995,2110498.35,14.52
2025-03-03,BHR,TRAIN,cache.db(Alpaca SIP),0,,600,0.4444444444444455,4.948802895402447,179540.35,2.83
2025-03-03,IBIO,TRAIN,cache.db(Alpaca SIP),0,,632,-1.0722222222222215,4.99155739430046,708884.2,6.638
2025-03-04,GRO,TRAIN,cache.db(Alpaca SIP),0,,577,-1.068250000000003,3.863043630421088,164300.5,2.8
2025-03-04,RCAT,TRAIN,cache.db(Alpaca SIP),0,,577,-1.0236347031963453,4.926062592004552,6837874.95,5.3638
2025-03-04,AMDL,TRAIN,cache.db(Alpaca SIP),0,,578,-1.0523243243243212,2.6808375959964974,19643021.3,4.8763
2025-03-04,BTBT,TRAIN,cache.db(Alpaca SIP),0,,579,-1.03363914373089,3.248675657439043,16978226.15,2.29
2025-03-04,KOPN,TRAIN,cache.db(Alpaca SIP),0,,579,-1.0247201646090538,2.6270914569850983,3395960.95,1.25
2025-03-04,SANA,TRAIN,cache.db(Alpaca SIP),0,,584,-1.060625000000003,4.171081563364566,2796073.35,2.46
2025-03-04,RPAY,TRAIN,cache.db(Alpaca SIP),0,,586,-1.0233571428571435,4.859473509289422,482526.25,6.78
2025-03-04,CELZ,TRAIN,cache.db(Alpaca SIP),0,,601,2.0,1.131942396906069,129127.55,5.6531
2025-03-05,CE,TRAIN,cache.db(Alpaca SIP),0,,577,1.92936778156086,2.199269717910623,4257163.15,51.3272
2025-03-05,ORGO,TRAIN,cache.db(Alpaca SIP),0,,581,2.0,2.2579848153726374,3681512.8,5.53
2025-03-05,GDXU,TRAIN,topup.db(Databento EQUS.MINI),304,570.0,582,1.927252329996549,4.2706796363829,672047.6,43.229
2025-03-05,SKIN,TRAIN,cache.db(Alpaca SIP),0,,582,1.4444444444444384,3.0397048672825675,569940.2,1.22
2025-03-05,MARA,TRAIN,cache.db(Alpaca SIP),0,,739,-1.0604693877551037,1.561226078391649,37427945.25,14.99
2025-03-05,GHRS,TRAIN,cache.db(Alpaca SIP),0,,767,2.0,1.040410618249796,687600.5,9.87
2025-03-05,LAC,TRAIN,cache.db(Alpaca SIP),0,,836,2.0,1.5102480486413117,4330438.25,2.77
2025-03-06,VNET,TRAIN,cache.db(Alpaca SIP),0,,580,-1.0283518518518509,3.8594470783499792,14177963.55,12.732
2025-03-06,PACK,TRAIN,cache.db(Alpaca SIP),0,,581,-1.0310952380952367,4.269106960571539,440537.1,6.79
2025-03-06,RGTI,TRAIN,cache.db(Alpaca SIP),0,,581,2.000000000000004,3.819336548278904,69166292.8,7.7
2025-03-06,NINE,TRAIN,cache.db(Alpaca SIP),0,,583,2.0,2.434185369987371,777898.85,1.0745
2025-03-06,SG,TRAIN,cache.db(Alpaca SIP),0,,590,-1.0300389610389589,1.676931997470909,4800479.95,23.8885
2025-03-06,BARK,TRAIN,cache.db(Alpaca SIP),0,,605,-1.0376666666666667,2.855666169156981,999759.5,1.74
2025-03-06,UVXY,TRAIN,cache.db(Alpaca SIP),0,,843,-1.0779687500000017,1.0752709385907442,23607151.65,25.25
2025-03-06,STVN,TRAIN,cache.db(Alpaca SIP),0,,874,-1.0764074074074097,2.808191257297684,293823.9,21.0
2025-03-07,KOPN,TRAIN,cache.db(Alpaca SIP),0,,577,2.0,2.8607065267801097,3013346.5,1.36
2025-03-07,CMTG,TRAIN,cache.db(Alpaca SIP),0,,579,-1.054555555555556,1.3362965822312716,1569898.5,2.79
2025-03-07,MYE,TRAIN,cache.db(Alpaca SIP),0,,580,-1.13378378378378,4.551280761757855,395196.45,12.95
2025-03-07,TSLL,TRAIN,cache.db(Alpaca SIP),0,,581,-1.0664218068535876,3.160869258802041,107031475.3,10.91
2025-03-07,RIOX,TRAIN,cache.db(Alpaca SIP),0,,598,-1.6110067114093942,3.691675370335604,365044.95,10.36
2025-03-07,VG,TRAIN,cache.db(Alpaca SIP),0,,602,-1.047449999999998,3.854787429238885,8788594.85,9.7
2025-03-07,BITF,TRAIN,cache.db(Alpaca SIP),0,,604,-1.0379999999999974,1.5966614316658554,34688889.75,1.1661
2025-03-07,PHUN,TRAIN,cache.db(Alpaca SIP),0,,613,-1.0633196721311438,3.0735965975850923,428414.45,3.15
2025-03-10,ARRY,TRAIN,cache.db(Alpaca SIP),0,,578,-0.2777777777777772,2.547331935853592,6167865.2,6.4
2025-03-10,SEDG,TRAIN,cache.db(Alpaca SIP),0,,578,-1.025767366471133,1.751049835674209,5426658.8,17.38
2025-03-10,ELF,TRAIN,cache.db(Alpaca SIP),0,,580,-0.1430948419301189,3.693532260208056,4148251.3,74.155
2025-03-10,SKBL,TRAIN,cache.db(Alpaca SIP),0,,580,2.0,2.1353184011168165,1226772.55,10.08
2025-03-10,VG,TRAIN,cache.db(Alpaca SIP),0,,687,-1.062975316877916,1.0713091566631188,8678857.75,9.6
2025-03-10,EMBC,TRAIN,cache.db(Alpaca SIP),0,,777,1.888888888888891,1.0097355799961742,610747.45,13.58
2025-03-10,SNBR,TRAIN,cache.db(Alpaca SIP),0,,829,-1.086111111111108,2.465189994987312,639945.0,7.82
2025-03-10,BKYI,TRAIN,cache.db(Alpaca SIP),0,,834,-1.2657074340527583,1.1687599100294566,125552.75,1.13
2025-03-11,GH,TRAIN,cache.db(Alpaca SIP),0,,577,2.0,2.750927047615472,2452773.15,39.0
2025-03-11,API,TRAIN,cache.db(Alpaca SIP),0,,578,-1.027135678391959,4.040563443637414,1296502.35,5.58
2025-03-11,PLTU,TRAIN,cache.db(Alpaca SIP),0,,578,-1.0217272727272737,3.795400858679134,3315697.2,24.88
2025-03-11,NIU,TRAIN,cache.db(Alpaca SIP),0,,579,-1.040000000000003,2.7707980107391936,903782.95,2.4599
2025-03-11,ICU,TRAIN,cache.db(Alpaca SIP),0,,622,-1.029575402635431,3.250210928898753,159421.85,2.08
2025-03-11,UVXY,TRAIN,cache.db(Alpaca SIP),0,,628,-1.0467967479674816,2.288633399683422,24246603.95,29.45
2025-03-11,BTCZ,TRAIN,cache.db(Alpaca SIP),0,,639,-1.7350476190476185,1.3273290974257488,719630.25,7.33
2025-03-11,PHAT,TRAIN,cache.db(Alpaca SIP),0,,655,1.1327014218009397,2.4378719811314564,1095232.75,4.65
2025-03-12,NBIS,TRAIN,cache.db(Alpaca SIP),0,,577,-1.0290860215053754,3.8962919813693127,17556281.8,27.85
2025-03-12,PDYN,TRAIN,cache.db(Alpaca SIP),0,,577,-1.037761020881668,2.3571206786935384,3836736.1,6.6862
2025-03-12,RGTI,TRAIN,cache.db(Alpaca SIP),0,,577,-1.027885245901638,3.873788536730576,64877276.5,8.835
2025-03-12,ABSI,TRAIN,cache.db(Alpaca SIP),0,,580,-1.0348888888888903,3.000772604491731,5240650.35,3.24
2025-03-12,CURR,TRAIN,cache.db(Alpaca SIP),0,,596,0.842105263157889,1.4592252070057752,641946.9,2.95
2025-03-12,ZENA,TRAIN,cache.db(Alpaca SIP),0,,596,2.0,1.7661421021960872,230268.15,3.02
2025-03-12,UVXY,TRAIN,cache.db(Alpaca SIP),0,,634,-1.0572978723404258,1.089551349761736,24640178.15,27.42
2025-03-12,LOT,TRAIN,cache.db(Alpaca SIP),0,,641,2.0,2.239761924732804,166668.55,1.58
2025-03-13,MRNA,TRAIN,cache.db(Alpaca SIP),0,,577,-1.0243605442176855,3.6112066306052055,12637036.5,37.18
2025-03-13,TSDD,TRAIN,cache.db(Alpaca SIP),0,,578,2.0,4.068359337971828,1434718.4,72.988
2025-03-13,TSLQ,TRAIN,cache.db(Alpaca SIP),0,,578,2.0,3.221380231311376,11547426.05,58.17
2025-03-13,CPRI,TRAIN,cache.db(Alpaca SIP),0,,579,-1.056094339622636,2.608130287025624,3583601.65,20.395
2025-03-13,HRTG,TRAIN,cache.db(Alpaca SIP),0,,594,-1.0653507109004756,3.433113584292088,182433.15,12.59
2025-03-13,ASTL,TRAIN,cache.db(Alpaca SIP),0,,613,-1.044592592592595,2.437786244064568,1414820.9,6.16
2025-03-13,GAU,TRAIN,cache.db(Alpaca SIP),0,,647,2.0,4.763772079015501,755403.3,1.305
2025-03-13,BOIL,TRAIN,cache.db(Alpaca SIP),0,,650,-1.044772727272728,1.458965598615212,2031091.45,90.3
2025-03-14,VERI,TRAIN,cache.db(Alpaca SIP),0,,578,1.947368421052628,1.8806883023267027,625170.05,2.43
2025-03-14,PDYN,TRAIN,cache.db(Alpaca SIP),0,,579,0.9419380149078064,2.407855827345197,3265540.2,7.1
2025-03-14,LTBR,TRAIN,cache.db(Alpaca SIP),0,,580,1.8297872340425565,3.602623176098389,2504147.55,9.0
2025-03-14,NFE,TRAIN,cache.db(Alpaca SIP),0,,580,-1.0289128751210053,2.832590442662998,6217188.95,9.25
2025-03-14,CDXS,TRAIN,cache.db(Alpaca SIP),0,,716,-1.089999999999998,1.497926596411192,1012529.7,2.72
2025-03-14,CAR,TRAIN,cache.db(Alpaca SIP),0,,787,2.0,1.603302770420138,1111945.0,60.73
2025-03-14,NNNN,TRAIN,cache.db(Alpaca SIP),0,,872,-0.3728813559322045,1.3250787519124918,178139.0625,7.18
2025-03-17,RR,TRAIN,cache.db(Alpaca SIP),0,,577,2.0,3.664690163877069,8401446.95,1.8199
2025-03-17,SOXL,TRAIN,topup.db(Databento EQUS.MINI),391,570.0,577,0.4753565173880406,2.805475239572755,108158145.8,20.52
2025-03-17,SPCE,TRAIN,cache.db(Alpaca SIP),0,,579,-1.0236619718309845,4.879524175574975,1613292.55,3.49
2025-03-17,SATL,TRAIN,cache.db(Alpaca SIP),0,,581,2.0,3.699084693145108,843695.2,3.78
2025-03-17,INTW,TRAIN,cache.db(Alpaca SIP),0,,607,0.1625000000000037,3.138599972852709,370103.95,29.71
2025-03-17,TSDD,TRAIN,topup.db(Databento EQUS.MINI),383,570.0,630,-0.2992063492063492,3.5357476623762847,1440162.6,74.4085
2025-03-17,TBH,TRAIN,cache.db(Alpaca SIP),0,,726,2.0,4.423008362293706,1164414.8333333333,5.28
2025-03-17,ANVS,TRAIN,cache.db(Alpaca SIP),0,,768,2.0,1.0358323352308565,432563.5,1.83
2025-03-18,CTM,TRAIN,cache.db(Alpaca SIP),0,,584,-1.0369999999999984,2.585677113323544,6732665.85,1.14
2025-03-18,NIPG,TRAIN,cache.db(Alpaca SIP),0,,592,2.0,2.9101581316384144,413049.45,1.69
2025-03-18,BAER,TRAIN,cache.db(Alpaca SIP),0,,601,2.0,3.1082783860605616,338019.85,1.6663
2025-03-18,HURA,TRAIN,cache.db(Alpaca SIP),0,,602,-1.030095406360423,1.118199438970663,168560.75,2.65
2025-03-18,LAR,TRAIN,cache.db(Alpaca SIP),0,,603,2.0,3.141217104467465,949969.95,2.41
2025-03-18,QSI,TRAIN,cache.db(Alpaca SIP),0,,607,-1.044350282485878,4.717861656323743,9308657.6,1.6176
2025-03-18,INTW,TRAIN,cache.db(Alpaca SIP),0,,622,-1.0549642857142858,4.8647663359911775,376341.7,31.2
2025-03-18,MAZE,TRAIN,cache.db(Alpaca SIP),0,,627,2.0,1.1104756425387985,171441.35,12.02
2025-03-19,GRRRW,TRAIN,cache.db(Alpaca SIP),0,,581,2.0,1.769382726287295,675292.0,1.13
2025-03-19,GRWG,TRAIN,cache.db(Alpaca SIP),0,,581,2.0,3.500271983654163,827807.1,1.155
2025-03-19,MLYS,TRAIN,cache.db(Alpaca SIP),0,,583,2.0,2.9746793242880827,1687257.5,16.2837
2025-03-19,WKSP,TRAIN,cache.db(Alpaca SIP),0,,583,2.0,1.308072773171738,852781.3,4.0062
2025-03-19,AMPX,TRAIN,cache.db(Alpaca SIP),0,,587,-1.0432616822429948,2.1215580597955084,2709006.1,2.37
2025-03-19,AKBA,TRAIN,cache.db(Alpaca SIP),0,,610,2.0,1.565653370648212,3643951.5,2.66
2025-03-19,PRME,TRAIN,cache.db(Alpaca SIP),0,,610,-1.043777777777778,4.760178196806583,1332259.75,2.005
2025-03-19,TE,TRAIN,cache.db(Alpaca SIP),0,,610,-1.0671999999999957,2.078274712230048,1356780.6363636365,1.7
2025-03-20,QNTM,TRAIN,cache.db(Alpaca SIP),0,,581,2.0,1.1674766632662597,625023.2,6.76
2025-03-20,JTAI,TRAIN,cache.db(Alpaca SIP),0,,583,2.0,1.2928281405791713,1918777.85,5.46
2025-03-20,ACB,TRAIN,cache.db(Alpaca SIP),0,,586,2.0,4.862221369777114,1253756.0,4.62
2025-03-20,MBOT,TRAIN,cache.db(Alpaca SIP),0,,591,-1.088893617021282,1.248828769439009,1105019.7,1.6899
2025-03-20,AQST,TRAIN,topup.db(Databento EQUS.MINI),320,570.0,592,-1.051099830795259,1.0719157779367572,1384382.25,3.07
2025-03-20,TNXP,TRAIN,cache.db(Alpaca SIP),0,,594,-1.0256570440535258,2.574743396921896,1741867.85,17.7
2025-03-20,SCVL,TRAIN,cache.db(Alpaca SIP),0,,595,-1.0665238095238063,4.035131900010399,561664.95,22.48
2025-03-20,CVNA,TRAIN,cache.db(Alpaca SIP),0,,608,2.0,2.619098761302433,5595676.3,190.0799
2025-03-21,IONX,TRAIN,cache.db(Alpaca SIP),0,,579,2.0,2.80635616899099,380564.6666666667,24.38
2025-03-21,JTAI,TRAIN,cache.db(Alpaca SIP),0,,579,-1.035455247907277,1.278076166409955,1541222.7,5.7
2025-03-21,LAZR,TRAIN,pit_bars_1min.db(Databento EQUS.MINI),352,570.0,581,2.0,1.352034164792978,1913783.0,7.4
2025-03-21,TSLG,TRAIN,cache.db(Alpaca SIP),0,,583,-1.0370909090909095,3.770175654843401,904586.5,4.18
2025-03-21,TSLL,TRAIN,cache.db(Alpaca SIP),0,,583,-1.0361813426329565,4.284746436423708,164045389.95,8.5
2025-03-21,TSLT,TRAIN,cache.db(Alpaca SIP),0,,586,-1.0403524385902485,2.967015741204449,6363025.25,11.7
2025-03-21,PYXS,TRAIN,cache.db(Alpaca SIP),0,,599,2.0,4.473236050245738,643487.3,1.18
2025-03-21,MAZE,TRAIN,cache.db(Alpaca SIP),0,,617,-1.027704545454546,3.561431366944496,160571.95,12.63
2025-03-24,CDXS,TRAIN,cache.db(Alpaca SIP),0,,577,2.0,2.5365833557516426,1150287.45,2.78
2025-03-24,EAF,TRAIN,cache.db(Alpaca SIP),0,,577,-1.0515000000000043,1.692146508204948,2107146.15,1.05
2025-03-24,YSG,TRAIN,cache.db(Alpaca SIP),0,,584,2.0,3.3965911443339816,249500.15,4.93
2025-03-24,MIST,TRAIN,cache.db(Alpaca SIP),0,,586,-1.0257500000000022,3.235278225245628,2099289.1,2.13
2025-03-24,BKKT,TRAIN,cache.db(Alpaca SIP),0,,599,2.0,1.6084445726713728,651500.2,12.73
2025-03-24,ECX,TRAIN,cache.db(Alpaca SIP),0,,599,2.0,1.2632261850397877,4293193.55,2.9
2025-03-24,MSTU,TRAIN,cache.db(Alpaca SIP),0,,604,2.0,1.730687934818569,93219608.4,7.15
2025-03-24,BTDR,TRAIN,cache.db(Alpaca SIP),0,,624,2.0,1.4475361363063972,6410473.3,11.02
2025-03-25,TSLZ,TRAIN,cache.db(Alpaca SIP),0,,577,-1.022704402515724,2.6390601419255493,70244780.35,3.75
2025-03-25,EPAC,TRAIN,topup.db(Databento EQUS.MINI),242,570.0,579,0.4336734693877556,3.6157962235701273,389831.15,45.97
2025-03-25,ECX,TRAIN,cache.db(Alpaca SIP),0,,580,-1.041571428571428,2.839434109565887,4373899.7,2.98
2025-03-25,SMCL,TRAIN,cache.db(Alpaca SIP),0,,580,-1.037399999999998,3.2103231479723178,1015287.2,19.23
2025-03-25,PHUN,TRAIN,cache.db(Alpaca SIP),0,,587,2.0,4.909461421188044,346114.4,3.2999
2025-03-25,SRFM,TRAIN,cache.db(Alpaca SIP),0,,597,-1.0255845023380108,2.0567904071794785,226166.2,3.97
2025-03-25,DOMH,TRAIN,cache.db(Alpaca SIP),0,,620,-1.0534968210717524,3.987300846823678,591850.65,6.1
2025-03-25,BRTX,TRAIN,cache.db(Alpaca SIP),0,,623,-1.1570433333333283,1.1609271704224198,307077.7,2.1
2025-03-26,SSP,TRAIN,cache.db(Alpaca SIP),0,,582,-1.0298024158757542,2.9525130148023258,2423240.8,3.57
2025-03-26,ALMS,TRAIN,cache.db(Alpaca SIP),0,,586,-1.07825242718447,2.002124759158796,846130.5,4.11
2025-03-26,PNBK,TRAIN,cache.db(Alpaca SIP),0,,586,-1.035400516795868,1.0089905411252982,1229892.6,1.42
2025-03-26,MVST,TRAIN,cache.db(Alpaca SIP),0,,587,2.0,2.899854923373084,3509884.85,1.26
2025-03-26,UVIX,TRAIN,cache.db(Alpaca SIP),0,,599,2.0,2.734740377804485,6955436.75,30.6
2025-03-26,RILY,TRAIN,cache.db(Alpaca SIP),0,,614,-1.034799999999997,1.4637608505239674,3148689.1,4.45
2025-03-26,XYF,TRAIN,cache.db(Alpaca SIP),0,,694,-1.0724736842105214,3.323191063016913,178389.25,13.88
2025-03-26,TSDD,TRAIN,cache.db(Alpaca SIP),0,,767,2.0,2.6197987219531464,1731990.75,52.2586
2025-03-27,EWTX,TRAIN,cache.db(Alpaca SIP),0,,585,2.0,4.931231819240742,1531787.65,23.34
2025-03-27,IMTX,TRAIN,cache.db(Alpaca SIP),0,,587,-1.041269736842105,4.56073053385569,685171.45,5.12
2025-03-27,IQ,TRAIN,topup.db(Databento EQUS.MINI),391,570.0,588,2.0,1.5396587545936542,33718790.75,2.37
2025-03-27,TE,TRAIN,cache.db(Alpaca SIP),0,,589,-1.0394285714285694,1.658076867890714,1553358.7647058824,1.42
2025-03-27,CORZ,TRAIN,cache.db(Alpaca SIP),0,,590,2.000000000000004,3.9975276857935,20689233.65,7.7
2025-03-27,NBIS,TRAIN,cache.db(Alpaca SIP),0,,601,-1.097539999999995,3.4596845530848843,12987594.3,24.65
2025-03-27,SATL,TRAIN,cache.db(Alpaca SIP),0,,607,2.0,1.0875210157611632,809303.0,3.99
2025-03-27,TOI,TRAIN,cache.db(Alpaca SIP),0,,621,2.0,1.131417667750714,536249.05,1.28
2025-03-28,INR,TRAIN,cache.db(Alpaca SIP),0,,580,-1.0238904109589049,3.6707677812832578,464780.15,18.12
2025-03-28,OXM,TRAIN,cache.db(Alpaca SIP),0,,586,2.0,4.837033741331549,510607.05,58.22
2025-03-28,LWLG,TRAIN,cache.db(Alpaca SIP),0,,602,2.0,4.155846788635064,754666.5,1.1875
2025-03-28,SURG,TRAIN,cache.db(Alpaca SIP),0,,603,-1.0253626251390446,1.0449527642081564,4364948.45,2.36
2025-03-28,NFGC,TRAIN,cache.db(Alpaca SIP),0,,605,-1.0813333333333326,4.82899377104199,1295294.5,1.24
2025-03-28,MSTZ,TRAIN,cache.db(Alpaca SIP),0,,610,2.0,1.8557549804002813,28072904.85,12.62
2025-03-28,RAY,TRAIN,cache.db(Alpaca SIP),0,,617,-1.0288998569384862,1.0657209572341857,6869963.35,2.08
2025-03-28,PRME,TRAIN,cache.db(Alpaca SIP),0,,626,-1.0363636363636364,1.2129691660375743,1442885.2,2.065
2025-03-31,GRRR,TRAIN,cache.db(Alpaca SIP),0,,582,2.0,2.135193207115462,5055654.9,25.58
2025-03-31,MDAI,TRAIN,cache.db(Alpaca SIP),0,,582,2.0,4.001851976087695,438234.6,1.11
2025-03-31,MSTZ,TRAIN,cache.db(Alpaca SIP),0,,586,-1.039894736842105,2.5096179853913285,28642676.65,15.53
2025-03-31,SMST,TRAIN,cache.db(Alpaca SIP),0,,586,-1.038511749347261,3.065144444155945,27744564.6,4.54
2025-03-31,NVTS,TRAIN,cache.db(Alpaca SIP),0,,591,1.4666666666666688,3.534104410152853,4330192.65,1.915
2025-03-31,BLUE,TRAIN,pit_bars_1min.db(Databento EQUS.MINI),230,570.0,596,-1.0499999999999992,3.1708451899902754,318149.85,5.15
2025-03-31,SMCX,TRAIN,cache.db(Alpaca SIP),0,,597,0.9703389830508504,2.213531379676248,3891235.8,31.0
2025-03-31,QUBT,TRAIN,cache.db(Alpaca SIP),0,,599,-1.0404750363548234,2.4015040330669506,24732613.3,8.57
2025-04-01,CYD,TRAIN,cache.db(Alpaca SIP),0,,581,0.5403225806451618,3.4159770128702047,371738.45,17.5
