symbol,ts,open,high,low,close,volume,trade_count,vwap
AMT,2026-09-15 17:20:00+00:00,176.76,176.775,176.63,176.63,2993.0,82.0,176.694978
AMZU,2026-09-15 17:15:00+00:00,34.3813,34.3813,34.3813,34.3813,321.0,7.0,34.3813
AMZU,2026-09-15 17:16:00+00:00,34.3645,34.3645,34.33,34.36,1425.0,14.0,34.353611
AMZU,2026-09-15 17:17:00+00:00,34.34,34.34,34.33,34.3308,1613.0,10.0,34.330675
AMZU,2026-09-15 17:18:00+00:00,34.3,34.3,34.3,34.3,488.0,19.0,34.3
ABM,2026-09-15 17:15:00+00:00,49.85,49.85,49.85,49.85,529.0,20.0,49.85
ABM,2026-09-15 17:16:00+00:00,49.87,49.905,49.87,49.905,4223.0,84.0,49.885784
ABM,2026-09-15 17:17:00+00:00,49.91,49.9299,49.91,49.9299,338.0,22.0,49.91995
ABM,2026-09-15 17:18:00+00:00,49.88,49.88,49.86,49.88,1246.0,28.0,49.874399
AMRX,2026-09-15 17:15:00+00:00,16.89,16.89,16.855,16.855,7346.0,129.0,16.86225
AMRX,2026-09-15 17:17:00+00:00,16.85,16.85,16.85,16.85,392.0,25.0,16.85
AMRX,2026-09-15 17:18:00+00:00,16.84,16.84,16.83,16.83,3273.0,61.0,16.830472
AMRX,2026-09-15 17:19:00+00:00,16.8284,16.8284,16.82,16.82,6395.0,77.0,16.820734
AMRX,2026-09-15 17:20:00+00:00,16.82,16.82,16.82,16.82,1728.0,54.0,16.82
AVNT,2026-09-15 17:15:00+00:00,40.91,40.91,40.91,40.91,153.0,13.0,40.91
AVNT,2026-09-15 17:17:00+00:00,40.9,40.9,40.9,40.9,413.0,16.0,40.9
AVNT,2026-09-15 17:20:00+00:00,40.88,40.88,40.87,40.87,955.0,26.0,40.874286
AZO,2026-09-15 17:15:00+00:00,2899.17,2899.17,2897.1,2897.105,294.0,34.0,2897.554587
AZO,2026-09-15 17:16:00+00:00,2897.1,2897.1,2895.0,2895.195,239.0,55.0,2895.732909
AZO,2026-09-15 17:18:00+00:00,2894.5,2894.5,2893.11,2894.09,302.0,50.0,2894.001457
AZO,2026-09-15 17:19:00+00:00,2894.095,2894.1,2894.095,2894.1,127.0,29.0,2894.095588
AZO,2026-09-15 17:20:00+00:00,2894.12,2897.21,2893.05,2896.76,1436.0,125.0,2895.109085
AAT,2026-09-15 17:15:00+00:00,21.6,21.6,21.6,21.6,301.0,16.0,21.6
AAT,2026-09-15 17:16:00+00:00,21.595,21.595,21.59,21.595,876.0,16.0,21.593927
AAT,2026-09-15 17:18:00+00:00,21.58,21.58,21.58,21.58,1176.0,34.0,21.58
AAT,2026-09-15 17:19:00+00:00,21.58,21.58,21.58,21.58,191.0,8.0,21.58
AAT,2026-09-15 17:20:00+00:00,21.57,21.57,21.57,21.57,506.0,26.0,21.57
ACWX,2026-09-15 17:15:00+00:00,75.905,75.905,75.895,75.895,1900.0,16.0,75.900594
ACWX,2026-09-15 17:16:00+00:00,75.895,75.895,75.895,75.895,3606.0,22.0,75.895
ACWX,2026-09-15 17:17:00+00:00,75.895,75.895,75.885,75.885,1966.0,20.0,75.891471
ACWX,2026-09-15 17:18:00+00:00,75.885,75.885,75.885,75.885,2185.0,17.0,75.885
ACWX,2026-09-15 17:19:00+00:00,75.885,75.895,75.885,75.89,2601.0,24.0,75.891087
ACWX,2026-09-15 17:20:00+00:00,75.89,75.89,75.875,75.875,3765.0,25.0,75.876774
ALLE,2026-09-15 17:15:00+00:00,154.025,154.03,154.025,154.0275,843.0,19.0,154.0262
ALLE,2026-09-15 17:16:00+00:00,154.05,154.05,154.05,154.05,1062.0,39.0,154.05
ALLE,2026-09-15 17:17:00+00:00,153.93,154.02,153.9,153.91,4844.0,104.0,153.939008
ALLE,2026-09-15 17:18:00+00:00,153.9985,153.9985,153.96,153.965,585.0,17.0,153.978941
ALLE,2026-09-15 17:19:00+00:00,153.965,154.04,153.965,154.035,1778.0,50.0,154.011429
ALLE,2026-09-15 17:20:00+00:00,154.0,154.01,154.0,154.01,656.0,44.0,154.003968
ARKX,2026-09-15 17:16:00+00:00,31.635,31.635,31.635,31.635,355.0,6.0,31.635
ARKX,2026-09-15 17:17:00+00:00,31.65,31.65,31.65,31.65,226.0,5.0,31.65
ALSN,2026-09-15 17:15:00+00:00,123.26,123.26,123.26,123.26,225.0,16.0,123.26
ALSN,2026-09-15 17:17:00+00:00,123.22,123.22,123.22,123.22,283.0,22.0,123.22
ALSN,2026-09-15 17:19:00+00:00,123.245,123.265,123.245,123.265,1046.0,24.0,123.249444
ALSN,2026-09-15 17:20:00+00:00,123.27,123.415,123.27,123.41,2594.0,52.0,123.320096
AMAT,2026-09-15 17:15:00+00:00,417.86,418.035,417.84,418.0,7030.0,211.0,417.941611
AMAT,2026-09-15 17:16:00+00:00,417.98,418.0,417.895,417.94,5467.0,233.0,417.964814
AMAT,2026-09-15 17:17:00+00:00,417.9551,418.0,417.69,417.735,7845.0,280.0,417.874898
AMAT,2026-09-15 17:18:00+00:00,417.68,418.0,417.66,417.95,6236.0,199.0,417.822472
AMAT,2026-09-15 17:19:00+00:00,417.8901,418.0,417.89,417.945,3891.0,196.0,417.941476
AMAT,2026-09-15 17:20:00+00:00,417.95,418.1,417.855,418.07,5565.0,194.0,418.002588
AMDL,2026-09-15 17:15:00+00:00,54.345,54.36,54.345,54.36,316.0,8.0,54.3525
AMDL,2026-09-15 17:17:00+00:00,54.3227,54.3227,54.3227,54.3227,160.0,4.0,54.3227
AMDL,2026-09-15 17:18:00+00:00,54.42,54.42,54.42,54.42,133.0,4.0,54.42
AMDL,2026-09-15 17:19:00+00:00,54.3954,54.4613,54.3954,54.4613,764.0,14.0,54.426258
AMDL,2026-09-15 17:20:00+00:00,54.45,54.495,54.45,54.495,503.0,8.0,54.475937
APO,2026-09-15 17:15:00+00:00,127.42,127.51,127.42,127.42,2745.0,59.0,127.451438
APO,2026-09-15 17:16:00+00:00,127.42,127.5,127.36,127.36,867.0,29.0,127.43159
APO,2026-09-15 17:18:00+00:00,127.33,127.48,127.33,127.385,6310.0,51.0,127.475275
APO,2026-09-15 17:20:00+00:00,127.385,127.4799,127.385,127.4799,623.0,28.0,127.414301
ASHR,2026-09-15 17:15:00+00:00,33.27,33.27,33.27,33.27,3791.0,18.0,33.27
ASHR,2026-09-15 17:20:00+00:00,33.265,33.265,33.265,33.265,159.0,3.0,33.265
ASO,2026-09-15 17:15:00+00:00,51.715,51.74,51.69,51.695,3953.0,91.0,51.717475
ASO,2026-09-15 17:16:00+00:00,51.695,51.7,51.695,51.7,2320.0,49.0,51.699234
ASO,2026-09-15 17:17:00+00:00,51.68,51.68,51.66,51.66,1388.0,52.0,51.666667
ASO,2026-09-15 17:18:00+00:00,51.6625,51.6625,51.6625,51.6625,369.0,20.0,51.6625
ASO,2026-09-15 17:19:00+00:00,51.655,51.655,51.58,51.605,3653.0,77.0,51.6154
ASO,2026-09-15 17:20:00+00:00,51.57,51.57,51.51,51.51,7624.0,136.0,51.517716
AVUV,2026-09-15 17:15:00+00:00,123.81,123.81,123.81,123.81,561.0,21.0,123.81
AVUV,2026-09-15 17:16:00+00:00,123.81,123.81,123.81,123.81,1254.0,39.0,123.81
AVUV,2026-09-15 17:17:00+00:00,123.805,123.805,123.79,123.79,1537.0,39.0,123.801054
AVUV,2026-09-15 17:19:00+00:00,123.81,123.82,123.81,123.8199,2158.0,39.0,123.813951
AVUV,2026-09-15 17:20:00+00:00,123.8,123.8,123.79,123.79,370.0,21.0,123.794545
AXTI,2026-09-15 17:15:00+00:00,57.65,57.65,57.61,57.61,3164.0,61.0,57.633752
AXTI,2026-09-15 17:16:00+00:00,57.625,57.65,57.62,57.65,4353.0,81.0,57.622835
AXTI,2026-09-15 17:17:00+00:00,57.655,57.7,57.655,57.67,5760.0,96.0,57.687387
AXTI,2026-09-15 17:18:00+00:00,57.63,57.645,57.63,57.63,4432.0,53.0,57.632821
AXTI,2026-09-15 17:19:00+00:00,57.67,57.67,57.6,57.6,5802.0,93.0,57.638993
AXTI,2026-09-15 17:20:00+00:00,57.63,57.65,57.63,57.65,1730.0,80.0,57.644495
APC,2026-09-15 17:15:00+00:00,18.865,18.865,18.865,18.865,114.0,5.0,18.865
APC,2026-09-15 17:16:00+00:00,18.865,18.865,18.865,18.865,524.0,10.0,18.865
APC,2026-09-15 17:17:00+00:00,18.865,18.865,18.865,18.865,314.0,10.0,18.865
APTV,2026-09-15 17:15:00+00:00,44.04,44.04,44.04,44.04,792.0,38.0,44.04
APTV,2026-09-15 17:16:00+00:00,44.04,44.06,44.04,44.06,4262.0,138.0,44.055013
APTV,2026-09-15 17:17:00+00:00,44.04,44.05,44.04,44.04,1186.0,35.0,44.046
APTV,2026-09-15 17:18:00+00:00,44.04,44.05,44.015,44.015,2047.0,73.0,44.033607
APTV,2026-09-15 17:19:00+00:00,44.0,44.035,44.0,44.01,2736.0,83.0,44.016018
APTV,2026-09-15 17:20:00+00:00,44.0,44.02,44.0,44.01,2324.0,56.0,44.010726
ARCB,2026-09-15 17:16:00+00:00,135.22,135.22,134.865,134.865,354.0,11.0,135.0425
ARCB,2026-09-15 17:20:00+00:00,135.22,135.315,135.21,135.315,1092.0,39.0,135.24054
ATRO,2026-09-15 17:16:00+00:00,67.205,67.205,67.205,67.205,315.0,16.0,67.205
ATRO,2026-09-15 17:17:00+00:00,67.185,67.185,67.185,67.185,627.0,22.0,67.185
ATRO,2026-09-15 17:18:00+00:00,67.13,67.2,67.13,67.18,1331.0,35.0,67.16809
ATRO,2026-09-15 17:19:00+00:00,67.2,67.2,67.2,67.2,486.0,28.0,67.2
ATRO,2026-09-15 17:20:00+00:00,67.325,67.325,67.325,67.325,153.0,10.0,67.325
AAPU,2026-09-15 17:17:00+00:00,43.75,43.75,43.75,43.75,586.0,5.0,43.75
AAPU,2026-09-15 17:20:00+00:00,43.7037,43.7037,43.7037,43.7037,140.0,2.0,43.7037
AAXJ,2026-09-15 17:15:00+00:00,113.84,113.84,113.82,113.82,1239.0,17.0,113.826354
AAXJ,2026-09-15 17:16:00+00:00,113.825,113.85,113.825,113.85,1993.0,29.0,113.840548
AAXJ,2026-09-15 17:17:00+00:00,113.85,113.85,113.84,113.84,802.0,8.0,113.848571
AAXJ,2026-09-15 17:18:00+00:00,113.82,113.85,113.82,113.845,2344.0,51.0,113.837381
AAXJ,2026-09-15 17:19:00+00:00,113.845,113.86,113.845,113.86,3848.0,49.0,113.851316
AAXJ,2026-09-15 17:20:00+00:00,113.85,113.86,113.845,113.86,2662.0,44.0,113.854778
ALKS,2026-09-15 17:15:00+00:00,44.83,44.83,44.825,44.825,434.0,20.0,44.8275
ALKS,2026-09-15 17:16:00+00:00,44.835,44.835,44.835,44.835,375.0,10.0,44.835
ALKS,2026-09-15 17:17:00+00:00,44.835,44.835,44.805,44.805,1826.0,44.0,44.820417
ALKS,2026-09-15 17:18:00+00:00,44.8,44.95,44.8,44.95,18962.0,241.0,44.921754
ALKS,2026-09-15 17:19:00+00:00,44.955,45.085,44.955,45.04,37418.0,252.0,45.017025
ALKS,2026-09-15 17:20:00+00:00,45.0425,45.055,44.935,44.98,11005.0,110.0,44.990902
ARW,2026-09-15 17:15:00+00:00,214.01,214.01,213.98,213.98,421.0,21.0,213.995
ARW,2026-09-15 17:17:00+00:00,214.17,214.17,214.16,214.16,1285.0,51.0,214.164621
ARW,2026-09-15 17:20:00+00:00,214.085,214.085,214.085,214.085,163.0,12.0,214.085
AGO,2026-09-15 17:15:00+00:00,70.9,70.9,70.89,70.89,1446.0,48.0,70.895
AGO,2026-09-15 17:17:00+00:00,70.9175,70.97,70.915,70.97,2011.0,55.0,70.929423
AGO,2026-09-15 17:19:00+00:00,70.96,70.96,70.96,70.96,180.0,14.0,70.96
