symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,partial_taken,partial_price,partial_shares,partial_pnl,daily_range_pct,avg_volume_20d,qf_vwap_dist_pct,qf_gap_pct,qf_gap_fading,qf_spy_return_pct,qf_pole_bars,qf_pole_gain_pct,qf_fill_vwap_dist_pct,conviction_mult,macd_zone_mult,conv_pole_gain,conv_flag_tightness,conv_vol_ratio,conv_spy_regime,conv_retracement,conv_raw_score,spy_3d_range,conv_vwap_dist,conv_gap_fading,intraday_change_at_entry,bk_ratio_at_fill,spy_3d_at_fill,planned_entry,pole_gain_pct,retracement_pct,pullback_candles,avg_pole_volume,avg_flag_volume,pole_height,flag_low,flag_high,entry_bar_open,entry_bar_high,entry_bar_low,entry_bar_close,entry_bar_volume,entry_minutes_from_open,relative_volume,bars_held,patterns_detected_that_day,risk,R,era,entry_min,vol_ratio,flag_tight,stop_pct,bk_vol_ratio
VELO,2025-12-11,10:43:00,11.71,11.44,12.23,3809,10:45:00,11.41,stop,-1152.49,-2.58,False,,0,0.0,59.43,621784,10.78,-3.49,False,-0.07,2,3.57,11.2,0.4,1.0,0.0,-0.3,0.0,-0.5,0.0,0.4,0.759,0.2,0.0,42.0,1.178,0.759,,3.57,37.51,2.0,21942.0,16278.0,0.3999,11.45,11.65,11.59,11.7,11.55,11.62,19179.0,133.0,7.52,4.0,1.0,1028.430000000005,-1.1206304755792755,25H2,73,1.3479542941393292,0.5001250312578172,2.3057216054654255,1.1782159970512347
ARBB,2025-12-15,10:31:00,6.28,5.99,6.75,1733,10:35:00,6.69,trail_stop,710.21,6.52,False,,0,0.0,107.59,48197,-26.2,13.26,False,-0.08,3,7.02,-24.86,1.8,1.8,0.3,0.0,0.3,0.0,0.2,1.8,1.197,0.0,0.0,107.59,3.576,1.197,,7.02,24.73,3.0,3662.0,2121.0,0.3999,6.0,6.18,6.25,6.5,6.24,6.24,7585.0,121.0,51.3,6.0,2.0,502.57000000000005,1.4131563762261974,25H2,61,1.7265440829797265,0.45011252813203234,4.617834394904459,3.576143328618576
LONA,2025-12-18,10:10:00,7.63,7.39,8.13,383,10:29:00,7.37,stop,-99.59,-3.41,False,,0,0.0,27.83,19176,-0.4,59.61,False,0.07,2,3.46,0.11,0.9,1.0,0.0,-0.3,0.0,0.0,0.2,0.9,1.08,0.0,0.0,101.45,1.412,1.08,,3.46,28.0,4.0,301028.0,246232.0,0.25,7.4,7.59,7.45,7.72,7.41,7.66,347700.0,100.0,3153.33,23.0,7.0,91.92000000000009,-1.0834421235857257,25H2,40,1.2225380941551058,0.759999999999998,3.145478374836176,1.4120829136749082
BENF,2025-12-19,10:02:00,6.16,6.01,6.46,18000,10:05:00,5.99,stop,-3036.24,-2.74,False,,0,0.0,45.81,981439,9.38,-1.36,False,0.09,2,4.61,9.47,1.5,1.8,0.3,0.0,0.0,0.0,0.0,1.5,1.049,0.2,0.0,21.15,1.761,1.049,,4.61,40.72,2.0,1930.0,1514.0,0.2699,6.02,6.13,6.08,6.13,6.02,6.03,2667.0,92.0,1.04,3.0,1.0,2700.0000000000064,-1.1245333333333305,25H2,32,1.274768824306473,0.4075583549462776,2.4350649350649407,1.761558784676354
MENS,2025-12-19,10:33:00,3.08,2.97,3.26,16642,10:58:00,2.96,stop,-1981.98,-3.87,False,,0,0.0,29.79,462303,-3.01,0.0,False,0.09,3,3.64,-1.88,1.2,1.8,0.0,-0.3,0.3,0.0,0.2,1.2,1.049,0.0,0.0,29.79,0.783,1.049,,3.64,14.19,3.0,2850.0,783.0,0.105,2.98,3.04,3.06,3.08,3.06,3.08,613.0,123.0,2.51,26.0,1.0,1830.6199999999978,-1.0826823699074644,25H2,63,3.6398467432950192,0.571428571428572,3.571428571428567,0.7828863346104725
LHAI,2025-12-22,10:25:00,13.95,13.32,15.34,8644,10:37:00,13.28,stop,-5744.58,-4.76,False,,0,0.0,75.02,646654,6.58,-4.38,False,-0.02,3,12.39,6.06,1.2,2.0,0.0,0.0,0.0,0.0,0.0,1.2,0.975,0.2,0.0,18.8,2.662,0.975,,12.39,45.67,2.0,37032.0,29352.0,1.5329,13.2,13.88,13.73,13.95,13.71,13.72,78126.0,115.0,7.33,14.0,1.0,5445.719999999991,-1.0548797955091356,25H2,55,1.2616516762060508,0.4436036271120109,4.516129032258057,2.661692559280458
QNTM,2025-12-22,10:15:00,11.44,10.99,12.41,3269,10:30:00,10.96,stop,-1568.37,-4.19,False,,0,0.0,14.33,163495,6.61,13.05,False,-0.02,2,6.6,7.06,1.2,1.0,0.3,-0.3,0.0,0.0,0.0,1.2,0.975,0.2,0.0,27.2,0.823,0.975,,6.6,42.85,4.0,3495.0,2742.0,0.6999,11.0,11.38,11.2,11.4,11.09,11.14,2258.0,105.0,2.45,16.0,5.0,1471.0499999999977,-1.0661568267564001,25H2,45,1.274617067833698,0.5429347049578522,3.9335664335664275,0.8234865061998541
JFB,2025-12-23,10:18:00,15.2,14.41,16.7,832,10:26:00,14.37,stop,-689.92,-5.46,False,,0,0.0,38.37,57590,-7.84,15.77,True,0.19,2,7.26,-6.62,0.25,1.0,0.3,-0.3,0.0,-0.5,0.0,0.2,0.75,0.0,-0.3,35.85,0.612,0.75,,7.26,39.41,3.0,5145.0,4087.0,1.0,14.38,15.01,15.12,15.27,14.74,15.12,2500.0,108.0,7.28,8.0,1.0,657.2799999999993,-1.049659201557937,25H2,48,1.2588695864937607,0.629999999999999,5.1973684210526265,0.611695620259359
KZIA,2025-12-23,10:36:00,8.12,7.76,8.93,10251,10:51:00,9.29,exhaust+trail_stop,10966.85,13.17,False,,0,0.0,49.02,284764,5.48,-0.9,False,0.19,3,15.4,5.64,2.3,1.8,0.0,0.3,0.3,-0.5,0.0,2.3,0.75,0.2,0.0,49.02,9.967,0.75,,15.4,36.41,2.0,5934.0,1260.0,1.0887,7.76,8.08,8.06,8.25,8.01,8.01,12564.0,126.0,1.98,19.0,1.0,3690.359999999994,2.971756143032121,25H2,66,4.70952380952381,0.2939285386240473,4.433497536945806,9.971428571428572
MENS,2025-12-23,09:54:00,4.37,4.18,4.81,9000,11:48:00,4.16,stop,-1874.46,-4.76,False,,0,0.0,39.64,1534712,-6.89,1.67,False,0.19,2,9.97,-6.16,0.5,1.8,0.0,-0.3,0.3,-0.5,0.0,0.5,0.75,0.0,0.0,39.64,1.172,0.75,,9.97,38.46,3.0,25713.0,9733.0,0.3898,4.15,4.35,4.34,4.38,4.22,4.38,11406.0,84.0,1.23,114.0,1.0,1710.0000000000034,-1.096175438596489,25H2,24,2.641837049214014,0.5130836326321172,4.34782608695653,1.1718894482687763
RDAC,2025-12-23,10:27:00,10.55,10.08,11.6,3808,10:32:00,10.05,stop,-1922.09,-4.78,False,,0,0.0,36.83,98382,8.03,-5.72,False,0.19,2,4.03,8.35,0.4,2.0,0.0,-0.3,0.0,-0.5,0.0,0.4,0.75,0.2,0.0,19.72,0.497,0.75,,4.03,45.57,4.0,1146.0,804.0,0.395,10.01,10.5,10.5,10.72,10.5,10.72,400.0,117.0,1.07,7.0,2.0,1789.7600000000025,-1.0739372876810283,25H2,57,1.4253731343283582,1.2405063291139244,4.454976303317541,0.4975124378109453
AIRI,2025-12-24,10:21:00,3.28,3.21,3.4,2245,10:38:00,3.3,trail_stop,53.36,0.73,False,,0,0.0,27.42,112293,-8.66,13.47,False,0.01,3,5.02,-8.14,1.4,1.0,0.3,0.3,0.3,-0.5,0.0,1.4,0.672,0.0,0.0,30.65,1.064,0.672,,5.02,43.23,2.0,14168.0,7868.0,0.1573,3.22,3.26,3.25,3.26,3.24,3.26,8369.0,111.0,25.68,20.0,1.0,157.14999999999964,0.3395482023544392,25H2,51,1.800711743772242,0.25429116338206986,2.13414634146341,1.0636756481952212
GVH,2025-12-29,09:45:00,3.53,3.37,3.88,1947,09:47:00,3.84,trail_stop,604.55,8.8,False,,0,0.0,71.93,54121,5.99,9.62,False,0.01,2,22.34,0.39,0.7,1.8,0.0,0.0,0.0,-0.5,0.0,0.7,0.473,0.2,0.0,32.69,6.983,0.473,,22.34,47.69,5.0,15134.0,13491.0,0.65,3.25,3.51,3.43,3.98,3.43,3.98,94212.0,75.0,334.25,6.0,1.0,311.5199999999994,1.9406458654340046,25H2,15,1.1217848936327923,0.39999999999999963,4.532577903682712,6.983322214809873
KXIN,2025-12-29,10:15:00,5.2,4.96,5.65,18000,10:17:00,5.18,post_fill_exit,-280.58,-0.3,False,,0,0.0,20.84,1456492,5.67,-13.95,False,0.01,3,5.4,,2.2,1.8,0.3,-0.3,0.3,-0.5,0.2,2.2,0.473,0.2,0.0,20.84,0.331,0.473,,,,,,,,,,,,,,,,,,,4320.000000000004,-0.06494907407407402,25H2,45,,,4.615384615384619,
KXIN,2025-12-29,10:19:00,5.2,4.96,5.71,18000,10:32:00,4.95,stop,-4455.71,-4.76,False,,0,0.0,20.84,1456492,6.28,-13.95,False,0.01,3,5.4,6.75,2.2,1.8,0.3,-0.3,0.3,-0.5,0.2,2.2,0.473,0.2,0.0,20.84,3.48,0.473,,5.4,1.96,6.0,3272.0,326.0,0.255,4.97,5.17,5.16,5.2,5.03,5.03,1135.0,109.0,0.24,14.0,3.0,4320.000000000004,-1.031414351851851,25H2,49,10.036809815950921,0.7843137254901967,4.615384615384619,3.48159509202454
CHRN,2025-12-30,10:14:00,8.63,8.35,9.23,3334,10:17:00,8.85,trail_stop,735.18,2.55,False,,0,0.0,62.82,468967,2.12,60.81,True,0.04,2,5.56,2.56,0.4,1.0,0.3,-0.3,0.0,-0.5,0.0,0.4,0.415,0.2,-0.3,59.71,1.707,0.415,,5.56,42.22,2.0,294571.0,271524.0,0.45,8.36,8.59,8.5,8.69,8.49,8.66,463419.0,104.0,237.0,5.0,1.0,933.5200000000038,0.7875353500728393,25H2,44,1.0848801579234248,0.5111111111111121,3.2444959443800823,1.7067331064657267
EKSO,2025-12-30,10:14:00,8.63,8.35,9.23,5835,10:17:00,8.85,trail_stop,1286.68,2.55,False,,0,0.0,62.82,468967,2.17,43.77,False,0.04,2,5.56,2.63,0.7,1.0,0.3,-0.3,0.0,-0.5,0.0,0.7,0.415,0.2,0.0,60.81,1.707,0.415,,5.56,42.22,2.0,294571.0,271524.0,0.45,8.36,8.59,8.5,8.69,8.49,8.66,463419.0,104.0,237.0,5.0,6.0,1633.8000000000065,0.7875382543762975,25H2,44,1.0848801579234248,0.5111111111111121,3.2444959443800823,1.7067331064657267
INBS,2025-12-31,09:46:00,7.4,7.07,8.13,4748,09:47:00,7.04,stop,-1673.16,-4.76,False,,0,0.0,130.25,131939,19.08,10.24,False,0.02,2,26.87,18.75,0.9,1.8,0.0,0.0,0.0,-0.5,0.2,0.9,0.364,0.2,0.0,77.32,0.65,0.364,,,,,,,,,,,,,,,,,,,1566.8400000000004,-1.067856322279237,25H2,16,,,4.4594594594594605,
STI,2026-01-02,09:53:00,8.08,7.64,8.78,1277,10:26:00,8.42,trail_stop,444.62,4.31,False,,0,0.0,49.73,63890,2.89,4.51,False,0.04,3,6.76,4.78,1.2,1.0,0.3,-0.3,0.3,-0.5,0.2,1.2,0.524,0.2,0.0,15.51,0.574,0.524,,6.76,24.64,6.0,2580.0,362.0,0.4923,7.65,7.92,8.04,8.04,8.04,8.04,208.0,83.0,23.98,21.0,1.0,561.8800000000005,0.7913077525450268,2026,23,7.12707182320442,0.5484460694698345,5.44554455445545,0.574585635359116
PASG,2026-01-05,10:19:00,15.52,15.19,16.13,1019,10:20:00,15.15,stop,-376.3,-2.38,False,,0,0.0,25.47,50979,5.79,18.05,False,0.11,2,3.81,6.18,0.9,1.0,0.0,0.0,0.0,-0.5,0.2,0.9,0.718,0.2,0.0,33.25,1.554,0.718,,3.81,10.22,4.0,1368.0,1298.0,0.5608,15.2,15.44,15.4,15.67,15.38,15.4,2018.0,109.0,7.73,3.0,3.0,336.2700000000001,-1.1190412466173012,2026,49,1.0539291217257318,0.4279600570613413,2.126288659793815,1.5546995377503852
PLRZ,2026-01-05,10:32:00,13.38,12.72,14.7,6792,10:39:00,12.68,stop,-4719.77,-5.19,False,,0,0.0,23.63,1696391,8.88,-11.92,False,0.11,3,6.98,9.62,0.9,2.0,0.3,-0.3,0.0,-0.5,0.2,0.9,0.718,0.2,0.0,18.99,0.89,0.718,,6.98,0.0,4.0,4502.0,3901.0,0.82,12.57,13.25,13.31,13.5,13.31,13.36,3472.0,122.0,0.22,9.0,1.0,4482.720000000001,-1.0528808402041616,2026,62,1.1540630607536528,0.8292682926829266,4.9327354260089695,0.8900281978979748
SMX,2026-01-05,09:56:00,17.68,17.0,19.15,10981,10:00:00,16.95,stop,-8004.6,-4.12,False,,0,0.0,29.04,1479277,-2.19,-0.48,False,0.11,3,11.13,-1.53,1.8,1.8,0.0,0.0,0.3,-0.5,0.0,1.8,0.718,0.0,0.0,30.23,0.586,0.718,,11.13,37.85,4.0,23662.0,10419.0,1.77,17.01,17.59,17.49,17.7,17.42,17.42,6108.0,86.0,1.3,10.0,1.0,7467.079999999997,-1.0719853008137055,2026,26,2.271043286303868,0.3276836158192081,3.8461538461538445,0.5862366829830118
RNAZ,2026-01-06,09:53:00,7.9,7.55,8.67,594,10:07:00,7.53,stop,-220.94,-4.71,False,,0,0.0,26.15,29727,4.37,0.26,False,0.06,2,4.61,4.84,1.0,1.0,0.3,-0.3,0.3,-0.5,0.0,1.0,0.77,0.2,0.0,26.15,6.142,0.77,,4.61,47.06,3.0,2066.0,933.0,0.34,7.56,7.86,7.75,7.9,7.6,7.75,5728.0,83.0,76.31,16.0,2.0,207.90000000000032,-1.0627224627224612,2026,23,2.2143622722400855,0.8823529411764726,4.430379746835449,6.139335476956056
VELO,2026-01-06,09:49:00,17.1,16.64,17.85,20000,10:08:00,17.25,trail_stop,3061.0,0.9,False,,0,0.0,32.0,1889690,4.9,2.81,False,0.06,2,7.64,5.78,1.8,2.0,0.3,0.3,0.3,-0.5,0.2,1.8,0.77,0.2,0.0,16.2,0.621,0.77,,7.64,20.85,4.0,12104.0,6088.0,1.199,16.65,16.94,17.01,17.15,16.8,16.97,3782.0,79.0,1.01,23.0,1.0,9200.000000000016,0.33271739130434724,2026,19,1.988173455978975,0.2418682235196019,2.6900584795321687,0.621222076215506
ELWT,2026-01-08,10:15:00,4.76,4.54,5.23,1420,10:29:00,5.09,trail_stop,480.38,7.11,False,,0,0.0,37.0,71036,6.19,0.72,False,-0.01,3,7.21,5.09,0.9,1.0,0.3,-0.3,0.0,-0.5,0.2,0.9,0.593,0.2,0.0,16.1,3.801,0.593,,7.21,19.35,4.0,2182.0,1346.0,0.31,4.55,4.73,4.65,4.81,4.65,4.79,5116.0,105.0,3.59,14.0,1.0,312.39999999999964,1.5377080665813079,2026,45,1.6210995542347697,0.5806451612903245,4.621848739495793,3.800891530460624
BDSX,2026-01-12,08:54:00,6.89,6.73,7.22,1254,08:59:00,6.71,stop,-231.35,-2.68,False,,0,0.0,41.64,62711,1.61,22.16,False,0.1,2,4.11,1.95,0.5,1.0,0.0,0.0,0.0,-0.5,0.0,0.5,0.672,0.0,0.0,24.73,0.937,0.672,,4.11,37.04,5.0,30553.0,24321.0,0.27,6.74,6.86,6.83,6.9,6.83,6.89,22791.0,24.0,1204.39,13.0,3.0,200.63999999999908,-1.1530602073365284,2026,-36,1.2562394638378356,0.4444444444444448,2.3222060957909907,0.9370914024916739
ELAB,2026-01-13,10:20:00,4.32,4.19,4.59,18000,12:31:00,4.18,stop,-2582.48,-3.32,False,,0,0.0,41.81,1315386,3.4,-3.98,False,0.04,2,4.57,3.89,1.2,1.8,0.3,-0.3,0.3,-0.5,0.2,1.2,0.712,0.2,0.0,44.07,1.258,0.712,,4.57,18.65,4.0,3681.0,1956.0,0.185,4.2,4.3,4.28,4.3,4.28,4.3,2460.0,110.0,0.4,71.0,2.0,2339.999999999998,-1.1036239316239325,2026,50,1.8819018404907975,0.5405405405405386,3.009259259259257,1.2576687116564418
CVRX,2026-01-14,10:04:00,5.82,5.56,6.4,6908,14:59:00,5.88,eod,422.43,1.05,False,,0,0.0,13.96,216450,1.77,0.98,False,0.03,3,3.09,2.15,0.4,2.0,0.0,-0.3,0.0,-0.5,0.2,0.4,0.789,0.0,0.0,15.65,1.269,0.789,,3.09,15.15,5.0,4539.0,3734.0,0.165,5.47,5.79,5.77,5.83,5.77,5.83,4739.0,94.0,2.22,158.0,1.0,1796.0800000000047,0.2351955369471287,2026,34,1.2155865024102839,1.939393939393941,4.467353951890045,1.2691483663631495
LFS,2026-01-14,10:45:00,3.16,3.04,3.43,1360,11:03:00,3.03,stop,-180.57,-4.2,False,,0,0.0,47.52,68004,0.99,0.0,False,0.03,3,8.19,1.48,1.0,1.0,0.3,0.0,0.0,-0.5,0.2,1.0,0.789,0.0,0.0,47.52,1.673,0.789,,8.19,20.8,4.0,5184.0,5033.0,0.2346,3.05,3.15,3.1,3.2,3.1,3.2,8421.0,135.0,16.11,20.0,3.0,163.20000000000016,-1.1064338235294107,2026,75,1.0300019868865489,0.4262574595055417,3.7974683544303827,1.6731571627260085
LSF,2026-01-20,10:30:00,3.41,3.31,3.61,3740,10:37:00,3.3,stop,-399.73,-3.14,False,,0,0.0,16.18,187032,-0.02,3.29,False,0.14,2,4.35,0.48,1.0,1.0,0.0,0.0,0.3,-0.5,0.2,1.0,0.679,0.0,0.0,16.18,0.142,0.679,,4.35,28.57,2.0,2882.0,705.0,0.14,3.32,3.39,3.39,3.39,3.39,3.39,100.0,120.0,1.32,4.0,1.0,374.00000000000034,-1.0687967914438494,2026,60,4.087943262411348,0.500000000000002,2.9325513196480966,0.14184397163120568
MENS,2026-01-20,09:56:00,3.8,3.63,4.18,12000,10:01:00,3.94,trail_stop,1656.64,3.63,False,,0,0.0,28.12,1990768,7.22,-1.2,False,0.14,2,6.46,7.05,1.2,1.0,0.3,-0.3,0.3,-0.5,0.2,1.2,0.679,0.2,0.0,18.12,1.448,0.679,,6.46,4.52,4.0,12783.0,6992.0,0.221,3.63,3.78,3.74,3.82,3.73,3.82,10122.0,86.0,0.35,7.0,1.0,2039.999999999999,0.8120784313725494,2026,26,1.8282322654462242,0.6787330316742077,4.473684210526314,1.447654462242563
AQMS,2026-01-21,09:39:00,7.47,7.13,8.21,2314,09:46:00,7.11,stop,-823.2,-4.76,False,,0,0.0,38.09,115703,1.84,8.28,False,0.09,3,7.3,2.25,1.0,1.0,0.3,-0.3,0.0,0.0,0.0,1.0,0.807,0.0,0.0,27.37,3.463,0.807,,7.3,50.0,5.0,46699.0,33122.0,0.5,7.1,7.43,7.22,7.62,7.22,7.55,114709.0,69.0,102.47,9.0,3.0,786.7599999999996,-1.046316538715746,2026,9,1.4099088219310427,0.6600000000000001,4.551539491298525,3.4632268582815047
ARMU,2026-01-21,09:46:00,15.37,15.04,15.98,818,10:36:00,15.57,trail_stop,168.83,1.34,False,,0,0.0,12.44,20451,1.69,5.61,False,0.09,3,7.51,2.21,2.1,2.0,0.3,0.3,0.3,0.0,0.2,2.1,0.807,0.0,0.0,15.23,0.151,0.807,,7.51,11.32,5.0,1737.0,925.0,1.06,15.05,15.29,15.29,15.29,15.29,15.29,140.0,76.0,3.27,28.0,1.0,269.94000000000005,0.6254352819144995,2026,16,1.8778378378378378,0.22641509433962115,2.1470396877033187,0.15135135135135136
POCI,2026-01-21,09:57:00,4.93,4.84,5.08,175,10:00:00,4.83,stop,-18.84,-2.18,False,,0,0.0,23.74,8791,5.01,0.0,False,0.09,2,16.06,5.66,2.0,1.0,0.0,0.3,0.3,0.0,0.2,2.0,0.807,0.2,0.0,16.06,0.507,0.807,,16.06,14.39,2.0,870.0,394.0,0.685,4.85,4.9,4.91,4.91,4.91,4.91,200.0,87.0,13.4,3.0,1.0,15.749999999999975,-1.196190476190478,2026,27,2.2081218274111674,0.07299270072992804,1.825557809330626,0.5076142131979695
GLSI,2026-01-22,10:36:00,24.37,23.95,25.12,4666,11:15:00,25.65,exhaust+trail_stop,5809.89,5.11,False,,0,0.0,32.77,772522,-9.32,21.93,True,-0.0,2,3.62,-8.78,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.7,1.126,0.0,-0.3,32.77,0.152,1.126,,3.62,45.88,3.0,17513.0,16506.0,0.8499,23.96,24.25,24.14,24.36,24.13,24.2,2503.0,126.0,6.37,42.0,2.0,1959.720000000008,2.96465311371011,2026,66,1.0610081182600266,0.3412166137192601,1.723430447271242,0.1516418272143463
MOVE,2026-01-23,10:24:00,17.85,17.06,19.6,5142,10:52:00,19.04,trail_stop,6139.03,6.69,False,,0,0.0,59.23,394701,-11.11,134.0,False,0.01,2,6.68,-10.62,1.0,1.8,0.3,-0.3,0.0,0.0,0.0,1.0,1.129,0.0,0.0,233.14,1.495,1.129,,6.68,30.28,4.0,98189.0,69052.0,1.09,17.07,17.76,17.58,18.25,17.55,18.17,103246.0,114.0,107.91,30.0,1.0,4062.180000000014,1.5112648873265042,2026,54,1.4219573654637085,0.6330275229357809,4.425770308123264,1.495192029195389
RVYL,2026-01-23,08:45:00,7.48,7.34,7.73,12000,08:46:00,7.32,stop,-1910.64,-2.13,False,,0,0.0,41.09,751815,0.83,47.9,True,0.01,2,3.35,1.32,1.2,1.0,0.0,0.0,0.3,0.0,0.2,1.2,1.129,0.0,-0.3,45.8,0.608,1.129,,3.35,20.83,5.0,10211.0,5478.0,0.24,7.35,7.44,7.41,7.45,7.41,7.43,3329.0,15.0,17.08,3.0,4.0,1680.0000000000068,-1.1372857142857098,2026,-45,1.8640014603870025,0.3750000000000031,1.8716577540107027,0.6077035414384812
BNRG,2026-01-27,10:00:00,3.19,3.03,3.5,18000,14:18:00,3.31,trail_stop,2300.03,4.01,False,,0,0.0,29.24,926502,0.09,-1.95,False,0.0,2,5.17,0.85,1.8,1.8,0.3,-0.3,0.3,-0.5,0.0,1.8,0.592,0.0,0.0,29.24,4.235,0.592,,5.17,33.33,4.0,3772.0,1590.0,0.15,3.0,3.16,3.17,3.25,3.17,3.25,6734.0,90.0,1.76,119.0,3.0,2880.0000000000027,0.7986215277777771,2026,30,2.372327044025157,1.0666666666666678,5.015673981191227,4.235220125786164
BRNX,2026-01-27,10:00:00,3.19,3.03,3.5,18000,14:18:00,3.31,trail_stop,2300.03,4.01,False,,0,0.0,29.24,926502,0.09,-1.95,False,0.0,2,5.17,0.85,1.8,1.8,0.3,-0.3,0.3,-0.5,0.0,1.8,0.592,0.0,0.0,29.24,4.235,0.592,,5.17,33.33,4.0,3772.0,1590.0,0.15,3.0,3.16,3.17,3.25,3.17,3.25,6734.0,90.0,1.76,119.0,3.0,2880.0000000000027,0.7986215277777771,2026,30,2.372327044025157,1.0666666666666678,5.015673981191227,4.235220125786164
BUUU,2026-01-28,10:31:00,11.04,10.51,12.14,2212,10:32:00,10.48,stop,-1248.64,-5.11,False,,0,0.0,27.79,110615,12.25,3.45,False,0.06,2,4.23,13.06,0.9,1.0,0.0,-0.3,0.3,-0.5,0.2,0.9,0.53,0.2,0.0,26.01,0.26,0.53,,4.23,-41.33,3.0,2063.0,836.0,0.405,10.16,10.95,10.99,10.99,10.99,10.99,217.0,121.0,0.52,4.0,1.0,1172.3599999999985,-1.0650653382919937,2026,61,2.4677033492822966,1.950617283950615,4.800724637681154,0.2595693779904306
KRRO,2026-01-28,09:36:00,12.29,11.93,13.02,8982,09:37:00,11.89,stop,-3565.32,-3.23,False,,0,0.0,12.67,224562,3.31,6.33,False,0.06,2,6.94,3.22,1.3,2.0,0.3,0.0,0.3,-0.5,0.0,1.3,0.53,0.2,0.0,13.41,3.243,0.53,,6.94,30.38,2.0,13427.0,4494.0,0.79,11.94,12.22,12.23,12.36,12.12,12.16,14573.0,66.0,2.24,3.0,1.0,3233.519999999995,-1.1026126326727548,2026,6,2.9877614597240765,0.3544303797468369,2.9292107404393772,3.2427681352914997
PHGE,2026-01-28,10:32:00,5.66,5.58,5.81,16000,10:35:00,5.56,stop,-1662.45,-1.83,False,,0,0.0,29.33,2810247,-7.98,-5.18,False,0.06,2,4.89,-7.45,1.6,1.0,0.3,0.3,0.3,-0.5,0.2,1.6,0.53,0.0,0.0,27.87,2.257,0.53,,4.89,-6.16,3.0,4387.0,2120.0,0.2598,5.59,5.63,5.59,5.7,5.59,5.65,4785.0,122.0,0.39,5.0,2.0,1280.0000000000011,-1.298789062499999,2026,62,2.0693396226415093,0.15396458814472685,1.413427561837457,2.2570754716981134
PHGE,2026-01-29,10:40:00,7.03,6.91,7.23,13000,10:47:00,6.89,stop,-1894.49,-2.07,False,,0,0.0,43.1,2860510,-6.61,-8.21,False,0.04,2,4.01,-6.0,1.3,1.0,0.0,0.3,0.3,-0.5,0.2,1.3,0.533,0.0,0.0,43.1,2.072,0.533,,4.01,29.63,3.0,2009.0,413.0,0.27,6.92,6.99,7.0,7.0,6.99,6.99,855.0,130.0,0.38,8.0,2.0,1560.0000000000014,-1.2144166666666656,2026,70,4.864406779661017,0.2592592592592603,1.7069701280227612,2.070217917675545
OPTX,2026-01-30,10:25:00,6.04,5.87,6.39,7000,10:31:00,5.85,stop,-1313.62,-3.11,False,,0,0.0,29.28,2377912,-6.54,-2.79,False,0.15,3,3.28,-6.01,0.7,1.0,0.0,-0.3,0.0,0.0,0.0,0.7,0.925,0.0,0.0,24.57,0.256,0.925,,3.28,47.37,5.0,5765.0,4449.0,0.1898,5.88,6.01,5.97,6.09,5.97,6.05,1137.0,115.0,0.45,10.0,2.0,1189.9999999999995,-1.1038823529411768,2026,55,1.2957968082715217,0.6849315068493145,2.8145695364238397,0.25556304787592715
PMN,2026-02-03,09:59:00,15.82,15.29,16.94,16998,11:31:00,17.12,exhaust+trail_stop,22616.48,8.41,False,,0,0.0,24.2,424992,3.31,-5.27,False,0.06,2,8.01,2.84,2.1,2.0,0.3,0.0,0.3,0.3,0.0,2.1,304.263,0.2,0.0,18.48,3.236,304.263,,,,,,,,,,,,,,,,,,,9008.940000000019,2.5104485100355816,2026,29,,,3.3501896333754813,
PAVM,2026-02-04,09:41:00,11.36,10.85,12.49,11149,10:14:00,10.82,stop,-6032.1,-4.76,False,,0,0.0,23.25,2984374,5.03,10.76,False,-0.07,2,3.9,4.97,1.4,1.8,0.0,-0.3,0.0,0.3,0.2,1.4,304.297,0.2,0.0,21.11,1.923,304.297,,,,,,,,,,,,,,,,,,,5685.989999999998,-1.0608706663219603,2026,11,,,4.489436619718308,
ARMU,2026-02-05,09:58:00,13.27,12.94,13.7,1482,09:59:00,12.9,stop,-548.41,-2.79,False,,0,0.0,29.92,37083,6.54,-1.75,False,-0.14,2,4.02,7.81,1.7,2.0,0.0,0.0,0.0,0.3,0.2,1.7,304.427,0.2,0.0,15.84,0.269,304.427,,,,,,,,,,,,,,,,,,,489.0600000000001,-1.1213552529342,2026,28,,,2.486812358703844,
PSNY,2026-02-05,10:15:00,15.73,15.19,16.52,3389,10:17:00,15.15,stop,-1967.75,-3.69,False,,0,0.0,37.52,169459,5.62,-0.16,False,-0.14,2,5.22,6.86,2.8,1.0,0.3,0.0,0.0,0.3,0.0,2.8,304.427,0.2,0.0,26.47,1.038,304.427,,,,,,,,,,,,,,,,,,,1830.0600000000031,-1.0752379703397685,2026,45,,,3.4329307056579843,
RLYB,2026-02-06,10:27:00,4.82,4.69,5.1,5707,10:38:00,4.68,stop,-845.04,-3.07,False,,0,0.0,21.77,158556,6.12,708.39,False,0.01,2,5.44,5.64,2.3,1.8,0.3,0.0,0.3,0.3,0.2,2.3,1.494,0.2,0.0,725.59,2.73,1.494,,,,,,,,,,,,,,,,,,,741.9099999999994,-1.1390060789044503,2026,57,,,2.697095435684645,
