day,symbol,min_open,min_high,min_low,min_close,nbars,store,first_m,d_open,d_high,d_low,d_close,d_vol,prev_close,prev_date,src,ratio_open,ratio_close
2025-11-26,SOLZ,14.15,14.9582,13.99,14.73,372,sip,570,14.15,14.9582,13.99,14.73,1710571,14.22,2025-11-25,sample,1.0,1.0
2025-11-26,PACK,4.74,4.99,4.7,4.875,227,sip,570,4.74,4.99,4.7,4.87,451508,4.77,2025-11-25,sample,1.0,0.998974358974359
2025-11-26,LITE,289.47,312.99,279.06,308.26,387,cache,570,289.76,312.99,279.06,308.28,4184466,291.27,2025-11-25,sample,1.0010018309323936,1.000064880295854
2025-11-26,RGTX,79.2,79.8,73.0,74.52,283,sip,570,79.2,79.8,73.0,74.77,553727,77.78,2025-11-25,sample,1.0,1.0033548040794418
2025-11-26,BNGO,1.74,1.83,1.65,1.82,149,cache,570,1.74,1.83,1.65,1.81,283234,1.74,2025-11-25,sample,1.0,0.9945054945054945
2025-11-26,EHTH,3.96,4.2117,3.84,4.08,178,sip,570,3.96,4.2117,3.84,4.07,267023,3.96,2025-11-25,sample,1.0,0.9975490196078431
2025-11-26,TRNS,54.53,56.905,53.72,56.145,99,sip,570,54.53,56.905,53.72,56.22,133064,54.7,2025-11-25,sample,1.0,1.0013358268768366
2025-11-26,EVGO,3.03,3.18,3.02,3.16,384,sip,570,3.02,3.18,3.02,3.16,3532201,3.02,2025-11-25,sample,0.9966996699669968,1.0
2025-11-26,FUN,14.61,15.36,14.2499,14.9,385,sip,570,14.61,15.36,14.2499,14.92,3926626,14.67,2025-11-25,sample,1.0,1.0013422818791946
2025-11-26,DUOL,178.26,191.97,177.82,188.44,390,sip,570,178.26,191.97,177.82,188.43,2710385,175.76,2025-11-25,sample,1.0,0.9999469327106771
2025-11-26,SMTC,71.11,75.435,71.0,73.44,389,sip,570,71.0,75.435,71.0,73.45,2985057,71.78,2025-11-25,sample,0.9984531008297005,1.0001361655773422
2025-11-26,KPLT,6.4,6.87,6.2,6.22,43,cache,570,6.4,6.87,6.2,6.21,140179,6.37,2025-11-25,sample,1.0,0.9983922829581994
2025-11-26,WGS,167.39,170.7499,162.25,165.62,242,sip,570,167.51,170.7499,162.25,165.61,495841,167.515,2025-11-25,sample,1.0007168887030289,0.9999396208187418
2025-11-26,SKIN,1.37,1.485,1.36,1.46,283,sip,570,1.37,1.485,1.36,1.45,884079,1.38,2025-11-25,sample,1.0,0.9931506849315068
2025-11-26,CLS,322.05,336.31,315.0,332.34,386,sip,570,322.05,336.31,315.0,332.24,2588967,327.75,2025-11-25,sample,1.0,0.9996991033279173
2025-11-26,VSOL,17.77,18.76,17.62,18.54,72,sip,570,17.77,18.76,17.62,18.5382,50566,17.8232,2025-11-25,sample,1.0,0.9999029126213592
2025-11-26,DTIL,4.88,5.13,4.88,5.09,120,sip,570,4.88,5.13,4.88,5.11,112212,4.88,2025-11-25,sample,1.0,1.0039292730844795
2025-11-26,FTFT,1.19,1.28,1.15,1.2301,41,cache,570,1.19,1.28,1.15,1.2301,44236,1.18,2025-11-25,sample,1.0,1.0
2025-11-26,HLF,12.49,13.33,12.23,13.2158,359,cache,570,12.49,13.35,12.23,13.34,4504130,11.83,2025-11-25,sample,1.0,1.0093978419770275
2025-11-26,AMTM,30.57,30.97,29.11,29.36,388,sip,570,30.57,30.97,29.11,29.33,4045732,30.0,2025-11-25,sample,1.0,0.9989782016348774
2025-11-26,FIGG,4.1792,4.47,4.12,4.46,111,sip,571,4.1792,4.47,4.12,4.4288,121730,4.25,2025-11-25,sample,1.0,0.9930044843049327
2025-11-26,KSS,22.29,24.91,22.24,24.1,390,cache,570,22.32,24.91,22.24,24.1,18486110,22.42,2025-11-25,sample,1.0013458950201886,1.0
2025-11-26,LMND,75.21,78.64,73.49,77.59,382,sip,570,75.21,78.64,73.49,77.53,2052410,74.0,2025-11-25,sample,1.0,0.9992267044722257
2025-11-26,MSGY,2.63,2.77,2.6201,2.745,108,sip,570,2.63,2.77,2.6201,2.745,516737,2.61,2025-11-25,sample,1.0,1.0
2025-11-26,UPB,29.12,29.12,27.8953,27.99,213,cache,570,29.12,33.0,27.8953,28.0,509421,28.83,2025-11-25,sample,1.0,1.0003572704537336
2025-11-26,CSTE,1.22,1.5,1.21,1.36,355,cache,570,1.22,1.5,1.21,1.36,1288003,1.16,2025-11-25,sample,1.0,1.0
2025-11-26,WNTR,38.49,39.18,37.3,38.16,241,sip,570,38.49,39.18,37.3,38.15,296584,38.55,2025-11-25,sample,1.0,0.9997379454926625
2025-11-26,UIS,2.54,2.6695,2.51,2.62,288,sip,570,2.54,2.6695,2.51,2.64,726091,2.54,2025-11-25,sample,1.0,1.0076335877862594
2025-11-26,ONMD,1.44,1.54,1.41,1.435,134,sip,570,1.43,1.54,1.41,1.42,298181,1.46,2025-11-25,sample,0.9930555555555556,0.989547038327526
2025-11-26,SRG,3.67,3.86,3.62,3.78,125,sip,570,3.67,3.86,3.62,3.77,282722,3.55,2025-11-25,sample,1.0,0.9973544973544974
2025-11-26,SEAT,7.4,7.55,7.16,7.24,100,sip,570,7.4,7.55,7.16,7.27,134494,7.41,2025-11-25,sample,1.0,1.0041436464088398
2025-11-26,PRE,14.87,15.3,14.0768,14.28,129,sip,570,14.87,15.3,14.0768,14.28,165120,15.31,2025-11-25,sample,1.0,1.0
2025-11-26,GLXU,17.03,17.275,15.81,16.76,114,sip,570,17.03,17.275,15.81,16.76,102274,15.84,2025-11-25,sample,1.0,1.0
2025-11-26,SAGT,2.3,2.5436,2.3,2.4,117,cache,570,2.3,2.5436,2.3,2.36,158298,2.3,2025-11-25,sample,1.0,0.9833333333333333
2025-11-26,OKLL,28.55,29.6735,27.101,29.62,357,cache,570,28.55,29.6735,27.101,29.03,2099203,27.15,2025-11-25,sample,1.0,0.9800810263335584
2025-11-26,UMAC,8.52,8.66,8.22,8.545,361,sip,570,8.52,8.66,8.22,8.51,1003667,8.41,2025-11-25,sample,1.0,0.9959040374488004
2025-11-26,GMEU,10.14,10.715,10.06,10.5396,273,sip,570,10.14,10.715,10.06,10.55,482866,10.03,2025-11-25,sample,1.0,1.000986754715549
2025-11-26,USAS,4.06,4.285,4.04,4.255,371,sip,570,4.06,4.285,4.04,4.26,2550553,4.01,2025-11-25,sample,1.0,1.00117508813161
2025-11-26,HL,15.14,16.205,15.04,15.965,390,sip,570,15.14,16.205,15.04,15.97,19718047,14.98,2025-11-25,sample,1.0,1.0003131850923896
2025-11-26,EH,13.1,14.05,12.71,13.62,367,cache,570,13.1,14.05,12.71,13.63,2005128,13.43,2025-11-25,sample,1.0,1.0007342143906022
2025-11-26,KURA,11.68,12.195,11.42,11.99,372,sip,570,11.68,12.195,11.42,11.99,1983467,11.6,2025-11-25,sample,1.0,1.0
2025-11-28,LFS,5.21,5.55,4.96,5.18,82,cache,570,5.21,5.55,5.0,5.1,72324,5.32,2025-11-26,book,1.0,0.9845559845559846
2025-11-28,ALH,23.37,24.11,22.5,23.77,171,sip,570,23.37,24.11,22.5,23.77,273111,23.66,2025-11-26,book,1.0,1.0
2025-11-28,CORD,50.19,54.93,50.05,53.53,90,cache,570,50.19,54.93,50.05,53.45,77691,51.88,2025-11-26,book,1.0,0.9985055109284514
2025-11-28,QBTZ,20.55,21.5899,20.25,20.47,165,sip,570,20.55,21.5899,20.25,20.74,436418,21.23,2025-11-26,book,1.0,1.0131900341963849
2025-11-28,DBVT,13.55,13.6,12.94,13.44,151,sip,570,13.55,13.6,12.94,13.09,617165,12.905,2025-11-26,sample,1.0,0.9739583333333334
2025-11-28,INNV,4.99,5.285,4.96,5.18,103,cache,570,4.99,5.285,4.96,5.28,108758,4.96,2025-11-26,sample,1.0,1.0193050193050195
2025-11-28,RVNL,41.86,44.95,40.99,44.5,49,sip,570,41.86,44.95,40.99,44.0188,40760,40.7916,2025-11-26,sample,1.0,0.9891865168539326
2025-11-28,CHAI,2.42,2.6754,2.42,2.64,34,cache,570,2.42,2.6754,2.42,2.66,47811,2.41,2025-11-26,sample,1.0,1.0075757575757576
2025-11-28,BLTE,130.0,138.105,129.0,137.44,76,sip,570,130.0,138.105,129.0,137.44,75294,129.62,2025-11-26,sample,1.0,1.0
2025-11-28,BSOL,18.81,18.88,17.88,18.1313,230,sip,570,18.81,18.88,17.96,17.99,1232620,18.78,2025-11-26,sample,1.0,0.9922068467236215
2025-11-28,ANGX,4.77,5.2,4.6491,4.94,186,cache,570,4.77,5.2,4.6491,4.88,869187,4.74,2025-11-26,sample,1.0,0.9878542510121456
2025-11-28,CRDU,21.68,24.47,21.4,24.0,181,cache,570,21.68,24.1693,21.4,24.11,260423,20.74,2025-11-26,sample,1.0,1.0045833333333334
2025-11-28,KSPI,75.22,78.7,74.56,77.31,187,sip,570,75.22,78.7,74.56,77.31,612524,74.0,2025-11-26,sample,1.0,1.0
2025-11-28,KOS,1.08,1.1599,1.076,1.11,228,sip,570,1.08,1.1599,1.076,1.12,8948947,1.07,2025-11-26,sample,1.0,1.009009009009009
2025-11-28,AIRO,8.28,8.76,8.1,8.5,160,sip,570,8.28,8.7362,8.1,8.65,423381,8.24,2025-11-26,sample,1.0,1.0176470588235293
2025-11-28,CWVX,5.49,5.49,4.97,5.1209,294,cache,570,5.49,5.49,4.97,5.11,8245740,5.31,2025-11-26,sample,1.0,0.9978714679060322
2025-11-28,CIFR,19.55,21.16,19.46,20.43,338,cache,570,19.55,21.16,19.46,20.35,34179438,19.15,2025-11-26,sample,1.0,0.9960841899167892
2025-11-28,AAUC,20.0,21.5099,19.97,21.1283,223,cache,570,20.0,21.5099,19.97,21.11,1197950,19.21,2025-11-26,sample,1.0,0.9991338631125078
2025-11-28,GTE,4.43,4.69,4.41,4.57,154,sip,570,4.43,4.69,4.41,4.53,308351,4.41,2025-11-26,sample,1.0,0.9912472647702407
2025-11-28,HOUR,1.98,2.15,1.96,2.14,32,cache,570,1.98,2.15,1.96,2.125,38128,1.97,2025-11-26,sample,1.0,0.9929906542056074
2025-11-28,ARBB,5.6,5.9,5.6,5.85,20,sip,577,5.6,5.9,5.6,5.83,6972,5.63,2025-11-26,sample,1.0,0.9965811965811967
2025-11-28,XFOR,3.68,3.82,3.62,3.65,138,cache,570,3.68,3.82,3.62,3.64,240502,3.64,2025-11-26,sample,1.0,0.9972602739726028
2025-11-28,LUXE,9.46,9.68,9.21,9.41,108,sip,570,9.46,9.68,9.21,9.41,145001,9.37,2025-11-26,sample,1.0,1.0
2025-11-28,AESI,8.33,8.7,8.24,8.62,204,sip,570,8.33,8.7,8.24,8.62,772563,8.34,2025-11-26,sample,1.0,1.0
2025-11-28,DAO,9.19,10.16,9.145,10.07,193,cache,570,9.19,10.16,9.145,10.07,214866,9.1,2025-11-26,sample,1.0,1.0
2025-11-28,YTRA,1.57,1.7225,1.57,1.69,57,sip,570,1.57,1.7225,1.57,1.69,79355,1.62,2025-11-26,sample,1.0,1.0
2025-11-28,MBLY,11.49,11.89,11.27,11.89,214,sip,570,11.49,11.87,11.27,11.82,2313325,11.44,2025-11-26,sample,1.0,0.9941126997476871
2025-11-28,TRUG,1.27,1.35,1.25,1.35,47,cache,570,1.27,1.35,1.25,1.34,59376,1.22,2025-11-26,sample,1.0,0.9925925925925926
2025-11-28,SOLT,9.03,9.0783,8.09,8.3298,357,cache,570,9.03,9.0783,8.19,8.21,9234412,8.97,2025-11-26,sample,1.0,0.985617901990444
2025-11-28,TURB,1.41,1.42,1.29,1.34,78,cache,571,1.41,1.42,1.29,1.31,173904,1.44,2025-11-26,sample,1.0,0.9776119402985074
2025-11-28,FTHM,1.25,1.32,1.25,1.29,27,sip,570,1.25,1.32,1.25,1.29,32029,1.25,2025-11-26,sample,1.0,1.0
2025-11-28,RBLU,41.41,42.5,40.46,42.12,51,sip,570,41.41,42.5,40.46,41.97,52440,40.59,2025-11-26,sample,1.0,0.9964387464387465
2025-11-28,TXMD,1.68,1.75,1.65,1.7,17,cache,570,1.68,1.75,1.65,1.7,13455,1.65,2025-11-26,sample,1.0,1.0
2025-11-28,YSXT,2.25,2.33,2.09,2.28,113,cache,570,2.25,2.33,2.09,2.28,880684,2.11,2025-11-26,sample,1.0,1.0
2025-11-28,CRCD,46.655,48.17,38.3,39.21,212,sip,570,46.655,48.17,38.3,40.03,399353,50.18,2025-11-26,sample,1.0,1.0209130323896964
2025-11-28,DGNX,11.11,11.7,11.0,11.55,179,sip,570,11.11,11.55,11.0,11.55,199671,11.48,2025-11-26,sample,1.0,1.0
2025-11-28,IPST,5.72,6.64,5.15,6.26,18,cache,570,5.72,6.64,5.15,6.26,10421,6.35,2025-11-26,sample,1.0,1.0
2025-11-28,DFDV,7.54,7.7286,7.36,7.52,205,cache,570,7.54,7.7286,7.36,7.6,544263,7.48,2025-11-26,sample,1.0,1.0106382978723405
2025-11-28,SEV,5.51,5.9,5.25,5.9,83,cache,570,5.5,5.58,5.25,5.48,83138,5.56,2025-11-26,sample,0.9981851179673321,0.9288135593220339
2025-11-28,USARW,1.17,2.2,1.17,2.07,214,sip,570,1.17,2.15,1.17,2.01,1681333,0.99,2025-11-26,sample,1.0,0.9710144927536232
2025-12-01,MULL,62.68,68.0,62.22,67.13,181,sip,570,62.68,68.0,62.22,67.11,248181,64.99,2025-11-28,book,1.0,0.9997020706092656
2025-12-01,GLIBR,6.0,6.3,5.08,5.11,249,sip,571,6.0,6.3,5.08,5.1,253810,6.2,2025-11-28,book,1.0,0.9980430528375732
2025-12-01,WULF,14.855,15.76,14.806,15.3,390,cache,570,14.855,15.76,14.802,15.3,30037313,15.51,2025-11-28,book,1.0,1.0
2025-12-01,WULX,29.03,33.39,29.03,31.49,160,cache,570,29.03,33.39,29.03,31.5,335225,32.4,2025-11-28,book,1.0,1.0003175611305177
2025-12-01,LNAI,1.17,1.33,1.1601,1.3002,211,cache,570,1.17,1.33,1.1601,1.31,788168,1.18,2025-11-28,sample,1.0,1.0075373019535456
2025-12-01,BCG,2.72,2.765,2.348,2.46,61,cache,570,2.72,2.765,2.348,2.42,119257,2.8,2025-11-28,sample,1.0,0.983739837398374
2025-12-01,TNDM,19.99,20.53,19.326,20.52,379,sip,570,19.98,20.53,19.326,20.51,2126406,21.01,2025-11-28,sample,0.9994997498749376,0.9995126705653022
2025-12-01,QNCX,3.6,3.65,2.92,3.19,322,cache,570,3.6,3.65,2.92,3.17,1679161,3.65,2025-11-28,sample,1.0,0.9937304075235109
2025-12-01,STRZ,10.92,11.65,10.54,11.17,55,cache,570,10.92,11.65,10.54,11.305,206684,10.97,2025-11-28,sample,1.0,1.0120859444941808
2025-12-01,OKLL,28.84,30.05,26.631,27.96,357,cache,570,28.765,30.05,26.631,27.96,1537731,30.75,2025-11-28,sample,0.9973994452149793,1.0
2025-12-01,LABD,21.88,22.99,21.88,22.91,389,sip,570,21.88,22.99,21.88,22.9,3239704,21.27,2025-11-28,sample,1.0,0.9995635093845482
2025-12-01,PHAT,15.36,15.61,14.846,14.92,303,sip,570,15.335,15.61,14.846,14.94,1130747,15.62,2025-11-28,sample,0.9983723958333334,1.0013404825737264
2025-12-01,FIGS,9.76,10.96,9.7,10.78,384,cache,570,9.76,10.96,9.7,10.78,5808352,9.79,2025-11-28,sample,1.0,1.0
2025-12-01,CAAP,25.0,26.245,24.895,26.15,166,sip,570,25.0,26.245,24.895,26.14,253454,25.35,2025-11-28,sample,1.0,0.9996175908221798
2025-12-01,OXM,37.65,40.06,37.39,39.33,249,sip,570,37.65,40.06,37.39,39.25,370448,38.16,2025-11-28,sample,1.0,0.9979659293160438
2025-12-01,ALM,6.85,6.89,6.165,6.425,332,cache,570,6.85,6.89,6.165,6.43,1749179,6.86,2025-11-28,sample,1.0,1.0007782101167315
2025-12-01,VSTS,6.45,6.73,6.34,6.73,363,cache,570,6.45,6.73,6.34,6.72,3022742,6.48,2025-11-28,sample,1.0,0.9985141158989598
2025-12-01,ALGT,74.11,77.73,73.7,75.95,223,sip,570,74.11,77.73,73.7,75.91,345891,76.0,2025-11-28,sample,1.0,0.9994733377221856
2025-12-01,CYCU,3.8,3.8,3.48,3.49,79,cache,570,3.8,3.8,3.48,3.48,80391,3.71,2025-11-28,sample,1.0,0.9971346704871059
2025-12-01,EPSM,3.62,3.99,3.55,3.68,191,cache,570,3.62,3.99,3.55,3.67,287013,3.76,2025-11-28,sample,1.0,0.9972826086956521
2025-12-01,RUM,6.51,6.79,6.425,6.75,380,sip,570,6.48,6.79,6.425,6.73,2839889,6.77,2025-11-28,sample,0.9953917050691246,0.997037037037037
2025-12-01,NRIX,17.22,17.595,16.74,16.92,359,sip,570,17.21,17.595,16.74,16.91,1916617,17.68,2025-11-28,sample,0.9994192799070849,0.9994089834515365
2025-12-01,CDZI,5.615,5.615,5.21,5.221,266,sip,570,5.615,5.615,5.21,5.23,920105,5.57,2025-11-28,sample,1.0,1.0017238076996744
2025-12-01,HCTI,2.27,2.41,2.18,2.185,133,cache,570,2.27,2.41,2.1484,2.16,155573,2.24,2025-11-28,sample,1.0,0.988558352402746
2025-12-01,PESI,12.3,12.75,12.14,12.34,93,sip,570,12.31,12.75,12.14,12.35,116116,12.27,2025-11-28,sample,1.0008130081300812,1.0008103727714748
2025-12-01,IMRX,7.58,7.58,6.94,7.1,311,sip,570,7.58,7.58,6.94,7.09,847978,7.66,2025-11-28,sample,1.0,0.9985915492957746
2025-12-01,FRMI,16.3,16.75,15.36,16.43,377,sip,570,16.3,16.75,15.36,16.45,4204943,16.49,2025-11-28,sample,1.0,1.001217285453439
2025-12-01,MPL,9.36,9.36,8.67,8.69,116,cache,570,9.36,9.36,8.66,8.66,240594,9.85,2025-11-28,sample,1.0,0.996547756041427
2025-12-01,SYM,82.96,86.68,81.75,85.34,385,sip,570,82.94,86.68,81.75,85.3,2707043,83.77,2025-11-28,sample,0.9997589199614273,0.9995312866182329
2025-12-01,ASPI,5.965,5.98,5.56,5.57,390,sip,570,5.965,5.98,5.56,5.58,6454589,6.22,2025-11-28,sample,1.0,1.0017953321364452
2025-12-01,TTRX,3.5,3.68,3.4437,3.59,29,sip,570,3.5,3.68,3.4437,3.5,29460,3.52,2025-11-28,sample,1.0,0.9749303621169917
2025-12-01,CHYM,21.77,22.74,21.58,21.9644,389,sip,570,21.77,22.74,21.58,21.95,5502748,21.13,2025-11-28,sample,1.0,0.9993443936551873
2025-12-01,ZJK,3.46,3.46,3.0312,3.099,49,cache,570,3.46,3.46,3.0312,3.06,59348,3.25,2025-11-28,sample,1.0,0.9874152952565343
2025-12-02,BRR,5.75,5.89,5.2901,5.405,237,cache,570,5.75,5.89,5.2901,5.41,2185211,5.77,2025-12-01,book,1.0,1.0009250693802034
2025-12-02,VOR,7.45,7.99,7.21,7.63,191,cache,570,7.45,7.99,7.21,7.53,422719,7.68,2025-12-01,book,1.0,0.9868938401048494
2025-12-02,VWAV,9.0,9.39,8.8,9.11,157,cache,570,9.0,9.39,8.8,9.03,219423,9.15,2025-12-01,book,1.0,0.991218441273326
2025-12-02,EXOD,13.82,14.91,13.82,14.47,159,sip,570,13.82,14.91,13.82,14.48,165112,14.8,2025-12-01,book,1.0,1.0006910850034554
2025-12-02,PLCE,7.55,7.675,6.9,7.32,206,cache,570,7.55,7.675,6.9,7.23,488676,7.48,2025-12-01,sample,1.0,0.9877049180327869
2025-12-02,REPL,9.65,11.26,9.35,10.02,368,cache,570,9.65,11.26,9.35,10.0,5362692,9.71,2025-12-01,sample,1.0,0.9980039920159681
2025-12-02,ERO,25.77,25.77,24.29,25.01,336,sip,570,25.77,25.77,24.29,25.01,1151924,25.63,2025-12-01,sample,1.0,1.0
2025-12-02,ARQT,30.14,30.48,28.95,29.44,388,sip,570,30.14,30.48,28.95,29.43,2033035,30.37,2025-12-01,sample,1.0,0.9996603260869564
2025-12-02,OPEX,22.96,24.2,21.138,21.35,114,cache,570,22.96,24.2,21.138,21.32,116253,22.3,2025-12-01,sample,1.0,0.9985948477751756
2025-12-02,IRBT,1.59,2.1,1.57,1.94,389,sip,570,1.59,2.1,1.57,1.95,14701103,1.69,2025-12-01,sample,1.0,1.0051546391752577
2025-12-02,RZLV,2.83,2.83,2.53,2.5366,390,cache,570,2.83,2.83,2.53,2.54,16465813,2.73,2025-12-01,sample,1.0,1.0013403768824412
2025-12-02,INNV,5.52,5.52,4.97,5.06,154,cache,570,5.52,5.52,4.97,5.05,149324,5.47,2025-12-01,sample,1.0,0.9980237154150198
2025-12-02,CNCK,6.13,6.8699,5.5318,6.2,256,cache,570,6.13,6.8699,5.5318,6.4,1386672,7.88,2025-12-01,sample,1.0,1.032258064516129
2025-12-02,B,41.855,42.51,40.205,41.04,390,sip,570,41.855,42.51,40.205,41.03,15754034,42.33,2025-12-01,sample,1.0,0.9997563352826511
2025-12-02,WKEY,8.44,8.8865,8.25,8.56,182,sip,570,8.44,8.8865,8.25,8.53,245027,8.43,2025-12-01,sample,1.0,0.9964953271028036
2025-12-02,RDZN,1.61,1.7232,1.61,1.655,141,sip,570,1.61,1.7232,1.61,1.65,124966,1.64,2025-12-01,sample,1.0,0.9969788519637461
2025-12-02,PYXS,4.37,4.39,3.67,3.92,336,cache,570,4.37,4.39,3.67,3.91,1741756,4.39,2025-12-01,sample,1.0,0.9974489795918368
2025-12-02,ADCT,4.3,4.62,4.23,4.605,314,cache,570,4.3,4.62,4.23,4.6,1309400,4.24,2025-12-01,sample,1.0,0.9989142236699238
2025-12-02,NCPL,1.2,1.2,0.8128,1.005,204,cache,570,1.2,1.2,0.8128,1.005,846998,1.19,2025-12-01,sample,1.0,1.0
2025-12-02,BFLY,2.83,2.8798,2.725,2.75,355,cache,570,2.83,2.8798,2.725,2.74,2518614,2.8,2025-12-01,sample,1.0,0.9963636363636365
2025-12-02,ALMS,7.75,7.94,7.43,7.47,327,cache,570,7.75,7.94,7.4,7.41,1185041,7.35,2025-12-01,sample,1.0,0.9919678714859438
2025-12-02,PLTU,81.99,87.6,81.99,82.8,335,sip,570,81.99,87.6,81.99,82.73,1050757,79.79,2025-12-01,sample,1.0,0.9991545893719808
2025-12-02,PLAG,2.65,2.77,2.4,2.44,52,cache,570,2.65,2.77,2.25,2.28,60893,2.65,2025-12-01,sample,1.0,0.9344262295081966
2025-12-02,MLAB,78.56,79.87,75.87,75.97,129,sip,570,78.56,79.87,75.87,76.06,156171,78.68,2025-12-01,sample,1.0,1.0011846781624325
2025-12-02,WHLR,3.25,3.36,2.8774,3.2197,192,cache,570,3.25,3.36,2.8774,3.25,428685,3.64,2025-12-01,sample,1.0,1.0094108146721745
2025-12-02,TDUP,7.41,7.69,7.27,7.41,377,sip,570,7.41,7.69,7.27,7.4,2418448,7.41,2025-12-01,sample,1.0,0.9986504723346828
2025-12-02,INR,13.42,13.89,13.19,13.75,165,sip,570,13.42,13.89,13.19,13.74,198863,13.55,2025-12-01,sample,1.0,0.9992727272727273
2025-12-02,KOLD,24.23,25.42,23.995,25.14,390,sip,570,24.23,25.42,23.995,25.14,7226477,24.29,2025-12-01,sample,1.0,1.0
2025-12-02,NNAVW,5.62,5.62,5.34,5.34,6,cache,570,5.62,5.62,5.25,5.25,8062,5.63,2025-12-01,sample,1.0,0.9831460674157304
2025-12-02,BTDR,13.175,13.43,12.48,12.505,390,sip,570,13.04,13.43,12.48,12.5,6575953,12.95,2025-12-01,sample,0.9897533206831118,0.9996001599360256
2025-12-02,FORR,7.22,7.375,6.94,6.954,79,sip,570,7.22,7.375,6.94,6.95,74860,7.3,2025-12-01,sample,1.0,0.9994247914869141
2025-12-02,USAR,12.68,13.98,12.66,13.649,390,cache,570,12.68,13.98,12.66,13.64,9494561,12.59,2025-12-01,sample,1.0,0.9993406110337755
2025-12-02,TSLQ,22.86,23.785,22.22,23.05,390,sip,570,22.865,23.785,22.22,23.06,15275832,22.91,2025-12-01,sample,1.0002187226596675,1.0004338394793926
2025-12-02,DUST,8.43,9.0689,8.3201,8.6,388,sip,570,8.43,9.0689,8.3201,8.63,20469031,8.35,2025-12-01,sample,1.0,1.0034883720930234
2025-12-02,MIND,10.01,10.01,9.525,9.53,148,sip,570,10.0,10.0,9.52,9.52,172448,9.94,2025-12-01,sample,0.999000999000999,0.9989506820566632
2025-12-02,CONI,51.39,53.08,49.26,53.06,207,sip,570,51.39,53.17,49.26,53.17,252460,54.61,2025-12-01,sample,1.0,1.0020731247644177
2025-12-02,AFCG,2.8,2.95,2.8,2.89,176,sip,570,2.8,2.95,2.8,2.88,208848,2.8,2025-12-01,sample,1.0,0.9965397923875432
2025-12-02,LUNG,1.75,1.86,1.7075,1.77,294,cache,570,1.75,1.86,1.7075,1.75,1027809,1.76,2025-12-01,sample,1.0,0.9887005649717514
2025-12-02,GELS,1.03,1.11,1.02,1.11,60,sip,570,1.03,1.11,1.02,1.08,76236,1.04,2025-12-01,sample,1.0,0.9729729729729729
2025-12-02,GHRS,14.26,14.715,13.975,14.06,157,sip,570,14.26,14.715,13.975,14.05,161153,14.21,2025-12-01,sample,1.0,0.9992887624466572
2025-12-02,PRLD,1.55,1.55,1.3401,1.385,165,cache,570,1.55,1.55,1.3401,1.345,477845,1.55,2025-12-01,sample,1.0,0.9711191335740071
2025-12-02,SBEV,1.38,1.69,1.22,1.37,324,cache,570,1.38,1.69,1.22,1.36,19254046,1.34,2025-12-01,sample,1.0,0.9927007299270073
2025-12-02,ASTX,25.55,30.0,25.44,29.12,315,cache,570,25.55,30.0,25.44,29.16,797097,25.1,2025-12-01,sample,1.0,1.0013736263736264
2025-12-02,ENVB,5.6,5.87,5.47,5.78,15,sip,570,5.6,5.87,5.47,5.82,13460,5.72,2025-12-01,sample,1.0,1.0069204152249136
2025-12-02,MNMD,12.3,12.76,12.04,12.06,308,sip,570,12.3,12.76,12.04,12.06,1354237,12.26,2025-12-01,sample,1.0,1.0
2025-12-02,NSSC,38.19,39.92,37.9101,39.92,201,sip,570,38.19,39.92,37.9101,39.88,688146,37.81,2025-12-01,sample,1.0,0.998997995991984
2025-12-02,DGXX,3.96,3.98,3.485,3.53,367,cache,570,3.96,3.98,3.485,3.54,3791438,3.88,2025-12-01,sample,1.0,1.0028328611898019
2025-12-02,SKYT,15.28,17.115,15.21,16.865,380,cache,570,15.28,17.115,15.21,16.88,1779613,15.27,2025-12-01,sample,1.0,1.0008894159501927
2025-12-02,GEMI,10.16,10.39,9.71,9.715,381,cache,570,10.16,10.39,9.7,9.7,1601174,9.88,2025-12-01,sample,1.0,0.9984559958826557
2025-12-02,VRCA,7.29,7.5,6.2601,6.72,170,cache,570,7.29,7.5,6.2601,6.73,361695,7.55,2025-12-01,sample,1.0,1.0014880952380953
2025-12-02,YDDL,5.31,5.96,5.29,5.54,67,cache,570,5.31,5.96,5.29,5.57,113935,5.28,2025-12-01,sample,1.0,1.0054151624548737
2025-12-02,SMTC,73.62,75.84,72.22,72.82,353,sip,570,73.62,75.84,72.22,72.83,1545054,72.01,2025-12-01,sample,1.0,1.0001373249107388
2025-12-02,NAGE,6.67,6.69,6.36,6.395,282,sip,570,6.67,6.69,6.36,6.4,821276,6.67,2025-12-01,sample,1.0,1.0007818608287726
2025-12-02,LZMH,2.93,2.93,2.38,2.42,120,cache,570,2.93,2.93,2.38,2.445,395857,2.95,2025-12-01,sample,1.0,1.0103305785123966
2025-12-03,M,21.39,23.27,21.39,22.46,390,sip,570,21.39,23.27,21.39,22.46,21812690,22.71,2025-12-02,book,1.0,1.0
2025-12-03,QBTZ,19.86,20.8682,15.5201,15.9593,367,cache,570,19.86,20.8682,15.5201,15.895,2399576,20.63,2025-12-02,book,1.0,0.9959710012343899
2025-12-03,TRDA,9.84,10.12,9.4,10.06,114,sip,570,9.84,10.12,9.4,10.07,134382,9.85,2025-12-02,book,1.0,1.0009940357852882
