day,symbol,em,net,why,split,i,entry,stop,r_pct,hmax_before,hmax_incl,ei_l,ei_o,ei_h,nxt_o,crossed_before,fill_below_bar_low,target_already_exceeded,target_exceeded_before
2025-12-31,SUPV,573,0.0013449197297614,eod,TRAIN,3,11.81534,11.05000000455124,6.4775114,11.8,11.88,11.88,11.88,11.88,11.78,0,1,0,0
2025-12-31,SEAT,588,1.81978405559474,eod,TRAIN,8,6.80034,6.52499998648764,4.0489154,6.765,6.88,6.77,6.77,6.88,6.775,0,0,0,0
2026-01-02,IDN,571,-1.1245943660610578,stop,VAL,1,6.70004,6.539999997043,2.3886425,6.95,6.98,6.6638,6.98,6.98,6.755,1,0,0,0
2026-01-02,PNFP,571,-0.0756801615549075,eod,VAL,1,95.69623,92.15999994092066,3.6952658,95.01,99.0,96.36,96.36,99.0,99.0,0,1,0,0
2026-01-02,SNSE,571,-1.0830449989096562,stop,VAL,1,10.70201,10.319999997920359,3.5695164,10.6,10.89,10.5,10.625,10.89,10.7213,0,0,0,0
2026-01-02,MAZE,572,-1.0677116681133825,stop,VAL,2,41.55429,39.73999990417407,4.3660717,40.89,41.83,39.94,40.78,41.83,40.965,0,0,0,0
2026-01-05,BENF,571,2.0,target,VAL,1,7.30184,7.14000000293216,2.2164276,7.41,7.6823,7.2255,7.2255,7.6823,7.48,1,0,1,0
2026-01-05,DERM,574,-1.0731426794986607,stop,VAL,2,7.47235,7.1700000157079495,4.0462503,7.41,7.67,7.67,7.67,7.67,7.67,0,1,0,0
2026-01-05,QBTZ,574,-1.0484237066615794,stop,VAL,4,8.14436,7.65000001120572,6.0699673,8.03,8.24,7.99,8.0,8.24,8.23,0,0,0,0
2026-01-05,THH,575,2.0,target,VAL,1,20.426094,20.06999901970432,1.7433337,20.07,21.48,21.48,21.48,21.48,20.41,0,1,1,0
2026-01-06,AXTI,571,-1.1813935486267564,stop,VAL,1,16.72001,16.44499999448043,1.6447957,16.94,17.29,16.69,16.745,17.29,17.17,1,0,1,0
2026-01-06,SRZN,571,0.520184344086804,eod,VAL,1,19.1573,18.129999940869,5.362447,19.1,19.95,18.6,18.6,19.95,19.75,0,0,0,0
2026-01-06,APLX,572,-1.0686683348307835,stop,VAL,2,75.86692,72.60000014316519,4.306119,75.2487,77.0,75.52,75.5957,77.0,76.796,0,0,0,0
2026-01-06,CCCXW,572,-1.0652901873074203,stop,VAL,1,9.2276,8.8100000067788,4.5255537,8.81,9.29,8.99,8.99,9.29,8.93,0,0,0,0
2026-01-07,CMTL,571,-0.7314014808123703,eod,VAL,1,5.80737,5.59000000152312,3.7430024,5.75,5.98,5.75,5.75,5.98,5.8004,0,0,0,0
2026-01-07,SMX,571,2.0,target,VAL,1,19.33784,18.140000044448,6.19428,18.7,19.4,18.4115,18.4115,19.4,19.625,0,0,0,0
2026-01-07,NVTX,572,-1.0992612717450518,stop,VAL,2,40.55129,39.03999999074955,3.7268605,39.97,41.06,40.025,40.025,41.06,40.94,0,0,0,0
2026-01-07,OKLL,574,0.7144358997911671,eod,VAL,4,28.92652,27.2250000462146,5.8822145,28.47,29.39,28.19,28.19,29.39,29.18,0,0,0,0
2026-01-08,DIBS,571,-0.1556256377259373,eod,VAL,1,5.84749,5.595700004345,4.30595,5.81,5.98,5.875,5.98,5.98,5.88,0,1,0,0
2026-01-08,FENC,571,-0.2296107618326586,eod,VAL,1,7.6228,7.3699999991924,3.3163667,7.61,7.895,7.665,7.895,7.895,7.588,0,1,0,0
2026-01-08,LNN,571,2.0,target,VAL,1,118.89562,116.00000004514713,2.4354303,125.34,125.34,122.86,122.86,122.86,122.325,1,1,1,1
2026-01-08,NBY,571,-1.066841467030297,stop,VAL,1,10.67192,10.2000000138176,4.422072,10.76,10.76,10.42,10.42,10.6908,10.78,1,0,0,0
2026-01-09,CAMP,572,-1.0929365720027977,stop,VAL,1,6.2186,6.0200000044672,3.1936448,6.3101,6.4982,6.475,6.475,6.4982,6.49,1,1,0,0
2026-01-09,FLYE,573,-1.5493165210716588,stop,VAL,2,7.67295,7.420000000743,3.296646,7.42,7.82,7.82,7.82,7.82,7.3037,0,1,0,0
2026-01-09,RGTZ,573,-1.06954594940391,stop,VAL,3,16.18842,15.499999992826801,4.252546,15.96,16.31,15.94,15.96,16.31,16.32,0,0,0,0
2026-01-09,LITE,576,-0.036722776655958,eod,VAL,6,349.30478,333.0100001894435,4.6649175,346.83,351.14,343.49,343.49,351.14,350.846,0,0,0,0
2026-01-12,OKLL,571,-1.0644815835309125,stop,VAL,1,34.79407,33.20000007227502,4.5814414,34.72,35.0,33.0,34.53,35.0,33.216,0,0,0,0
2026-01-12,RAIL,572,0.8886817309911704,eod,VAL,1,11.05306,10.5300000207216,4.732264,10.99,11.1598,11.1598,11.1598,11.1598,11.05,0,1,0,0
2026-01-12,THH,572,-1.2945807969978051,stop,VAL,1,29.55841,28.37999999139235,3.9867165,28.38,29.8999,29.8999,29.8999,29.8999,28.1201,0,1,0,0
2026-01-12,FBRX,573,2.0,target,VAL,1,23.95164,23.630000013141,1.3428725,23.63,24.85,24.09,24.09,24.85,25.45,0,1,1,0
2026-01-13,CNXC,572,-0.5297745266728359,eod,VAL,2,40.60144,37.85000006364368,6.7767053,39.9,41.06,39.88,39.89,41.06,41.06,0,0,0,0
2026-01-13,IONZ,573,2.0,target,VAL,3,17.00085,16.3399999971519,3.8871586,16.91,17.33,16.89,16.94,17.33,17.3123,0,0,0,0
2026-01-13,RGTZ,573,1.142252651364451,eod,VAL,3,15.69695,14.750000018865249,6.0327005,15.52,15.73,15.381,15.5199,15.73,15.65,0,0,0,0
2026-01-13,CALC,574,2.0,target,VAL,2,5.4162,5.300000005688999,2.1454155,5.4,5.74,5.45,5.74,5.74,5.5792,0,1,1,0
2026-01-14,NEBX,571,-4.002031849304023,stop,VAL,1,43.91134,43.44000002366266,1.0733901,44.58,44.58,42.17,44.415,44.415,42.155,1,0,0,0
2026-01-14,AHMA,572,2.0,target,VAL,2,12.37702,11.380000045677601,8.055412,11.83,12.7199,11.55,11.56,12.7199,12.18,0,0,0,0
2026-01-14,OSS,573,0.7072041396629163,eod,VAL,3,11.3339,10.820000006285,4.534185,11.25,11.37,11.145,11.19,11.37,11.248,0,0,0,0
2026-01-14,KYMR,574,0.5937652841577344,eod,VAL,4,74.35239,72.80479994856621,2.0814261,76.7099,76.7099,72.69,74.205,74.6,74.6,1,0,0,0
2026-01-15,ICFI,571,0.3459998497308508,eod,VAL,1,95.07437,89.6249999406596,5.731692,94.75,95.4,95.4,95.4,95.4,96.1,0,1,0,0
2026-01-15,IONZ,573,2.0,target,VAL,3,16.86043,16.34000000079279,3.0866947,16.77,17.24,16.65,16.69,17.24,17.2109,0,0,0,0
2026-01-15,ASTX,575,2.0,target,VAL,5,65.6965,61.3199998728075,6.6616945,65.3799,67.33,65.1,65.185,67.33,66.33,0,0,0,0
2026-01-15,GLSI,575,-1.0389179560333228,stop,VAL,5,29.37787,27.1699999762247,7.515419,29.2647,29.56,28.9,29.0,29.56,29.0,0,0,0,0
2026-01-16,JBHT,571,-0.408983474510578,eod,VAL,1,207.13956,198.00999989115357,4.407444,205.85,209.395,203.45,203.45,209.395,208.33,0,0,0,0
2026-01-16,RENT,573,-1.2160404141749184,stop,VAL,2,8.67595,8.5100000028914,1.9127588,8.61,8.97,8.97,8.97,8.97,8.57,0,1,0,0
2026-01-16,QBTZ,576,-1.0672376659903555,stop,VAL,6,7.3219,6.9999999884,4.3964,7.24,7.42,7.2,7.23,7.42,7.42,0,0,0,0
2026-01-16,RNST,576,-0.2790254068029341,eod,VAL,2,37.02073,35.1399999128816,5.080208,36.87,37.05,36.865,36.865,37.05,36.75,0,0,0,0
2026-01-20,ALM,571,1.686493163346069,eod,VAL,1,8.69601,8.2800000123282,4.783918,8.6,8.7,8.5069,8.58,8.7,8.69,0,0,0,0
2026-01-20,ASTX,571,-1.0438148292674962,stop,VAL,1,95.3853,89.000000078046,6.694218,94.88,96.7677,92.9061,95.0,96.7677,92.72,0,0,0,0
2026-01-20,ENGN,571,-1.0818982701729218,stop,VAL,1,9.33793,9.00000000607134,3.6188962,9.12,9.6,9.4521,9.6,9.6,9.32,0,1,0,0
2026-01-20,GEVX,571,0.0065971128887532,eod,VAL,1,33.49017,31.542399931452476,5.8159456,33.0,33.5,33.27,33.27,33.5,33.95,0,0,0,0
2026-01-21,LBRX,571,-0.1463860835411329,eod,VAL,1,21.62468,20.40919998656,5.6208,21.23,22.07,20.85,21.84,22.07,21.49,0,0,0,0
2026-01-21,UMAC,571,2.0,target,VAL,1,18.72601,18.33999998841425,2.0613575,18.77,19.36,18.67,18.67,19.36,19.26,1,0,0,0
2026-01-21,AHMA,572,2.0,target,VAL,1,24.58353,23.919999973468922,2.6990836,25.8999,25.8999,24.7696,24.95,25.75,25.3821,1,1,0,0
2026-01-21,SPHL,573,2.0,target,VAL,3,5.48641,5.05999999869747,7.7721133,5.3,5.75,5.2476,5.3,5.75,5.74,0,0,0,0
2026-01-22,DCOM,571,1.110511278604782,eod,VAL,1,32.81816,31.749999976134557,3.2547834,33.0,33.41,32.505,32.99,33.41,32.905,1,0,0,0
2026-01-22,RYTM,571,0.3684662117539743,eod,VAL,1,106.26785,101.465199915313,4.519382,108.75,108.75,105.4,105.895,107.27,105.87,1,0,0,0
2026-01-22,BNAI,572,-1.049723339545701,stop,VAL,2,8.7261,8.2099999988034,5.9144406,8.7894,8.8,8.5901,8.5901,8.8,8.5593,1,0,0,0
2026-01-22,ONDL,572,-1.095587356296588,stop,VAL,2,40.07988,38.83500000935676,3.1059973,40.455,41.0002,39.95,39.96,41.0002,40.0,1,0,0,0
2026-01-23,ASTX,571,-1.121520984637697,stop,VAL,1,94.44248,92.12999987280936,2.4485593,94.5434,97.275,93.14,93.15,97.275,96.38,1,0,0,0
2026-01-23,CVRX,571,2.0,target,VAL,1,6.57968,6.510000004457599,1.059018,6.6166,7.13,6.46,6.595,7.13,7.0,1,0,1,0
2026-01-23,OKLS,571,2.0,target,VAL,1,10.97282,10.8000000052435,1.5749825,11.355,11.5999,11.31,11.31,11.5999,11.39,1,1,1,1
2026-01-23,ALMU,573,-1.0870817197788705,stop,VAL,3,17.70295,17.0999999858768,3.4059296,17.65,18.1267,18.1267,18.1267,18.1267,17.29,0,1,0,0
2026-01-26,MNTS,571,-2.193084886582193,stop,VAL,1,8.06412,7.909999998165721,1.9111819,8.0813,8.2,7.755,8.2,8.2,7.75,1,0,0,0
2026-01-26,SLE,571,2.0,target,VAL,1,5.9177,5.8299999996381,1.4819947,6.24,6.24,6.0201,6.0201,6.16,6.0,1,1,1,1
2026-01-26,SPHL,571,2.0,target,VAL,1,6.09824,5.899999999622399,3.250774,5.91,6.19,5.89,6.19,6.19,6.05,0,0,0,0
2026-01-26,INBS,573,-1.0861019374544438,stop,VAL,1,9.53853,9.209999991250049,3.4442415,9.5092,9.97,9.27,9.6,9.97,9.6605,0,0,0,0
2026-01-27,ANPA,571,2.0,target,VAL,1,63.19903,61.76999995083454,2.2611582,64.47,65.0,65.0,65.0,65.0,65.0,1,1,0,0
2026-01-27,PAVM,571,-1.146639983001146,stop,VAL,1,9.36802,9.11000000699522,2.7542639,9.7,9.7,9.52,9.52,9.52,9.52,1,1,0,0
2026-01-27,USAS,571,1.5891625160499363,eod,VAL,1,9.03703,8.81999999507298,2.4015634,9.27,9.27,9.01,9.18,9.21,9.0795,1,0,0,0
2026-01-27,HYMC,573,-1.0547033287115195,stop,VAL,3,49.73877,47.0600000066394,5.385678,49.41,49.98,49.1483,49.18,49.98,49.58,0,0,0,0
2026-01-28,ALT,571,-1.061288590408205,stop,VAL,1,6.19854,5.89999999071576,4.8162956,6.115,6.36,6.04,6.0999,6.36,6.2468,0,0,0,0
2026-01-28,OPTX,571,2.0,target,VAL,1,5.39614,5.2699999932442,2.337597,5.3827,5.55,5.33,5.34,5.55,5.51,0,0,0,0
2026-01-28,RVYL,571,0.3000193400020997,eod,VAL,1,7.13133,6.6999999912327,6.048381,7.11,7.39,7.1,7.1,7.39,7.39,0,0,0,0
2026-01-28,GEVX,572,-1.094442146928844,stop,VAL,2,34.45305,33.3701000269785,3.143263,34.23,35.279,33.655,33.655,35.279,35.3591,0,0,0,0
2026-01-29,AVBP,571,-0.5103855165177867,eod,VAL,1,22.63771,22.240000003083168,1.7568473,22.47,24.27,22.95,24.27,24.27,22.86,0,1,1,0
2026-01-29,NUAI,571,2.0,target,VAL,1,7.70304,7.43999999482368,3.4147558,7.8199,7.9,7.68,7.75,7.9,7.85,1,0,0,0
2026-01-29,PLRZ,571,-1.1646548563203214,stop,VAL,1,14.1423,13.850000013873,2.066849,13.85,14.61,14.61,14.61,14.61,13.844,0,1,0,0
2026-01-29,CMPR,572,-0.0184517178245447,eod,VAL,2,78.14373,63.5099998356495,18.726685,77.49,79.585,76.33,76.33,79.585,80.99,0,0,0,0
2026-01-30,AEVA,571,-1.103988201041437,stop,VAL,1,13.28975,12.91000000529325,2.8574653,13.5,13.7087,13.405,13.5,13.7087,13.5,1,1,0,0
2026-01-30,ASTS,571,2.0,target,VAL,1,122.45627,120.61999990253749,1.4995313,125.41,126.7,124.0,125.32,126.7,126.415,1,1,1,0
2026-01-30,ASTX,571,2.0,target,VAL,1,101.45345,99.1099998898366,2.3098772,107.0,108.7,104.45,106.475,108.7,108.53,1,1,1,1
2026-01-30,CRMX,571,2.0,target,VAL,1,18.60565,18.0100000134558,3.2014468,18.8344,19.01,18.685,18.83,19.01,19.625,1,1,0,0
2026-02-02,AAOI,571,2.0,target,VAL,1,43.74083,42.010000020518746,3.9570122,42.96,44.5,42.45,42.4614,44.5,44.5,0,0,0,0
2026-02-02,ARMG,571,2.0,target,VAL,1,5.17548,5.0800000019556,1.844853,5.18,5.3578,5.28,5.28,5.3578,5.3995,1,1,0,0
2026-02-02,ARMN,571,1.4756636647128754,eod,VAL,1,17.19142,16.659999993976562,3.0911932,17.28,17.53,17.265,17.265,17.53,17.5999,1,1,0,0
2026-02-02,ASM,571,-1.0747791830028084,stop,VAL,1,9.01697,8.659999996981611,3.9588687,9.13,9.22,8.97,9.09,9.22,9.23,1,0,0,0
2026-02-03,BEAM,571,2.0,target,VAL,1,28.00376,27.710000025528558,1.0490019,28.38,29.26,28.45,28.45,29.26,29.14,1,1,1,0
2026-02-03,HLNE,571,-1.0833043592994107,stop,VAL,1,141.80414,135.8100003009023,4.2270555,143.415,145.0,142.36,145.0,145.0,145.06,1,1,0,0
2026-02-03,PAVM,572,-1.0404927247869589,stop,VAL,2,9.37805,8.7000000107295,7.230181,9.08,9.38,9.1079,9.28,9.38,9.28,0,0,0,0
2026-02-03,RVYL,572,-1.1031538710431448,stop,VAL,1,6.19854,6.02000000599176,2.8803556,6.2,6.335,6.01,6.02,6.335,6.205,1,0,0,0
2026-02-04,DOX,571,-1.1243340519899123,stop,VAL,1,74.24206,72.4649999730623,2.3936028,76.14,76.14,75.075,75.075,75.075,75.075,1,1,0,0
2026-02-04,FOX,571,-1.126629056462937,stop,VAL,1,63.36954,61.88000005340244,2.3505614,65.08,65.08,64.305,64.52,65.0,64.9,1,1,0,0
2026-02-04,IDN,571,-1.1720710585889127,stop,VAL,1,5.25572,5.15999999978264,1.8212538,5.16,5.43,5.43,5.43,5.43,5.1592,0,1,0,0
2026-02-04,LVLU,571,-1.8556768133550765,stop,VAL,1,16.76013,16.19999998598982,3.3420386,16.2,17.63,17.63,17.63,17.63,16.95,0,1,0,0
2026-02-05,AVTX,571,-1.4362827138147,stop,VAL,1,14.41311,14.200000003985158,1.4785844,14.86,15.2854,14.39,14.41,15.2854,14.34,1,0,1,1
2026-02-05,CVRX,571,-2.774515517393215,stop,VAL,1,6.74016,6.64999999363392,1.3376538,6.65,6.92,6.51,6.52,6.92,6.51,0,0,0,0
2026-02-05,INBX,571,-0.3553163347777325,eod,VAL,1,82.80768,78.4799999332224,5.226182,82.205,83.535,83.535,83.535,83.535,82.935,0,1,0,0
2026-02-05,MMS,571,-1.0955102690473602,stop,VAL,1,93.97107,91.04999996268539,3.108478,91.06,98.77,92.19,92.22,98.77,95.585,0,0,0,0
2026-02-06,FLS,571,2.0,target,VAL,1,79.21694,77.02999999706043,2.7606974,80.1,81.99,79.705,79.705,81.99,81.445,1,1,0,0
2026-02-06,IREZ,571,2.0,target,VAL,1,34.09197,33.499999998921396,1.7363913,35.2399,35.86,34.7186,34.72,35.86,35.66,1,1,1,0
2026-02-06,PSNY,571,2.0,target,VAL,1,14.76416,14.610000008595842,1.0441501,15.31,16.1299,15.51,15.51,16.1299,16.17,1,1,1,1
2026-02-06,PCTY,572,-1.080668341038136,stop,VAL,2,127.43115,122.7500999977329,3.6733954,126.84,129.135,126.5,128.2,129.135,127.69,0,0,0,0
2026-02-09,ACET,571,2.0,target,VAL,1,7.05109,6.90999999480643,2.0009673,7.39,7.74,7.36,7.37,7.74,7.72,1,1,1,1
2026-02-09,APLX,571,2.0,target,VAL,1,83.47969,78.77999991583617,5.6297407,86.05,86.05,83.1901,85.93,86.0,85.12,1,0,0,0
2026-02-09,CRWU,571,2.0,target,VAL,1,7.06112,6.87999999831936,2.5650322,7.06,7.22,6.84,6.86,7.22,7.28,0,0,0,0
2026-02-09,CWVX,571,2.0,target,VAL,1,30.67174,30.00000000122092,2.1900942,30.64,31.31,29.69,29.8,31.31,31.6,0,0,0,0
2026-02-10,APLX,571,2.0,target,VAL,1,99.03622,96.0599998575363,3.0051835,101.0,102.61,100.45,100.89,102.61,102.467,1,1,0,0
2026-02-10,KZIA,571,2.0,target,VAL,1,5.73716,5.64000000207072,1.6935208,5.68,6.135,5.78,5.78,6.135,6.0215,0,1,1,0
2026-02-10,SEAT,571,2.0,target,VAL,1,7.37205,7.24999999891125,1.6555775,7.25,7.62,7.51,7.62,7.62,7.39,0,1,1,0
2026-02-10,SMX,571,2.0,target,VAL,1,13.9417,13.789999999815802,1.0881026,15.48,16.57,15.46,15.48,16.57,16.345,1,1,1,1
2026-02-11,ATEC,571,-1.3646677060304395,stop,VAL,1,13.9417,13.8000000047999,1.0163753,14.31,14.31,13.6,14.185,14.185,13.79,1,0,1,1
2026-02-11,IONZ,571,2.0,target,VAL,1,25.30569,23.984999957029498,5.218945,24.97,25.37,24.9541,24.9541,25.37,25.26,0,0,0,0
2026-02-11,PSNL,571,0.4064901166427945,eod,VAL,1,8.64586,8.259999980193701,4.4629455,8.62,8.82,8.52,8.59,8.82,8.62,0,0,0,0
2026-02-11,SN,571,2.0,target,VAL,1,118.99592,113.69999979763256,4.4505057,115.94,119.445,115.99,116.0,119.445,118.64,0,0,0,0
2026-02-12,BBAR,571,-1.141372161455012,stop,VAL,1,18.21448,17.550000014074797,3.6480865,18.29,18.48,18.35,18.35,18.48,18.25,1,1,0,0
2026-02-12,OKLS,571,-1.066490357822391,stop,VAL,1,15.19545,14.5199999695764,4.4450808,15.329,15.4689,15.0701,15.33,15.4689,15.24,1,0,0,0
2026-02-12,TATT,571,-1.1822190132897916,stop,VAL,1,50.41078,49.33999993381747,2.1241093,49.84,51.9299,49.82,49.82,51.9299,50.49,0,0,0,0
2026-02-12,TNET,571,-1.047024631857355,stop,VAL,1,45.39578,42.55999991043506,6.2467923,45.24,47.42,44.29,45.2,47.42,47.155,0,0,0,0
2026-02-13,CAE,571,-1.075508686938066,stop,VAL,1,31.47414,30.24000003708882,3.9211237,31.97,32.03,31.8,31.8,32.03,31.925,1,1,0,0
2026-02-13,DXCM,571,2.0,target,VAL,1,65.27524,62.86000004856884,3.7000859,66.78,68.31,65.93,66.7799,68.31,68.11,1,1,0,0
2026-02-13,FROG,571,-0.6898104697671554,eod,VAL,1,53.4599,51.29000008092999,4.05893,54.47,55.99,54.125,54.125,55.99,55.0,1,1,0,0
2026-02-13,RAPP,571,-1.1482468245298154,stop,VAL,1,28.05391,27.489999982216776,2.0100942,28.46,28.56,26.41,28.49,28.56,28.54,1,0,0,0
2026-02-17,CONL,571,-1.0651903627149009,stop,VAL,1,6.85049,6.54000001480613,4.5323763,6.74,7.01,6.5701,6.615,7.01,6.945,0,0,0,0
2026-02-17,EYPT,571,2.0,target,VAL,1,12.97882,12.3400000136242,4.922019,12.88,13.0,12.71,12.71,13.0,12.9,0,0,0,0
2026-02-17,HOOG,571,-1.0567149057523642,stop,VAL,1,22.04594,20.900000041476222,5.1979637,21.12,22.08,21.0192,21.0192,22.08,21.99,0,0,0,0
2026-02-17,IRON,571,2.0,target,VAL,1,56.11785,55.5099999676905,1.083167,58.78,60.67,58.265,58.54,60.67,59.78,1,1,1,1
2026-02-18,DNLI,571,-1.1759567020498676,stop,VAL,1,19.33784,19.0099999905064,1.695329,19.67,20.01,20.01,20.01,20.01,19.31,1,1,1,0
2026-02-18,GKOS,571,2.0,target,VAL,1,106.95992,103.55000010050816,3.1880352,108.44,113.5,108.49,108.49,113.5,112.39,1,1,0,0
2026-02-18,PHOE,571,2.0,target,VAL,1,13.71101,13.0550000081551,4.784549,13.2,13.7365,13.7365,13.7365,13.7365,13.39,0,1,0,0
2026-02-18,SLDB,571,2.0,target,VAL,1,5.5165,5.419999997895999,1.7492976,5.67,5.81,5.665,5.68,5.81,5.7625,1,1,1,0
2026-02-19,ATOM,571,2.0,target,VAL,1,5.49644,5.41000000548952,1.5726542,5.87,5.87,5.62,5.74,5.8,5.7411,1,1,1,1
2026-02-19,ILPT,571,0.4631093404099991,eod,VAL,1,5.56665,5.1299999922726,7.8440356,5.64,5.65,5.595,5.595,5.65,5.695,1,1,0,0
2026-02-19,CBIO,572,-1.2345628836985498,stop,VAL,2,9.74916,9.62500000178304,1.2735456,10.12,10.12,9.7,9.7,9.76,9.67,1,0,1,1
2026-02-19,UMAC,572,2.0,target,VAL,2,13.4402,12.890999961902,4.086249,13.34,13.54,13.25,13.318,13.54,13.25,0,0,0,0
2026-02-20,DBX,571,0.4147000103610639,eod,VAL,1,24.80419,23.67999999036885,4.5322585,24.45,25.045,24.425,24.425,25.045,24.97,0,0,0,0
2026-02-20,FJET,571,-1.0477573391579296,stop,VAL,1,10.76219,10.099999982833,6.15293,10.5699,11.1399,10.13,10.19,11.1399,10.89,0,0,0,0
2026-02-20,HYMC,571,2.0,target,VAL,1,42.27645,41.56000000673385,1.6946787,42.9826,43.8,42.57,42.63,43.8,43.73,1,1,1,0
2026-02-20,RAPP,571,-0.1439844321107854,eod,VAL,1,30.07997,26.7800998318972,10.970324,29.68,30.44,28.71,29.05,30.44,30.25,0,0,0,0
2026-02-23,FRPT,571,1.4223812743578448,eod,VAL,1,74.73353,72.0499998994306,3.590798,73.46,75.85,72.69,73.125,75.85,75.555,0,0,0,0
2026-02-23,ONDL,571,2.0,target,VAL,1,21.20342,20.35999998559268,3.9777546,20.97,21.5,20.7891,20.855,21.5,21.295,0,0,0,0
2026-02-23,OPEX,571,2.0,target,VAL,1,8.96682,8.5849999818474,4.258143,9.0,9.66,9.11,9.11,9.66,9.57,1,1,0,0
2026-02-23,WGS,571,1.4580536587316792,eod,VAL,1,82.30618,79.00999988149488,4.0047784,82.9999,84.0,82.44,82.5438,84.0,82.94,1,1,0,0
2026-02-24,BMRN,571,-0.1307872689837412,eod,VAL,1,63.10876,59.62999985600372,5.5123253,61.19,63.31,60.88,61.49,63.31,63.26,0,0,0,0
2026-02-24,PRE,571,-1.140549774981675,stop,VAL,1,15.65683,15.325000006105649,2.1193945,16.11,16.11,15.96,15.96,15.96,15.97,1,1,0,0
2026-02-24,REAL,571,2.0,target,VAL,1,11.00291,10.84999999605197,1.3897233,11.17,11.41,11.19,11.19,11.41,11.37,1,1,1,0
2026-02-24,UCTT,571,2.0,target,VAL,1,61.59423,59.75499999146379,2.9860427,62.62,66.01,62.14,62.78,66.01,66.49,1,1,1,0
2026-02-25,HPQ,571,-1.0977447857661784,stop,VAL,1,18.2546,17.6999999876336,3.0381384,18.59,19.06,18.42,18.45,19.06,19.03,1,1,0,0
2026-02-25,NCI,575,2.0,target,VAL,5,5.93776,5.659999995068159,4.6778584,5.9,6.02,5.9,5.9,6.02,5.99,0,0,0,0
2026-02-25,OKLS,575,-1.053564983687984,stop,VAL,5,15.19545,14.36000001064215,5.4980273,14.96,15.225,14.9,14.93,15.225,15.13,0,0,0,0
2026-02-25,PCVX,575,0.3004012491973074,eod,VAL,5,61.53405,57.3799998763563,6.7508154,61.47,62.12,61.3,61.3,62.12,62.06,0,0,0,0
2026-02-26,CIFU,571,-1.0822953738558752,stop,VAL,1,22.40702,21.600000028942198,3.601639,21.95,22.7,22.3182,22.3182,22.7,22.4,0,0,0,0
2026-02-26,CRGY,571,0.6174418233216806,eod,VAL,1,10.34093,9.71999999597299,6.0045857,10.005,10.35,9.98,10.0,10.35,10.37,0,0,0,0
2026-02-26,ENVX,571,-1.0361258270624738,stop,VAL,1,6.16845,5.6700000086580005,8.080636,5.98,6.24,5.93,5.94,6.24,6.195,0,0,0,0
2026-02-26,ESOA,571,-0.3581684003252494,eod,VAL,1,15.71701,14.80000002994435,5.8345065,15.83,15.8399,15.48,15.48,15.8399,15.48,1,0,0,0
2026-02-27,BRCB,571,-1.8168765234675788,stop,VAL,1,13.39005,13.059999996555002,2.46489,13.445,13.89,12.81,13.89,13.89,12.83,1,0,0,0
2026-02-27,CATX,571,2.0,target,VAL,1,5.07518,4.9099999943566,3.254663,5.0687,5.2,5.07,5.07,5.2,5.19,0,0,0,0
2026-02-27,CPNG,571,0.2718569369097003,eod,VAL,1,18.76613,17.86000001909478,4.8285394,18.8,18.94,18.36,18.445,18.94,18.83,1,0,0,0
2026-02-27,FOXF,571,-1.1320953628403336,stop,VAL,1,18.41508,17.99999997182208,2.2540224,18.395,18.73,17.5,18.0,18.73,18.59,0,0,0,0
2026-03-02,AMPX,571,2.0,target,VAL,1,10.76219,10.350000006383251,3.8299825,10.72,10.95,10.685,10.72,10.95,10.9467,0,0,0,0
2026-03-02,ARVN,571,-1.090553088385165,stop,VAL,1,13.30981,12.71000001834845,4.5065255,13.035,13.37,13.035,13.035,13.37,13.035,0,0,0,0
2026-03-02,AVBP,571,-1.065753003335559,stop,VAL,1,23.03891,22.003499983678733,4.4941797,23.05,23.185,22.68,22.68,23.185,23.19,1,0,0,0
2026-03-02,CD,571,2.0,target,VAL,1,5.88761,5.7099999999086,3.016674,6.35,6.75,6.42,6.42,6.75,6.87,1,1,1,1
2026-03-03,ASAN,571,2.0,target,VAL,1,7.3219,7.049999998777,3.713517,7.67,7.7,7.4037,7.645,7.7,7.45,1,1,0,0
2026-03-03,ASTN,571,-1.0916596966674217,stop,VAL,1,19.057,18.440000010421997,3.2376554,18.44,20.1,18.79,18.82,20.1,19.89,0,0,0,0
2026-03-03,ASTX,571,-3.408945485196522,stop,VAL,1,44.87422,44.0950000362123,1.7364535,46.98,46.98,41.86,45.335,45.335,42.35,1,0,1,1
2026-03-03,LWLG,571,2.0,target,VAL,1,5.06515,4.9219999969875,2.826175,5.08,5.2,5.055,5.055,5.2,5.15,1,0,0,0
2026-03-04,CRWD,571,-1.1217591061241654,stop,VAL,1,392.59427,383.00001000734164,2.4438105,402.88,402.88,394.4493,401.2,401.318,398.2085,1,1,0,0
2026-03-04,CRWL,571,-1.064992152569882,stop,VAL,1,19.77916,18.880000039112282,4.5459967,20.7705,20.7705,20.0354,20.38,20.38,20.14,1,1,0,0
2026-03-04,EYE,571,-1.1348383832423412,stop,VAL,1,26.70989,26.11999999597858,2.2085078,28.19,28.19,26.795,26.83,26.99,26.87,1,1,1,1
2026-03-04,MOVE,571,0.1039624726625227,eod,VAL,1,13.78122,12.9999999853062,5.668729,13.645,14.0,14.0,14.0,14.0,13.91,0,1,0,0
