Index,day,symbol,entry_m,exit_m,entry,stop,target,r_pct,rr,why,level,dist_open_pct,rv_profile,adv20,is_wrapper,price,split,wk
36921,2026-08-04,ARTV,837,949,11.2,11.03,11.54,1.5178571428571423,-1.0648823529411755,stop,11.14,5.094339622641519,1.207468477981055,398707.9,0,11.2,TEST,2026-08-01/2026-08-07
37114,2026-08-05,SUPN,581,955,45.56,43.76,49.16000000000001,3.95083406496928,0.6666666666666627,eod,45.455,5.832363213038416,2.4760066111205465,1011507.8,0,45.56,TEST,2026-08-01/2026-08-07
37090,2026-08-05,PODD,582,955,134.55,130.75,142.15000000000003,2.824228911185441,-0.2526315789473697,eod,134.42,5.01562499999999,2.0150652273775447,1312240.4,0,134.55,TEST,2026-08-01/2026-08-07
37055,2026-08-05,CMPS,586,758,12.5399,12.18,13.2597,2.870038836035373,2.0,target,12.52,7.931034482758625,3.538792389117713,3808998.5,0,12.5399,TEST,2026-08-01/2026-08-07
37061,2026-08-05,DLLL,586,602,28.9239,28.295,30.1817,2.1743264220938325,-1.1800127206233146,stop,29.1,7.777777777777772,4.868961560025341,1510500.45,1,28.9239,TEST,2026-08-01/2026-08-07
37070,2026-08-05,FUBO,602,626,9.715,9.6,9.945,1.1837364899639755,2.0,target,9.7799,13.193287037037017,4.5651296342231005,1405958.2,0,9.715,TEST,2026-08-01/2026-08-07
37052,2026-08-05,BZFD,627,831,1.165,1.1316,1.2318000000000002,2.866952789699579,-1.0548173652694566,stop,1.17,5.405405405405395,3.913102356240653,716719.8,0,1.165,TEST,2026-08-01/2026-08-07
37079,2026-08-05,LNKS,760,782,1.08,1.06,1.12,1.8518518518518532,-1.053000000000003,stop,1.0899,7.910891089108918,1.4234384204033128,160390.9,0,1.08,TEST,2026-08-01/2026-08-07
37047,2026-08-05,ACRS,782,817,6.3,6.22,6.46,1.269841269841271,2.0,target,6.3,5.175292153589317,2.7271357412363577,1825307.75,0,6.3,TEST,2026-08-01/2026-08-07
37250,2026-08-06,NUVB,578,580,6.44,6.24,6.840000000000001,3.105590062111804,-1.0312,stop,6.46,6.600660066006614,3.673788848844973,6039827.25,0,6.44,TEST,2026-08-01/2026-08-07
37142,2026-08-06,APLX,579,608,10.7,10.425,11.249999999999996,2.570093457943912,2.0,target,10.85,5.237633365664385,2.5309319387900917,1626377.2,1,10.7,TEST,2026-08-01/2026-08-07
37148,2026-08-06,ASTS,579,615,68.89,66.8245,73.021,2.998258092611409,2.0,target,69.38,5.232822690732575,1.923649930842672,15661789.35,0,68.89,TEST,2026-08-01/2026-08-07
37166,2026-08-06,CBRX,579,671,13.29,12.89,14.089999999999996,3.009781790820155,2.0,target,13.42,5.503144654088055,2.5108511171834555,232291.75,1,13.29,TEST,2026-08-01/2026-08-07
37199,2026-08-06,GENI,580,605,8.48,8.195,9.05,3.360849056603775,-1.0287543859649144,stop,8.49,9.407216494845372,4.076093963278674,6689970.9,0,8.48,TEST,2026-08-01/2026-08-07
37313,2026-08-06,UROY,605,757,3.745,3.691,3.8530000000000006,1.4419225634178978,2.0,target,3.75,5.633802816901423,2.035593109606349,3508812.95,0,3.745,TEST,2026-08-01/2026-08-07
37125,2026-08-06,AAOI,608,633,128.29,126.0,132.86999999999998,1.7850183178735617,2.0,target,127.62,5.288342545994573,2.2610753806907464,9766167.65,0,128.29,TEST,2026-08-01/2026-08-07
37139,2026-08-06,AMPU,615,800,3.33,3.228,3.534,3.0630630630630598,-1.305882352941178,stop,3.315,7.629870129870131,3.1441859257349627,372479.35,1,3.33,TEST,2026-08-01/2026-08-07
37380,2026-08-07,HNGE,577,797,84.219,81.365,89.92699999999999,3.388784003609636,2.0,target,84.525,5.1567554117939896,1.932441315990112,1732627.0,0,84.219,TEST,2026-08-01/2026-08-07
37398,2026-08-07,METC,577,601,10.27,10.0,10.81,2.629016553067182,-1.0370370370370363,stop,10.32,5.198776758409784,2.4676166578256367,2022011.8,0,10.27,TEST,2026-08-01/2026-08-07
37417,2026-08-07,PLTU,577,599,45.3,44.2,47.49999999999999,2.428256070640165,2.0,target,45.6664,5.3921070851604025,4.568098739835819,2964165.35,1,45.3,TEST,2026-08-01/2026-08-07
37425,2026-08-07,RDTL,578,628,14.935,14.36,16.085,3.850016739203221,1.999999999999997,target,14.915,5.406360424028267,2.673797217244352,941918.85,1,14.935,TEST,2026-08-01/2026-08-07
37337,2026-08-07,APLZ,600,688,21.62,20.94,22.98,3.1452358926919506,-1.192397058823534,stop,21.54,7.646176911544211,2.077216581187717,169353.7,1,21.62,TEST,2026-08-01/2026-08-07
37363,2026-08-07,ENLV,601,617,2.05,2.01,2.13,1.951219512195124,-1.050249999999996,stop,2.09,5.555555555555558,1.011380348918966,376600.75,0,2.05,TEST,2026-08-01/2026-08-07
37392,2026-08-07,LFTO,618,955,24.92,24.31,26.140000000000008,2.447833065810606,1.2295081967213055,eod,25.0,6.609808102345416,1.2969004076636084,569454.5,0,24.92,TEST,2026-08-01/2026-08-07
37381,2026-08-07,HOOG,628,659,25.515,25.02,26.505000000000003,1.9400352733686104,-1.090909090909087,stop,25.5,5.0463439752832295,2.179663424621345,381502.2,1,25.515,TEST,2026-08-01/2026-08-07
37465,2026-08-10,BFLY,577,673,9.3279,8.98,10.023699999999998,3.729671201449407,2.0,target,9.32,5.429864253393668,4.719021070791655,7895631.2,0,9.3279,TEST,2026-08-08/2026-08-14
37519,2026-08-10,RCAT,577,579,9.7472,9.54,10.1616,2.1257386736703903,-1.0460424710424685,stop,9.795,5.777537796976251,4.8957333702454,8175465.65,0,9.7472,TEST,2026-08-08/2026-08-14
37531,2026-08-10,TEM,577,955,54.535,52.606,58.39299999999999,3.53717795910882,0.3551062726801473,eod,54.39,5.020274184205453,4.181515651876921,5070422.25,0,54.535,TEST,2026-08-08/2026-08-14
37482,2026-08-10,EVH,578,955,4.105,3.94,4.435000000000001,4.019488428745444,-0.9090909090909086,eod,4.09,5.141388174807182,1.6474406900938718,4041571.9,0,4.105,TEST,2026-08-08/2026-08-14
37473,2026-08-10,CRCD,580,838,5.33,5.165,5.66,3.095684803001877,-1.0313030303030295,stop,5.3,5.367793240556651,1.9715865882436785,1232002.7,1,5.33,TEST,2026-08-08/2026-08-14
37464,2026-08-10,ASTN,679,717,4.28,4.2199,4.400200000000001,1.4042056074766416,-1.070214642262892,stop,4.2875,5.864197530864201,1.152954232260754,2127916.5,1,4.28,TEST,2026-08-08/2026-08-14
37506,2026-08-10,NESR,727,744,34.99,34.3101,36.34980000000001,1.943126607602182,-1.050463450507426,stop,34.84,8.87500000000001,4.206362385439779,1715663.1,0,34.99,TEST,2026-08-08/2026-08-14
37525,2026-08-10,SPCQ,747,748,16.59,16.3,17.169999999999998,1.7480409885473125,-1.0562068965517282,stop,16.6,7.652399481193273,4.360791768248824,1283400.5,1,16.59,TEST,2026-08-08/2026-08-14
37551,2026-08-11,BSIN,583,655,1.266,1.23,1.338,2.8436018957346,2.0,target,1.265,5.41666666666667,2.51109776109916,1823385.8,0,1.266,TEST,2026-08-08/2026-08-14
37573,2026-08-11,KPTI,583,586,2.025,1.9898,2.0954,1.7382716049382667,-1.1927556818181773,stop,2.03,5.181347150259064,2.279129748668542,2535134.3,0,2.025,TEST,2026-08-08/2026-08-14
37606,2026-08-11,ZLAB,586,635,24.822,24.24,25.986,2.344694222866815,2.0,target,24.76,5.182667799490237,3.3727651465626445,735551.7,0,24.822,TEST,2026-08-08/2026-08-14
37557,2026-08-11,CMPX,590,727,2.325,2.255,2.4650000000000007,3.010752688172055,-1.0322142857142842,stop,2.315,5.227272727272725,3.191527392844837,2828715.05,0,2.325,TEST,2026-08-08/2026-08-14
37577,2026-08-11,MG,590,591,18.67,18.11,19.790000000000006,2.9994643813604838,-1.0680178571428576,stop,18.68,8.352668213457083,3.697462808965015,156477.2,0,18.67,TEST,2026-08-08/2026-08-14
37547,2026-08-11,AQST,592,955,4.54,4.37,4.88,3.744493392070483,-0.7941176470588226,eod,4.53,5.348837209302326,4.334870491787296,2229367.55,0,4.54,TEST,2026-08-08/2026-08-14
37600,2026-08-11,TSEG,636,643,9.7201,9.6,9.960300000000002,1.235583996049431,-1.7370607826810802,stop,9.83,8.498896247240605,1.0103519376545498,118923.55,1,9.7201,TEST,2026-08-08/2026-08-14
37599,2026-08-11,SWMR,644,955,38.5,37.59,40.31999999999999,2.363636363636355,1.0769230769230775,eod,38.625,6.258596973865194,1.3044727638811549,243621.7,0,38.5,TEST,2026-08-08/2026-08-14
37635,2026-08-12,IONZ,577,609,2.745,2.645,2.9450000000000003,3.6429872495446296,-1.026449999999998,stop,2.75,6.796116504854366,2.4895876815876585,7486601.15,1,2.745,TEST,2026-08-08/2026-08-14
37628,2026-08-12,FOUR,578,658,42.8001,41.5346,45.331100000000006,2.9567687925962858,-1.032820703279335,stop,42.84,5.699481865284972,2.889445172020277,1524583.35,0,42.8001,TEST,2026-08-08/2026-08-14
37660,2026-08-12,RGTZ,578,583,3.01,2.92,3.1899999999999995,2.9900332225913577,-1.032444444444445,stop,3.0,7.719928186714542,3.366384603630104,3678456.7,1,3.01,TEST,2026-08-08/2026-08-14
37665,2026-08-12,SKDD,578,584,13.38,12.83,14.480000000000002,4.110612855007479,-1.0233272727272713,stop,13.34,5.163579030350807,1.0164520345416357,13567388.85,1,13.38,TEST,2026-08-08/2026-08-14
37659,2026-08-12,REPL,583,631,14.48,14.18,15.080000000000002,2.071823204419894,2.0,target,14.42,5.873715124816448,1.8535640097581392,7905769.6,0,14.48,TEST,2026-08-08/2026-08-14
37611,2026-08-12,ATRO,584,632,89.24,87.1,93.52,2.398027790228598,-1.0407009345794422,stop,89.5,5.46782936601462,1.087893683897706,500876.15,0,89.24,TEST,2026-08-08/2026-08-14
37608,2026-08-12,ABCL,610,910,9.735,9.5,10.204999999999998,2.4139702105803744,2.0,target,9.72,5.081081081081096,4.6719733494579065,7806074.75,0,9.735,TEST,2026-08-08/2026-08-14
37654,2026-08-12,PLX,631,637,2.63,2.59,2.71,1.5209125475285186,-1.0647500000000023,stop,2.63,5.6224899598393385,4.1520961723627305,572419.15,0,2.63,TEST,2026-08-08/2026-08-14
37708,2026-08-13,CRCG,577,655,10.68,10.34,11.36,3.1835205992509352,-1.0304117647058804,stop,10.6799,7.551863041289031,3.154742314369104,3513171.25,1,10.68,TEST,2026-08-08/2026-08-14
37689,2026-08-13,AMKL,578,632,8.66,8.5,8.98,1.8475750577367225,2.0,target,8.66,6.127450980392157,1.8447463622303983,370240.6,1,8.66,TEST,2026-08-08/2026-08-14
37707,2026-08-13,CRCA,578,587,15.62,15.42,16.019999999999996,1.280409731113952,-1.0771000000000035,stop,15.8,6.540795684423473,2.87403553971404,1020272.7,1,15.62,TEST,2026-08-08/2026-08-14
37711,2026-08-13,CSEX,578,665,15.2706,14.75,16.311799999999998,3.4091653242177777,1.999999999999997,target,15.24,5.467128027681678,2.124721291007877,165315.8,1,15.2706,TEST,2026-08-08/2026-08-14
37740,2026-08-13,LABX,587,955,13.69,13.1685,14.733,3.8093498904309686,-0.191754554170661,eod,13.7,5.791505791505802,1.881869457367493,1165268.05,1,13.69,TEST,2026-08-08/2026-08-14
37739,2026-08-13,KSCP,636,649,1.505,1.46,1.5949999999999998,2.9900332225913577,2.0,target,1.505,6.737588652482263,1.7029064290038771,2526134.85,0,1.505,TEST,2026-08-08/2026-08-14
37716,2026-08-13,EMBC,652,955,5.125,4.955,5.465,3.3170731707317063,0.5294117647058817,eod,5.1374,8.843220338983059,2.460669001086574,1604716.25,0,5.125,TEST,2026-08-08/2026-08-14
37789,2026-08-13,STRZ,662,669,28.55,28.22,29.210000000000004,1.1558669001751378,2.0,target,28.97,17.43007701661936,4.111139866812716,170561.15,0,28.55,TEST,2026-08-08/2026-08-14
37854,2026-08-14,KSCP,577,579,1.6648,1.62,1.7544,2.6910139356078777,-1.0361607142857132,stop,1.6799,5.654088050314465,1.116875492646589,2600558.45,0,1.6648,TEST,2026-08-08/2026-08-14
37847,2026-08-14,IRE,579,608,12.79,12.39,13.589999999999996,3.1274433150899035,-1.0309749999999998,stop,12.76,7.091900965169962,3.001168179641161,9162332.25,1,12.79,TEST,2026-08-08/2026-08-14
37848,2026-08-14,IREG,579,605,10.27,10.06,10.689999999999998,2.04479065238558,-1.0479047619047588,stop,10.265,6.373056994818649,2.6386051359043257,972995.15,1,10.27,TEST,2026-08-08/2026-08-14
37849,2026-08-14,IREX,579,609,18.25,17.7201,19.309800000000003,2.903561643835624,-1.0556865446310553,stop,18.22,5.991855730075613,4.62686426698695,1540719.5,1,18.25,TEST,2026-08-08/2026-08-14
37859,2026-08-14,METC,579,943,11.35,11.01,12.03,2.9955947136563865,2.0,target,11.29,6.308851224105472,3.850567359285311,2137970.65,0,11.35,TEST,2026-08-08/2026-08-14
37805,2026-08-14,AMDL,605,954,56.01,54.85,58.32999999999999,2.071058739510796,2.0,target,56.08,5.691669807764788,2.201210524983017,3549527.7,1,56.01,TEST,2026-08-08/2026-08-14
37860,2026-08-14,MGTX,608,708,13.17,13.0,13.51,1.2908124525436593,-1.1352352941176476,stop,13.14,5.45746388443018,1.325984285320579,452509.6,0,13.17,TEST,2026-08-08/2026-08-14
37829,2026-08-14,CRCD,609,741,4.2799,4.2,4.439699999999998,1.8668660482721424,-1.0525657071339176,stop,4.26,5.44554455445545,3.0039521483494958,1197789.75,1,4.2799,TEST,2026-08-08/2026-08-14
37942,2026-08-17,NRXP,578,699,3.26,3.15,3.4799999999999995,3.3742331288343523,2.0,target,3.26,5.161290322580636,2.939209314881709,1233716.15,0,3.26,TEST,2026-08-15/2026-08-21
37900,2026-08-17,ASTY,586,693,8.69,8.4,9.269999999999998,3.337169159953961,-1.0634137931034489,stop,8.73,6.72371638141811,1.3442081109249464,197579.7,1,8.69,TEST,2026-08-15/2026-08-21
37945,2026-08-17,PGEN,587,747,6.44,6.32,6.680000000000001,1.8633540372670825,2.0,target,6.43,5.065359477124187,1.5639762903515386,5595955.15,0,6.44,TEST,2026-08-15/2026-08-21
37903,2026-08-17,AXTU,589,610,7.7,7.445,8.21,3.31168831168831,2.000000000000004,target,7.68,6.9637883008356605,3.863712641886015,1142597.05,1,7.7,TEST,2026-08-15/2026-08-21
37927,2026-08-17,INO,613,620,1.1299,1.11,1.1696999999999995,1.7612178068855484,-1.0557788944723596,stop,1.13,5.607476635513997,2.688249992859481,5753050.95,0,1.1299,TEST,2026-08-15/2026-08-21
37926,2026-08-17,INDI,625,866,4.905,4.755,5.205000000000001,3.0581039755351758,-1.0317000000000018,stop,4.9,5.376344086021501,4.618617669865186,6380275.15,0,4.905,TEST,2026-08-15/2026-08-21
37930,2026-08-17,KYTX,698,915,8.62,8.49,8.879999999999997,1.5081206496519608,2.0,target,8.58,5.276073619631894,1.0849221892133536,765785.65,0,8.62,TEST,2026-08-15/2026-08-21
37951,2026-08-17,RUM,701,741,7.86,7.725,8.130000000000003,1.7175572519084057,2.0000000000000067,target,7.8499,5.651413189771204,2.244145843528042,3056683.3,0,7.86,TEST,2026-08-15/2026-08-21
38008,2026-08-18,SPAI,578,579,5.89,5.8014,6.067199999999999,1.5042444821731675,2.0,target,5.95,6.060606060606055,2.6062907270372806,500711.6,0,5.89,TEST,2026-08-15/2026-08-21
37982,2026-08-18,HIVE,579,584,3.1199,3.015,3.3296999999999994,3.3622872527965564,-1.0287416587225928,stop,3.11,5.067567567567566,4.648564292181442,19565234.4,0,3.1199,TEST,2026-08-15/2026-08-21
37996,2026-08-18,OSS,580,594,13.4,13.1,14.000000000000002,2.238805970149259,-1.0436666666666654,stop,13.435,5.125195618153366,3.700769776328857,1023719.45,0,13.4,TEST,2026-08-15/2026-08-21
38001,2026-08-18,QBTX,580,589,9.35,9.005,10.039999999999996,3.6898395721925015,-1.040579710144931,stop,9.3,5.442176870748305,4.784291564780359,2074330.1,1,9.35,TEST,2026-08-15/2026-08-21
38010,2026-08-18,SVCO,580,592,7.28,7.1,7.6400000000000015,2.4725274725274806,-1.0394444444444462,stop,7.27,5.0578034682080775,3.3263508716341894,426067.5,0,7.28,TEST,2026-08-15/2026-08-21
37993,2026-08-18,NMAX,586,613,11.1,10.89,11.519999999999998,1.891891891891884,2.0,target,11.065,7.322987390882618,2.3133655078478577,1085058.65,0,11.1,TEST,2026-08-15/2026-08-21
37969,2026-08-18,BEZ,594,660,10.76,10.52,11.24,2.2304832713754665,2.0,target,10.7292,5.188235294117649,1.2187963695287432,1994960.8,1,10.76,TEST,2026-08-15/2026-08-21
37975,2026-08-18,DGNX,594,612,1.245,1.22,1.2950000000000004,2.0080321285140665,-1.0487999999999995,stop,1.24,7.826086956521738,1.848318150797868,1662709.25,0,1.245,TEST,2026-08-15/2026-08-21
38125,2026-08-19,SG,577,955,6.24,6.0373,6.6454,3.248397435897438,0.8140108534780461,eod,6.25,5.042016806722693,2.706786960356079,6594072.7,0,6.24,TEST,2026-08-15/2026-08-21
38097,2026-08-19,MUZ,580,955,9.89,9.515,10.64,3.791708796764409,0.1866666666666674,eod,9.8799,5.217252396166128,3.9413079645140736,13119527.95,1,9.89,TEST,2026-08-15/2026-08-21
38103,2026-08-19,NOWL,580,634,6.29,6.1701,6.529800000000001,1.906200317965029,2.0,target,6.29,7.705479452054798,2.7547491360968217,17942650.15,1,6.29,TEST,2026-08-15/2026-08-21
38018,2026-08-19,ADBG,581,585,4.91,4.825,5.08,1.7311608961303455,-1.0567647058823566,stop,4.895,5.49568965517242,1.873390192787297,5284697.25,1,4.91,TEST,2026-08-15/2026-08-21
38047,2026-08-19,COTY,585,827,2.95,2.911,3.0280000000000005,1.3220338983050897,2.0,target,2.945,5.555555555555558,2.9821780105465274,8243689.65,0,2.95,TEST,2026-08-15/2026-08-21
38113,2026-08-19,PSIG,635,686,1.711,1.675,1.783,2.1040327293980146,2.0,target,1.74,9.433962264150942,1.64459729558164,312098.65,0,1.711,TEST,2026-08-15/2026-08-21
38059,2026-08-19,ETHA,687,955,15.435,15.19,15.925000000000002,1.587301587301594,1.7551020408163185,eod,15.355,5.099247091033554,4.291582164473445,26632395.9,1,15.435,TEST,2026-08-15/2026-08-21
38130,2026-08-19,SOC,835,845,4.785,4.655,5.045,2.716823406478577,-1.0358076923076895,stop,4.78,17.733990147783274,2.790630819318128,8139675.7,0,4.785,TEST,2026-08-15/2026-08-21
38147,2026-08-20,APLX,577,693,10.285,10.0106,10.8338,2.66796305298979,-1.0364817784256537,stop,10.3,5.532786885245922,1.2344700478711192,1541106.65,1,10.285,TEST,2026-08-15/2026-08-21
38162,2026-08-20,CWVX,578,629,18.0165,17.45,19.149500000000003,3.1443399106374788,-1.1189761694616047,stop,18.1,5.110336817653916,1.2320123512794878,1332007.75,1,18.0165,TEST,2026-08-15/2026-08-21
38156,2026-08-20,CNH,579,612,10.715,10.515,11.114999999999998,1.8665422305179584,-1.0525749999999994,stop,10.725,5.2502453385672165,4.70755647228004,16031958.5,0,10.715,TEST,2026-08-15/2026-08-21
38174,2026-08-20,HYNX,580,581,23.7,23.46,24.18,1.012658227848095,-1.2018125000000068,stop,24.1144,5.257092972501098,3.0343083261094903,1443656.85,1,23.7,TEST,2026-08-15/2026-08-21
38160,2026-08-20,CRWU,582,589,4.225,4.125,4.424999999999999,2.3668639053254354,-1.0412500000000018,stop,4.2399,5.733167082294255,2.8055762969867173,9230652.55,1,4.225,TEST,2026-08-15/2026-08-21
38175,2026-08-20,IONZ,590,665,2.77,2.67,2.97,3.610108303249101,2.0,target,2.78,5.10396975425329,1.544058329646889,7745427.7,1,2.77,TEST,2026-08-15/2026-08-21
38179,2026-08-20,LITX,612,803,27.88,26.92,29.799999999999997,3.4433285509325584,2.0,target,27.7815,5.07375189107413,1.3366800479739058,3937020.0,1,27.88,TEST,2026-08-15/2026-08-21
38189,2026-08-20,QDEL,632,650,14.675,14.515,14.995,1.0902896081771731,-1.121313125000011,stop,14.675,6.417693981145778,1.2237197457814353,1543914.9,0,14.675,TEST,2026-08-15/2026-08-21
38253,2026-08-21,IONL,577,588,15.86,15.22,17.139999999999997,4.035308953341732,-1.023781249999999,stop,15.8152,5.858099062918343,4.291144749547786,735270.0,1,15.86,TEST,2026-08-15/2026-08-21
38254,2026-08-21,IONX,577,587,29.2,27.9525,31.695,4.272260273972599,-1.0224068136272555,stop,29.07,5.709090909090908,4.350517546684532,984515.05,1,29.2,TEST,2026-08-15/2026-08-21
38285,2026-08-21,SLNH,577,593,1.2414,1.22,1.2842000000000002,1.723860157886264,-1.0570093457943923,stop,1.26,5.000000000000004,3.888719638901871,10110127.15,0,1.2414,TEST,2026-08-15/2026-08-21
38241,2026-08-21,EROC,579,637,13.9,13.53,14.640000000000002,2.6618705035971293,-1.036567567567566,stop,14.02,5.018726591760303,2.4219989838653144,2981297.7,0,13.9,TEST,2026-08-15/2026-08-21
38231,2026-08-21,COIW,588,875,9.73,9.6,9.990000000000002,1.3360739979445095,-1.073846153846159,stop,9.76,5.172413793103448,2.240692074268059,191966.25,1,9.73,TEST,2026-08-15/2026-08-21
38265,2026-08-21,NUCL,589,605,7.755,7.5,8.265,3.2882011605415844,-1.0294117647058836,stop,7.75,5.0135501355013545,1.3397809387732162,428720.95,0,7.755,TEST,2026-08-15/2026-08-21
38267,2026-08-21,OI,594,735,7.165,6.965,7.565,2.7913468248429893,-1.0348250000000003,stop,7.1683,5.107038123167151,3.2581607890752,3389871.1,0,7.165,TEST,2026-08-15/2026-08-21
38283,2026-08-21,SIND,606,793,17.205,16.595,18.425,3.5454809648358,-1.027204918032785,stop,17.25,5.311355311355315,4.06900304762024,130985.25,0,17.205,TEST,2026-08-15/2026-08-21
38349,2026-08-24,SUJA,578,623,8.223,8.05,8.569,2.10385504073939,2.0,target,8.35,8.02069857697283,3.63763316015602,934495.0,0,8.223,TEST,2026-08-22/2026-08-28
38352,2026-08-24,VITL,578,658,11.205,10.85,11.915,3.1682284694332923,2.0,target,11.18,5.07518796992481,2.127319590396917,1452508.6,0,11.205,TEST,2026-08-22/2026-08-28
38332,2026-08-24,MUZ,580,602,10.32,10.17,10.62,1.4534883720930267,2.0,target,10.355,5.663265306122445,3.706797763118399,12434641.15,1,10.32,TEST,2026-08-22/2026-08-28
38337,2026-08-24,OKLS,580,956,29.03,28.295,30.5,2.531863589390284,0.5850340136054423,eod,29.34,5.104782375067174,3.185499153388101,176911.05,1,29.03,TEST,2026-08-22/2026-08-28
38306,2026-08-24,ASTN,605,955,4.65,4.51,4.9300000000000015,3.010752688172055,1.857142857142848,eod,4.67,5.180180180180161,1.5356349857600973,1598083.0,1,4.65,TEST,2026-08-22/2026-08-28
38328,2026-08-24,JELD,623,632,2.4,2.355,2.49,1.874999999999997,-1.0523333333333358,stop,2.395,5.043859649122817,2.4686356798412827,1758553.05,0,2.4,TEST,2026-08-22/2026-08-28
38311,2026-08-24,BMNG,632,673,26.095,25.66,26.965,1.6669860126460958,2.0,target,26.11,5.112721417069244,1.1810554621729543,567599.95,1,26.095,TEST,2026-08-22/2026-08-28
38303,2026-08-24,ALVO,660,750,5.075,4.9504,5.3242,2.4551724137931044,2.0,target,5.06,5.636743215031315,4.524413708852393,950159.55,0,5.075,TEST,2026-08-22/2026-08-28
38396,2026-08-25,FUTG,577,756,4.98,4.82,5.300000000000001,3.2128514056224926,2.0,target,4.9901,5.722457627118649,4.392605872619884,1044983.35,1,4.98,TEST,2026-08-22/2026-08-28
38430,2026-08-25,RGTZ,578,629,3.2,3.12,3.3600000000000003,2.500000000000002,-1.039,stop,3.2096,5.23278688524591,1.155021968075312,4700343.5,1,3.2,TEST,2026-08-22/2026-08-28
