Index,day,symbol,entry_m,filled,exit_m,why,rr,r_pct,rv_profile,rv_clock,price,adv20,is_wrapper,dist_open_pct,split,wk
649,2025-01-16,ACHR,592,1,636.0,stop,-1.0294329491880587,3.2859122322343266,2.16144666305929,0.8107176778115014,9.295440000000003,36303812.66666666,0.0,5.314999999999981,TRAIN,2025-01-11/2025-01-17
654,2025-01-16,ARQQW,592,1,955.0,eod,0.768766177739426,4.347499906223051,3.436955439134357,1.3971807949894577,2.6659,456797.77777777775,0.0,8.932377049180307,TRAIN,2025-01-11/2025-01-17
668,2025-01-16,IONQ,595,1,928.0,target,2.0,3.745102986930425,3.0551192092873096,1.1563395581695914,38.730497,52335829.44444445,0.0,5.01767337503396,TRAIN,2025-01-11/2025-01-17
678,2025-01-16,RGTI,597,1,619.0,stop,-1.021905871014378,4.365692967415959,4.45984418883005,1.703581190646292,11.40804,222422998.2222222,0.0,9.893913043478245,TRAIN,2025-01-11/2025-01-17
684,2025-01-16,SOUNW,629,1,647.0,stop,-1.1656944444444426,3.578528827037785,4.7297530375354855,2.0542559967816016,10.06,236653.44444444444,0.0,6.362672322375396,TRAIN,2025-01-11/2025-01-17
674,2025-01-16,PRFX,636,1,888.0,eod,1.853971277380775,4.193304983191184,2.0918429568722403,1.3019471435331826,3.0248408,137194.44444444444,0.0,5.080850174216023,TRAIN,2025-01-11/2025-01-17
669,2025-01-16,MASS,653,1,913.0,stop,-1.0233539642745206,4.106107690427044,2.669940088765254,4.579185603884122,3.108540000000001,1705816.4444444445,0.0,7.241176470588218,TRAIN,2025-01-11/2025-01-17
708,2025-01-17,LPTH,585,1,626.0,stop,-1.05046178765555,1.9431893946111765,1.4306543153855185,0.566875998280872,3.3042070000000003,605286.7,0.0,5.588253205128191,TRAIN,2025-01-11/2025-01-17
716,2025-01-17,RVSN,588,1,900.0,eod,-0.8798076923076897,3.7592626061811028,1.0354458265229618,0.3726983304131375,1.1066,9492596.4,0.0,6.08653846153846,TRAIN,2025-01-11/2025-01-17
699,2025-01-17,CRML,599,1,616.0,stop,-1.040221216691805,2.4259351864274485,3.7522738120913535,,8.1989,107807.1,0.0,6.161688311688307,TRAIN,2025-01-11/2025-01-17
692,2025-01-17,CABA,601,1,743.0,target,2.0,3.6967280139823857,1.575683094360116,0.9942967802162538,2.58039,1511369.2,0.0,5.007959183673449,TRAIN,2025-01-11/2025-01-17
690,2025-01-17,BNZI,620,1,637.0,stop,-1.048341566690194,2.026688788134489,1.6907555871120592,1.0652020531518114,1.39834,487194.8,0.0,5.61893939393936,TRAIN,2025-01-11/2025-01-17
723,2025-01-17,TDUP,631,1,638.0,stop,-1.036732796032238,2.6502144159834344,1.2544864354041236,0.4798761517108355,2.43452,2116187.9,0.0,12.895813953488355,TRAIN,2025-01-11/2025-01-17
706,2025-01-17,GPRK,654,1,721.0,stop,-1.0699065473355251,1.4103069992507895,1.671009885483739,9.982363979166388,11.045779400000002,888709.3,0.0,10.128396999999987,TRAIN,2025-01-11/2025-01-17
702,2025-01-17,EAF,660,1,955.0,eod,0.25448028673835077,3.081510934393642,1.4507790061207648,3.1310370900967848,1.8108,1672000.9,0.0,5.578947368421039,TRAIN,2025-01-11/2025-01-17
782,2025-01-21,TSLQ,577,1,932.0,stop,-1.0251953762066364,3.8174676023419494,3.6406773090063713,1.7831241537248386,23.771780000000003,10014779.818181818,1.0,8.07519379844961,TRAIN,2025-01-18/2025-01-24
783,2025-01-21,TSLZ,577,1,936.0,stop,-1.0252466047176567,3.8100166126528356,2.145159901991129,1.6989168506871208,2.20314,60071176.0,1.0,8.205418719211831,TRAIN,2025-01-18/2025-01-24
731,2025-01-21,ATOM,579,1,607.0,stop,-1.0267234815205268,3.607050576456261,2.039386111406644,0.6332190855063281,9.466460000000001,1381776.9090909092,0.0,7.988901601830656,TRAIN,2025-01-18/2025-01-24
748,2025-01-21,IONQ,582,1,602.0,stop,-1.0356201422336586,2.7307376187109598,3.531379389362563,1.239247277151341,42.12122,49822249.72727273,0.0,7.158994641490168,TRAIN,2025-01-18/2025-01-24
734,2025-01-21,BQ,607,1,618.0,target,2.0,4.54623253854358,4.048164457199785,,3.03812,130784.45454545454,0.0,6.2828070175438455,TRAIN,2025-01-18/2025-01-24
778,2025-01-21,SOUNW,644,1,661.0,stop,-1.0387811173783474,2.5137554344924546,1.0694527295348009,0.542390520152975,9.570581000000002,230938.2727272728,0.0,9.678626436781611,TRAIN,2025-01-18/2025-01-24
751,2025-01-21,KLXE,785,1,797.0,stop,-1.0485915492957758,2.016472593013346,2.258953570344964,2.4222466225204005,7.3941,157106.18181818182,0.0,5.314999999999981,TRAIN,2025-01-18/2025-01-24
772,2025-01-21,SGLY,876,1,885.0,stop,-1.390963203463206,3.167203674504692,3.9120457890463336,3.801200902060073,3.50088,109427.0,0.0,13.695114006514642,TRAIN,2025-01-18/2025-01-24
802,2025-01-22,CRNC,577,1,578.0,stop,-1.0236622187742435,4.0547852127740045,3.1856860026944087,1.2361429099125072,15.894800000000002,25022325.33333333,0.0,9.1418732782369,TRAIN,2025-01-18/2025-01-24
832,2025-01-22,PRLD,577,1,623.0,stop,-1.026006711409394,3.7027833001988197,4.520520601876233,4.394744835965978,1.2876800000000002,316050.8333333333,0.0,5.232786885245888,TRAIN,2025-01-18/2025-01-24
821,2025-01-22,LITM,588,1,601.0,stop,-1.0245762711864417,3.9098740888005405,2.065350134304769,,1.2072,22377024.416666668,0.0,13.547169811320735,TRAIN,2025-01-18/2025-01-24
828,2025-01-22,ONDS,589,1,708.0,target,2.0,4.46337990364452,1.8864098048609257,0.7674626585332819,2.1981100000000007,10718541.5,0.0,5.872222222222212,TRAIN,2025-01-18/2025-01-24
814,2025-01-22,HOUR,601,1,633.0,stop,-1.0223752151462977,4.27803549075915,1.2879172885648829,0.5843759015920476,2.30877,129277.25,0.0,5.59105504587154,TRAIN,2025-01-18/2025-01-24
799,2025-01-22,CBUS,605,1,792.0,target,2.0,3.808181762127861,1.405008691159025,1.044646666307693,2.4846188000000002,167677.58333333334,0.0,7.23850216450217,TRAIN,2025-01-18/2025-01-24
837,2025-01-22,RR,626,1,656.0,stop,-1.0274716981132064,3.5122597746852295,4.575817217917996,2.442985587343415,3.7725000000000004,36518768.66666666,0.0,17.172897196261673,TRAIN,2025-01-18/2025-01-24
810,2025-01-22,GRRR,633,1,636.0,stop,-1.042383650129718,2.3050158228041164,1.079370764730846,0.5400101295066587,16.38774,4219847.0,0.0,7.351314060446756,TRAIN,2025-01-18/2025-01-24
865,2025-01-23,ICCM,576,1,955.0,eod,-0.5656706045865165,4.541007920729595,4.826396412106754,0.6947631345722435,1.26756,456251.7692307693,0.0,5.315000000000003,TRAIN,2025-01-18/2025-01-24
891,2025-01-23,PTIR,576,1,955.0,eod,0.392907074929751,4.259201611210554,2.864780664750068,1.172182631555164,135.68928,633397.0769230769,1.0,5.116270396270384,TRAIN,2025-01-18/2025-01-24
893,2025-01-23,REKR,577,1,614.0,stop,-1.0223648795311473,4.279927909180436,3.7926079074363246,1.5224011984314338,2.1528400000000003,12491001.307692308,0.0,5.7349753694581285,TRAIN,2025-01-18/2025-01-24
875,2025-01-23,MSTU,578,1,608.0,stop,-1.0278314472352568,3.468434976018693,4.012444665186358,1.6705585905614386,12.53476,52037784.84615385,1.0,8.108823529411758,TRAIN,2025-01-18/2025-01-24
874,2025-01-23,MOBX,622,1,656.0,stop,-1.035266457680253,2.757368830495298,3.2424709342342792,3.89879589686522,1.61966,1701230.2307692308,0.0,9.110135135135144,TRAIN,2025-01-18/2025-01-24
852,2025-01-23,ARDX,675,1,858.0,stop,-1.0357282311597031,2.7227012258002845,2.256586234422403,5.970942500968265,5.643660000000001,5427320.461538462,0.0,6.56874999999999,TRAIN,2025-01-18/2025-01-24
871,2025-01-23,MBX,893,1,907.0,target,2.0,1.558109565998902,2.506371764462892,3.7690515295327103,11.43822,280162.23076923075,0.0,5.301108033240976,TRAIN,2025-01-18/2025-01-24
890,2025-01-23,PRFX,899,1,900.0,eod,-0.0492851259070683,3.6057300850794034,1.6109084923004309,1.558483579938463,3.3196994000000006,127182.46153846152,0.0,8.51802295081967,TRAIN,2025-01-18/2025-01-24
955,2025-01-24,RGTIW,577,1,582.0,stop,-1.0312613973844642,3.099679744441558,3.926988929853063,0.85282657042788,6.19193,2013032.7857142857,0.0,8.879453262786585,TRAIN,2025-01-18/2025-01-24
919,2025-01-24,BZAI,582,1,585.0,stop,-1.0225956336324877,4.238072244956322,4.35576144612869,1.5719894116293032,7.41422,696752.6666666666,0.0,5.752646638054348,TRAIN,2025-01-18/2025-01-24
911,2025-01-24,ATOM,584,1,589.0,stop,-1.0466635149023633,2.0980408223112796,3.982170396620567,1.2652362934104848,11.594150000000003,1240576.357142857,0.0,6.148530762167104,TRAIN,2025-01-18/2025-01-24
920,2025-01-24,CATX,585,1,592.0,stop,-1.0307941653160455,3.1452311770403267,2.44033629999784,6.691316027681256,3.9234,1132510.357142857,0.0,7.464285714285701,TRAIN,2025-01-18/2025-01-24
953,2025-01-24,PDYN,586,1,608.0,target,2.0,3.472125760171467,2.327186336868574,0.6955331550195606,9.959299400000003,8517252.214285715,0.0,7.347023783783779,TRAIN,2025-01-18/2025-01-24
958,2025-01-24,SKYE,603,1,659.0,target,2.0,2.9219479421119186,1.437302379605307,1.240347773824078,2.7606652,108191.57142857143,0.0,5.862792307692311,TRAIN,2025-01-18/2025-01-24
956,2025-01-24,SENS,606,1,792.0,stop,-1.0231164383561637,4.1465492757739355,2.2785495989977567,,1.1267200000000002,23656736.285714287,0.0,10.133333333333328,TRAIN,2025-01-18/2025-01-24
957,2025-01-24,SERV,619,1,692.0,target,2.0,3.932338174343777,3.5063381371340965,1.4000482700692558,19.586820000000003,13981862.857142856,0.0,8.672287145242063,TRAIN,2025-01-18/2025-01-24
989,2025-01-27,MOBX,577,1,630.0,stop,-1.0272349272349257,3.5417126868419135,1.6535590895566077,0.924664229829492,1.3581,1609977.6666666667,0.0,6.618110236220476,TRAIN,2025-01-25/2025-01-31
972,2025-01-27,CMPX,578,1,621.0,target,2.0,3.183131693112695,1.672656576561341,1.7892423408104827,2.70614,3117391.7333333334,0.0,5.806666666666649,TRAIN,2025-01-25/2025-01-31
993,2025-01-27,NGNE,579,1,955.0,eod,-0.8599596683844954,4.5269201119811795,2.2694660906999906,5.437218236700772,15.774080000000001,215546.2,0.0,6.120377867746285,TRAIN,2025-01-25/2025-01-31
985,2025-01-27,KYTX,581,1,617.0,stop,-1.0309920699142272,3.1257746144001244,4.7985916105464295,15.03623018661668,3.9535800000000005,457269.6666666667,0.0,9.190858725761776,TRAIN,2025-01-25/2025-01-31
1001,2025-01-27,RVPH,643,1,704.0,stop,-1.045982185844966,2.1284663155090366,1.6224234969947229,1.409524429199556,1.9516400000000005,2718555.2666666666,0.0,5.1794594594594345,TRAIN,2025-01-25/2025-01-31
996,2025-01-27,ONMD,649,1,665.0,stop,-1.0211732037486982,4.509948184906327,4.0403484487677925,2.952169815945574,1.2776200000000002,158881.06666666668,0.0,10.766086956521749,TRAIN,2025-01-25/2025-01-31
1011,2025-01-27,TDTH,661,1,689.0,stop,-1.0699811320754753,2.341506516456812,4.5224199037392605,,2.2635,110007.73333333334,0.0,9.02173913043478,TRAIN,2025-01-25/2025-01-31
984,2025-01-27,JZXN,669,1,671.0,target,1.9999999999999947,2.102536297367329,1.952892297954816,2.297348892145932,1.9918800000000003,165201.93333333332,0.0,8.52131147540982,TRAIN,2025-01-25/2025-01-31
1043,2025-01-28,NVDQ,579,1,606.0,stop,-1.0256705007714955,3.7494609065185647,3.3814296272465745,3.435407568639876,3.80268,54621282.5,1.0,6.199999999999983,TRAIN,2025-01-25/2025-01-31
1034,2025-01-28,JL,588,1,591.0,target,2.0,4.29969204381554,4.223718564381116,2.101919220014932,5.1306,133241.6875,0.0,18.13625866050808,TRAIN,2025-01-25/2025-01-31
1047,2025-01-28,RDZN,595,1,955.0,eod,0.4531363526277545,3.9151418990034403,2.835789534559983,0.9893261111996176,1.581935,407710.9375,0.0,6.56874999999999,TRAIN,2025-01-25/2025-01-31
1037,2025-01-28,LTBR,600,1,688.0,stop,-1.0246076770058212,3.905078933058671,2.8994990486010184,1.990850600016775,6.95146,2518124.75,0.0,7.620031055900611,TRAIN,2025-01-25/2025-01-31
1030,2025-01-28,GLE,604,1,609.0,stop,-1.022162029056883,4.317411041770769,3.830942564351652,6.812765569435579,1.8812200000000001,166998.375,0.0,9.684795321637418,TRAIN,2025-01-25/2025-01-31
1023,2025-01-28,AIRS,615,1,697.0,stop,-1.021903117331635,4.366217862485749,1.2177158044418188,1.0451605060477387,5.0400599999999995,253917.6875,0.0,5.126150627615034,TRAIN,2025-01-25/2025-01-31
1038,2025-01-28,NAMI,624,1,627.0,stop,-1.398972276968032,3.4390646249353236,2.549095030527444,1.1695169431789687,3.1484782000000004,124562.8125,0.0,7.503051369863001,TRAIN,2025-01-25/2025-01-31
1045,2025-01-28,PEPG,825,1,955.0,eod,0.2559413000946088,3.6344715522366773,1.0304767284221108,3.684365327724482,1.9716594000000003,197572.8125,0.0,7.419655737704889,TRAIN,2025-01-25/2025-01-31
1062,2025-01-29,CMPX,576,1,646.0,stop,-1.0241983153539227,3.968519267873604,2.1840379953058404,2.0611641479169505,3.4103400000000006,3083072.529411765,0.0,6.2553124999999765,TRAIN,2025-01-25/2025-01-31
1069,2025-01-29,GLE,579,1,959.0,eod,-0.715099715099715,4.104783066308037,2.2264328846152663,1.62033426183844,1.7102,165865.41176470587,0.0,5.906832298136622,TRAIN,2025-01-25/2025-01-31
1094,2025-01-29,TVGN,580,1,587.0,stop,-1.0316737643144969,3.060559506932226,3.6586959430392985,1.59928939039165,1.5989364,5424666.235294118,0.0,6.27787999999998,TRAIN,2025-01-25/2025-01-31
1066,2025-01-29,GDHG,582,1,603.0,target,1.9999999999999973,4.398744147139038,3.792642373534445,3.6219512195121903,1.8409800000000003,344133.1176470588,0.0,10.57168674698794,TRAIN,2025-01-25/2025-01-31
1095,2025-01-29,VNET,608,1,774.0,stop,-1.043424177315389,2.251026491499143,3.755415278212642,2.339952053237097,7.856859999999999,4634545.294117647,0.0,7.454458161865562,TRAIN,2025-01-25/2025-01-31
1061,2025-01-29,CHGG,929,1,955.0,eod,0.7660266922320006,2.3320862042895127,1.153099118295011,2.367236814406978,1.699637,2618749.294117647,0.0,5.910531249999984,TRAIN,2025-01-25/2025-01-31
1139,2025-01-30,POWW,578,1,608.0,stop,-1.0404974999999974,2.409783721910961,2.333129657642841,1.2961211331334668,1.6599,1615922.4444444445,0.0,5.410828025477676,TRAIN,2025-01-25/2025-01-31
1133,2025-01-30,NNE,589,1,757.0,stop,-1.038514856380088,2.53069374814674,3.2666387934697845,1.3777175183033734,39.96335,7280609.055555556,0.0,5.213031423290215,TRAIN,2025-01-25/2025-01-31
1114,2025-01-30,EVTL,591,1,616.0,stop,-1.0258738322661902,3.7210919160869826,2.486769705430641,0.7652133090781056,5.12054,719368.1666666666,0.0,6.359791666666648,TRAIN,2025-01-25/2025-01-31
1143,2025-01-30,SEPN,591,1,772.0,target,2.0,2.71010631230841,1.9154642514979936,1.9577696295359703,16.55876,203687.66666666663,0.0,7.20376623376624,TRAIN,2025-01-25/2025-01-31
1117,2025-01-30,GTEC,728,1,955.0,eod,-0.1553868581573613,4.556554744089588,1.0503254444282704,0.678535515056203,2.5983974000000005,368732.6111111111,0.0,5.740763265306104,TRAIN,2025-01-25/2025-01-31
1188,2025-01-31,RCAT,576,1,894.0,stop,-1.0214012999518545,4.464026650905378,2.4236162806595782,0.7566385027701197,9.3055,10476868.684210526,0.0,5.070781426953563,TRAIN,2025-01-25/2025-01-31
1171,2025-01-31,IKT,579,1,608.0,target,2.0,3.0569060882231556,4.934242582270759,2.072755319374765,2.0321200000000004,183207.1052631579,0.0,6.634736842105249,TRAIN,2025-01-25/2025-01-31
1198,2025-01-31,UMAC,579,1,667.0,stop,-1.0556291390728514,1.765875336217984,4.511335879694375,1.5534125938856866,12.8265,1753633.7368421052,0.0,5.68801652892561,TRAIN,2025-01-25/2025-01-31
1191,2025-01-31,SES,584,1,586.0,target,2.0,1.5083809072172467,1.926781422915573,0.7392543385119651,1.09654,42803907.47368421,0.0,5.122115384615378,TRAIN,2025-01-25/2025-01-31
1187,2025-01-31,QUBT,587,1,783.0,target,2.0,3.802988520489966,1.3582472261961205,0.499525664232035,10.60324,39876404.7368421,0.0,5.610589410589384,TRAIN,2025-01-25/2025-01-31
1174,2025-01-31,KOPN,612,1,639.0,target,2.0,1.4460247064620604,1.0793521837302804,0.5563388340048517,1.7655299999999996,10105299.0,0.0,5.405089820359277,TRAIN,2025-01-25/2025-01-31
1183,2025-01-31,ORKT,654,1,665.0,target,2.0,2.9353292012630114,1.3703575674903703,2.811316027708615,1.7102,8312679.47368421,0.0,5.906832298136622,TRAIN,2025-01-25/2025-01-31
1159,2025-01-31,BQ,703,1,721.0,stop,-1.0314778046811952,3.079025844930415,3.722435545774524,4.331475808660098,4.024,113187.47368421052,0.0,19.4047619047619,TRAIN,2025-01-25/2025-01-31
1255,2025-02-03,NNE,578,1,856.0,target,2.0,3.342674182424417,4.794426732751428,1.604961841908367,37.14152,7367655.3,0.0,6.56333812949641,TRAIN,2025-02-01/2025-02-07
1283,2025-02-03,WULF,578,1,590.0,stop,-1.0398298137752815,2.449190695563161,3.419870817304495,2.5026130262284494,4.58233,47912596.6,0.0,6.24802325581395,TRAIN,2025-02-01/2025-02-07
1243,2025-02-03,KITT,579,1,583.0,stop,-1.025496269226852,3.774116240435073,1.5541935683659864,0.9859314333421708,1.6647288,20383517.15,0.0,9.918172185430452,TRAIN,2025-02-01/2025-02-07
1251,2025-02-03,MSTX,579,1,594.0,stop,-1.0242291378225301,3.9636709230189715,3.5468033953251945,1.530739802035177,40.0891,11620284.6,1.0,7.1857066237597245,TRAIN,2025-02-01/2025-02-07
1284,2025-02-03,WYHG,587,1,728.0,target,2.0000000000000036,3.387163649121326,1.1559558472352216,0.8697284859641036,7.5248800000000005,100129.8,0.0,5.519549929676515,TRAIN,2025-02-01/2025-02-07
1212,2025-02-03,AUROW,593,1,614.0,stop,-1.0238500851788759,4.024131075615264,4.451798739476059,1.1144029552158257,1.16696,175747.0,0.0,5.770909090909071,TRAIN,2025-02-01/2025-02-07
1264,2025-02-03,REKR,595,1,629.0,target,1.9999999999999964,3.1066128481635626,2.5729456041401573,1.225765049701126,1.9918800000000003,10635381.3,0.0,8.52131147540982,TRAIN,2025-02-01/2025-02-07
1219,2025-02-03,CHRS,624,1,921.0,stop,-1.0272100760456262,3.544832698722908,1.6508019084144252,1.867462387347669,1.18708,2504746.65,0.0,5.6732142857142565,TRAIN,2025-02-01/2025-02-07
1318,2025-02-04,QBTS,577,1,614.0,stop,-1.0215007215007212,4.444301930353386,3.1528906366198086,1.3380878371605929,6.237200000000001,100949109.4,0.0,5.04391891891891,TRAIN,2025-02-01/2025-02-07
1320,2025-02-04,RGTI,577,1,590.0,stop,-1.032479658530077,2.9868882895014846,4.038456684755445,1.3261875979976658,15.059820000000002,186781711.1,0.0,6.526498758424948,TRAIN,2025-02-01/2025-02-07
1321,2025-02-04,RGTIW,577,1,603.0,stop,-1.0213075298572665,4.4827912655430415,4.329758170495588,0.9283503027199874,6.12654,1567301.15,0.0,5.314999999999981,TRAIN,2025-02-01/2025-02-07
1327,2025-02-04,VERI,577,1,711.0,stop,-1.0336690647482047,4.063852181031464,4.819848563483869,4.740896377802038,3.4204000000000003,883009.85,0.0,6.236760124610585,TRAIN,2025-02-01/2025-02-07
1301,2025-02-04,GNLX,600,1,650.0,stop,-1.0432971216341702,2.9330864130286867,1.2282065070299777,0.4090177389673002,3.6719000000000004,286969.6,0.0,6.733236151603483,TRAIN,2025-02-01/2025-02-07
1315,2025-02-04,NVVE,647,1,656.0,stop,-1.197035554097996,4.383190407538605,1.5078976689292227,,2.7965794000000006,112833.6,0.0,6.421362595419833,TRAIN,2025-02-01/2025-02-07
1330,2025-02-05,ABSI,576,1,583.0,stop,-1.0379563288979896,2.5669769926695287,3.289929200750304,1.7324065056815154,4.56724,8081636.0,0.0,5.898139534883717,TRAIN,2025-02-01/2025-02-07
1347,2025-02-05,HTCR,588,1,919.0,stop,-1.0361432384341636,2.69228005461208,3.606559212420904,0.8978046027321522,1.6699599999999999,264721.8,0.0,7.418064516129008,TRAIN,2025-02-01/2025-02-07
1355,2025-02-05,NGNE,592,1,593.0,target,2.0,1.3296407016279865,2.705269094566568,7.008388142217137,19.093880000000006,213056.95,0.0,5.35107913669064,TRAIN,2025-02-01/2025-02-07
1362,2025-02-05,SKYE,602,1,610.0,stop,-2.3987308302485517,1.2658058383704496,3.5727075101735557,2.6470320597472057,2.98782,171505.1,0.0,6.389642857142852,TRAIN,2025-02-01/2025-02-07
1420,2025-02-06,SES,580,1,691.0,target,2.0,3.937718228444456,3.9910183350684014,1.5110482156609857,1.1971399999999999,39119848.5,0.0,5.625663716814144,TRAIN,2025-02-01/2025-02-07
1378,2025-02-06,CPIX,582,1,591.0,stop,-1.0406015037593974,2.4037592626061812,3.271922456226131,0.8518390038850034,5.533,4368174.3,0.0,7.116504854368921,TRAIN,2025-02-01/2025-02-07
1428,2025-02-06,UPXI,584,1,605.0,target,2.0,4.2110970540394,4.434998354913935,4.757589160065938,3.8731,219562.1,0.0,5.219346049046325,TRAIN,2025-02-01/2025-02-07
1396,2025-02-06,INVZ,585,1,603.0,stop,-1.0396464646464663,2.460238568588474,1.2832506442559068,0.4156281828200855,1.6096000000000001,11686342.1,0.0,5.578947368421061,TRAIN,2025-02-01/2025-02-07
1375,2025-02-06,ARRY,608,1,831.0,stop,-1.0448601525608436,2.1805422445407165,2.312070006599292,4.154796853493693,7.57518,5143984.0,0.0,6.37450704225353,TRAIN,2025-02-01/2025-02-07
1422,2025-02-06,SKYX,610,1,642.0,target,2.0,2.221548095622462,2.6993047452494627,2.267695677842339,1.8460100000000002,666743.0,0.0,6.387572254335261,TRAIN,2025-02-01/2025-02-07
1389,2025-02-06,GRRR,611,1,955.0,eod,0.8993511950785014,3.381313036588915,3.7676187912066497,1.4568113616697838,17.594939999999998,2624304.5,0.0,8.554888613861378,TRAIN,2025-02-01/2025-02-07
1374,2025-02-06,ARBE,683,1,691.0,stop,-1.0433823529411737,2.2531477799867337,2.2181559324466225,1.7206177638141562,3.018,15874318.1,0.0,6.702127659574453,TRAIN,2025-02-01/2025-02-07
1454,2025-02-07,LTBR,579,1,609.0,target,2.0,3.5413299826818347,4.799226499367277,2.343056706225016,9.677719999999997,3255970.5,0.0,6.971840354767167,TRAIN,2025-02-01/2025-02-07
1451,2025-02-07,LFVN,581,1,582.0,target,2.0,3.5214899909030666,4.377438291677724,1.9462528364150795,20.512340000000005,354580.9,0.0,7.074188481675381,TRAIN,2025-02-01/2025-02-07
1461,2025-02-07,NIXX,583,1,648.0,target,2.0,3.020898996266326,3.895576572755637,1.9298578919370757,2.0623000000000005,257506.6,0.0,5.4435897435897385,TRAIN,2025-02-01/2025-02-07
1476,2025-02-07,TSSI,586,1,594.0,stop,-1.039749718470569,2.454004684037907,2.5348396220475915,1.0650371993613554,16.392267,1324922.25,0.0,7.593044766293611,TRAIN,2025-02-01/2025-02-07
1480,2025-02-07,ZONE,589,1,867.0,target,2.0,3.001346758160724,1.0850355866274373,,1.24744,348868.6,0.0,6.300854700854708,TRAIN,2025-02-01/2025-02-07
1450,2025-02-07,JZXN,594,1,597.0,stop,-1.1655456610835402,2.2271582837397714,2.73598231744644,2.2527517244801745,2.8024142,203230.0,0.0,8.296786821705403,TRAIN,2025-02-01/2025-02-07
1475,2025-02-07,SPHL,621,1,633.0,stop,-1.0220266850701645,4.342787496128767,1.3788005625834665,1.028751212475439,2.0019400000000003,243352.65,0.0,6.168617021276601,TRAIN,2025-02-01/2025-02-07
1429,2025-02-07,ACB,622,1,681.0,stop,-1.0370017846519923,2.631455362314302,4.936729375546389,1.0673265857737704,6.3881,5195575.3,0.0,5.798172757475073,TRAIN,2025-02-01/2025-02-07
1493,2025-02-10,CMPX,579,1,600.0,target,2.0,2.4470200076138964,3.156251059779004,1.852530305757665,3.78256,1779061.8,0.0,5.04958217270195,TRAIN,2025-02-08/2025-02-14
1520,2025-02-10,RR,590,1,781.0,stop,-1.0223131008753046,4.289433676578303,4.362877086936039,1.8954379105175336,3.24938,21923000.8,0.0,7.98966666666665,TRAIN,2025-02-08/2025-02-14
1504,2025-02-10,LUNR,608,1,631.0,stop,-1.0325561606535065,2.9800787114050484,2.043536707029936,1.2565585353311757,19.7176,13167824.65,0.0,5.183520599250935,TRAIN,2025-02-08/2025-02-14
1528,2025-02-10,UCAR,622,1,959.0,eod,-0.8186434530286548,3.243262319573693,2.723284157105019,3.375774229648424,3.4002800000000004,209005.45,0.0,9.71326860841424,TRAIN,2025-02-08/2025-02-14
1509,2025-02-10,NIXX,636,1,651.0,target,2.0,2.189337967136739,1.2389838991393651,1.193995863887141,2.5048394000000003,261655.3,0.0,15.086161290322565,TRAIN,2025-02-08/2025-02-14
1560,2025-02-11,OPEN,589,1,607.0,stop,-1.0364906832298113,2.667329357190193,2.165438092405618,4.658103537051072,1.44864,37728303.1,0.0,6.986666666666652,TRAIN,2025-02-08/2025-02-14
1550,2025-02-11,INSP,666,1,694.0,stop,-1.038317689253561,2.543384463799357,3.489512198829028,5.504657023428475,184.38974000000002,582839.05,0.0,7.830295031966661,TRAIN,2025-02-08/2025-02-14
1540,2025-02-11,CSAI,696,1,697.0,target,2.0,2.999408865101101,1.6879595849046112,15.919913274771451,12.48446,1568388.4285714286,0.0,23.362041625371653,TRAIN,2025-02-08/2025-02-14
1537,2025-02-11,BZAI,737,1,745.0,stop,-1.0328900709219846,2.9507167521188773,1.477451265873271,1.0550468712926264,3.8228000000000004,481697.0,0.0,5.872222222222212,TRAIN,2025-02-08/2025-02-14
1536,2025-02-11,BHVN,787,1,831.0,stop,-1.0679670347153756,1.449968095811319,3.204324753741241,12.411772009329631,43.34854000000001,825431.85,0.0,5.929583333333355,TRAIN,2025-02-08/2025-02-14
1638,2025-02-12,TEM,576,1,601.0,stop,-1.0215991154201733,4.424951956779902,4.741862816137125,1.6488622411019291,72.35152000000001,15660931.15,0.0,5.569676569588755,TRAIN,2025-02-08/2025-02-14
1582,2025-02-12,BFLY,577,1,955.0,eod,0.5159390159390204,2.7064030908886196,2.3373290637315085,1.1511093803125474,4.26544,4673921.35,0.0,6.85226130653267,TRAIN,2025-02-08/2025-02-14
1631,2025-02-12,SOPA,577,1,585.0,stop,-1.020869565217393,4.572564612326052,1.3827271087171251,0.6032218933773513,5.03,9942741.2,0.0,8.081896551724132,TRAIN,2025-02-08/2025-02-14
1623,2025-02-12,PLTU,582,1,908.0,target,2.0,2.9741619985117635,4.548534018246465,2.071137878463341,57.6135194,1070657.8,1.0,7.087452833706176,TRAIN,2025-02-08/2025-02-14
1621,2025-02-12,PAL,585,1,595.0,stop,-1.0251897841117523,3.8182827156303634,4.058826397961042,6.710230094889143,11.136420000000003,313923.8,0.0,8.323999999999998,TRAIN,2025-02-08/2025-02-14
1628,2025-02-12,RDW,596,1,606.0,stop,-1.0458983593437339,2.1322707531634397,1.6598482793484333,0.8041838213608334,23.439800000000005,2364699.75,0.0,7.005036630036621,TRAIN,2025-02-08/2025-02-14
1583,2025-02-12,BFRG,622,1,689.0,stop,-1.0233444839857644,4.107706700970655,2.9828591944928857,1.7724471274000368,3.4204000000000003,1558398.95,0.0,20.9290780141844,TRAIN,2025-02-08/2025-02-14
1605,2025-02-12,GNSS,623,1,764.0,target,2.0,3.5936818115696108,4.518233450799068,24.939983936632785,3.29968,146277.9,0.0,15.432982456140332,TRAIN,2025-02-08/2025-02-14
