day,symbol,split,wk,entry_m,r_pct,price,slip_bps,A_net,A_why,A_xm,B_net,B_why,B_xm,C_net,C_why,C_xm,C_fill
2025-01-08,SGMT,TRAIN,2025-01-04/2025-01-10,820,11.396869,5.58671,44.88330341112956,-0.3070211145196965,eod,900,-0.3159534785212509,eod,900,-0.3159534785212509,eod,900,1
2025-01-08,SKIL,TRAIN,2025-01-04/2025-01-10,780,4.614097,27.89343,68.32074793239772,0.7348571526073229,eod,956,0.602037923416504,eod,956,,nofill,955,0
2025-01-08,SNBR,TRAIN,2025-01-04/2025-01-10,804,5.8712087,15.07509,29.940119760478723,0.0223252099763245,eod,897,0.0223252099763245,eod,897,0.022429378642262375,eod,897,1
2025-01-08,STRRP,TRAIN,2025-01-04/2025-01-10,710,3.6464984,9.70904,557.8512396694202,-0.8147612969412443,eod,956,-0.9253641744139528,eod,956,,nofill,955,0
2025-01-08,TENX,TRAIN,2025-01-04/2025-01-10,605,4.8097515,6.42923,140.4056162246481,-0.05526132895764842,eod,957,-0.23157895567878456,eod,957,,nofill,955,0
2025-01-08,TLN,TRAIN,2025-01-04/2025-01-10,809,4.8525863,213.35315,-0.2352906437053104,0.2038166713321991,eod,955,0.2038166713321991,eod,955,0.2830226251480668,eod,955,1
2025-01-08,TXG,TRAIN,2025-01-04/2025-01-10,652,5.5293875,15.57659,77.26980038634812,0.2232196071583209,eod,955,0.12699261518251512,eod,955,,nofill,955,0
2025-01-08,UEC,TRAIN,2025-01-04/2025-01-10,691,4.254405,7.33193,54.58276333789147,-0.5501037473673136,eod,955,-0.5747190118279278,eod,955,-0.5747190118279278,eod,955,1
2025-01-08,WAVS,TRAIN,2025-01-04/2025-01-10,728,6.0936847,11.7351,256.4102564102555,-1.0482313062464557,stop,874,-1.0357347010328926,stop,874,,nofill,955,0
2025-01-08,WAVSU,TRAIN,2025-01-04/2025-01-10,731,10.020141,12.44723,354.5527800161152,-1.0289396984533452,stop,909,-1.0223636364118605,stop,909,,nofill,955,0
2025-01-08,ZVZZT,TRAIN,2025-01-04/2025-01-10,652,65.20333,34.97461,782.9079437912245,1.4481914068091273,eod,955,1.1952339580168831,eod,955,,nofill,955,0
2025-01-10,AIP,TRAIN,2025-01-04/2025-01-10,815,6.9458294,11.28375,-62.2222222222224,-0.25048484051967007,eod,955,-0.25048484051967007,eod,955,-0.21666665946683394,eod,955,1
2025-01-10,ARRY,TRAIN,2025-01-04/2025-01-10,576,4.268817,6.54959,61.25574272587863,-1.0692770814490293,stop,609,-1.0646999975142846,stop,609,,nofill,955,0
2025-01-10,BDMD,TRAIN,2025-01-04/2025-01-10,572,5.4796395,7.67295,-65.35947712418499,2.0,target,734,2.0,target,734,2.0,target,734,1
2025-01-10,BEAM,TRAIN,2025-01-04/2025-01-10,699,4.8005238,26.8804,-1.1102230246251565e-12,-0.2512095475176413,eod,955,-0.2512095475176413,eod,955,-0.20132231412692467,eod,955,1
2025-01-10,BIOX,TRAIN,2025-01-04/2025-01-10,572,1.34701,6.67998,-90.09009009009029,2.0,target,575,2.0,target,575,2.0,target,575,1
2025-01-10,BLUE,TRAIN,2025-01-04/2025-01-10,703,5.3666425,8.48538,130.02364066193817,0.10463621375538301,eod,955,-0.0687777765848008,eod,955,,nofill,955,0
2025-01-10,BTDR,TRAIN,2025-01-04/2025-01-10,790,9.367699,18.63574,29.6017222820244,-0.1357656214432091,eod,900,-0.1357656214432091,eod,900,-0.1353982785038122,eod,900,1
2025-01-10,COIN,TRAIN,2025-01-04/2025-01-10,777,4.8851676,260.79004,49.613091052096436,-0.17830570132506798,eod,955,-0.21000769713738407,eod,955,-0.21000769713738407,eod,955,1
2025-01-10,CONL,TRAIN,2025-01-04/2025-01-10,777,9.768196,38.12403,65.77216521967743,-0.25248939098000583,eod,900,-0.27889119362459863,eod,900,,nofill,955,0
2025-01-10,CRNC,TRAIN,2025-01-04/2025-01-10,571,3.0384884,15.69695,153.35463258785876,-1.0977333043627888,stop,573,-1.0701492532105952,stop,573,,nofill,955,0
2025-01-10,CRPT,TRAIN,2025-01-04/2025-01-10,780,5.0574274,17.86343,-33.688938798429604,-0.2093763316340596,eod,955,-0.2093763316340596,eod,955,-0.1595529405382942,eod,955,1
2025-01-10,DBI,TRAIN,2025-01-04/2025-01-10,726,5.038085,5.48641,36.56307129798808,0.6968531548195986,eod,900,0.6750714303832727,eod,900,0.6750714303832727,eod,900,1
2025-01-10,DOGZ,TRAIN,2025-01-04/2025-01-10,571,8.144729,42.31657,144.58402465038932,-0.06998353249679662,eod,955,-0.18463104567198566,eod,955,,nofill,955,0
2025-01-10,ERY,TRAIN,2025-01-04/2025-01-10,665,5.007085,24.00179,20.894274968656923,-0.17456758278720547,eod,955,-0.17456758278720547,eod,955,-0.15928813197258818,eod,955,1
2025-01-10,ETHT,TRAIN,2025-01-04/2025-01-10,768,5.73028,20.62168,90.02918287937645,-0.2648122662263246,eod,955,-0.3345262419940146,eod,955,,nofill,955,0
2025-01-10,ETHU,TRAIN,2025-01-04/2025-01-10,769,5.9515333,7.37205,54.421768707482165,-0.2889893946994575,eod,955,-0.3170133493018125,eod,955,-0.3170133493018125,eod,955,1
2025-01-10,EVTL,TRAIN,2025-01-04/2025-01-10,638,9.7146,9.53853,198.84332281808304,-0.7132372519405453,eod,900,-0.755885001155988,eod,900,,nofill,955,0
2025-01-10,FTEL,TRAIN,2025-01-04/2025-01-10,665,7.2940207,10.72207,140.31805425631205,-0.45202365212643053,eod,955,-0.5240888858209358,eod,955,,nofill,955,0
2025-01-10,GRAL,TRAIN,2025-01-04/2025-01-10,618,5.0978436,17.71298,33.975084937709624,0.0017653103827988126,eod,955,-0.005978021864377382,eod,955,-0.005978021864377382,eod,955,1
2025-01-10,HIT,TRAIN,2025-01-04/2025-01-10,623,5.575245,5.49644,92.15328467153228,-1.0528093066132218,stop,743,-1.04772688369938,stop,743,,nofill,955,0
2025-01-10,INSE,TRAIN,2025-01-04/2025-01-10,573,1.8888664,8.80634,392.9384965831417,0.1565908405562952,eod,955,-0.6046391785866637,eod,955,,nofill,955,0
2025-01-10,KIDS,TRAIN,2025-01-04/2025-01-10,660,5.290335,24.24251,-37.23624327679032,0.28772093977587343,eod,955,0.28772093977587343,eod,955,0.3650082670545176,eod,955,1
2025-01-10,LAZR,TRAIN,2025-01-04/2025-01-10,626,7.0349617,7.85349,102.17113665389465,-0.8130409037843328,eod,955,-0.830574694077361,eod,955,,nofill,955,0
2025-01-10,LEGN,TRAIN,2025-01-04/2025-01-10,747,5.0757403,32.86831,41.31827891364015,2.0,target,753,2.0,target,753,2.0,target,753,1
2025-01-10,MXL,TRAIN,2025-01-04/2025-01-10,585,5.0069847,20.60162,48.685491723465816,0.03604075674043864,eod,955,-0.0011963735360670386,eod,955,-0.0011963735360670386,eod,955,1
2025-01-10,NBIS,TRAIN,2025-01-04/2025-01-10,631,5.910116,30.83222,74.82108002602405,1.2710405996353051,eod,955,1.111255120537999,eod,955,,nofill,955,0
2025-01-10,OPRX,TRAIN,2025-01-04/2025-01-10,634,6.380673,5.42623,9.242144177448175,-0.1504273492303057,eod,955,-0.1504273492303057,eod,955,-0.12188059973344573,eod,955,1
2025-01-10,PENN,TRAIN,2025-01-04/2025-01-10,794,5.096084,18.34487,38.272279934388195,0.5973453731806693,eod,900,0.5718736933058493,eod,900,0.5718736933058493,eod,900,1
2025-01-10,PSFE,TRAIN,2025-01-04/2025-01-10,799,5.124277,17.20145,-10.96209912536561,0.061429580028568506,eod,955,0.061429580028568506,eod,955,0.12734940587320925,eod,955,1
2025-01-10,PTON,TRAIN,2025-01-04/2025-01-10,809,5.3823466,8.65589,46.34994206257126,0.3150920166750845,eod,955,0.27637499935815396,eod,955,0.27637499935815396,eod,955,1
2025-01-10,RGTI,TRAIN,2025-01-04/2025-01-10,614,16.286995,10.07012,89.64143426294812,-0.3546449412004267,eod,900,-0.3774470719466986,eod,900,,nofill,955,0
2025-01-10,RIOT,TRAIN,2025-01-04/2025-01-10,792,4.695232,12.05606,12.479201331114798,-0.044468997236097124,eod,955,-0.044468997236097124,eod,955,-0.0074678900855796385,eod,955,1
2025-01-10,RIOX,TRAIN,2025-01-04/2025-01-10,789,8.226749,25.60659,78.80924402663413,0.02003086612407349,eod,955,-0.03704840632637001,eod,955,,nofill,955,0
2025-01-10,SMCX,TRAIN,2025-01-04/2025-01-10,584,5.9218493,43.75086,52.72810637322323,0.7108212263026242,eod,900,0.6476951680918954,eod,900,0.6476951680918954,eod,900,1
2025-01-10,SPCB,TRAIN,2025-01-04/2025-01-10,601,7.289625,8.7261,28.735632183907178,1.289337906597993,eod,900,1.289337906597993,eod,900,1.2933071535708265,eod,900,1
2025-01-10,SPHR,TRAIN,2025-01-04/2025-01-10,821,5.50442,41.49411,19.33768431230387,0.16107712556315618,eod,955,0.16107712556315618,eod,955,0.18398142037763077,eod,955,1
2025-01-10,STFS,TRAIN,2025-01-04/2025-01-10,589,12.930128,11.87552,8.445945945945166,0.18933584192421574,eod,900,0.18933584192421574,eod,900,0.20947020746137085,eod,900,1
2025-01-10,TARA,TRAIN,2025-01-04/2025-01-10,706,7.215747,5.92773,42.30118443316222,-1.0405757370650601,stop,844,-1.0399310345163404,stop,844,-1.0399310345163404,stop,844,1
2025-01-10,TBCH,TRAIN,2025-01-04/2025-01-10,783,5.1440525,17.13124,81.96721311475308,0.10723244768526309,eod,955,0.005731958884022802,eod,955,,nofill,955,0
2025-01-10,TECX,TRAIN,2025-01-04/2025-01-10,571,2.321756,44.00161,52.42762708000947,-1.128212544298367,stop,580,-1.1171249978619793,stop,580,-1.1171249978619793,stop,580,1
2025-01-10,TEM,TRAIN,2025-01-04/2025-01-10,633,7.3997,37.60247,21.339023739663787,0.008023468436291998,eod,955,0.008023468436291998,eod,955,0.019949091107929837,eod,955,1
2025-01-10,TKNO,TRAIN,2025-01-04/2025-01-10,642,8.132745,8.4252,11.904761904761862,-0.45541504020012563,eod,955,-0.45541504020012563,eod,955,-0.44301490438612884,eod,955,1
2025-01-10,TRML,TRAIN,2025-01-04/2025-01-10,597,5.429711,20.06,-74.99999999999952,-0.2893132503711587,eod,955,-0.2893132503711587,eod,955,-0.24776524816308187,eod,955,1
2025-01-13,ACOG,TRAIN,2025-01-11/2025-01-17,672,5.124659,6.113285,-139.45857260049377,-0.30487117789583207,eod,955,-0.30487117789583207,eod,955,-0.26166100812527887,eod,955,1
2025-01-13,ADPT,TRAIN,2025-01-11/2025-01-17,598,3.9803667,6.5195,107.69230769230643,-1.0936184675821277,stop,669,-1.0786935240068831,stop,669,,nofill,955,0
2025-01-13,ALGS,TRAIN,2025-01-11/2025-01-17,572,5.1200004,33.81113,38.564224265797975,-1.0575937454223632,stop,581,-1.0566818184687674,stop,581,-1.0566818184687674,stop,581,1
2025-01-13,ANAB,TRAIN,2025-01-11/2025-01-17,692,5.210477,14.25263,35.18648838845895,0.4159066246367495,eod,955,0.40197332902144556,eod,955,0.40197332902144556,eod,955,1
2025-01-13,ANGO,TRAIN,2025-01-11/2025-01-17,713,6.6215987,12.3369,-8.130081300814496,0.1939358526829529,eod,955,0.1939358526829529,eod,955,0.2505128172945964,eod,955,1
2025-01-13,ARRY,TRAIN,2025-01-11/2025-01-17,809,6.1648645,6.44929,31.104199066871452,0.38434423389449945,eod,955,0.3818729699439873,eod,955,0.3818729699439873,eod,955,1
2025-01-13,ATOM,TRAIN,2025-01-11/2025-01-17,580,7.1154814,11.00291,228.1677301731988,-0.5938304675943179,eod,900,-0.6825358293484598,eod,900,,nofill,955,0
2025-01-13,AXGN,TRAIN,2025-01-11/2025-01-17,589,5.159867,18.10415,38.78116343490223,0.11737054304340838,eod,955,0.09869473045494506,eod,955,0.09869473045494506,eod,955,1
2025-01-13,BLFS,TRAIN,2025-01-11/2025-01-17,595,7.1931143,26.68983,63.88575723412116,0.06083368908470295,eod,955,0.0131542289972385,eod,955,,nofill,955,0
2025-01-13,CLDX,TRAIN,2025-01-11/2025-01-17,839,6.1951723,24.42305,45.17453798768001,-0.027689831276685884,eod,955,-0.050916128098846325,eod,955,-0.050916128098846325,eod,955,1
2025-01-13,CLSK,TRAIN,2025-01-11/2025-01-17,661,7.512349,10.12027,14.866204162538033,0.1177074720136743,eod,955,0.11770747201367694,eod,955,0.14065771771633423,eod,955,1
2025-01-13,DOGZ,TRAIN,2025-01-11/2025-01-17,574,5.755251,41.60444,96.45612343297749,0.13462485042282496,eod,955,0.017280177101529154,eod,955,,nofill,955,0
2025-01-13,EGAN,TRAIN,2025-01-11/2025-01-17,654,4.5676427,6.55962,-20.489296636087005,-0.009142380224014583,eod,958,-0.009142380224014583,eod,958,0.06042857054852605,eod,958,1
2025-01-13,ENGN,TRAIN,2025-01-11/2025-01-17,571,2.9193628,7.63283,45.992115637316644,-1.4155888370326548,stop,575,-1.394170215096061,stop,575,-1.394170215096061,stop,575,1
2025-01-13,GDOT,TRAIN,2025-01-11/2025-01-17,839,5.211577,8.95679,13.325867861140317,-0.09576807402523806,eod,955,-0.09576807402523806,eod,955,-0.0659079431301847,eod,955,1
2025-01-13,GHRS,TRAIN,2025-01-11/2025-01-17,573,3.5565417,8.59571,-245.04084014002615,-1.083351604818803,stop,716,-1.083351604818803,stop,716,-1.0908214251080959,stop,716,1
2025-01-13,GPCR,TRAIN,2025-01-11/2025-01-17,807,7.2458,25.33578,19.794140934281668,-0.1451435181000833,eod,955,-0.1451435181000833,eod,955,-0.1329392303944043,eod,955,1
2025-01-13,HIMS,TRAIN,2025-01-11/2025-01-17,583,5.007528,25.48623,110.19283746556584,0.096218965273892,eod,955,-0.054986482645072166,eod,955,,nofill,955,0
2025-01-13,HIPO,TRAIN,2025-01-11/2025-01-17,836,6.790684,24.49326,13.923013923013983,-0.06748585763216343,eod,955,-0.06748585763216343,eod,955,-0.04489409176890412,eod,955,1
2025-01-13,HTLM,TRAIN,2025-01-11/2025-01-17,623,5.454064,8.00394,-50.125313283209124,-1.05400485509521,stop,680,-1.05400485509521,stop,680,-1.0570222962014577,stop,680,1
2025-01-13,IDAI,TRAIN,2025-01-11/2025-01-17,580,5.9268794,5.16545,543.6893203883475,-1.073437558786873,stop,685,-1.0403224257168344,stop,685,,nofill,955,0
2025-01-13,IMVT,TRAIN,2025-01-11/2025-01-17,586,4.460384,23.55044,51.10732538330609,-1.0947896280054294,stop,672,-1.0906090337119998,stop,672,-1.0906090337119998,stop,672,1
2025-01-13,IONQ,TRAIN,2025-01-11/2025-01-17,576,10.47581,32.42699,-15.465511908445695,-1.027637403694798,stop,609,-1.027637403694798,stop,609,-1.0283909103278301,stop,609,1
2025-01-13,KOLD,TRAIN,2025-01-11/2025-01-17,761,5.4002123,34.89437,28.743891922964337,-0.5501354333706459,eod,955,-0.5501354333706459,eod,955,-0.5490850886406644,eod,955,1
2025-01-13,LATG,TRAIN,2025-01-11/2025-01-17,572,6.3814783,7.0712504,368.6471065994179,-1.0460110507153182,stop,596,-1.0307826128497475,stop,596,,nofill,955,0
2025-01-13,LMB,TRAIN,2025-01-11/2025-01-17,637,5.8703184,96.3883,8.324661810614753,0.19951635261190148,eod,956,0.19951635261190148,eod,956,0.24543852714064798,eod,956,1
2025-01-13,LOVE,TRAIN,2025-01-11/2025-01-17,660,4.7277727,26.87037,22.39641657334701,-0.32991233601970116,eod,955,-0.32991233601970116,eod,955,-0.31895999559861177,eod,955,1
2025-01-13,LUMN,TRAIN,2025-01-11/2025-01-17,685,5.0995164,5.4162,37.037037037035425,-0.35131208345618525,eod,955,-0.3601428478089832,eod,955,-0.3601428478089832,eod,955,1
2025-01-13,MBI,TRAIN,2025-01-11/2025-01-17,607,4.4533067,6.018,33.33333333333188,0.7834477693617665,eod,900,0.7702222301925987,eod,900,0.7702222301925987,eod,900,1
2025-01-13,MBLY,TRAIN,2025-01-11/2025-01-17,597,4.9496875,15.69695,-95.84664536741228,-0.023610143072713332,eod,955,-0.023610143072713332,eod,955,0.039315069999443564,eod,955,1
2025-01-13,MCY,TRAIN,2025-01-11/2025-01-17,641,6.244458,48.77589,48.01562821303618,-1.0470426003345688,stop,731,-1.0457832072602185,stop,731,-1.0457832072602185,stop,731,1
2025-01-13,MLTX,TRAIN,2025-01-11/2025-01-17,817,6.057494,46.453945,15.113893986828941,-0.4448746939385178,eod,955,-0.4448746939385178,eod,955,-0.43088161372358313,eod,955,1
2025-01-13,MSW,TRAIN,2025-01-11/2025-01-17,571,2.3790936,7.21157,619.1933240611958,2.0,target,572,-1.037483870946436,stop,592,,nofill,955,0
2025-01-13,MXL,TRAIN,2025-01-11/2025-01-17,808,5.518539,20.69189,62.43334949103119,0.5400924865575182,eod,955,0.45473394369503206,eod,955,,nofill,955,0
2025-01-13,NBIS,TRAIN,2025-01-11/2025-01-17,814,6.549189,33.27954,58.77034358046984,1.1075277122604372,eod,955,1.01901100113583,eod,955,1.01901100113583,eod,955,1
2025-01-13,OBIO,TRAIN,2025-01-11/2025-01-17,585,2.4863253,5.48641,146.25228519195454,-1.119659995697265,stop,627,-1.0822500000450679,stop,627,,nofill,955,0
2025-01-13,PDYN,TRAIN,2025-01-11/2025-01-17,571,2.6240892,7.31187,493.82716049382714,2.0,target,572,2.0,target,591,,nofill,955,0
2025-01-13,PHUN,TRAIN,2025-01-11/2025-01-17,601,5.576277,5.30587,92.62759924385745,2.0,target,930,2.0,target,939,,nofill,955,0
2025-01-13,PLCE,TRAIN,2025-01-11/2025-01-17,839,7.9831796,10.41114,28.901734104045396,-0.02642428457089201,eod,955,-0.02642428457089201,eod,955,-0.025084337210151117,eod,955,1
2025-01-13,PRTA,TRAIN,2025-01-11/2025-01-17,618,5.341447,13.08915,-30.65134099616951,-0.007621111240485895,eod,955,-0.007621111240485895,eod,955,0.051363635585358586,eod,955,1
2025-01-13,PSIX,TRAIN,2025-01-11/2025-01-17,615,5.2980723,35.9074,-10.921787709498032,-1.0556243688293938,stop,637,-1.0556243688293938,stop,637,-1.0588328686457757,stop,637,1
2025-01-13,QTRX,TRAIN,2025-01-11/2025-01-17,578,5.5910826,9.44826,53.07855626327074,-1.0715679734300043,stop,749,-1.0688181412754603,stop,749,-1.0688181412754603,stop,749,1
2025-01-13,RAIL,TRAIN,2025-01-11/2025-01-17,615,5.3838487,10.03,35.00000000000058,0.29618517168682285,eod,958,0.2842752165210776,eod,958,0.2842752165210776,eod,958,1
2025-01-13,ROOT,TRAIN,2025-01-11/2025-01-17,772,6.4617734,77.40151,21.381365815729136,0.7884992401530361,eod,955,0.7884992401530361,eod,955,0.8126301621415617,eod,955,1
2025-01-13,SMMT,TRAIN,2025-01-11/2025-01-17,747,4.8792,17.90355,22.464985994397058,0.3670572900717053,eod,955,0.3670572900717053,eod,955,0.3884662196184084,eod,955,1
2025-01-13,SYBT,TRAIN,2025-01-11/2025-01-17,575,1.4370015,66.78977,135.90629223606987,1.090522170465799,eod,955,0.20421021060923905,eod,955,,nofill,955,0
2025-01-13,TKNO,TRAIN,2025-01-11/2025-01-17,591,3.5771098,8.08418,37.22084367245637,0.10253696835758531,eod,955,0.08074576407232696,eod,955,0.08074576407232696,eod,955,1
2025-01-13,TSL,TRAIN,2025-01-11/2025-01-17,744,4.7947483,17.57256,51.36986301369939,0.37065000937048015,eod,955,0.3122499922411299,eod,955,0.3122499922411299,eod,955,1
2025-01-13,TSLG,TRAIN,2025-01-11/2025-01-17,751,6.9667473,12.74813,93.15499606608935,-0.172639432915641,eod,894,-0.24138455119611343,eod,894,,nofill,955,0
2025-01-13,TSLL,TRAIN,2025-01-11/2025-01-17,742,7.761284,25.99776,25.077160493827133,-0.18572849217458554,eod,900,-0.18572849217458554,eod,900,-0.18053366698448742,eod,900,1
2025-01-13,TSLR,TRAIN,2025-01-11/2025-01-17,744,7.3681803,40.88228,26.987242394502786,0.3605094491661345,eod,955,0.3605094491661345,eod,955,0.3660866543233434,eod,955,1
2025-01-13,TSLT,TRAIN,2025-01-11/2025-01-17,744,7.757044,35.66668,47.80652418447495,-0.18723283812735156,eod,900,-0.20546289310220986,eod,900,-0.20546289310220986,eod,900,1
2025-01-13,WGS,TRAIN,2025-01-11/2025-01-17,571,4.00247,89.64814,147.8518684269403,-1.0739537160803196,stop,585,-1.0576242605475394,stop,585,,nofill,955,0
2025-01-13,XTIA,TRAIN,2025-01-11/2025-01-17,571,4.5271845,7.33193,451.4363885088901,-1.065266351636431,stop,577,-1.0348125000833284,stop,577,,nofill,955,0
2025-01-13,ZBIO,TRAIN,2025-01-11/2025-01-17,832,7.973125,8.14436,36.945812807880344,0.006700874673864408,eod,955,-0.001984732814581419,eod,955,-0.001984732814581419,eod,955,1
2025-01-13,ZJK,TRAIN,2025-01-11/2025-01-17,586,8.82966,9.37805,-374.33155080214055,-1.0329763932020033,stop,627,-1.0329763932020033,stop,627,-1.0340625030841855,stop,627,1
2025-01-14,ALTS,TRAIN,2025-01-11/2025-01-17,580,4.8548555,5.70707,369.0685413005279,2.0,target,758,0.4004255303951067,eod,958,,nofill,955,0
2025-01-14,BOIL,TRAIN,2025-01-11/2025-01-17,770,6.1868916,66.40863,75.51729346020109,0.0020816525463947452,eod,955,-0.0665351481293801,eod,955,,nofill,955,0
2025-01-14,DATS,TRAIN,2025-01-11/2025-01-17,574,8.540063,5.43626,92.25092250922273,-1.0341285464755934,stop,595,-1.0319518053203705,stop,595,,nofill,955,0
2025-01-14,HIT,TRAIN,2025-01-11/2025-01-17,580,4.5299525,5.43626,147.60147601475813,0.5801489582159478,eod,955,0.254838713149391,eod,955,,nofill,955,0
2025-01-14,NVD,TRAIN,2025-01-11/2025-01-17,624,5.0499506,29.8894,30.201342281879207,0.49743025872123625,eod,955,0.49683445859264047,eod,955,0.49683445859264047,eod,955,1
2025-01-14,SARK,TRAIN,2025-01-11/2025-01-17,704,5.885998,41.70474,16.835016835015093,0.07815512327782695,eod,955,0.07815512327782695,eod,955,0.10279165971515739,eod,955,1
2025-01-14,SDA,TRAIN,2025-01-11/2025-01-17,572,3.3387642,9.86952,121.95121951219522,-1.1191704281134096,stop,629,-1.0939285701996209,stop,629,,nofill,955,0
2025-01-14,TSDD,TRAIN,2025-01-11/2025-01-17,742,9.64449,32.60753,-6.9517071670244235,-0.09944736693995282,eod,900,-0.09944736693995282,eod,900,-0.07056082502870692,eod,900,1
2025-01-14,TSLQ,TRAIN,2025-01-11/2025-01-17,741,9.624794,25.9777,23.938223938222425,0.24810805602343258,eod,955,0.24810805602343258,eod,955,0.2560073941878171,eod,955,1
2025-01-14,TSLS,TRAIN,2025-01-11/2025-01-17,755,5.0527215,7.99391,2.13299874529449,0.19831689773329922,eod,955,0.19831689773329922,eod,955,0.2681598048642007,eod,955,1
2025-01-14,UVXY,TRAIN,2025-01-11/2025-01-17,716,6.6029873,22.52738,31.211041852179378,-0.3915580338371974,eod,955,-0.39267224810570045,eod,955,-0.39267224810570045,eod,955,1
2025-01-14,WKEY,TRAIN,2025-01-11/2025-01-17,580,8.471308,7.95379,100.12610340478956,-1.034413657489493,stop,681,-1.0319424162323578,stop,681,,nofill,955,0
2025-01-15,APLD,TRAIN,2025-01-11/2025-01-17,572,5.3191714,8.56562,99.531615925057,-0.48889696559987383,eod,955,-0.5480582425592841,eod,955,,nofill,955,0
2025-01-15,CORZW,TRAIN,2025-01-11/2025-01-17,572,4.61783,8.10424,346.5346534653424,1.4951674891449485,eod,955,0.48139680553577,eod,955,,nofill,955,0
2025-01-15,CVGW,TRAIN,2025-01-11/2025-01-17,572,7.1081457,24.23248,-310.430463576159,-1.041205099988313,stop,579,-1.041205099988313,stop,579,-1.0429272731233268,stop,579,1
2025-01-15,DOGZ,TRAIN,2025-01-11/2025-01-17,585,5.6852694,44.00161,38.75085479826623,0.044126293452003515,eod,955,0.028314959862550018,eod,955,0.028314959862550018,eod,955,1
2025-01-15,GDXD,TRAIN,2025-01-11/2025-01-17,600,5.0432887,13.70098,87.84773060029227,-0.6199629146993727,eod,955,-0.6591688516036978,eod,955,,nofill,955,0
2025-01-15,PHH,TRAIN,2025-01-11/2025-01-17,817,7.5438046,5.79734,17.301038062282892,-0.02042959703516988,eod,935,-0.02042959703516988,eod,935,-0.0036744185909995744,eod,935,1
2025-01-15,RADX,TRAIN,2025-01-11/2025-01-17,586,3.9917285,5.4162,296.2962962962945,1.2163163792582754,eod,857,0.3302222231239145,eod,857,,nofill,955,0
2025-01-15,VCEL,TRAIN,2025-01-11/2025-01-17,803,9.934421,58.84601,6.8177944434966165,-0.27603475130196187,eod,955,-0.27603475130196187,eod,955,-0.2587425399203377,eod,955,1
