day,symbol,entry_m,split,wk,mo,entry,stop,r_pct,adv20,rr_e1c_stored,why_stored,xm_stored,o_i,h_i,l_i,c_i,v_i,gap_through,gap_through_pct,entry_bar_stop_hit,last_m,n_bars,dv5,vol5,shares_100r,notional_100r,notional_frac_dv5,share_frac_vol5,rr_base,why_base,xm_base,rr_g,why_g,xm_g,entry_g,rpct_g,rr_eb,why_eb,xm_eb,rr_s25,why_s25,xm_s25,rr_s50,why_s50,xm_s50,rr_s100,why_s100,xm_s100,rr_eod10,why_eod10,xm_eod10,rr_all,why_all,xm_all,entry_all,rpct_all,max_gap_min,limit_touch_before_exit,limit_touch_m
2025-01-06,BALY.T,702,TRAIN,2025-01-04/2025-01-10,2025-01,18.54547,18.2,1.8628268,,2.0,target,704,19.4,19.4,19.4,19.4,301.0,1,4.607755964124904,0,869,11,27362.949999999997,1422.0,289.46073465134253,5368.185370654434,0.19618445272364401,0.2035588851275264,2.0,target,704,0.2500000000000007,eod_notape,869,19.4,6.185567010309275,2.0,target,704,2.0,target,704,2.0,target,704,2.0,target,704,2.0,target,704,0.23358333333333384,eod_notape,869,19.4,6.185567010309275,2,1,704
2025-01-06,BYFC,773,TRAIN,2025-01-04/2025-01-10,2025-01,7.21157,6.89,4.4590845,,2.0,target,802,7.35,7.35,7.35,7.35,693.0,1,1.919554271815982,0,840,11,12644.963,1631.0,310.97428242684293,2242.6128059209477,0.17735226318344685,0.19066479609248493,2.0,target,802,0.010434782608696435,eod_notape,840,7.35,6.258503401360543,2.0,target,802,2.0,target,802,2.0,target,802,2.0,target,802,2.0,target,802,-0.005553913043477227,eod_notape,840,7.35,6.258503401360543,18,1,802
2025-01-06,CCEL,687,TRAIN,2025-01-04/2025-01-10,2025-01,7.637845,7.26,4.9470105,,-1.0192143,stop,919,7.6552,7.6552,7.6552,7.6552,500.0,1,0.22722377843487074,0,949,72,3946.2400000000002,532.0,264.65878865672386,2021.422805647815,0.5122402098320971,0.4974789260464734,-1.019214228056477,stop,919,-1.0183704453441285,stop,919,7.6552,5.162503918904797,-1.019214228056477,stop,919,-1.0480355701411939,stop,919,-1.0960711402823902,stop,919,-1.1921422805647828,stop,919,-1.019214228056477,stop,919,-1.0918522267206472,stop,919,7.6552,5.162503918904797,30,0,-1
2025-01-06,COEP,690,TRAIN,2025-01-04/2025-01-10,2025-01,5.73716,5.28,7.9684024,,2.0,target,847,5.755,5.755,5.755,5.755,253.0,1,0.31095524614965786,0,900,141,50485.1842,8730.0,218.74179718260564,1254.9566891241577,0.024857920378235594,0.02505633415608312,2.0,target,847,2.0,target,848,5.755,8.253692441355337,2.0,target,847,2.0,target,847,2.0,target,847,2.0,target,847,2.0,target,847,2.0,target,848,5.755,8.253692441355337,24,1,847
2025-01-06,COMM,645,TRAIN,2025-01-04/2025-01-10,2025-01,5.28581,4.76,9.9475765,,0.08404177,eod,955,5.275,5.315,5.275,5.311,36937.0,0,-0.20450981022774872,0,959,379,128127.44,24142.0,190.18276563777795,1005.269964435823,0.007845860062729911,0.007877672340227734,0.08404176413533483,eod,955,0.08404176413533483,eod,955,5.28581,9.947576624963816,0.08404176413533483,eod,955,0.08404176413533483,eod,955,0.08404176413533483,eod,955,0.08404176413533483,eod,955,0.07390502272684157,eod,955,0.07390502272684157,eod,955,5.28581,9.947576624963816,3,0,-1
2025-01-06,CTNM,572,TRAIN,2025-01-04/2025-01-10,2025-01,14.56356,14.4,1.123077,,-1.0880411,stop,586,15.25,15.25,15.25,15.25,251.0,1,4.713407985410156,0,959,81,11331.55,777.0,611.3964294448507,8904.10858400585,0.785780284604123,0.7868679915635144,-1.0880410858400598,stop,586,-1.0169411764705885,stop,586,15.25,5.573770491803277,-1.0880410858400598,stop,586,-1.2201027146001437,stop,586,-1.4402054292002984,stop,586,-1.8804108584005856,stop,586,-1.0880410858400598,stop,586,-1.0847058823529423,stop,586,15.25,5.573770491803277,4,0,-1
2025-01-06,ELTX,715,TRAIN,2025-01-04/2025-01-10,2025-01,5.63686,5.3278,5.4828396,,0.52268165,eod,895,5.653,5.653,5.653,5.653,1450.0,1,0.2863296232299417,0,895,20,46733.2396,8203.0,323.56176794149945,1823.8723872387206,0.03902730482306903,0.039444321338717475,0.5226816799326969,eod_notape,895,0.4471094710947126,eod_notape,895,5.653,5.752697682646378,0.5226816799326969,eod_notape,895,0.5226816799326969,eod_notape,895,0.5226816799326969,eod_notape,895,0.5226816799326969,eod_notape,895,0.5039202743803777,eod_notape,895,0.4292792127921303,eod_notape,895,5.653,5.752697682646378,54,0,-1
2025-01-06,ESAB,589,TRAIN,2025-01-04/2025-01-10,2025-01,118.28379,112.19,5.151839,,-0.08595472,eod,955,118.435,118.435,118.435,118.435,578.0,1,0.12783662072377577,0,959,196,1642466.0199999998,13892.0,16.410148692357307,1941.0545817955663,0.0011817928396446013,0.0011812661022428236,-0.08595471783569687,eod,955,-0.10808646917533973,eod,955,118.435,5.272934521045302,-0.08595471783569687,eod,955,-0.08595471783569687,eod,955,-0.08595471783569687,eod,955,-0.08595471783569687,eod,955,-0.10527930893581751,eod,955,-0.126943154523619,eod,955,118.435,5.272934521045302,10,0,-1
2025-01-06,EWCZ,584,TRAIN,2025-01-04/2025-01-10,2025-01,6.54959,6.185,5.566608,,-1.0169643,stop,652,6.47,6.55,6.47,6.55,6689.0,0,-1.2151905691806686,0,959,301,100209.06,15443.0,274.2806988672202,1796.426122493757,0.017926783491370512,0.01776084302708154,-1.0169642612249385,stop,652,-1.0169642612249385,stop,652,6.54959,5.566607986148761,-1.0169642612249385,stop,652,-1.0424106530623438,stop,652,-1.0848213061246874,stop,652,-1.169642612249375,stop,652,-1.0169642612249385,stop,652,-1.0848213061246874,stop,652,6.54959,5.566607986148761,4,0,-1
2025-01-06,FBIOP,619,TRAIN,2025-01-04/2025-01-10,2025-01,6.812978,6.35,6.795528,,0.3607564,eod,861,6.88,6.88,6.88,6.88,230.0,1,0.9837401500489174,0,861,11,14682.809999999998,2169.0,215.99298454786162,1471.5554518789213,0.10022301261672129,0.0995818278228961,0.36075580265152996,eod_notape,861,0.1886792452830198,eod_notape,861,6.88,7.703488372093028,0.36075580265152996,eod_notape,861,0.36075580265152996,eod_notape,861,0.36075580265152996,eod_notape,861,0.36075580265152996,eod_notape,861,0.34567949233008827,eod_notape,861,0.17550943396226426,eod_notape,861,6.88,7.703488372093028,114,0,-1
2025-01-06,HTLM,573,TRAIN,2025-01-04/2025-01-10,2025-01,8.7261,8.5,2.5910773,,2.0,target,575,8.9,8.94,8.9,8.94,546.0,1,1.9928719588361288,0,959,43,18948.2488,2084.0,442.28217602830483,3859.398496240591,0.20368101226539684,0.21222753168344763,2.0,target,575,0.5919999999999964,eod,958,8.9,4.494382022471914,2.0,target,575,2.0,target,575,2.0,target,575,2.0,target,575,2.0,target,575,0.5691579999999957,eod,958,8.9,4.494382022471914,2,1,575
2025-01-06,ICCC,610,TRAIN,2025-01-04/2025-01-10,2025-01,5.16545,4.94,4.3645763,,-0.29030827,eod,843,5.3016,5.3016,5.3016,5.3016,100.0,1,2.6357819744649458,0,843,14,9824.992999999999,1847.0,443.5573297848757,2291.1732091372864,0.23319845715282309,0.24015015148071236,-0.2903082723442022,eod_notape,843,-0.5575221238938065,eod_notape,843,5.3016,6.820582465670727,-0.2903082723442022,eod_notape,843,-0.2903082723442022,eod_notape,843,-0.2903082723442022,eod_notape,843,-0.2903082723442022,eod_notape,843,-0.31292969616322935,eod_notape,843,-0.5716261061946905,eod_notape,843,5.3016,6.820582465670727,88,0,-1
2025-01-06,IPXXU,752,TRAIN,2025-01-04/2025-01-10,2025-01,13.55053,13.4,1.1108791,,2.0,target,753,14.45,15.0,14.45,15.0,714.0,1,6.637895344314937,0,945,15,33508.46,2304.0,664.3194047698141,9001.88002391551,0.26864499364982786,0.2883330749868985,2.0,target,753,-0.23809523809523833,eod_notape,945,14.45,7.266435986159163,2.0,target,753,2.0,target,753,2.0,target,753,2.0,target,753,2.0,target,753,-0.2516190476190485,eod_notape,945,14.45,7.266435986159163,1,1,753
2025-01-06,JNVR,627,TRAIN,2025-01-04/2025-01-10,2025-01,5.9881105,5.61,6.314356,,-0.4165728,eod,877,6.09,6.09,6.09,6.09,100.0,1,1.7015300569353187,0,877,21,5121.200000000001,872.0,264.47295169004826,1583.6932589811709,0.30924261090782834,0.3032946693693214,-0.4165726685717555,eod_notape,877,-0.5404166666666678,eod_notape,877,6.09,7.881773399014771,-0.4165726685717555,eod_notape,877,-0.4165726685717555,eod_notape,877,-0.4165726685717555,eod_notape,877,-0.4165726685717555,eod_notape,877,-0.4319930284929964,eod_notape,877,-0.5525637500000019,eod_notape,877,6.09,7.881773399014771,85,0,-1
2025-01-06,LATG,618,TRAIN,2025-01-04/2025-01-10,2025-01,10.08015,9.94,1.3903563,,2.0,target,619,10.46,10.51,10.44,10.51,904.0,1,3.7682970987535036,0,909,45,17659.280000000002,1599.0,713.5212272565097,7192.4009989297065,0.40728732988715877,0.4462296605731768,2.0,target,619,2.0,target,631,10.46,4.971319311663493,2.0,target,619,2.0,target,619,2.0,target,619,2.0,target,619,2.0,target,619,2.0,target,631,10.46,4.971319311663493,1,1,619
2025-01-06,LATGU,778,TRAIN,2025-01-04/2025-01-10,2025-01,12.2366,11.5,6.019646,,1.3893565,eod,783,12.0,12.5,12.0,12.5,300.0,0,-1.9335436314008692,0,783,10,4214.2,320.0,135.75889220743971,1661.2272603855567,0.3941975369905455,0.4242465381482491,1.389356502850939,eod_notape,783,1.389356502850939,eod_notape,783,12.2366,6.019645980092504,1.389356502850939,eod_notape,783,1.389356502850939,eod_notape,783,1.389356502850939,eod_notape,783,1.389356502850939,eod_notape,783,1.3713548737442314,eod_notape,783,1.3713548737442314,eod_notape,783,12.2366,6.019645980092504,4,0,-1
2025-01-06,LSE,792,TRAIN,2025-01-04/2025-01-10,2025-01,5.02503,4.724,5.990611,,0.24904494,eod,894,5.05,5.05,5.05,5.05,100.0,1,0.49691245624403635,0,894,81,43799.6,8381.0,332.19280470385024,1669.2788094209886,0.03811173639533212,0.03963641626343518,0.24904494568647498,eod_notape,894,0.153374233128834,eod_notape,894,5.05,6.455445544554449,0.24904494568647498,eod_notape,894,0.24904494568647498,eod_notape,894,0.24904494568647498,eod_notape,894,0.24904494568647498,eod_notape,894,0.23210311264657973,eod_notape,894,0.1377300613496939,eod_notape,894,5.05,6.455445544554449,17,0,-1
2025-01-06,LXEH,623,TRAIN,2025-01-04/2025-01-10,2025-01,5.7171,5.25,8.170226,,-0.036608864,eod,958,5.71,5.79,5.71,5.79,250.0,0,-0.12418883699778505,0,958,16,22277.9,3768.0,214.0869192892313,1223.9563262684644,0.054940381556092106,0.05681712295361765,-0.036608863198458796,eod,958,-0.036608863198458796,eod,958,5.7171,8.170226163614425,-0.036608863198458796,eod,958,-0.036608863198458796,eod,958,-0.036608863198458796,eod,958,-0.036608863198458796,eod,958,-0.04881181759794506,eod,958,-0.04881181759794506,eod,958,5.7171,8.170226163614425,111,0,-1
2025-01-06,MSTZ,576,TRAIN,2025-01-04/2025-01-10,2025-01,19.26763,18.02,6.4752645,,-1.0144434,stop,593,19.2365,19.58,19.225,19.47,137795.0,0,-0.16156631614786532,0,900,331,6260564.5404,326936.0,80.15196813157742,1544.338465731025,0.0002466771895354271,0.0002451610349780306,-1.0144433846573102,stop,593,-1.0144433846573102,stop,593,19.26763,6.475264472070519,-1.0144433846573102,stop,593,-1.0361084616432754,stop,593,-1.072216923286551,stop,593,-1.1444338465731019,stop,593,-1.0144433846573102,stop,593,-1.072216923286551,stop,593,19.26763,6.475264472070519,1,0,-1
2025-01-06,NSYS,581,TRAIN,2025-01-04/2025-01-10,2025-01,10.56159,10.34,2.0980742,,-1.2260941,stop,602,10.9999,10.9999,10.65,10.65,200.0,1,4.15003801510947,0,852,44,19374.61,1865.0,451.28390270318886,4766.275553950973,0.24600627078175882,0.2419752829507715,-1.2260941378220997,stop,602,-1.0759208971056209,stop,602,10.9999,5.999145446776792,-1.2260941378220997,stop,602,-1.2958188546414482,stop,602,-1.4120267160070368,stop,602,-1.6444424387382062,stop,602,-1.2260941378220997,stop,602,-1.1383558114865882,stop,602,10.9999,5.999145446776792,13,0,-1
2025-01-06,OBIO,577,TRAIN,2025-01-04/2025-01-10,2025-01,5.80737,5.63,3.0542226,,-1.0317415,stop,593,5.64,5.92,5.64,5.89,2569.0,0,-2.8820274926515843,0,898,70,12455.164999999999,2198.0,563.7932006540008,3274.1557196820245,0.262875338839913,0.25650282104367644,-1.0317415571968205,stop,593,-1.0317415571968205,stop,593,5.80737,3.0542224793667327,-1.0317415571968205,stop,593,-1.079353892992051,stop,593,-1.158707785984102,stop,593,-1.3174155719682037,stop,593,-1.0317415571968205,stop,593,-1.158707785984102,stop,593,5.80737,3.0542224793667327,10,0,-1
2025-01-06,PLTU,653,TRAIN,2025-01-04/2025-01-10,2025-01,30.92249,28.579,7.578594,,-1.0458717,stop,704,30.95,30.98,30.905,30.905,4374.0,1,0.08896437511984878,0,959,324,81448.14,2661.0,42.67140034734521,1319.5059505267789,0.016200565789799237,0.016035851314297335,-1.045871755373397,stop,704,-1.045339519190216,stop,704,30.95,7.660743134087234,-1.045871755373397,stop,704,-1.0641137790218862,stop,704,-1.0945171517693708,stop,704,-1.155323897264337,stop,704,-1.045871755373397,stop,704,-1.0934204976803048,stop,704,30.95,7.660743134087234,3,0,-1
2025-01-06,PTIR,653,TRAIN,2025-01-04/2025-01-10,2025-01,145.79608,134.42,7.802734,,-1.011816,stop,703,145.5,145.97,145.41,145.41,1966.0,0,-0.20307816232095766,0,900,310,1114005.6031,7732.0,8.79037418864846,1281.602098438126,0.0011504449303232826,0.0011368823316927651,-1.0118160209843818,stop,703,-1.0118160209843818,stop,703,145.79608,7.802733790922227,-1.0118160209843818,stop,703,-1.0295400524609533,stop,703,-1.0590801049219063,stop,703,-1.1181602098438126,stop,703,-1.0118160209843818,stop,703,-1.0590801049219063,stop,703,145.79608,7.802733790922227,2,0,-1
2025-01-06,QMCO,582,TRAIN,2025-01-04/2025-01-10,2025-01,54.59329,51.5,5.666063,,-1.0166489,stop,883,53.765,54.99,53.72,54.81,27977.0,0,-1.5172011065828883,0,900,318,11235136.240200002,191606.0,32.32803907813361,1764.8940125238807,0.00015708701477147935,0.00016872143397458122,-1.0166489401252379,stop,883,-1.0166489401252379,stop,883,54.59329,5.666062624179643,-1.0166489401252379,stop,883,-1.041622350313096,stop,883,-1.083244700626194,stop,883,-1.1664894012523883,stop,883,-1.0166489401252379,stop,883,-1.083244700626194,stop,883,54.59329,5.666062624179643,2,1,587
2025-01-06,RGC,803,TRAIN,2025-01-04/2025-01-10,2025-01,5.18551,4.8752,5.984175,,-0.59782153,eod,959,5.165,5.19,5.165,5.19,1174.0,0,-0.39552522316994576,0,959,16,9019.015,1799.0,322.2583867745164,1671.0740872031224,0.18528343585226575,0.1791319548496478,-0.5978215333054049,eod,959,-0.5978215333054049,eod,959,5.18551,5.984175134171942,-0.5978215333054049,eod,959,-0.5978215333054049,eod,959,-0.5978215333054049,eod,959,-0.5978215333054049,eod,959,-0.6139344526441304,eod,959,-0.6139344526441304,eod,959,5.18551,5.984175134171942,79,0,-1
2025-01-06,RGTIW,573,TRAIN,2025-01-04/2025-01-10,2025-01,8.39511,7.8,7.0887694,,2.0,target,608,8.28,8.5,8.17,8.4,22807.0,0,-1.3711553511508656,0,959,322,824086.6915,95550.0,168.03616138192913,1410.682058779047,0.0017118126931662107,0.0017586202133116602,2.0,target,608,2.0,target,608,8.39511,7.0887695336928385,2.0,target,608,2.0,target,608,2.0,target,608,2.0,target,608,2.0,target,608,2.0,target,608,8.39511,7.0887695336928385,1,1,608
2025-01-06,SMST,575,TRAIN,2025-01-04/2025-01-10,2025-01,5.69704,5.35,6.091584,,-1.0154161,stop,593,5.59,5.71,5.57,5.7086,176292.0,0,-1.878870430960644,0,959,390,4791326.810500001,839313.0,288.1512217611797,1641.6090364223114,0.00034262096937841746,0.00034331795380409895,-1.015416090364223,stop,593,-1.015416090364223,stop,593,5.69704,6.0915844017244165,-1.015416090364223,stop,593,-1.0385402259105576,stop,593,-1.077080451821115,stop,593,-1.1541609036422302,stop,593,-1.015416090364223,stop,593,-1.077080451821115,stop,593,5.69704,6.0915844017244165,1,0,-1
2025-01-06,SOUNW,571,TRAIN,2025-01-04/2025-01-10,2025-01,11.55456,11.12,3.7609394,,2.0,target,588,11.2,11.773,11.2,11.773,1007.0,0,-3.068572061593011,0,959,185,124889.2002,10611.0,230.11782032400527,2658.9101620029383,0.021290152853448558,0.021686723242296226,2.0,target,588,2.0,target,588,11.55456,3.7609394040102018,2.0,target,588,2.0,target,588,2.0,target,588,2.0,target,588,2.0,target,588,2.0,target,588,11.55456,3.7609394040102018,3,1,588
2025-01-06,SPCB,571,TRAIN,2025-01-04/2025-01-10,2025-01,9.027,8.91,1.2961117,,-1.0761539,stop,573,9.17,9.4299,9.17,9.28,23744.0,1,1.5841364794505486,0,900,256,668131.0219999999,75116.0,854.7008547008612,7715.384615384673,0.011547711992610748,0.011378412784238527,-1.0761538461538485,stop,573,-1.0342692307692316,stop,573,9.17,2.8353326063249704,-1.0761538461538485,stop,573,-1.1903846153846058,stop,573,-1.3807692307692268,stop,573,-1.7615384615384688,stop,573,-1.0761538461538485,stop,573,-1.171346153846151,stop,573,9.17,2.8353326063249704,1,1,572
2025-01-06,STFS,571,TRAIN,2025-01-04/2025-01-10,2025-01,9.17745,9.0,1.9335437,,-1.0507185,stop,597,9.38,9.5,9.21,9.5,6060.0,1,2.2070400819399705,0,897,185,143565.8609,15363.0,563.5390250774856,5171.85122569737,0.0360242413710025,0.03668157424184636,-1.0507185122569755,stop,597,-1.0236842105263166,stop,597,9.38,4.051172707889133,-1.0507185122569755,stop,597,-1.126796280642429,stop,597,-1.2535925612848682,stop,597,-1.5071851225697361,stop,597,-1.0507185122569755,stop,597,-1.1184210526315785,stop,597,9.38,4.051172707889133,2,0,-1
2025-01-06,SYTA,813,TRAIN,2025-01-04/2025-01-10,2025-01,6.81037,6.25,8.228188,,0.124257185,eod,956,6.83,6.83,6.76,6.76,926.0,1,0.28823690930155355,0,959,146,40979.130000000005,6000.0,178.4535217802524,1215.3345111265776,0.029657401490138454,0.029742253630042067,0.12425718721558988,eod,956,0.08620689655172382,eod,956,6.83,8.491947291361642,0.12425718721558988,eod,956,0.12425718721558988,eod,956,0.12425718721558988,eod,956,0.12425718721558988,eod,956,0.11197958491710892,eod,956,0.07434482758620697,eod,956,6.83,8.491947291361642,8,0,-1
2025-01-06,TSLQ,677,TRAIN,2025-01-04/2025-01-10,2025-01,25.1753,23.18,7.9256253,,0.042449757,eod,955,25.065,25.19,25.065,25.165,57401.0,0,-0.4381278475330874,0,959,390,5304703.09,210365.0,50.117776775422236,1261.7300656542875,0.00023785121320603214,0.00023824199261009312,0.04244975692878341,eod,955,0.04244975692878341,eod,955,25.1753,7.925625513896558,0.04244975692878341,eod,955,0.04244975692878341,eod,955,0.04244975692878341,eod,955,0.04244975692878341,eod,955,0.029790006515312058,eod,955,0.029790006515312058,eod,955,25.1753,7.925625513896558,1,0,-1
2025-01-07,AGFY,574,TRAIN,2025-01-04/2025-01-10,2025-01,28.51529,28.0,1.8070656,,-1.0543383,stop,602,30.1,30.1,30.1,30.1,105.0,1,5.55740446616535,0,957,46,167530.3126,5834.0,194.06547769217323,5533.83337538085,0.03303183340076243,0.03326456593969373,-1.054338333753806,stop,602,-1.0133333333333328,stop,602,30.1,6.976744186046516,-1.054338333753806,stop,602,-1.135845834384522,stop,602,-1.2716916687690436,stop,602,-1.5433833375380872,stop,602,-1.054338333753806,stop,602,-1.0666666666666669,stop,602,30.1,6.976744186046516,14,0,-1
2025-01-07,AMBI,747,TRAIN,2025-01-04/2025-01-10,2025-01,5.015,4.52,9.870389,,-0.8181818,eod,957,4.95,5.3,4.95,5.18,300.0,0,-1.296111665004973,0,957,29,16045.9646,3356.0,202.02020202020196,1013.1313131313128,0.06313932121795363,0.06019672289040583,-0.8181818181818167,eod,957,-0.8181818181818167,eod,957,5.015,9.870388833499504,-0.8181818181818167,eod,957,-0.8181818181818167,eod,957,-0.8181818181818167,eod,957,-0.8181818181818167,eod,957,-0.827494949494949,eod,957,-0.827494949494949,eod,957,5.015,9.870388833499504,64,0,-1
2025-01-07,ASMB,827,TRAIN,2025-01-04/2025-01-10,2025-01,17.40205,16.7,4.0342946,,-0.13111602,eod,955,17.66,17.68,17.395,17.66,1000.0,1,1.4822966259722348,0,959,35,24645.325,1411.0,142.4399971512001,2478.7479524250416,0.10057680117527529,0.10094967905825662,-0.13111601737768028,eod,955,-0.3645833333333345,eod,955,17.66,5.43601359003398,-0.13111601737768028,eod,955,-0.13111601737768028,eod,955,-0.13111601737768028,eod,955,-0.13111601737768028,eod,955,-0.1557723808845507,eod,955,-0.3826145833333328,eod,955,17.66,5.43601359003398,30,0,-1
2025-01-07,BALY.T,586,TRAIN,2025-01-04/2025-01-10,2025-01,19.7591,19.31,2.2728767,,2.0,target,587,20.89,20.89,20.89,20.89,458.0,1,5.723438820594051,0,948,24,100559.3,4720.0,222.66755733689533,4399.710532175449,0.04375239815885203,0.04717532994425749,2.0,target,587,-1.1955822784810126,stop,907,20.89,7.563427477261857,2.0,target,587,2.0,target,587,2.0,target,587,2.0,target,587,2.0,target,587,-1.2437341772151882,stop,907,20.89,7.563427477261857,1,1,587
2025-01-07,CGTL,571,TRAIN,2025-01-04/2025-01-10,2025-01,5.62683,5.5,2.2540224,,2.0,target,574,5.89,5.89,5.5,5.5,3863.0,1,4.6770561755020035,1,959,112,5680.6,987.0,788.4569896712135,4436.513443191674,0.780993811074829,0.7988419348239245,2.0,target,574,0.5384615384615388,eod,955,5.89,6.621392190152796,-1.0433651344319137,stop_entry_bar,571,2.0,target,574,2.0,target,574,2.0,target,574,2.0,target,574,-1.0705128205128203,stop_entry_bar,571,5.89,6.621392190152796,3,1,574
2025-01-07,CLMB,574,TRAIN,2025-01-04/2025-01-10,2025-01,127.14028,125.62,1.1957501,,-1.31262,stop,602,132.5108,132.5108,132.5108,132.5108,225.0,1,4.224090115264789,0,959,37,219442.9178,1755.0,65.77735680269426,8362.951561554453,0.038109917810956365,0.037479975386150576,-1.3126200436761708,stop,602,-1.068971672374762,stop,602,132.5108,5.20017990986394,-1.3126200436761708,stop,602,-1.4362189859762646,stop,602,-1.6422172231431125,stop,602,-2.0542136974767895,stop,602,-1.3126200436761708,stop,602,-1.1416889185580794,stop,602,132.5108,5.20017990986394,13,0,-1
2025-01-07,COEP,754,TRAIN,2025-01-04/2025-01-10,2025-01,7.03103,3.8,45.953865,,-0.58836657,eod,893,6.98,7.2,6.98,7.1,6840.0,0,-0.7257827089345414,0,893,172,19297.8992,2691.0,30.94988285469339,217.60955484783486,0.011276333894822856,0.01150125709947729,-0.5883665580325779,eod_notape,893,-0.5883665580325779,eod_notape,893,7.03103,45.9538645120274,-0.5883665580325779,eod_notape,893,-0.5883665580325779,eod_notape,893,-0.5883665580325779,eod_notape,893,-0.5883665580325779,eod_notape,893,-0.5899542870230238,eod_notape,893,-0.5899542870230238,eod_notape,893,7.03103,45.9538645120274,14,0,-1
2025-01-07,CRK,839,TRAIN,2025-01-04/2025-01-10,2025-01,18.44517,16.805,8.8921385,,0.17975576,eod,955,18.43,18.48,18.43,18.48,4634.0,0,-0.0822437527005837,0,959,389,405924.29,21953.0,60.96928976874344,1124.5889145637334,0.0027704400605436386,0.0027772646002251827,0.17975575702518473,eod,955,0.17975575702518473,eod,955,18.44517,8.892138158661595,0.17975575702518473,eod,955,0.17975575702518473,eod,955,0.17975575702518473,eod,955,0.17975575702518473,eod,955,0.16833011212252155,eod,955,0.16833011212252155,eod,955,18.44517,8.892138158661595,1,0,-1
2025-01-07,CRNC,582,TRAIN,2025-01-04/2025-01-10,2025-01,20.24054,18.94,6.425421,,-1.0145632,stop,600,20.06,20.4,20.06,20.37,168950.0,0,-0.8919722497522375,0,900,331,30028215.3204,1425088.0,76.8911375274887,1556.318144770636,5.1828526209925445e-05,5.395536102155705e-05,-1.0145631814477067,stop,600,-1.0145631814477067,stop,600,20.24054,6.425421456146911,-1.0145631814477067,stop,600,-1.0364079536192643,stop,600,-1.0728159072385315,stop,600,-1.145631814477063,stop,600,-1.0145631814477067,stop,600,-1.0728159072385315,stop,600,20.24054,6.425421456146911,1,0,-1
2025-01-07,DNLI,573,TRAIN,2025-01-04/2025-01-10,2025-01,19.87946,18.69,5.9833617,,1.0933869,eod,955,19.79,20.17,19.62,19.88,14423.0,0,-0.4500122236720805,0,959,363,360205.36,17767.0,84.07176365745798,1671.3012627578896,0.004639856727167773,0.004731905423394945,1.0933869150707023,eod,955,1.0933869150707023,eod,955,19.87946,5.983361721093029,1.0933869150707023,eod,955,1.0933869150707023,eod,955,1.0933869150707023,eod,955,1.0933869150707023,eod,955,1.0755805155280518,eod,955,1.0755805155280518,eod,955,19.87946,5.983361721093029,3,0,-1
