day,em,xm,symbol,net,wk,split
2026-08-17,572,955,CELH,0.3792980112389025,2026-08-15/2026-08-21,TEST
2026-08-18,571,657,DLLL,-1.1339018578467144,2026-08-15/2026-08-21,TEST
2026-08-18,571,955,FCEL,-0.5385412776653052,2026-08-15/2026-08-21,TEST
2026-08-18,571,594,NBIG,-1.1214094739668266,2026-08-15/2026-08-21,TEST
2026-08-18,571,594,NBIL,-1.1317022368990632,2026-08-15/2026-08-21,TEST
2026-08-19,571,573,DFNS,-1.1942592490247628,2026-08-15/2026-08-21,TEST
2026-08-19,571,571,DUOT,-1.4766516556183271,2026-08-15/2026-08-21,TEST
2026-08-19,571,955,IOND,0.5519016739573778,2026-08-15/2026-08-21,TEST
2026-08-19,571,603,LITZ,2.0,2026-08-15/2026-08-21,TEST
2026-08-20,571,670,ARCT,2.0,2026-08-15/2026-08-21,TEST
2026-08-20,571,571,IREX,-1.5199281752012044,2026-08-15/2026-08-21,TEST
2026-08-20,571,578,SNDG,2.0,2026-08-15/2026-08-21,TEST
2026-08-20,577,800,AAOX,2.0,2026-08-15/2026-08-21,TEST
2026-08-21,572,586,AAOZ,-1.191537027097442,2026-08-15/2026-08-21,TEST
2026-08-21,574,955,FLO,-0.3139302597917747,2026-08-15/2026-08-21,TEST
2026-08-21,578,958,AXTQ,0.27636808525034995,2026-08-15/2026-08-21,TEST
2026-08-21,579,955,AVAH,0.17795619136346313,2026-08-15/2026-08-21,TEST
2026-08-24,571,577,DLLL,-1.3424972577914205,2026-08-22/2026-08-28,TEST
2026-08-24,571,584,RUM,-1.4058707851051602,2026-08-22/2026-08-28,TEST
2026-08-24,573,955,LIFE,0.9963093182691707,2026-08-22/2026-08-28,TEST
2026-08-24,574,594,LOFF,-1.1745924048723966,2026-08-22/2026-08-28,TEST
2026-08-25,571,652,ASST,2.0,2026-08-22/2026-08-28,TEST
2026-08-25,571,627,BMNU,2.0,2026-08-22/2026-08-28,TEST
2026-08-25,571,955,BZ,0.3959219251016903,2026-08-22/2026-08-28,TEST
2026-08-25,571,578,SUPX,-1.2211433414556159,2026-08-22/2026-08-28,TEST
2026-08-26,571,955,AAOX,-0.32525219888534834,2026-08-22/2026-08-28,TEST
2026-08-26,571,710,BEG,-1.1670814758484442,2026-08-22/2026-08-28,TEST
2026-08-26,571,585,BEX,2.0,2026-08-22/2026-08-28,TEST
2026-08-26,571,572,KSS,-1.1205791589939262,2026-08-22/2026-08-28,TEST
2026-08-27,572,658,PRE,-1.278899192324664,2026-08-22/2026-08-28,TEST
2026-08-27,578,955,NSP,-0.08876077127138375,2026-08-22/2026-08-28,TEST
2026-08-27,579,667,CAPR,2.0,2026-08-22/2026-08-28,TEST
2026-08-27,580,955,LITZ,-0.7529981306085726,2026-08-22/2026-08-28,TEST
2026-08-28,571,571,WDCX,-1.3486269301407487,2026-08-22/2026-08-28,TEST
2026-08-28,572,707,BEX,-1.1914396862360535,2026-08-22/2026-08-28,TEST
2026-08-28,572,958,INTG,-0.2235090081469444,2026-08-22/2026-08-28,TEST
2026-08-28,577,613,CRWG,-1.1841056019960643,2026-08-22/2026-08-28,TEST
2026-08-31,571,955,MRNX,0.2620760831488588,2026-08-29/2026-09-04,TEST
2026-08-31,571,955,NOWL,1.1057178360657154,2026-08-29/2026-09-04,TEST
2026-08-31,571,956,PALU,0.2121338072431903,2026-08-29/2026-09-04,TEST
2026-08-31,571,955,TEAM,-0.2973249270580517,2026-08-29/2026-09-04,TEST
2026-09-01,572,955,MOVE,1.6676082165621864,2026-08-29/2026-09-04,TEST
2026-09-01,573,579,BEX,-1.1756080746243105,2026-08-29/2026-09-04,TEST
2026-09-01,573,955,WDCX,-0.09786328723481272,2026-08-29/2026-09-04,TEST
2026-09-01,574,955,TFX,-0.36741701786097103,2026-08-29/2026-09-04,TEST
2026-09-02,571,573,CXM,-1.295650231013904,2026-08-29/2026-09-04,TEST
2026-09-02,571,955,FLYW,0.44829750927769846,2026-08-29/2026-09-04,TEST
2026-09-02,571,579,MOVE,2.0,2026-08-29/2026-09-04,TEST
2026-09-02,571,955,SLN,-0.19671118163215792,2026-08-29/2026-09-04,TEST
2026-09-03,571,573,DLLL,-1.2006388898019171,2026-08-29/2026-09-04,TEST
2026-09-03,573,955,WLY,-0.06116344085799473,2026-08-29/2026-09-04,TEST
2026-09-03,586,955,MVLL,0.01833036645163877,2026-08-29/2026-09-04,TEST
2026-09-03,588,956,MRVU,0.040256115226687136,2026-08-29/2026-09-04,TEST
2026-09-04,573,955,CR,-0.7735652269392154,2026-08-29/2026-09-04,TEST
2026-09-04,573,587,LITZ,-1.1890740003262619,2026-08-29/2026-09-04,TEST
2026-09-04,575,951,MAMA,-1.1397485209688074,2026-08-29/2026-09-04,TEST
2026-09-04,583,913,HPE,-1.1573749882950521,2026-08-29/2026-09-04,TEST
