day,symbol,entry_m,rr_X0,why_X0,xm_X0,rr_G3,why_G3,xm_G3
2025-08-25,FMFC,649,2.0,target,759,0.26225352112675954,eod,955
2025-08-25,LHAI,597,2.0,target,598,-1.0326567164179106,stop,769
2025-08-25,OESX,580,2.0,target,623,3.0408163265306114,eod,956
2025-08-25,SPAI,595,0.8709677419354864,eod,955,0.8709677419354864,eod,955
2025-08-26,ASST,673,-1.0299999999999991,stop,832,-1.0299999999999991,stop,832
2025-08-26,KPTI,818,1.2793687901811834,eod,955,1.2793687901811834,eod,955
2025-08-26,LHAI,588,2.0,target,805,3.538745387453873,eod,955
2025-08-26,SDM,592,2.0,target,611,-1.0216666666666665,stop,630
2025-08-26,SER,581,-1.006480392156863,stop,591,-1.006480392156863,stop,591
2025-08-27,CRWG,636,-1.0395995652173877,stop,663,-1.0395995652173877,stop,663
2025-08-27,HYPD,578,-1.0157139704259537,stop,732,-1.0157139704259537,stop,732
2025-08-27,INHD,584,2.0,target,824,0.5201999167013754,eod,955
2025-08-27,INSG,577,-1.0155733333333334,stop,600,-1.0155733333333334,stop,600
2025-08-27,MIMI,581,-1.0208970982687136,stop,624,-1.0208970982687136,stop,624
2025-08-27,QNTM,582,0.0,eod,956,0.0,eod,956
2025-08-27,QVCGA,579,2.0,target,703,1.8024175824175823,eod,955
2025-08-27,SERV,602,0.12166798627606008,eod,955,0.12166798627606008,eod,955
2025-08-27,SPAI,580,2.0,target,596,1.8675958188153332,eod,955
2025-08-27,STSS,613,2.0,target,628,3.782437442075991,eod,955
2025-08-27,VIR,578,-1.0168333333333326,stop,600,-1.0168333333333326,stop,600
2025-08-28,CWVX,582,-0.4484304932735419,eod,955,-0.4484304932735419,eod,955
2025-08-28,DMRC,603,-1.0690370370370355,stop,626,-1.0690370370370355,stop,626
2025-08-28,MSGY,717,-0.1764878909697041,eod,957,-0.1764878909697041,eod,957
2025-08-28,ONEG,582,-1.0198735309594804,stop,660,-1.0198735309594804,stop,660
2025-08-28,OPRX,661,-1.055892307692307,stop,890,-1.055892307692307,stop,890
2025-08-29,EMPG,735,0.6612149532710274,eod,955,0.6612149532710274,eod,955
2025-08-29,LAW,581,-0.18181818181817816,eod,955,-0.18181818181817816,eod,955
2025-08-29,OPAD,581,-1.0086563011456635,stop,668,-1.0086563011456635,stop,668
2025-08-29,QVCGA,583,-1.0186842105263165,stop,622,-1.0186842105263165,stop,622
2025-08-29,SDM,658,2.0,target,774,2.6428571428571495,eod,957
2025-09-02,ARWR,600,2.0,target,735,3.863636363636351,eod,955
2025-09-02,FMFC,577,-0.5668789808917191,eod,955,-0.5668789808917191,eod,955
2025-09-02,MLYS,577,2.0,target,625,1.7906976744186065,eod,955
2025-09-02,MOB,592,2.0,target,606,-1.2532150000000024,stop,645
2025-09-02,ONEG,623,-1.0313333333333314,stop,734,-1.0313333333333314,stop,734
2025-09-03,COGT,589,0.6451612903225773,eod,955,0.6451612903225773,eod,955
2025-09-03,DDC,600,-1.137961038961039,stop,757,-1.137961038961039,stop,757
2025-09-03,MIMI,577,-1.0276497695852522,stop,585,-1.0276497695852522,stop,585
2025-09-03,RITR,625,-1.0213043478260875,stop,626,-1.0213043478260875,stop,626
2025-09-03,SMU,581,2.0,target,603,0.16890835157960435,eod,955
2025-09-04,QVCGA,656,-1.3055601458080168,stop,662,-1.3055601458080168,stop,662
2025-09-04,TECX,629,2.0,target,665,-0.17709563164108638,eod,955
2025-09-05,INHD,596,-0.32352941176470607,eod,955,-0.32352941176470607,eod,955
2025-09-05,KRRO,584,-1.0254499864461915,stop,627,-1.0254499864461915,stop,627
2025-09-05,OPAD,577,-1.0132658227848093,stop,590,-1.0132658227848093,stop,590
2025-09-05,PAPL,577,0.11196911196911165,eod,955,0.11196911196911165,eod,955
2025-09-05,SPAI,583,-1.0192961876832833,stop,621,-1.0192961876832833,stop,621
2025-09-05,STI,577,-1.0128148414985592,stop,595,-1.0128148414985592,stop,595
2025-09-08,BGL,588,-1.1996629754453556,stop,753,-1.1996629754453556,stop,753
2025-09-08,HOUR,608,-0.3507762557077627,eod,955,-0.3507762557077627,eod,955
2025-09-08,LCFY,580,-1.0238000000000014,stop,772,-1.0238000000000014,stop,772
2025-09-08,OPAD,578,-1.0167388535031852,stop,600,-1.0167388535031852,stop,600
2025-09-08,PL,592,2.0,target,913,2.549300761196672,eod,955
2025-09-08,PLCE,578,-1.0208275862068952,stop,590,-1.0208275862068952,stop,590
2025-09-08,VWAV,679,2.0,target,887,2.9650690495532106,eod,955
2025-09-09,BUUU,581,2.0,target,589,2.2500000000000036,eod,957
2025-09-09,DOMH,652,2.0,target,706,2.5062499999999965,eod,955
2025-09-09,HUT,716,-1.0866093750000019,stop,731,-1.0866093750000019,stop,731
2025-09-09,PTIR,722,0.8843142939982619,eod,955,0.8843142939982619,eod,955
2025-09-09,RITR,796,-0.07693998681028824,eod,955,-0.07693998681028824,eod,955
2025-09-09,RZLV,578,1.098039215686276,eod,955,1.098039215686276,eod,955
2025-09-09,SDM,770,-1.0404273751082855,stop,792,-1.0404273751082855,stop,792
2025-09-09,TAOX,687,-1.0797575757575735,stop,763,-1.0797575757575735,stop,763
2025-09-09,UNHG,695,2.0,target,810,2.178082191780836,eod,955
2025-09-10,AMLX,681,-1.0442592592592612,stop,694,-1.0442592592592612,stop,694
2025-09-10,CRWG,586,-1.0181636363636366,stop,858,-1.0181636363636366,stop,858
2025-09-10,DOGZ,705,2.0,target,873,-1.0292771084337353,stop,926
2025-09-10,EMPG,577,-1.0238888888888886,stop,636,-1.0238888888888886,stop,636
2025-09-10,GLXG,585,2.0,target,588,-1.2707700000000066,stop,845
2025-09-10,GVH,585,-1.0241105651105638,stop,589,-1.0241105651105638,stop,589
2025-09-10,HYPD,579,-1.0149836065573776,stop,584,-1.0149836065573776,stop,584
2025-09-10,IAG,577,-0.28446771378708574,eod,955,-0.28446771378708574,eod,955
2025-09-10,IMRX,661,2.0,target,733,-0.36986301369862934,eod,955
2025-09-10,PTNM,578,2.0,target,591,3.6666666666666674,eod,955
2025-09-10,RITR,783,-1.2671993911719899,stop,932,-1.2671993911719899,stop,932
2025-09-10,SEI,577,-0.03529411764705876,eod,955,-0.03529411764705876,eod,955
2025-09-10,SOC,801,2.0,target,916,2.333333333333345,eod,955
2025-09-10,TGEN,602,-1.040314285714287,stop,874,-1.040314285714287,stop,874
2025-09-10,TVTX,591,0.36407766990291224,eod,955,0.36407766990291224,eod,955
2025-09-10,ZYBT,579,0.8552036199095022,eod,955,0.8552036199095022,eod,955
2025-09-11,DUOT,582,2.0,target,914,2.6763990267639803,eod,955
2025-09-11,EAF,597,2.0,target,737,6.665238095238065,eod,955
2025-09-11,HYPD,634,-1.0238297872340436,stop,813,-1.0238297872340436,stop,813
2025-09-11,LCFY,591,-1.0398333333333354,stop,599,-1.0398333333333354,stop,599
2025-09-11,MULL,577,-0.6376811594202899,eod,958,-0.6376811594202899,eod,958
2025-09-11,PACS,584,2.0,target,656,1.7601547388781453,eod,955
2025-09-11,PMI,708,0.7000000000000022,eod,955,0.7000000000000022,eod,955
2025-09-11,QNTM,656,-1.0277719298245602,stop,675,-1.0277719298245602,stop,675
2025-09-11,RENT,599,-1.021896551724139,stop,623,-1.021896551724139,stop,623
2025-09-11,SDM,580,-1.0732129131437358,stop,597,-1.0732129131437358,stop,597
2025-09-11,SEAT,780,2.0,target,851,3.0107317073171003,eod,955
2025-09-11,WLDS,620,2.0,target,627,0.9118279569892465,eod,955
2025-09-11,WTF,804,2.0,target,928,4.0,eod,957
2025-09-12,FCHL,743,-0.15978077571669333,eod,955,-0.15978077571669333,eod,955
2025-09-12,QVCGA,622,-0.18801729462631325,eod,955,-0.18801729462631325,eod,955
2025-09-12,UPXI,591,0.546941678520627,eod,955,0.546941678520627,eod,955
2025-09-15,FMFC,646,0.3478260869565223,eod,955,0.3478260869565223,eod,955
2025-09-15,LPTH,577,0.7892156862745092,eod,955,0.7892156862745092,eod,955
2025-09-15,MIMI,577,0.5595523581135093,eod,955,0.5595523581135093,eod,955
2025-09-15,PTNM,579,0.0030565461029045146,eod,955,0.0030565461029045146,eod,955
2025-09-15,RZLV,588,0.17741935483870847,eod,955,0.17741935483870847,eod,955
2025-09-16,CLNN,600,-0.30666666666666725,eod,956,-0.30666666666666725,eod,956
2025-09-16,FCHL,586,-1.0383333333333327,stop,680,-1.0383333333333327,stop,680
2025-09-16,JMIA,577,0.029411764705882783,eod,955,0.029411764705882783,eod,955
2025-09-16,MLGO,606,2.0,target,617,1.185185185185188,eod,955
2025-09-16,USAR,577,-1.0166704545454552,stop,585,-1.0166704545454552,stop,585
2025-09-16,WBTN,734,-1.0417076167076165,stop,785,-1.0417076167076165,stop,785
2025-09-17,DBGI,754,-1.0394081632653076,stop,770,-1.0394081632653076,stop,770
2025-09-17,GDC,579,-1.0222446260974885,stop,583,-1.0222446260974885,stop,583
2025-09-17,HYPD,695,-1.048431372549018,stop,724,-1.048431372549018,stop,724
2025-09-17,MLGO,577,2.0,target,607,0.9694591123162529,eod,955
2025-09-17,RENT,657,-1.017100000000001,stop,659,-1.017100000000001,stop,659
2025-09-17,SBLX,784,-1.0220384615384608,stop,864,-1.0220384615384608,stop,864
2025-09-17,SCLX,585,0.10468448752019213,eod,955,0.10468448752019213,eod,955
2025-09-17,TSSI,747,-1.0708511650023813,stop,755,-1.0708511650023813,stop,755
2025-09-17,WBTN,613,-0.3243243243243229,eod,955,-0.3243243243243229,eod,955
2025-09-18,CRCA,592,-1.0219861111111102,stop,736,-1.0219861111111102,stop,736
2025-09-18,CYRX,578,-1.019455445544553,stop,616,-1.019455445544553,stop,616
2025-09-18,DDC,741,-1.0376213592232995,stop,940,-1.0376213592232995,stop,940
2025-09-18,FCHL,770,-1.0262400000000014,stop,793,-1.0262400000000014,stop,793
2025-09-18,HYPD,646,-1.0224736842105262,stop,655,-1.0224736842105262,stop,655
2025-09-18,MRAL,659,2.0,target,708,1.456521739130447,eod,955
2025-09-18,NTLA,577,2.0,target,645,4.29203539823009,eod,955
2025-09-18,PESI,578,-1.0294041641151244,stop,642,-1.0294041641151244,stop,642
2025-09-18,QVCGA,579,1.0585747515330943,eod,955,1.0585747515330943,eod,955
2025-09-18,TAOX,603,2.0,target,682,-0.06266666666666294,eod,955
2025-09-18,UPXI,646,-1.0395670475045076,stop,651,-1.0395670475045076,stop,651
2025-09-18,VVPR,579,-0.6816734879490705,eod,955,-0.6816734879490705,eod,955
2025-09-19,AGMH,600,2.0,target,607,3.169285564634401,eod,955
2025-09-19,ALMU,650,2.0,target,761,4.346153846153853,eod,955
2025-09-19,AQST,586,-1.0198947368421063,stop,595,-1.0198947368421063,stop,595
2025-09-19,FCHL,648,-1.0158604651162797,stop,657,-1.0158604651162797,stop,657
2025-09-19,FVRR,577,-0.34838709677419283,eod,955,-0.34838709677419283,eod,955
2025-09-19,SCLX,619,2.0,target,656,1.1198341580847948,eod,955
2025-09-19,SMU,590,2.0,target,600,8.875147232037689,eod,955
2025-09-19,UPC,599,2.0,target,618,-1.0267777777777756,stop,674
2025-09-22,ALMU,596,-1.0364214860565202,stop,869,-1.0364214860565202,stop,869
2025-09-22,AXTI,590,0.4096539940196515,eod,955,0.4096539940196515,eod,955
2025-09-22,CEPU,587,-1.034520453624948,stop,599,-1.034520453624948,stop,599
2025-09-22,CVRX,692,-0.32075471698113234,eod,955,-0.32075471698113234,eod,955
2025-09-22,DOMH,605,-0.1538461538461541,eod,955,-0.1538461538461541,eod,955
2025-09-22,EMPG,619,-1.187127272727271,stop,655,-1.187127272727271,stop,655
2025-09-22,LASE,577,-1.007625,stop,587,-1.007625,stop,587
2025-09-22,MBX,600,2.0,target,603,-1.0189788769582813,stop,650
2025-09-22,OM,695,2.0,target,785,2.136363636363633,eod,955
2025-09-22,SDM,826,-1.0331395348837222,stop,841,-1.0331395348837222,stop,841
2025-09-22,SPAI,606,-1.0993991867163653,stop,629,-1.0993991867163653,stop,629
2025-09-22,STEM,592,-1.0290029890898205,stop,659,-1.0290029890898205,stop,659
2025-09-22,TGEN,807,-1.027363636363634,stop,879,-1.027363636363634,stop,879
2025-09-22,TSLL,603,-1.0596571428571477,stop,734,-1.0596571428571477,stop,734
2025-09-22,TSLT,603,-1.0615217391304381,stop,734,-1.0615217391304381,stop,734
2025-09-22,TSSI,588,1.8974514563106815,eod,955,1.8974514563106815,eod,955
2025-09-22,VERI,603,-1.0307428777497283,stop,617,-1.0307428777497283,stop,617
2025-09-22,WTF,809,-0.6716417910447756,eod,949,-0.6716417910447756,eod,949
2025-09-23,ALM,603,1.0,eod,955,1.0,eod,955
2025-09-23,BAIG,592,2.0,target,617,1.956649130984883,eod,955
2025-09-23,EAF,597,-1.0377743575261218,stop,816,-1.0377743575261218,stop,816
2025-09-23,HYPD,590,-1.0196415094339628,stop,814,-1.0196415094339628,stop,814
2025-09-23,MCRB,754,-1.064373134328355,stop,861,-1.064373134328355,stop,861
2025-09-23,MOB,718,2.0,target,743,1.4200000000000084,eod,955
2025-09-23,PDFS,578,0.03539823008849474,eod,955,0.03539823008849474,eod,955
2025-09-24,ABAT,655,-1.0375114503816816,stop,662,-1.0375114503816816,stop,662
2025-09-24,AIRS,725,-1.0307500000000016,stop,749,-1.0307500000000016,stop,749
2025-09-24,CLPT,577,2.0,target,761,1.2723735408560357,eod,955
2025-09-24,LAC,577,0.27777777777777746,eod,955,0.27777777777777746,eod,955
2025-09-24,ONEG,592,-1.03551612903226,stop,593,-1.03551612903226,stop,593
2025-09-24,OPEN,618,-1.0349333333333333,stop,632,-1.0349333333333333,stop,632
2025-09-24,RGTIW,791,-1.0283208182288988,stop,868,-1.0283208182288988,stop,868
2025-09-24,VNET,662,-1.0793846153846167,stop,702,-1.0793846153846167,stop,702
2025-09-25,BGL,582,-1.1640883977900507,stop,848,-1.1640883977900507,stop,848
2025-09-25,CLPT,593,-1.0199131961866537,stop,890,-1.0199131961866537,stop,890
2025-09-25,MOB,808,-1.0361568627451017,stop,867,-1.0361568627451017,stop,867
2025-09-25,PEPG,748,-1.7987870967741868,stop,749,-1.7987870967741868,stop,749
2025-09-26,AQMS,580,2.0,target,588,6.333333333333326,eod,955
2025-09-26,AQST,592,-1.031559366754616,stop,626,-1.031559366754616,stop,626
2025-09-26,DBGI,582,2.0,target,584,7.27272727272728,eod,955
2025-09-26,HYPD,834,-0.21742766348887635,eod,955,-0.21742766348887635,eod,955
2025-09-26,MOB,578,-1.0201684937068625,stop,672,-1.0201684937068625,stop,672
2025-09-29,ACB,634,-1.03835868187579,stop,714,-1.03835868187579,stop,714
2025-09-29,ALMU,584,-1.0211904761904775,stop,603,-1.0211904761904775,stop,603
2025-09-29,HYPD,585,0.322703113135915,eod,956,0.322703113135915,eod,956
2025-09-29,MLGO,599,-1.0356785595198397,stop,683,-1.0356785595198397,stop,683
2025-09-29,MSOX,605,-1.015673076923078,stop,646,-1.015673076923078,stop,646
2025-09-29,PONY,587,-1.0372520325203245,stop,601,-1.0372520325203245,stop,601
2025-09-29,PTNM,577,-1.014885171533882,stop,591,-1.014885171533882,stop,591
2025-09-29,SOLT,617,-1.0688269794721394,stop,636,-1.0688269794721394,stop,636
2025-09-29,TAOX,577,-1.0111351351351345,stop,608,-1.0111351351351345,stop,608
2025-09-30,BQ,592,2.0,target,663,-1.0105294117647063,stop,759
2025-09-30,CRWG,577,-0.5749640090491528,eod,955,-0.5749640090491528,eod,955
2025-09-30,DPRO,669,-1.02389189189189,stop,677,-1.02389189189189,stop,677
2025-09-30,PTNM,592,0.23890532544378823,eod,955,0.23890532544378823,eod,955
2025-09-30,SPRC,586,-1.0116965836711054,stop,616,-1.0116965836711054,stop,616
2025-09-30,TECX,585,-1.01732002624959,stop,680,-1.01732002624959,stop,680
2025-09-30,WTF,586,-0.6820083682008372,eod,957,-0.6820083682008372,eod,957
2025-10-01,ASYS,723,-1.0285770392749234,stop,863,-1.0285770392749234,stop,863
2025-10-01,CERT,687,2.0,target,720,1.5242718446601848,eod,955
2025-10-01,HYPD,587,-1.0304242424242425,stop,727,-1.0304242424242425,stop,727
2025-10-01,MSTU,589,-1.0364545454545477,stop,818,-1.0364545454545477,stop,818
2025-10-01,MSTX,589,-1.036046875000001,stop,818,-1.036046875000001,stop,818
2025-10-01,RUN,586,-1.026246575342465,stop,614,-1.026246575342465,stop,614
2025-10-01,WKEY,688,0.11764705882352695,eod,955,0.11764705882352695,eod,955
2025-10-02,APLD,577,-1.0192967097103673,stop,784,-1.0192967097103673,stop,784
2025-10-02,GDC,776,-1.031520925652389,stop,785,-1.031520925652389,stop,785
2025-10-02,MRAL,593,-1.0333918745178732,stop,595,-1.0333918745178732,stop,595
2025-10-02,NGNE,705,2.0,target,719,6.2127659574467184,eod,955
2025-10-02,NVTS,591,-0.2499999999999989,eod,955,-0.2499999999999989,eod,955
2025-10-02,QVCGA,583,0.05679666792881363,eod,955,0.05679666792881363,eod,955
2025-10-02,TGEN,579,0.8787878787878814,eod,955,0.8787878787878814,eod,955
2025-10-03,MIMI,578,2.0,target,662,2.973266175900817,eod,956
2025-10-03,QCLS,769,-1.0127024722932652,stop,785,-1.0127024722932652,stop,785
2025-10-03,QMCO,584,-1.0224716981132083,stop,601,-1.0224716981132083,stop,601
2025-10-03,QUBX,581,2.0,target,589,2.0583804143126154,eod,955
2025-10-03,RZLV,577,-1.0165865384615382,stop,598,-1.0165865384615382,stop,598
2025-10-03,USAR,583,-1.0159322449981596,stop,806,-1.0159322449981596,stop,806
2025-10-06,ANRO,610,-1.0201396258028483,stop,619,-1.0201396258028483,stop,619
2025-10-06,BTQ,627,2.0,target,951,2.3749999999999956,eod,955
2025-10-06,CRML,578,2.0,target,672,-2.165824175824174,stop,732
2025-10-06,DGNX,770,-1.0497257851675894,stop,793,-1.0497257851675894,stop,793
2025-10-06,EAF,616,1.1120689655172435,eod,955,1.1120689655172435,eod,955
2025-10-06,EPSM,588,0.3315876733598259,eod,955,0.3315876733598259,eod,955
2025-10-06,KLRS,592,2.0,target,607,3.5000000000000044,eod,956
2025-10-06,MIMI,584,-1.033074074074072,stop,586,-1.033074074074072,stop,586
2025-10-06,NAGE,579,-1.0173683206106876,stop,586,-1.0173683206106876,stop,586
2025-10-06,NGNE,707,-1.034591206179443,stop,755,-1.034591206179443,stop,755
2025-10-06,OCC,596,2.0,target,678,-0.08568980291345162,eod,955
2025-10-06,PACS,728,-1.0437025796661614,stop,739,-1.0437025796661614,stop,739
2025-10-06,RIOT,633,2.0,target,685,-1.064851031086486,stop,856
2025-10-06,SCLX,592,0.7951807228915647,eod,955,0.7951807228915647,eod,955
2025-10-06,SERV,593,0.9655758606034895,eod,955,0.9655758606034895,eod,955
2025-10-06,TGEN,582,0.657142857142859,eod,955,0.657142857142859,eod,955
2025-10-06,XNET,688,1.4107142857142874,eod,955,1.4107142857142874,eod,955
2025-10-07,AEC,583,0.6654676258992833,eod,955,0.6654676258992833,eod,955
2025-10-07,BTQ,587,-1.0202162162162158,stop,599,-1.0202162162162158,stop,599
2025-10-07,DGNX,625,-1.0213243243243235,stop,640,-1.0213243243243235,stop,640
2025-10-07,EAF,597,1.233766233766238,eod,955,1.233766233766238,eod,955
2025-10-07,EQX,577,-0.47169811320754773,eod,955,-0.47169811320754773,eod,955
2025-10-07,LAR,594,-1.0232857142857124,stop,712,-1.0232857142857124,stop,712
2025-10-07,ORBS,581,-1.0155263496972045,stop,594,-1.0155263496972045,stop,594
2025-10-07,POET,577,-1.0133636903583454,stop,669,-1.0133636903583454,stop,669
2025-10-07,UPC,648,-1.0247619047619063,stop,688,-1.0247619047619063,stop,688
2025-10-08,ACXP,656,-1.0137475728155343,stop,668,-1.0137475728155343,stop,668
2025-10-08,BGMS,607,-1.0206086434573822,stop,664,-1.0206086434573822,stop,664
2025-10-08,DFDV,717,2.0,target,785,3.6268656716417813,eod,955
2025-10-08,KYTX,582,2.0,target,705,1.999999999999995,eod,955
2025-10-08,ORBS,648,-1.0334520547945196,stop,649,-1.0334520547945196,stop,649
2025-10-08,POET,582,-1.013129032258063,stop,672,-1.013129032258063,stop,672
2025-10-08,SBLX,583,-1.1064555719194926,stop,585,-1.1064555719194926,stop,585
2025-10-08,TAOX,682,-1.033304347826089,stop,862,-1.033304347826089,stop,862
2025-10-08,UPC,615,-1.0061023622047243,stop,770,-1.0061023622047243,stop,770
2025-10-09,BYRN,588,0.5683717820127058,eod,955,0.5683717820127058,eod,955
2025-10-09,CHNR,598,-1.2182826315789472,stop,905,-1.2182826315789472,stop,905
2025-10-09,CRML,577,2.0,target,648,1.437499999999997,eod,955
2025-10-09,CRMLW,578,2.0,target,653,1.1109902067464619,eod,955
2025-10-09,NEOG,579,-1.023068965517241,stop,581,-1.023068965517241,stop,581
2025-10-09,NGNE,581,2.0,target,888,1.7285714285714298,eod,955
2025-10-09,RNAZ,592,-1.0242678571428583,stop,626,-1.0242678571428583,stop,626
2025-10-09,SERV,580,0.8901960784313695,eod,955,0.8901960784313695,eod,955
2025-10-09,SUGP,651,2.0,target,817,7.074534161490691,eod,955
2025-10-09,UUUU,581,-0.1757724189902051,eod,955,-0.1757724189902051,eod,955
2025-10-09,VELO,596,-1.024475377864455,stop,785,-1.024475377864455,stop,785
2025-10-10,FEAM,743,2.0,target,837,1.1690140845070438,eod,955
2025-10-10,HYPD,611,-1.01702045147598,stop,660,-1.01702045147598,stop,660
2025-10-10,MOVE,763,-0.535714285714285,eod,959,-0.535714285714285,eod,959
2025-10-10,STI,577,-1.31783194355356,stop,579,-1.31783194355356,stop,579
2025-10-10,THH,602,-1.0107428571428576,stop,896,-1.0107428571428576,stop,896
2025-10-10,UUUU,715,-1.0259156626506016,stop,737,-1.0259156626506016,stop,737
2025-10-10,WKEY,577,-1.0152478862413525,stop,678,-1.0152478862413525,stop,678
2025-10-13,ACON,638,-1.0236658042259594,stop,726,-1.0236658042259594,stop,726
2025-10-13,ARAI,642,-1.032500000000001,stop,714,-1.032500000000001,stop,714
2025-10-13,ASPI,577,0.9526066350710893,eod,955,0.9526066350710893,eod,955
2025-10-13,ATLX,601,-1.0222580645161288,stop,628,-1.0222580645161288,stop,628
2025-10-13,CHNR,577,0.3076923076923082,eod,955,0.3076923076923082,eod,955
2025-10-13,CRML,586,2.0,target,592,8.905660377358469,eod,955
2025-10-13,FEAM,606,-1.0266666666666675,stop,620,-1.0266666666666675,stop,620
2025-10-13,GWH,577,2.0,target,597,7.236304347826087,eod,955
2025-10-13,LITM,603,2.0,target,611,5.431956668923511,eod,955
2025-10-13,MIND,773,-1.090909090909085,stop,900,-1.090909090909085,stop,900
2025-10-13,NIOBW,600,-1.0111790341578335,stop,669,-1.0111790341578335,stop,669
2025-10-13,ONDS,669,2.0,target,748,1.2954545454545527,eod,955
