day,symbol,hour,k,ref,split,rr_reacting,react_entry_m,react_entry,react_exit_m,react_rpct,filled,fill_m,entry,rpct,rr,why,exit_m
2025-02-20,ESAB,10,0.006,119.22,TRAIN,-1.1593198366934527,663,118.795,746,0.02,False,,,,,unfilled,
2025-02-20,GME,12,0.003,27.145,TRAIN,0.4257279764098747,780,27.13,955,0.02,False,,,,,unfilled,
2025-02-20,GME,12,0.006,27.145,TRAIN,0.4257279764098747,780,27.13,955,0.02,False,,,,,unfilled,
2025-02-20,INDV,9,0.003,9.36,TRAIN,-1.1705223880596944,600,9.38,615,0.0199999999999999,True,602.0,9.388079999999999,0.02,-1.126481666112776,stop,615.0
2025-02-20,INDV,9,0.006,9.36,TRAIN,-1.1705223880596944,600,9.38,615,0.0199999999999999,True,604.0,9.41616,0.020000000000000108,2.1301677116786295,eod,955.0
2025-02-20,MOMO,13,0.003,8.005,TRAIN,-0.3437499999999979,840,8.0,955,0.02,False,,,,,unfilled,
2025-02-20,MOMO,13,0.006,8.005,TRAIN,-0.3437499999999979,840,8.0,955,0.02,False,,,,,unfilled,
2025-02-20,ORKA,10,0.003,11.48,TRAIN,0.6356861025865843,660,11.405,955,0.0199999999999999,False,,,,,unfilled,
2025-02-20,ORKA,10,0.006,11.48,TRAIN,0.6356861025865843,660,11.405,955,0.0199999999999999,False,,,,,unfilled,
2025-02-20,RGEN,9,0.003,164.18,TRAIN,0.3418594713387457,600,163.81,955,0.0200000000000001,False,,,,,unfilled,
2025-02-20,RGEN,9,0.006,164.18,TRAIN,0.3418594713387457,600,163.81,955,0.0200000000000001,False,,,,,unfilled,
2025-02-21,NVAX,12,0.003,8.12,TRAIN,-1.0509999999999902,780,8.1,795,0.0200000000000001,True,780.0,8.144359999999999,0.020000000000000018,-1.0509999999999964,stop,795.0
2025-02-21,NVAX,12,0.006,8.12,TRAIN,-1.0509999999999902,780,8.1,795,0.0200000000000001,True,780.0,8.168719999999999,0.02000000000000005,-1.0509999999999893,stop,795.0
2025-02-24,PRCT,11,0.003,65.53,TRAIN,0.6402439024390173,720,65.6,955,0.0199999999999999,True,722.0,65.72658999999999,0.019999999999999966,0.7353112340074117,eod,955.0
2025-02-24,PRCT,11,0.006,65.53,TRAIN,0.6402439024390173,720,65.6,955,0.0199999999999999,False,,,,,unfilled,
2025-02-25,CVRX,9,0.003,13.915,TRAIN,2.172338884866029,600,13.81,955,0.02,True,600.0,13.956744999999998,0.020000000000000056,2.675211877841127,eod,955.0
2025-02-25,CVRX,9,0.006,13.915,TRAIN,2.172338884866029,600,13.81,955,0.02,True,600.0,13.998489999999999,0.019999999999999997,2.8163394766149703,eod,955.0
2025-02-25,CVRX,10,0.003,13.29,TRAIN,-1.0509999999999946,660,13.27,941,0.0199999999999999,False,,,,,unfilled,
2025-02-25,CVRX,10,0.006,13.29,TRAIN,-1.0509999999999946,660,13.27,941,0.0199999999999999,False,,,,,unfilled,
2025-02-25,GSHD,9,0.003,120.6,TRAIN,-1.0509999999999948,600,120.52,612,0.0199999999999999,True,600.0,120.96179999999998,0.019999999999999987,-1.0509999999999933,stop,623.0
2025-02-25,GSHD,9,0.006,120.6,TRAIN,-1.0509999999999948,600,120.52,612,0.0199999999999999,False,,,,,unfilled,
2025-02-25,GSHD,10,0.003,126.35,TRAIN,1.4470978965680898,660,126.46,955,0.0199999999999999,True,660.0,126.72904999999999,0.019999999999999914,1.5501773271400705,eod,955.0
2025-02-25,GSHD,10,0.006,126.35,TRAIN,1.4470978965680898,660,126.46,955,0.0199999999999999,True,660.0,127.1081,0.02000000000000004,1.6946598997231443,eod,955.0
2025-02-25,GSHD,11,0.003,122.065,TRAIN,-1.0509999999999973,720,122.065,895,0.0199999999999999,False,,,,,unfilled,
2025-02-25,GSHD,11,0.006,122.065,TRAIN,-1.0509999999999973,720,122.065,895,0.0199999999999999,False,,,,,unfilled,
2025-02-26,AHCO,10,0.003,11.42,TRAIN,0.6351292159439292,660,11.415,955,0.02,False,,,,,unfilled,
2025-02-26,AHCO,10,0.006,11.42,TRAIN,0.6351292159439292,660,11.415,955,0.02,False,,,,,unfilled,
2025-02-26,ASTE,9,0.003,36.095,TRAIN,-1.1184363737177685,600,36.07,663,0.02,False,,,,,unfilled,
2025-02-26,ASTE,9,0.006,36.095,TRAIN,-1.1184363737177685,600,36.07,663,0.02,False,,,,,unfilled,
2025-02-26,FSLR,9,0.003,166.14,TRAIN,2.903393458025996,600,166.2434,955,0.02,False,,,,,unfilled,
2025-02-26,FSLR,9,0.006,166.14,TRAIN,2.903393458025996,600,166.2434,955,0.02,False,,,,,unfilled,
2025-02-26,HNRG,9,0.003,9.955,TRAIN,0.4036326942482346,600,9.91,955,0.0199999999999999,True,601.0,9.984865,0.020000000000000042,0.7754987173086407,eod,955.0
2025-02-26,HNRG,9,0.006,9.955,TRAIN,0.4036326942482346,600,9.91,955,0.0199999999999999,False,,,,,unfilled,
2025-02-26,PCRX,12,0.003,25.6975,TRAIN,0.8171206225680908,780,25.7,955,0.0199999999999999,True,782.0,25.774592499999997,0.020000000000000004,0.9594574579598026,eod,955.0
2025-02-26,PCRX,12,0.006,25.6975,TRAIN,0.8171206225680908,780,25.7,955,0.0199999999999999,True,782.0,25.851685000000003,0.019999999999999955,1.1057016206100365,eod,955.0
2025-02-26,PRCT,11,0.003,68.66,TRAIN,0.41563365903456,720,68.57,955,0.0199999999999999,False,,,,,unfilled,
2025-02-26,PRCT,11,0.006,68.66,TRAIN,0.41563365903456,720,68.57,955,0.0199999999999999,False,,,,,unfilled,
2025-02-26,XPEL,9,0.003,35.495,TRAIN,1.3875193689252048,600,35.495,955,0.0199999999999999,True,604.0,35.601485,0.020000000000000063,1.5329206071038826,eod,955.0
2025-02-26,XPEL,9,0.006,35.495,TRAIN,1.3875193689252048,600,35.495,955,0.0199999999999999,True,604.0,35.707969999999996,0.019999999999999997,1.677454641078726,eod,955.0
2025-02-26,XPEL,10,0.003,33.87,TRAIN,-1.0509999999999982,660,33.84,733,0.02,True,660.0,33.97160999999999,0.020000000000000028,-1.0509999999999948,stop,738.0
2025-02-26,XPEL,10,0.006,33.87,TRAIN,-1.0509999999999982,660,33.84,733,0.02,True,661.0,34.07322,0.020000000000000087,-1.0509999999999988,stop,741.0
2025-02-27,DNUT,10,0.003,6.295,TRAIN,0.794281175536139,660,6.295,955,0.0199999999999999,True,663.0,6.313884999999999,0.020000000000000028,0.9414568051207668,eod,955.0
2025-02-27,DNUT,10,0.006,6.295,TRAIN,0.794281175536139,660,6.295,955,0.0199999999999999,False,,,,,unfilled,
2025-02-27,PRVA,9,0.003,25.31,TRAIN,-1.0509999999999928,600,25.475,628,0.0199999999999999,True,600.0,25.385929999999995,0.02000000000000002,-1.0832378408039434,stop,627.0
2025-02-27,PRVA,9,0.006,25.31,TRAIN,-1.0509999999999928,600,25.475,628,0.0199999999999999,True,600.0,25.461859999999998,0.02000000000000005,-1.0509999999999917,stop,628.0
2025-02-27,VSEC,10,0.003,118.765,TRAIN,-1.0509999999999942,660,118.74,664,0.02,True,663.0,119.12129499999999,0.02000000000000001,0.7224967626485184,eod,955.0
2025-02-27,VSEC,10,0.006,118.765,TRAIN,-1.0509999999999942,660,118.74,664,0.02,True,663.0,119.47759,0.020000000000000056,0.8694475675312814,eod,955.0
2025-02-27,VSEC,11,0.003,114.88,TRAIN,-1.0509999999999915,721,115.1285,756,0.02,True,724.0,115.22463999999998,0.020000000000000052,-1.0509999999999944,stop,829.0
2025-02-27,VSEC,11,0.006,114.88,TRAIN,-1.0509999999999915,721,115.1285,756,0.02,True,724.0,115.56927999999999,0.020000000000000073,-1.0509999999999926,stop,829.0
2025-02-27,ZIP,9,0.003,5.67,TRAIN,-1.050999999999998,600,5.59,605,0.0199999999999999,False,,,,,unfilled,
2025-02-27,ZIP,9,0.006,5.67,TRAIN,-1.050999999999998,600,5.59,605,0.0199999999999999,False,,,,,unfilled,
2025-02-27,ZIP,10,0.003,5.84,TRAIN,0.684931506849313,660,5.84,955,0.02,False,,,,,unfilled,
2025-02-27,ZIP,10,0.006,5.84,TRAIN,0.684931506849313,660,5.84,955,0.02,False,,,,,unfilled,
2025-02-28,AMCX,11,0.003,7.145,TRAIN,-1.0509999999999922,720,7.15,877,0.0199999999999999,True,720.0,7.166434999999999,0.020000000000000077,-1.0509999999999962,stop,878.0
2025-02-28,AMCX,11,0.006,7.145,TRAIN,-1.0509999999999922,720,7.15,877,0.0199999999999999,False,,,,,unfilled,
2025-02-28,GRFS,12,0.003,8.52,TRAIN,0.5565319273579414,780,8.535,955,0.02,False,,,,,unfilled,
2025-02-28,GRFS,12,0.006,8.52,TRAIN,0.5565319273579414,780,8.535,955,0.02,False,,,,,unfilled,
2025-02-28,TMDX,9,0.003,77.79,TRAIN,0.953854086104664,600,77.58,955,0.02,False,,,,,unfilled,
2025-02-28,TMDX,9,0.006,77.79,TRAIN,0.953854086104664,600,77.58,955,0.02,False,,,,,unfilled,
2025-03-03,AMRX,11,0.003,9.11,TRAIN,1.839648544755632,720,9.105,955,0.02,False,,,,,unfilled,
2025-03-03,AMRX,11,0.006,9.11,TRAIN,1.839648544755632,720,9.105,955,0.02,False,,,,,unfilled,
2025-03-03,KINS,11,0.003,17.2,TRAIN,1.8906340895869664,720,17.19,955,0.02,True,723.0,17.251599999999996,0.019999999999999993,2.062417398965886,eod,955.0
2025-03-03,KINS,11,0.006,17.2,TRAIN,1.8906340895869664,720,17.19,955,0.02,False,,,,,unfilled,
2025-03-04,BAH,14,0.003,109.16,TRAIN,1.577547464000734,900,109.03,955,0.0199999999999999,False,,,,,unfilled,
2025-03-04,BAH,14,0.006,109.16,TRAIN,1.577547464000734,900,109.03,955,0.0199999999999999,False,,,,,unfilled,
2025-03-04,CCJ,12,0.003,42.03,TRAIN,0.2974773917182285,780,42.02,955,0.02,False,,,,,unfilled,
2025-03-04,CCJ,12,0.006,42.03,TRAIN,0.2974773917182285,780,42.02,955,0.02,False,,,,,unfilled,
2025-03-04,MBUU,12,0.003,31.21,TRAIN,0.8898508898508901,781,31.185,955,0.0199999999999999,False,,,,,unfilled,
2025-03-04,MBUU,12,0.006,31.21,TRAIN,0.8898508898508901,781,31.185,955,0.0199999999999999,False,,,,,unfilled,
2025-03-04,TGTX,9,0.003,35.825,TRAIN,-1.0509999999999975,600,35.825,608,0.02,True,601.0,35.932475,0.019999999999999945,-1.050999999999996,stop,608.0
2025-03-04,TGTX,9,0.006,35.825,TRAIN,-1.0509999999999975,600,35.825,608,0.02,True,601.0,36.039950000000005,0.019999999999999983,-1.0509999999999937,stop,631.0
2025-03-05,AAON,9,0.003,80.41,TRAIN,-1.05099999999999,600,80.78,849,0.02,True,600.0,80.65122999999998,0.02000000000000004,-1.0509999999999944,stop,847.0
2025-03-05,AAON,9,0.006,80.41,TRAIN,-1.05099999999999,600,80.78,849,0.02,True,600.0,80.89246,0.019999999999999938,-1.0509999999999935,stop,849.0
2025-03-05,BKD,13,0.003,5.955,TRAIN,-0.1677852348993324,840,5.96,955,0.02,True,843.0,5.972865,0.019999999999999945,-0.05972845527230902,eod,955.0
2025-03-05,BKD,13,0.006,5.955,TRAIN,-0.1677852348993324,840,5.96,955,0.02,True,843.0,5.99073,0.019999999999999962,0.08955502918675774,eod,955.0
2025-03-05,NBR,12,0.003,39.085,TRAIN,0.2756410256410296,782,39.0,955,0.02,False,,,,,unfilled,
2025-03-05,NBR,12,0.006,39.085,TRAIN,0.2756410256410296,782,39.0,955,0.02,False,,,,,unfilled,
2025-03-05,SSYS,9,0.003,10.24,TRAIN,-1.050999999999992,600,10.24,608,0.02,False,,,,,unfilled,
2025-03-05,SSYS,9,0.006,10.24,TRAIN,-1.050999999999992,600,10.24,608,0.02,False,,,,,unfilled,
2025-03-06,DAKT,10,0.003,13.1701,TRAIN,1.858877086494688,660,13.18,955,0.02,True,660.0,13.209610299999998,0.02000000000000005,1.966788906709826,eod,955.0
2025-03-06,DAKT,10,0.006,13.1701,TRAIN,1.858877086494688,660,13.18,955,0.02,True,664.0,13.2491206,0.020000000000000014,2.1100290988369435,eod,955.0
2025-03-06,ELVN,10,0.003,21.88,TRAIN,1.5370705244122986,661,22.12,955,0.0199999999999999,True,661.0,21.945639999999997,0.02000000000000003,1.1520283755679837,eod,955.0
2025-03-06,ELVN,10,0.006,21.88,TRAIN,1.5370705244122986,661,22.12,955,0.0199999999999999,True,661.0,22.01128,0.02000000000000007,1.2976982710682796,eod,955.0
2025-03-06,FLOC,13,0.003,23.475,TRAIN,-0.2881536819637105,840,23.425,955,0.0199999999999999,False,,,,,unfilled,
2025-03-06,FLOC,13,0.006,23.475,TRAIN,-0.2881536819637105,840,23.425,955,0.0199999999999999,False,,,,,unfilled,
2025-03-06,HIPO,10,0.003,34.29,TRAIN,-1.050999999999992,660,34.155,663,0.02,True,662.0,34.392869999999995,0.019999999999999962,-1.0509999999999904,stop,664.0
2025-03-06,HIPO,10,0.006,34.29,TRAIN,-1.050999999999992,660,34.155,663,0.02,True,663.0,34.49574,0.020000000000000115,-1.0509999999999937,stop,664.0
2025-03-06,HIPO,12,0.003,32.32,TRAIN,-1.0509999999999895,780,32.18,829,0.0199999999999999,False,,,,,unfilled,
2025-03-06,HIPO,12,0.006,32.32,TRAIN,-1.0509999999999895,780,32.18,829,0.0199999999999999,False,,,,,unfilled,
2025-03-06,LXU,14,0.003,7.04,TRAIN,-0.2127659574468102,901,7.05,955,0.02,True,906.0,7.061119999999999,0.02000000000000003,-0.13368983957220024,eod,955.0
2025-03-06,LXU,14,0.006,7.04,TRAIN,-0.2127659574468102,901,7.05,955,0.02,False,,,,,unfilled,
2025-03-06,M,9,0.003,13.105,TRAIN,-1.0509999999999953,600,13.09,605,0.02,True,603.0,13.144314999999999,0.019999999999999993,-1.0509999999999922,stop,606.0
2025-03-06,M,9,0.006,13.105,TRAIN,-1.0509999999999953,600,13.09,605,0.02,True,603.0,13.18363,0.01999999999999997,-1.0509999999999915,stop,606.0
2025-03-06,WLDN,9,0.003,33.01,TRAIN,1.106060606060595,600,33.0,955,0.0200000000000001,False,,,,,unfilled,
2025-03-06,WLDN,9,0.006,33.01,TRAIN,1.106060606060595,600,33.0,955,0.0200000000000001,False,,,,,unfilled,
2025-03-06,ZVRA,10,0.003,8.11,TRAIN,0.4009870450339361,660,8.105,955,0.02,True,668.0,8.134329999999999,0.020000000000000087,0.5798264884753813,eod,955.0
2025-03-06,ZVRA,10,0.006,8.11,TRAIN,0.4009870450339361,660,8.105,955,0.02,True,668.0,8.15866,0.020000000000000125,0.7272027514322172,eod,955.0
2025-03-07,WLDN,9,0.003,38.0457,TRAIN,-1.0509999999999984,601,38.34,604,0.02,True,601.0,38.15983709999999,0.019999999999999955,-1.0509999999999953,stop,604.0
2025-03-07,WLDN,9,0.006,38.0457,TRAIN,-1.0509999999999984,601,38.34,604,0.02,True,601.0,38.2739742,0.020000000000000098,-1.0509999999999968,stop,604.0
2025-03-07,WLDN,11,0.003,39.95,TRAIN,-1.0509999999999955,720,39.96,818,0.0199999999999999,True,720.0,40.069849999999995,0.02000000000000004,-1.050999999999998,stop,830.0
2025-03-07,WLDN,11,0.006,39.95,TRAIN,-1.0509999999999955,720,39.96,818,0.0199999999999999,True,720.0,40.1897,0.020000000000000084,-1.050999999999998,stop,833.0
2025-03-07,WLDN,13,0.003,41.08,TRAIN,-1.061234177215176,840,41.08,930,0.02,False,,,,,unfilled,
2025-03-07,WLDN,13,0.006,41.08,TRAIN,-1.061234177215176,840,41.08,930,0.02,False,,,,,unfilled,
2025-03-10,CBRL,9,0.003,45.45,TRAIN,-1.0509999999999962,600,45.31,603,0.0199999999999999,True,600.0,45.586349999999996,0.01999999999999998,-1.050999999999995,stop,603.0
2025-03-10,CBRL,9,0.006,45.45,TRAIN,-1.0509999999999962,600,45.31,603,0.0199999999999999,True,602.0,45.7227,0.019999999999999983,-1.050999999999995,stop,607.0
2025-03-10,HOG,10,0.003,27.84,TRAIN,1.3016157989227983,660,27.85,955,0.02,False,,,,,unfilled,
2025-03-10,HOG,10,0.006,27.84,TRAIN,1.3016157989227983,660,27.85,955,0.02,False,,,,,unfilled,
2025-03-10,HOG,12,0.003,27.05,TRAIN,-0.1386321626617361,780,27.05,955,0.02,False,,,,,unfilled,
2025-03-10,HOG,12,0.006,27.05,TRAIN,-0.1386321626617361,780,27.05,955,0.02,False,,,,,unfilled,
2025-03-11,PHIN,14,0.003,42.495,TRAIN,-0.0236127508854734,900,42.35,955,0.02,False,,,,,unfilled,
2025-03-11,PHIN,14,0.006,42.495,TRAIN,-0.0236127508854734,900,42.35,955,0.02,False,,,,,unfilled,
2025-03-11,RKT,9,0.003,13.475,TRAIN,1.132145508537492,600,13.47,955,0.02,True,600.0,13.515424999999999,0.02000000000000004,1.2963891257581575,eod,955.0
2025-03-11,RKT,9,0.006,13.475,TRAIN,1.132145508537492,600,13.47,955,0.02,True,601.0,13.55585,0.02000000000000002,1.4416285220034153,eod,955.0
2025-03-11,STEP,14,0.003,51.0,TRAIN,-0.127701375245582,900,50.9,955,0.02,False,,,,,unfilled,
2025-03-11,STEP,14,0.006,51.0,TRAIN,-0.127701375245582,900,50.9,955,0.02,False,,,,,unfilled,
2025-03-11,TDS,9,0.003,33.78,TRAIN,-1.050999999999991,600,33.78,894,0.02,True,600.0,33.881339999999994,0.019999999999999966,-1.0509999999999984,stop,900.0
2025-03-11,TDS,9,0.006,33.78,TRAIN,-1.050999999999991,600,33.78,894,0.02,True,600.0,33.98268,0.02000000000000005,-1.0509999999999946,stop,906.0
2025-03-12,MLYS,9,0.003,13.225,TRAIN,-1.0509999999999946,600,13.225,769,0.0199999999999999,True,601.0,13.264674999999999,0.020000000000000025,-1.0509999999999944,stop,770.0
2025-03-12,MLYS,9,0.006,13.225,TRAIN,-1.0509999999999946,600,13.225,769,0.0199999999999999,True,601.0,13.30435,0.02000000000000005,0.5424917414229142,eod,955.0
2025-03-12,MOMO,9,0.003,6.84,TRAIN,-1.050999999999996,600,6.84,603,0.02,True,602.0,6.860519999999999,0.01999999999999998,-1.0509999999999948,stop,610.0
2025-03-12,MOMO,9,0.006,6.84,TRAIN,-1.050999999999996,600,6.84,603,0.02,True,602.0,6.88104,0.02000000000000008,-1.0509999999999935,stop,611.0
2025-03-12,MOMO,10,0.003,6.985,TRAIN,1.324266284896206,660,6.985,955,0.02,True,661.0,7.005954999999999,0.019999999999999962,1.4698567147519492,eod,955.0
2025-03-12,MOMO,10,0.006,6.985,TRAIN,1.324266284896206,660,6.985,955,0.02,False,,,,,unfilled,
2025-03-12,MOMO,11,0.003,6.72,TRAIN,-0.5952380952380945,720,6.72,955,0.02,False,,,,,unfilled,
2025-03-12,MOMO,11,0.006,6.72,TRAIN,-0.5952380952380945,720,6.72,955,0.02,False,,,,,unfilled,
2025-03-13,AEO,9,0.003,11.23,TRAIN,-1.0509999999999948,600,11.24,603,0.02,True,601.0,11.263689999999999,0.02000000000000001,-1.050999999999991,stop,603.0
2025-03-13,AEO,9,0.006,11.23,TRAIN,-1.0509999999999948,600,11.24,603,0.02,True,601.0,11.29738,0.019999999999999962,-1.050999999999996,stop,614.0
2025-03-13,MUX,11,0.003,7.79,TRAIN,1.3799743260590478,721,7.79,955,0.02,False,,,,,unfilled,
2025-03-13,MUX,11,0.006,7.79,TRAIN,1.3799743260590478,721,7.79,955,0.02,False,,,,,unfilled,
2025-03-13,S,9,0.003,18.73,TRAIN,-1.0509999999999962,600,18.73,653,0.02,True,600.0,18.786189999999998,0.01999999999999997,-1.0509999999999944,stop,654.0
2025-03-13,S,9,0.006,18.73,TRAIN,-1.0509999999999962,600,18.73,653,0.02,True,604.0,18.842380000000002,0.020000000000000073,-1.0509999999999924,stop,655.0
2025-03-13,S,10,0.003,19.28,TRAIN,2.564766839378249,660,19.3,955,0.0199999999999999,True,660.0,19.33784,0.020000000000000028,2.6575874037638116,eod,955.0
2025-03-13,S,10,0.006,19.28,TRAIN,2.564766839378249,660,19.3,955,0.0199999999999999,True,660.0,19.395680000000002,0.02000000000000005,2.798767560611437,eod,955.0
2025-03-13,S,11,0.003,18.75,TRAIN,1.173333333333337,720,18.75,955,0.02,True,723.0,18.80625,0.020000000000000098,1.319375207710196,eod,955.0
2025-03-13,S,11,0.006,18.75,TRAIN,1.173333333333337,720,18.75,955,0.02,True,724.0,18.8625,0.020000000000000004,1.46454605699139,eod,955.0
2025-03-14,DOCU,9,0.003,85.4876,TRAIN,-1.0509999999999935,600,85.25,640,0.0199999999999999,True,604.0,85.7440628,0.01999999999999998,-1.0509999999999977,stop,654.0
2025-03-14,DOCU,9,0.006,85.4876,TRAIN,-1.0509999999999935,600,85.25,640,0.0199999999999999,False,,,,,unfilled,
2025-03-14,DOCU,10,0.003,87.56,TRAIN,1.0667427267541385,660,87.65,955,0.02,True,660.0,87.82267999999999,0.020000000000000007,1.162956994707967,eod,955.0
2025-03-14,DOCU,10,0.006,87.56,TRAIN,1.0667427267541385,660,87.65,955,0.02,False,,,,,unfilled,
2025-03-14,INR,10,0.003,17.6,TRAIN,2.952867688813173,660,17.61,955,0.0199999999999999,True,660.0,17.6528,0.019999999999999928,3.0669355569654755,eod,955.0
2025-03-14,INR,10,0.006,17.6,TRAIN,2.952867688813173,660,17.61,955,0.0199999999999999,False,,,,,unfilled,
2025-03-14,OSIS,10,0.003,186.0,TRAIN,0.5600472749738113,660,186.145,955,0.02,False,,,,,unfilled,
2025-03-14,OSIS,10,0.006,186.0,TRAIN,0.5600472749738113,660,186.145,955,0.02,False,,,,,unfilled,
2025-03-14,TBCH,13,0.003,13.54,TRAIN,-0.1661129568106303,840,13.545,955,0.02,False,,,,,unfilled,
2025-03-14,TBCH,13,0.006,13.54,TRAIN,-0.1661129568106303,840,13.545,955,0.02,False,,,,,unfilled,
2025-03-17,ASND,9,0.003,167.29,TRAIN,-0.6101573248788714,600,167.17,955,0.02,False,,,,,unfilled,
2025-03-17,ASND,9,0.006,167.29,TRAIN,-0.6101573248788714,600,167.17,955,0.02,False,,,,,unfilled,
2025-03-17,LGND,12,0.003,111.27,TRAIN,0.7065631869364322,782,111.455,955,0.02,True,791.0,111.60380999999998,0.019999999999999955,0.7722899424311725,eod,955.0
2025-03-17,LGND,12,0.006,111.27,TRAIN,0.7065631869364322,782,111.455,955,0.02,False,,,,,unfilled,
2025-03-17,TROX,13,0.003,7.375,TRAIN,0.2711864406779664,840,7.375,955,0.0199999999999999,False,,,,,unfilled,
2025-03-17,TROX,13,0.006,7.375,TRAIN,0.2711864406779664,840,7.375,955,0.0199999999999999,False,,,,,unfilled,
2025-03-18,GRPN,9,0.003,16.3695,TRAIN,1.0429447852760716,600,16.3,955,0.02,False,,,,,unfilled,
2025-03-18,GRPN,9,0.006,16.3695,TRAIN,1.0429447852760716,600,16.3,955,0.02,False,,,,,unfilled,
2025-03-19,IBEX,9,0.003,26.34,TRAIN,0.6074411541381917,600,26.34,955,0.02,True,600.0,26.419019999999996,0.01999999999999999,0.7551756272564176,eod,955.0
2025-03-19,IBEX,9,0.006,26.34,TRAIN,0.6074411541381917,600,26.34,955,0.02,True,600.0,26.49804,0.020000000000000052,0.9020289802566507,eod,955.0
2025-03-19,ROIV,9,0.003,11.205,TRAIN,0.8701472556894257,600,11.205,955,0.0199999999999999,True,600.0,11.238615,0.019999999999999976,1.0170959677860656,eod,955.0
2025-03-19,ROIV,9,0.006,11.205,TRAIN,0.8701472556894257,600,11.205,955,0.0199999999999999,True,600.0,11.27223,0.01999999999999995,1.163168246212157,eod,955.0
2025-03-20,IMCR,9,0.003,30.41,TRAIN,-1.1148936170212644,602,30.55,623,0.02,True,602.0,30.501229999999996,0.019999999999999973,-1.1966238738568888,stop,623.0
2025-03-20,IMCR,9,0.006,30.41,TRAIN,-1.1148936170212644,602,30.55,623,0.02,True,602.0,30.59246,0.02000000000000006,-1.0509999999999935,stop,623.0
2025-03-20,PAL,9,0.003,10.5029,TRAIN,0.7115749525616605,600,10.54,955,0.02,True,600.0,10.534408699999998,0.019999999999999955,0.6854143602763303,eod,955.0
2025-03-20,PAL,9,0.006,10.5029,TRAIN,0.7115749525616605,600,10.54,955,0.02,True,601.0,10.5659174,0.020000000000000066,0.8324757488639787,eod,955.0
2025-03-20,QXO,10,0.003,13.68,TRAIN,0.8589181286549685,660,13.68,955,0.02,False,,,,,unfilled,
2025-03-20,QXO,10,0.006,13.68,TRAIN,0.8589181286549685,660,13.68,955,0.02,False,,,,,unfilled,
2025-03-20,ZBIO,14,0.003,8.54,TRAIN,-0.2333722287047788,900,8.57,955,0.02,True,900.0,8.565619999999997,0.019999999999999973,-0.25905888890706197,eod,955.0
2025-03-20,ZBIO,14,0.006,8.54,TRAIN,-0.2333722287047788,900,8.57,955,0.02,True,900.0,8.591239999999999,0.019999999999999952,-0.10918097969559913,eod,955.0
2025-03-21,BA,11,0.003,181.7101,TRAIN,0.7235213204951862,720,181.75,955,0.0199999999999999,False,,,,,unfilled,
2025-03-21,BA,11,0.006,181.7101,TRAIN,0.7235213204951862,720,181.75,955,0.0199999999999999,False,,,,,unfilled,
2025-03-25,LYFT,12,0.003,12.69,TRAIN,0.8671659440283817,780,12.685,955,0.02,True,780.0,12.728069999999999,0.020000000000000004,1.0334245490478877,eod,955.0
2025-03-25,LYFT,12,0.006,12.69,TRAIN,0.8671659440283817,780,12.685,955,0.02,True,781.0,12.76614,0.020000000000000004,1.1794481338916858,eod,955.0
2025-03-25,SEG,10,0.003,22.79,TRAIN,2.3116892220474576,660,22.8253,955,0.02,True,661.0,22.858369999999997,0.01999999999999998,2.3806815621586295,eod,955.0
