day,symbol,entry_m,entry,stop,price,rr_E0,xm_E0,why_E0,rr_E1a,xm_E1a,why_E1a,rr_E1b,xm_E1b,why_E1b,rr_E1c,xm_E1c,why_E1c,rr_E1d,xm_E1d,why_E1d,rr_E2a,xm_E2a,why_E2a,rr_E2b,xm_E2b,why_E2b,rr_E2c,xm_E2c,why_E2c,rr_E3,xm_E3,why_E3,rr_E4a,xm_E4a,why_E4a,rr_E4b,xm_E4b,why_E4b,rr_E5,xm_E5,why_E5
2025-01-16,CONL,688,43.73,43.08,43.73,-1.0662769230769285,702,stop,-1.0662769230769285,702,stop,-1.0662769230769285,702,stop,-1.0662769230769285,702,stop,-1.0662769230769285,702,stop,-1.0662769230769285,702,stop,-1.0662769230769285,702,stop,-1.0662769230769285,702,stop,-1.0662769230769285,702,stop,-1.0662769230769285,702,stop,-1.0662769230769285,702,stop,-1.0662769230769285,702,stop
2025-01-16,DAVE,594,91.66,90.6,91.66,-1.0854716981132027,599,stop,-1.0854716981132027,599,stop,-1.0854716981132027,599,stop,-1.0854716981132027,599,stop,-1.0854716981132027,599,stop,-1.0854716981132027,599,stop,-1.0854716981132027,599,stop,-1.0854716981132027,599,stop,-1.0854716981132027,599,stop,-1.0854716981132027,599,stop,-1.0854716981132027,599,stop,-1.0854716981132027,599,stop
2025-01-16,DOGZ,581,45.29,43.9,45.29,2.0,603,target,0.5,594,target,0.7499999999999974,594,target,1.0,595,target,1.5,596,target,1.25,603,pp+target,1.5,603,pp+target,1.75,603,pp+target,1.3156097122302157,604,pp+stop,2.0,603,target,2.0,603,target,-0.032582733812950626,632,stop
2025-01-16,HUT,670,26.955,26.54,26.955,-1.0639518072289174,707,stop,-1.0639518072289174,707,stop,-1.0639518072289174,707,stop,-1.0639518072289174,707,stop,-1.0639518072289174,707,stop,-1.0639518072289174,707,stop,-1.0639518072289174,707,stop,-1.0639518072289174,707,stop,-1.0639518072289174,707,stop,0.07228915662650891,685,time_stop,-0.4457831325301183,700,time_stop,-1.0639518072289174,707,stop
2025-01-16,IONQ,604,38.66,37.68,38.66,-1.0384489795918386,677,stop,0.4999999999999964,618,target,0.7500000000000018,660,target,1.0,660,target,-1.0384489795918386,677,stop,0.2302755102040797,619,pp+stop,0.4802755102040815,668,pp+stop,-1.0384489795918386,677,stop,0.9186122448979586,665,pp+stop,-1.0384489795918386,677,stop,-0.09183673469387407,634,time_stop,-0.039448979591837005,668,stop
2025-01-16,LMND,598,33.51,32.98,33.51,-1.0622264150943432,601,stop,-1.0622264150943432,601,stop,-1.0622264150943432,601,stop,-1.0622264150943432,601,stop,-1.0622264150943432,601,stop,-1.0622264150943432,601,stop,-1.0622264150943432,601,stop,-1.0622264150943432,601,stop,-1.0622264150943432,601,stop,-1.0622264150943432,601,stop,-1.0622264150943432,601,stop,-1.0622264150943432,601,stop
2025-01-16,NGVT,701,45.825,45.324,45.825,2.0,738,target,0.5,702,target,0.75,702,target,1.0,719,target,1.5,719,target,1.25,738,pp+target,1.5,738,pp+target,1.75,738,pp+target,1.207005988023942,722,pp+stop,2.0,738,target,2.0,738,target,-0.09146706586826395,816,stop
2025-01-16,NVD,699,29.1,28.77,29.1,-1.1477272727272667,747,stop,0.4999999999999946,702,target,-1.1477272727272667,747,stop,-1.1477272727272667,747,stop,-1.1477272727272667,747,stop,0.19077272727272246,705,pp+stop,-1.1477272727272667,747,stop,-1.1477272727272667,747,stop,-1.1477272727272667,747,stop,-0.1730303030303079,714,time_stop,-0.7575757575757534,730,time_stop,-1.1477272727272667,747,stop
2025-01-16,PNC,632,195.1401,192.57,195.1401,0.5641414730944382,955,eod,0.49999999999999445,633,target,0.5641414730944382,955,eod,0.5641414730944382,955,eod,0.5641414730944382,955,eod,0.2120364771798728,635,pp+stop,0.5641414730944382,955,eod,0.5641414730944382,955,eod,0.5641414730944382,955,eod,-0.003929808178667849,647,time_stop,0.1906151511614359,662,time_stop,0.5641414730944382,955,eod
2025-01-16,PTIR,669,113.61,112.2665,113.61,-1.0835627093412754,677,stop,-1.0835627093412754,677,stop,-1.0835627093412754,677,stop,-1.0835627093412754,677,stop,-1.0835627093412754,677,stop,-1.0835627093412754,677,stop,-1.0835627093412754,677,stop,-1.0835627093412754,677,stop,-1.0835627093412754,677,stop,-1.0835627093412754,677,stop,-1.0835627093412754,677,stop,-1.0835627093412754,677,stop
2025-01-16,TSLQ,703,24.3377,24.0,24.3377,-1.0710689961504316,778,stop,-1.0710689961504316,778,stop,-1.0710689961504316,778,stop,-1.0710689961504316,778,stop,-1.0710689961504316,778,stop,-1.0710689961504316,778,stop,-1.0710689961504316,778,stop,-1.0710689961504316,778,stop,-1.0710689961504316,778,stop,-0.5558187740598228,718,time_stop,-0.9111637548119603,733,time_stop,-1.0710689961504316,778,stop
2025-01-17,CHX,591,31.03,30.57,31.03,0.6086956521739066,955,eod,0.5,602,target,0.7499999999999961,603,target,1.0,612,target,1.5,710,target,0.5543478260869533,955,pp+eod,0.8043478260869533,955,pp+eod,1.0543478260869534,955,pp+eod,0.8680434782608646,620,pp+stop,0.6086956521739066,955,eod,0.6086956521739066,955,eod,0.6086956521739066,955,eod
2025-01-17,HUT,654,29.26,28.89,29.26,-1.0780810810810824,662,stop,-1.0780810810810824,662,stop,-1.0780810810810824,662,stop,-1.0780810810810824,662,stop,-1.0780810810810824,662,stop,-1.0780810810810824,662,stop,-1.0780810810810824,662,stop,-1.0780810810810824,662,stop,-1.0780810810810824,662,stop,-1.0780810810810824,662,stop,-1.0780810810810824,662,stop,-1.0780810810810824,662,stop
2025-01-17,LEGN,677,33.31,32.97,33.31,-1.0969705882352898,693,stop,-1.0969705882352898,693,stop,-1.0969705882352898,693,stop,-1.0969705882352898,693,stop,-1.0969705882352898,693,stop,-1.0969705882352898,693,stop,-1.0969705882352898,693,stop,-1.0969705882352898,693,stop,-1.0969705882352898,693,stop,-0.5588235294117733,692,time_stop,-1.0969705882352898,693,stop,-1.0969705882352898,693,stop
2025-01-17,MARA,641,20.19,19.905,20.19,2.0,678,target,0.5000000000000062,645,target,0.7500000000000031,649,target,1.0,651,target,1.4999999999999938,656,target,1.250000000000003,678,pp+target,1.5,678,pp+target,1.749999999999997,678,pp+target,1.073618421052632,658,pp+stop,2.0,678,target,2.0,678,target,-0.07084210526315605,776,stop
2025-01-17,MSTX,699,61.22,60.1573,61.22,-1.0566079796744143,761,stop,-1.0566079796744143,761,stop,-1.0566079796744143,761,stop,-1.0566079796744143,761,stop,-1.0566079796744143,761,stop,-1.0566079796744143,761,stop,-1.0566079796744143,761,stop,-1.0566079796744143,761,stop,-1.0566079796744143,761,stop,-0.3387597628681656,714,time_stop,0.009409993413002743,729,time_stop,-1.0566079796744143,761,stop
2025-01-17,NNE,650,25.3,24.78,25.3,-1.0476538461538458,888,stop,0.5000000000000034,657,target,0.7500000000000017,657,target,1.0,658,target,-1.0476538461538458,888,stop,0.22567307692307725,669,pp+stop,0.47567307692307553,669,pp+stop,-1.0476538461538458,888,stop,0.8356973076923042,662,pp+stop,-1.0476538461538458,888,stop,-1.0476538461538458,888,stop,-0.04865384615384895,669,stop
2025-01-17,OKLO,697,26.3492,25.79,26.3492,-1.0461194563662386,773,stop,0.49999999999999684,699,target,-1.0461194563662386,773,stop,-1.0461194563662386,773,stop,-1.0461194563662386,773,stop,0.22644027181688103,705,pp+stop,-1.0461194563662386,773,stop,-1.0461194563662386,773,stop,-1.0461194563662386,773,stop,-0.27753934191702523,712,time_stop,-0.30257510729613707,727,time_stop,-0.04711945636623478,705,stop
2025-01-17,RIOX,646,35.6277,34.99,35.6277,-1.0548690606868445,663,stop,0.5,651,target,-1.0548690606868445,663,stop,-1.0548690606868445,663,stop,-1.0548690606868445,663,stop,0.16903716481104558,656,pp+stop,-1.0548690606868445,663,stop,-1.0548690606868445,663,stop,-1.0548690606868445,663,stop,-0.6236474831425487,661,time_stop,-1.0548690606868445,663,stop,-1.0548690606868445,663,stop
2025-01-17,SMLR,613,65.31,64.4601,65.31,-1.0758443346276088,621,stop,-1.0758443346276088,621,stop,-1.0758443346276088,621,stop,-1.0758443346276088,621,stop,-1.0758443346276088,621,stop,-1.0758443346276088,621,stop,-1.0758443346276088,621,stop,-1.0758443346276088,621,stop,-1.0758443346276088,621,stop,-1.0758443346276088,621,stop,-1.0758443346276088,621,stop,-1.0758443346276088,621,stop
2025-01-17,SMR,648,22.0247,21.75,22.0247,2.0,658,target,0.5000000000000064,649,target,0.7500000000000032,649,target,1.0,655,target,1.4999999999999936,656,target,1.250000000000003,658,pp+target,1.5,658,pp+target,1.749999999999997,658,pp+target,1.3471739170003698,658,pp+stop,2.0,658,target,2.0,658,target,-0.08017728431015435,928,stop
2025-01-17,SMTC,659,75.58,74.815,75.58,-1.0977973856209162,668,stop,-1.0977973856209162,668,stop,-1.0977973856209162,668,stop,-1.0977973856209162,668,stop,-1.0977973856209162,668,stop,-1.0977973856209162,668,stop,-1.0977973856209162,668,stop,-1.0977973856209162,668,stop,-1.0977973856209162,668,stop,-1.0977973856209162,668,stop,-1.0977973856209162,668,stop,-1.0977973856209162,668,stop
2025-01-17,TSLL,619,30.8411,30.3801,30.8411,-1.065900433839476,622,stop,-1.065900433839476,622,stop,-1.065900433839476,622,stop,-1.065900433839476,622,stop,-1.065900433839476,622,stop,-1.065900433839476,622,stop,-1.065900433839476,622,stop,-1.065900433839476,622,stop,-1.065900433839476,622,stop,-1.065900433839476,622,stop,-1.065900433839476,622,stop,-1.065900433839476,622,stop
2025-01-17,TSLR,619,48.52,47.8215,48.52,-1.0684631352899034,622,stop,-1.0684631352899034,622,stop,-1.0684631352899034,622,stop,-1.0684631352899034,622,stop,-1.0684631352899034,622,stop,-1.0684631352899034,622,stop,-1.0684631352899034,622,stop,-1.0684631352899034,622,stop,-1.0684631352899034,622,stop,-1.0684631352899034,622,stop,-1.0684631352899034,622,stop,-1.0684631352899034,622,stop
2025-01-17,TSLT,620,42.1929,41.69,42.1929,-1.082899184728579,622,stop,-1.082899184728579,622,stop,-1.082899184728579,622,stop,-1.082899184728579,622,stop,-1.082899184728579,622,stop,-1.082899184728579,622,stop,-1.082899184728579,622,stop,-1.082899184728579,622,stop,-1.082899184728579,622,stop,-1.082899184728579,622,stop,-1.082899184728579,622,stop,-1.082899184728579,622,stop
2025-01-21,ARQQ,588,27.75,26.84,27.75,-1.104035274725275,593,stop,-1.104035274725275,593,stop,-1.104035274725275,593,stop,-1.104035274725275,593,stop,-1.104035274725275,593,stop,-1.104035274725275,593,stop,-1.104035274725275,593,stop,-1.104035274725275,593,stop,-1.104035274725275,593,stop,-1.104035274725275,593,stop,-1.104035274725275,593,stop,-1.104035274725275,593,stop
2025-01-21,ASAN,643,20.66,20.15,20.66,-0.31372549019607776,955,eod,-0.31372549019607776,955,eod,-0.31372549019607776,955,eod,-0.31372549019607776,955,eod,-0.31372549019607776,955,eod,-0.31372549019607776,955,eod,-0.31372549019607776,955,eod,-0.31372549019607776,955,eod,-0.31372549019607776,955,eod,-0.37274509803921657,658,time_stop,-0.07843137254901769,673,time_stop,-0.31372549019607776,955,eod
2025-01-21,ASTS,591,22.13,21.62,22.13,-1.0423921568627426,600,stop,-1.0423921568627426,600,stop,-1.0423921568627426,600,stop,-1.0423921568627426,600,stop,-1.0423921568627426,600,stop,-1.0423921568627426,600,stop,-1.0423921568627426,600,stop,-1.0423921568627426,600,stop,-1.0423921568627426,600,stop,-1.0423921568627426,600,stop,-1.0423921568627426,600,stop,-1.0423921568627426,600,stop
2025-01-21,BE,770,25.5,25.14,25.5,0.4722222222222277,955,eod,0.5,876,target,0.75,878,target,1.0,880,target,0.4722222222222277,955,eod,0.4861111111111138,955,pp+eod,0.7361111111111138,955,pp+eod,0.4722222222222277,955,eod,0.7698333333333325,887,pp+stop,-0.013888888888886147,785,time_stop,-0.15277777777777724,800,time_stop,0.4722222222222277,955,eod
2025-01-21,BTSG,733,21.05,20.7,21.05,-1.0591428571428612,849,stop,0.5,786,target,0.7499999999999949,789,target,-1.0591428571428612,849,stop,-1.0591428571428612,849,stop,0.2199285714285731,803,pp+stop,-1.0591428571428612,849,stop,-1.0591428571428612,849,stop,-1.0591428571428612,849,stop,-0.3857142857142886,748,time_stop,-0.3428571428571443,763,time_stop,-0.060142857142853764,803,stop
2025-01-21,CBRL,588,58.285,57.62,58.285,2.0,616,target,0.49999999999999467,607,target,0.7500000000000027,607,target,1.0,608,target,1.5000000000000053,615,target,1.2499999999999973,616,pp+target,1.5,616,pp+target,1.7500000000000027,616,pp+target,0.9087312030075261,612,pp+stop,-0.1278195488721712,603,time_stop,2.0,616,target,-0.08764661654135036,590,stop
2025-01-21,GH,718,42.88,42.4401,42.88,2.0,734,target,0.5000000000000081,721,target,0.750000000000004,722,target,1.0,724,target,1.499999999999992,726,target,1.250000000000004,734,pp+target,1.5,734,pp+target,1.749999999999996,734,pp+target,0.9622868265514827,726,pp+stop,2.0,734,target,2.0,734,target,4.86474198681517,955,eod
2025-01-21,IONQ,581,41.72,40.33,41.72,-1.0290143884892067,610,stop,0.5,585,target,0.7500000000000026,585,target,-1.0290143884892067,610,stop,-1.0290143884892067,610,stop,0.2349928057553964,590,pp+stop,-1.0290143884892067,610,stop,-1.0290143884892067,610,stop,-1.0290143884892067,610,stop,-1.0290143884892067,610,stop,-1.0290143884892067,610,stop,-0.030014388489207167,590,stop
2025-01-21,LEU,667,85.66,84.68,85.66,-1.086408163265313,675,stop,-1.086408163265313,675,stop,-1.086408163265313,675,stop,-1.086408163265313,675,stop,-1.086408163265313,675,stop,-1.086408163265313,675,stop,-1.086408163265313,675,stop,-1.086408163265313,675,stop,-1.086408163265313,675,stop,-1.086408163265313,675,stop,-1.086408163265313,675,stop,-1.086408163265313,675,stop
2025-01-21,LUNR,633,21.85,21.3,21.85,1.5636363636363606,955,eod,0.4999999999999968,635,target,0.7500000000000017,636,target,1.0,637,target,1.5000000000000033,641,target,0.23013636363636153,661,pp+stop,0.48013636363636314,661,pp+stop,0.7301363636363648,661,pp+stop,1.0477499999999993,649,pp+stop,1.5636363636363606,955,eod,0.22909090909090457,663,time_stop,-0.03972727272727375,661,stop
2025-01-21,MRNA,587,37.614,36.7603,37.614,-1.0430599742298203,601,stop,-1.0430599742298203,601,stop,-1.0430599742298203,601,stop,-1.0430599742298203,601,stop,-1.0430599742298203,601,stop,-1.0430599742298203,601,stop,-1.0430599742298203,601,stop,-1.0430599742298203,601,stop,-1.0430599742298203,601,stop,-1.0430599742298203,601,stop,-1.0430599742298203,601,stop,-1.0430599742298203,601,stop
2025-01-21,MUU,711,24.735,24.31,24.735,2.0,845,target,0.49999999999999584,716,target,0.7500000000000021,721,target,1.0,725,target,1.5000000000000042,777,target,1.249999999999998,845,pp+target,1.5,845,pp+target,1.7500000000000022,845,pp+target,1.2260264705882307,862,pp+stop,2.0,845,target,2.0,845,target,1.3294117647058832,955,eod
2025-01-21,NAIL,587,104.905,102.9,104.905,-1.0513216957606013,597,stop,-1.0513216957606013,597,stop,-1.0513216957606013,597,stop,-1.0513216957606013,597,stop,-1.0513216957606013,597,stop,-1.0513216957606013,597,stop,-1.0513216957606013,597,stop,-1.0513216957606013,597,stop,-1.0513216957606013,597,stop,-1.0513216957606013,597,stop,-1.0513216957606013,597,stop,-1.0513216957606013,597,stop
2025-01-21,NNE,628,28.21,27.4708,28.21,2.0,740,target,0.4999999999999976,654,target,0.7500000000000012,654,target,1.0,658,target,1.5000000000000024,730,target,1.249999999999999,740,pp+target,1.5,740,pp+target,1.7500000000000013,740,pp+target,0.8663552489177493,660,pp+stop,0.21645021645021656,643,time_stop,2.0,740,target,5.2489177489177505,955,eod
2025-01-21,OKLO,670,29.77,29.01,29.77,2.0,932,target,0.5,683,target,0.7499999999999977,685,target,1.0,685,target,1.5,701,target,1.25,932,pp+target,1.5,932,pp+target,1.75,932,pp+target,0.8813289473684234,691,pp+stop,2.0,932,target,2.0,932,target,1.6513157894736872,955,eod
2025-01-21,PLAY,588,25.71,25.36,25.71,2.0,625,target,0.5,607,target,0.7500000000000051,608,target,1.0,616,target,1.5,619,target,1.25,625,pp+target,1.5,625,pp+target,1.75,625,pp+target,1.1268928571428565,624,pp+stop,-0.2,603,time_stop,2.0,625,target,2.242857142857134,955,eod
2025-01-21,PRAX,805,76.355,74.82,76.355,1.0846905537459155,955,eod,0.4999999999999954,876,target,0.7499999999999977,880,target,1.0,889,target,1.0846905537459155,955,eod,0.7923452768729554,955,pp+eod,1.0423452768729577,955,pp+eod,1.0846905537459155,955,eod,0.9062931596091184,901,pp+stop,-0.16293159609120622,820,time_stop,-0.2312703583061899,835,time_stop,1.0846905537459155,955,eod
2025-01-21,QMCO,582,34.35,33.58,34.35,-1.0436103896103903,615,stop,0.4999999999999954,583,target,0.7499999999999977,584,target,1.0,585,target,1.5000000000000047,585,target,0.22769480519480076,602,pp+stop,0.47769480519480306,602,pp+stop,0.7276948051948053,602,pp+stop,1.2237012987012954,586,pp+stop,-1.0436103896103903,615,stop,-0.7272727272727273,612,time_stop,-0.04461038961039389,583,stop
2025-01-21,RDDT,645,186.08,184.14,186.08,-1.0949175257732016,646,stop,-1.0949175257732016,646,stop,-1.0949175257732016,646,stop,-1.0949175257732016,646,stop,-1.0949175257732016,646,stop,-1.0949175257732016,646,stop,-1.0949175257732016,646,stop,-1.0949175257732016,646,stop,-1.0949175257732016,646,stop,-1.0949175257732016,646,stop,-1.0949175257732016,646,stop,-1.0949175257732016,646,stop
2025-01-21,RNA,669,30.145,29.84,30.145,2.0,796,target,0.5,674,target,0.7500000000000058,674,target,1.0,676,target,1.5,689,target,0.2005819672131131,712,pp+stop,0.4505819672131131,712,pp+stop,0.700581967213113,712,pp+stop,1.0114959016393472,697,pp+stop,2.0,796,target,2.0,796,target,-0.09883606557377378,712,stop
2025-01-21,SDGR,701,20.275,20.07,20.275,2.0,770,target,0.5,708,target,0.75,708,target,1.0,709,target,1.5,757,target,1.25,770,pp+target,1.5,770,pp+target,1.75,770,pp+target,0.8511234146341486,711,pp+stop,2.0,770,target,2.0,770,target,4.560975609756147,955,eod
2025-01-21,SMMT,579,20.48,19.855,20.48,2.0,687,target,0.5,592,target,0.75,600,target,1.0,608,target,1.5,654,target,1.25,687,pp+target,1.5,687,pp+target,1.75,687,pp+target,0.9067923999999976,613,pp+stop,2.0,687,target,2.0,687,target,-0.032767999999998666,584,stop
2025-01-21,SMR,775,25.036,24.74,25.036,0.942567567567558,955,eod,0.500000000000006,786,target,0.749999999999997,787,target,1.0,793,target,1.499999999999994,851,target,0.2077094594594628,892,pp+stop,0.4577094594594598,892,pp+stop,0.7077094594594567,892,pp+stop,0.7698969594594514,794,pp+stop,0.942567567567558,955,eod,0.45270270270269936,805,time_stop,-0.08458108108108044,892,stop
2025-01-21,SYM,690,31.9444,31.47,31.9444,2.0,768,target,0.5,708,target,0.75,709,target,1.0,709,target,1.5,765,target,0.216331787521079,722,pp+stop,0.466331787521079,722,pp+stop,1.75,768,pp+target,0.8279007166947668,719,pp+stop,0.4228499156829685,705,time_stop,0.3701517706576617,720,time_stop,-0.06733642495784199,722,stop
2025-01-21,TSLQ,578,23.77,22.8643,23.77,-1.0252448934525764,932,stop,0.500000000000002,594,target,0.750000000000001,602,target,1.0,613,target,-1.0252448934525764,932,stop,0.23687755327371252,642,pp+stop,0.4868775532737115,642,pp+stop,-1.0252448934525764,932,stop,0.7555442475433384,623,pp+stop,0.14353538699348467,593,time_stop,-1.0252448934525764,932,stop,-0.02624489345257698,642,stop
2025-01-21,WGS,598,72.44,71.51,72.44,2.0,669,target,0.5000000000000077,610,target,0.7499999999999962,610,target,1.0,630,target,1.4999999999999925,662,target,0.2003118279569981,612,pp+stop,1.5,669,pp+target,1.7499999999999962,669,pp+target,0.9095295698924832,636,pp+stop,-0.08602150537634294,613,time_stop,2.0,669,target,-0.0993763440860115,612,stop
2025-01-22,AOSL,592,44.78,43.67,44.78,-1.0393423423423414,618,stop,-1.0393423423423414,618,stop,-1.0393423423423414,618,stop,-1.0393423423423414,618,stop,-1.0393423423423414,618,stop,-1.0393423423423414,618,stop,-1.0393423423423414,618,stop,-1.0393423423423414,618,stop,-1.0393423423423414,618,stop,-0.6576576576576616,608,time_stop,-1.0393423423423414,618,stop,-1.0393423423423414,618,stop
2025-01-22,APP,618,362.995,358.25,362.995,-1.0755005268703894,832,stop,0.5,628,target,0.750000000000006,630,target,1.0,632,target,1.5,644,target,0.2117497365648038,660,pp+stop,0.46174973656480384,660,pp+stop,0.7117497365648038,660,pp+stop,0.8188738145416236,635,pp+stop,-1.0755005268703894,832,stop,-1.0755005268703894,832,stop,-0.07650052687039237,660,stop
2025-01-22,CONL,617,48.99,47.33,48.99,-1.0285120481927723,621,stop,-1.0285120481927723,621,stop,-1.0285120481927723,621,stop,-1.0285120481927723,621,stop,-1.0285120481927723,621,stop,-1.0285120481927723,621,stop,-1.0285120481927723,621,stop,-1.0285120481927723,621,stop,-1.0285120481927723,621,stop,-1.0285120481927723,621,stop,-1.0285120481927723,621,stop,-1.0285120481927723,621,stop
